route_id,row,subject_id,sleep_date,route_name,targets,n_cells,q2_cells,s_cells,route_score,route_score_sum,route_score_mean,mean_latent_hsjepa_score,mean_context_energy,mean_shortcut_energy,mean_public_score,mean_invariant_score,mean_cell_gain,sum_cell_gain,outside_h070_cells,outside_h069_cells,h068_overlap_cells,h069_overlap_cells,target_mask,target_indices,route_rank,novelty_rank,shortcut_avoid_rank,assignment_route_score,source_cells,h082_cells,h082_row,outside_h082_cells,route_source_action_sum,route_source_action_mean,route_source_posterior_sum,route_source_posterior_mean,route_source_count_mean,route_family_count_mean,route_source_consensus_mean,route_bad_same_mean,route_bad_opp_mean,route_h079_row,route_h080_score_mean,route_move_abs_mean,route_direction_consistency,route_h050_null_cells,route_action_score,dark_cells,dark_source_cells,dark_q2_cells,dark_source_action_sum,dark_source_posterior_sum,dark_family_count_mean,dark_bad_same_mean,dark_outside_h069_cells,dark_target_indices,dark_route_score,candidate_id
r113_nonq2_full,113,id05,2024-10-07,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.0614132110923005,3.78392,0.6306533333333334,0.6704801606118206,0.6861314285714286,0.3724666666666666,0.5431580952380951,0.7425371428571429,0.0015132560272831,0.0090795361636986,3,5,3,1,1011111,"0,2,3,4,5,6",0.9017210144927535,0.8054800724637681,0.5960144927536232,0.8335778985507245,6,5,1,1,-3.158888939534527e-06,-5.264814899224211e-07,-0.009042313014802279,-0.0015070521691337132,13.0,2.3333333333333335,1.0,0.522952380952381,0.6158095238095238,0.0,0.6423052380952381,0.09952456946319438,0.5,0,0.713299365942029,1,1,0,1.100216535964749e-06,-0.0008138317108871,2.0,0.756,1,6,0.582146953405018,h084_dark_objective_c220_764065e0
r222_nonq2_full,222,id09,2024-09-14,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.332690923320666,4.274117142857143,0.7123528571428572,0.7446753987070588,0.7489295238095238,0.329497619047619,0.624710476190476,0.816817142857143,0.000940340049323,0.0056420402959383,2,5,1,1,1011111,"0,2,3,4,5,6",0.9655797101449276,0.7373188405797102,0.6965579710144928,0.8707653985507247,6,5,1,1,-1.125027953198619e-05,-1.875046588664365e-06,-0.0056255061511608,-0.0009375843585267999,14.833333333333334,2.8333333333333335,1.0,0.4194761904761904,0.5260952380952381,0.0,0.7039409523809524,0.0912539996986562,0.6666666666666666,0,0.8281680253623188,1,1,0,1.6096762447577462e-06,-0.0017289592826738,2.0,0.7714285714285715,0,3,0.5774444444444444,h084_dark_objective_c220_764065e0
r172_nonq2_full,172,id07,2024-08-21,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.6227613596068178,2.7994200000000005,0.4665700000000001,0.4608001606118206,0.4866114285714285,0.4820952380952381,0.49526,0.4837171428571428,0.0008979357579689,0.0053876145478139,5,6,4,0,1011111,"0,2,3,4,5,6",0.7450181159420289,0.9402173913043478,0.384963768115942,0.7217572463768116,6,5,1,1,-0.00015060046938403067,-2.5100078230671778e-05,0.0024833829028291995,0.0004138971504715333,8.5,2.5,1.0,0.6241904761904763,0.2684761904761905,1.0,0.5301057142857143,0.11208994907351043,0.6666666666666666,0,0.7644361413043478,1,1,0,8.697246169018048e-06,-0.0018995648840917,3.0,0.5554285714285714,1,5,0.5755483870967741,h084_dark_objective_c220_764065e0
r016_nonq2_full,16,id01,2024-09-04,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.192686360653019,3.981668571428572,0.6636114285714286,0.6865849225165825,0.7415333333333334,0.2683523809523809,0.5347133333333334,0.6416371428571429,0.0017178262863871,0.010306957718323,2,3,4,3,1011111,"0,2,3,4,5,6",0.9411231884057972,0.5849184782608695,0.8038949275362319,0.8496557971014493,6,5,1,1,-1.468778545233281e-06,-2.447964242055468e-07,-0.0102706246015619,-0.0017117707669269833,15.5,2.5,1.0,0.33828571428571413,0.6859047619047619,0.0,0.6777857142857142,0.11930767434045846,0.6666666666666666,0,0.7254642210144927,1,1,0,1.1172182230580031e-06,-0.0026282381103436,1.0,0.5702857142857143,0,0,0.5724731182795699,h084_dark_objective_c220_764065e0
r199_q3_s_stage,199,id08,2024-09-18,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.5662369036314734,2.4069628571428576,0.4813925714285715,0.5127179141046747,0.5836159999999999,0.41702,0.4495622857142858,0.5206771428571428,0.0011036303149822,0.0055181515749114,3,5,0,0,11111,"2,3,4,5,6",0.7182971014492754,0.8054800724637681,0.4995471014492754,0.6961730072463769,5,4,1,1,-4.048875647503869e-06,-8.097751295007739e-07,-0.004276730033375905,-0.0008553460066751809,9.2,2.8,1.0,0.5614285714285714,0.46662857142857134,1.0,0.5543308571428572,0.05714159567511164,0.6,0,0.6755276268115941,1,1,0,2.980789008874216e-06,-0.0020969593891898,3.0,0.5657142857142857,1,4,0.571010752688172,h084_dark_objective_c220_764065e0
r055_nonq2_full,55,id02,2024-10-13,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.2966946877326344,4.215965714285714,0.7026609523809523,0.7085049225165826,0.733264761904762,0.2606119047619047,0.5659609523809525,0.6424371428571428,0.0010228791275833,0.0061372747654999,3,6,0,0,1011111,"0,2,3,4,5,6",0.9560688405797102,0.8591485507246377,0.8134057971014492,0.8965353260869566,6,5,1,1,6.116348851655768e-06,1.0193914752759615e-06,-0.006118135461503572,-0.0010196892435839287,14.666666666666666,2.8333333333333335,1.0,0.351,0.7014285714285714,0.0,0.7004485714285714,0.64233900645688,0.6666666666666666,0,0.6640489130434784,1,1,0,9.565274424817816e-06,-0.0021045639482246,2.0,0.7182857142857143,1,5,0.5691362007168459,h084_dark_objective_c220_764065e0
r060_nonq2_full,60,id03,2024-08-18,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.172366863692767,1.8058114285714288,0.3009685714285715,0.2862449225165823,0.4399123809523809,0.4306904761904762,0.2816695238095237,0.2590971428571427,0.0003972737804592,0.0023836426827556,6,5,2,1,1011111,"0,2,3,4,5,6",0.4877717391304347,0.9402173913043478,0.4701086956521739,0.543953804347826,6,4,1,2,-0.00023460876814750172,-3.9101461357916955e-05,0.009087402743428029,0.0015145671239046715,5.333333333333333,1.8333333333333333,1.0,0.5262857142857141,0.47161904761904755,1.0,0.404027619047619,0.09518103838696096,0.6666666666666666,0,0.7029347826086956,2,2,0,1.9051960397201954e-06,-0.0005430204186772586,1.0,0.7828571428571428,2,"2,3",0.568415770609319,h084_dark_objective_c220_764065e0
r083_q3_s_stage,83,id04,2024-09-14,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.653430994408385,2.5726,0.51452,0.5077830569618176,0.565696,0.3732342857142857,0.5366000000000001,0.4032171428571429,0.0016443993021289,0.0082219965106448,3,5,2,0,11111,"2,3,4,5,6",0.7586050724637681,0.8054800724637681,0.5942028985507246,0.747925724637681,5,4,1,1,-3.692171237794379e-06,-7.384342475588758e-07,-0.00617493012631,-0.001234986025262,12.8,3.0,1.0,0.5118857142857143,0.5310857142857143,1.0,0.5983217142857143,0.08218869358089463,0.6,0,0.7089945652173912,1,1,0,3.0197587308202657e-06,-0.0008703774032947,2.0,0.7577142857142857,1,5,0.5599103942652329,h084_dark_objective_c220_764065e0
r094_nonq2_full,94,id04,2024-10-15,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.3486942323927504,2.1029485714285716,0.3504914285714286,0.3667211129927728,0.4808361904761905,0.4664428571428571,0.3813857142857143,0.4030571428571427,0.0008783691522488,0.005270214913493,4,5,5,1,1011111,"0,2,3,4,5,6",0.5991847826086957,0.8591485507246377,0.4134963768115942,0.6160869565217392,6,5,1,1,-2.1935090774219224e-06,-3.655848462369871e-07,-0.004104170853898799,-0.0006840284756497998,7.166666666666667,2.1666666666666665,1.0,0.5423809523809524,0.4955238095238095,1.0,0.47745714285714275,0.044116963949327785,0.8333333333333334,0,0.6243115942028984,1,1,0,1.6060031553614753e-07,-0.0017181566380572,1.0,0.632,1,0,0.5515412186379929,h084_dark_objective_c220_764065e0
r005_nonq2_full,5,id01,2024-08-06,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.8825233078447536,3.3001685714285713,0.5500280952380953,0.5839915891832491,0.58156,0.3458880952380952,0.4434819047619047,0.6886171428571428,0.0010483675268952,0.0062902051613717,3,5,1,1,1011111,"0,2,3,4,5,6",0.8482789855072463,0.8054800724637681,0.6535326086956522,0.7940715579710145,6,5,1,1,-4.120852442141312e-06,-6.868087403568853e-07,-0.00468514937093303,-0.0007808582284888384,11.333333333333334,3.0,1.0,0.4453809523809524,0.47,1.0,0.6017266666666666,0.060580861368166455,0.6666666666666666,0,0.7514855072463767,1,1,0,8.65570480489382e-07,-0.0001469808109703,1.0,0.8205714285714286,0,6,0.5440358422939068,h084_dark_objective_c220_764065e0
r159_nonq2_full,159,id07,2024-07-21,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.9140650144640217,3.507437142857143,0.5845728571428571,0.6191230177546777,0.6463752380952382,0.4294880952380952,0.5423295238095238,0.6217971428571429,0.0012021026770088,0.0072126160620533,3,6,1,0,1011111,"0,2,3,4,5,6",0.8600543478260869,0.8591485507246377,0.4714673913043478,0.7976313405797101,6,5,1,1,7.593837134875471e-06,1.2656395224792451e-06,-0.005209318878291809,-0.0008682198130486349,8.333333333333334,2.5,1.0,0.5733809523809522,0.4215238095238096,1.0,0.5922095238095239,0.06484510034606623,0.5,0,0.5321444746376811,1,1,0,9.425258905097472e-06,-0.0022147309776335,3.0,0.6382857142857142,1,5,0.5394695340501792,h084_dark_objective_c220_764065e0
r012_nonq2_full,12,id01,2024-08-15,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.5775584639220224,2.7072028571428577,0.4512004761904762,0.471088732040392,0.4929161904761905,0.4945928571428572,0.3994342857142856,0.6085171428571429,0.0010886610655627,0.0065319663933762,5,5,2,1,1011111,"0,2,3,4,5,6",0.7250905797101449,0.9026268115942028,0.3695652173913043,0.6977400362318839,6,4,1,2,-0.00010803873713889471,-1.8006456189815785e-05,0.0009178366447516523,0.00015297277412527538,7.0,1.8333333333333333,1.0,0.6313809523809524,0.35304761904761905,1.0,0.48403380952380953,0.09727221001041124,0.6666666666666666,0,0.7129076086956521,2,2,0,4.858213281030405e-06,-0.0014657958895764002,1.0,0.7834285714285714,1,"3,6",0.5351541218637993,h084_dark_objective_c220_764065e0
r082_nonq2_full,82,id04,2024-09-13,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.38910214798098,2.26862,0.3781033333333333,0.3800611129927729,0.4625942857142857,0.4347142857142856,0.3933914285714285,0.3783771428571428,0.001040796151293,0.0062447769077585,4,6,3,0,1011111,"0,2,3,4,5,6",0.626358695652174,0.9026268115942028,0.4660326086956521,0.6514764492753623,6,4,1,2,3.1041985913463415e-06,5.17366431891057e-07,-0.005159132345831826,-0.000859855390971971,7.333333333333333,2.5,1.0,0.5862857142857142,0.38266666666666665,1.0,0.4792109523809524,0.061954149157511,0.6666666666666666,0,0.5010937500000001,2,2,0,5.616641252089633e-06,-0.0013086748042118999,1.5,0.8191428571428572,2,"4,5",0.5350215053763442,h084_dark_objective_c220_764065e0
r086_nonq2_full,86,id04,2024-09-19,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.4543879796738226,2.4099685714285712,0.4016614285714285,0.4036620653737252,0.450927619047619,0.478145238095238,0.4529961904761905,0.4614571428571428,0.001119639900294,0.0067178394017645,5,5,2,1,1011111,"0,2,3,4,5,6",0.6567028985507246,0.9026268115942028,0.391304347826087,0.666915760869565,6,5,1,1,-2.0539647075691855e-07,-3.423274512615309e-08,-0.005212598445734836,-0.0008687664076224727,6.333333333333333,2.5,1.0,0.6536666666666666,0.3859047619047619,1.0,0.4965785714285715,0.04843762927675183,0.6666666666666666,0,0.5667844202898551,1,1,0,5.540375761989927e-06,-0.0019893828327868,2.0,0.7142857142857143,1,5,0.5271003584229391,h084_dark_objective_c220_764065e0
r221_nonq2_full,221,id09,2024-09-13,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.007633754350705,3.678254285714286,0.613042380952381,0.6523030177546777,0.6605333333333334,0.3978761904761905,0.5356590476190476,0.740097142857143,0.0022719259573492,0.0136315557440955,4,6,0,0,1011111,"0,2,3,4,5,6",0.8867753623188406,0.9026268115942028,0.5357789855072463,0.8370289855072464,6,5,1,1,6.370926093592929e-07,1.0618210155988216e-07,-0.013469298561276311,-0.002244883093546052,14.0,2.1666666666666665,1.0,0.5396190476190476,0.5460952380952381,0.0,0.6213585714285713,0.13628463233847546,0.5,0,0.5738428442028985,1,1,0,4.456986949925713e-06,-0.0030322713800554,1.0,0.776,1,2,0.5257132616487455,h084_dark_objective_c220_764065e0
r003_nonq2_full,3,id01,2024-08-03,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,0.9960289200248214,1.31576,0.2192933333333333,0.2414401606118205,0.3012628571428571,0.7970142857142858,0.3258057142857143,0.6352171428571428,1.4386980982245e-05,8.632188589347001e-05,6,3,4,3,1011111,"0,2,3,4,5,6",0.365036231884058,0.8591485507246377,0.1064311594202898,0.3843161231884058,6,4,1,2,-2.3830718077518337e-08,-3.971786346253056e-09,-2.9412587587147208e-05,-4.902097931191201e-06,3.3333333333333335,1.1666666666666667,1.0,0.7714285714285715,0.23133333333333328,1.0,0.33095904761904754,0.0023225117915239833,1.0,0,0.4101449275362319,2,2,0,5.960118003663435e-09,-1.1281908079710316e-05,1.5,0.6474285714285714,2,"3,4",0.5240107526881721,h084_dark_objective_c220_764065e0
r177_s_stage,177,id07,2024-08-28,s_stage,"S1,S2,S3,S4",4,0,4,1.325107866575886,1.6029171428571432,0.4007292857142858,0.3625780520019102,0.4240742857142857,0.4394607142857143,0.4502328571428571,0.3400171428571428,0.0004154003773426,0.0016616015093705,4,4,0,0,1111,"3,4,5,6",0.5878623188405797,0.8054800724637681,0.458786231884058,0.5899501811594202,4,4,1,0,-0.00033198557834135135,-8.299639458533784e-05,0.008504583422614051,0.0021261458556535127,10.0,2.5,1.0,0.5605,0.40014285714285713,1.0,0.5207342857142857,0.1223091903576373,0.75,0,0.7260258152173913,4,4,0,-0.00033198557834135135,0.008504583422614051,2.5,0.5605,4,"3,4,5,6",0.9017491039426523,h084_dark_stage_c180_0d769d81
r021_s_stage,21,id01,2024-09-10,s_stage,"S1,S2,S3,S4",4,0,4,1.6247052451473147,2.107045714285715,0.5267614285714287,0.515475194859053,0.5416371428571428,0.35185,0.4711942857142857,0.5158971428571428,0.0001726366183966,0.0006905464735865,4,4,0,0,1111,"3,4,5,6",0.7459239130434783,0.8054800724637681,0.6372282608695652,0.6963088768115941,4,4,1,0,-1.8777754969948174e-06,-4.6944387424870436e-07,-0.0006820757708108309,-0.00017051894270270773,16.0,3.0,1.0,0.5164285714285713,0.5634285714285714,0.0,0.60102,0.04121870184555172,0.75,0,0.641075634057971,4,4,0,-1.8777754969948174e-06,-0.0006820757708108309,3.0,0.5164285714285713,4,"3,4,5,6",0.8928602150537633,h084_dark_stage_c180_0d769d81
r102_s_stage,102,id04,2024-10-25,s_stage,"S1,S2,S3,S4",4,0,4,1.2610326165758856,1.3979,0.349475,0.3034466234304815,0.4092599999999999,0.3902035714285714,0.3768557142857143,0.2560971428571428,8.042732350467496e-05,0.0003217092940186,4,4,1,0,1111,"3,4,5,6",0.5538949275362319,0.8054800724637681,0.5575181159420289,0.559927536231884,4,3,1,1,-3.8585282329449176e-07,-9.646320582362294e-08,-0.000321561493711274,-8.03903734278185e-05,3.5,2.0,1.0,0.5602142857142857,0.4858571428571429,0.0,0.43617214285714284,0.8678216012262099,1.0,0,0.5801403985507247,4,4,0,-3.8585282329449176e-07,-0.000321561493711274,2.0,0.5602142857142857,4,"3,4,5,6",0.8369139784946237,h084_dark_stage_c180_0d769d81
r092_s23_core,92,id04,2024-09-26,s23_core,"S2,S3",2,0,2,1.3160927076568965,1.1928857142857143,0.5964428571428573,0.6128256964898593,0.6493314285714287,0.3324428571428571,0.53762,0.5188771428571428,0.0006209888923284,0.0012419777846569,1,2,0,0,110,"4,5",0.5851449275362319,0.3154438405797101,0.688858695652174,0.5435326086956522,2,2,1,0,-6.930986425424199e-07,-3.4654932127120996e-07,-0.0012356230368878,-0.0006178115184439,15.0,3.0,1.0,0.6465714285714286,0.2825714285714286,0.0,0.6071371428571428,0.07296286796975615,0.5,0,0.4920063405797102,2,2,0,-6.930986425424199e-07,-0.0012356230368878,3.0,0.6465714285714286,2,"4,5",0.7944874551971325,h084_dark_stage_c180_0d769d81
r164_s_stage,164,id07,2024-07-26,s_stage,"S1,S2,S3,S4",4,0,4,0.7029202594330284,0.6814285714285712,0.1703571428571428,0.1876823377161958,0.2815771428571428,0.8091857142857144,0.2559542857142857,0.5277371428571428,1.851821573430057e-05,7.407286293720228e-05,4,4,2,0,1111,"3,4,5,6",0.192481884057971,0.8054800724637681,0.0991847826086956,0.2681114130434783,4,1,1,3,-0.00041839458532501073,-0.00010459864633125268,0.009042157869835548,0.002260539467458887,4.0,1.0,1.0,0.789,0.20414285714285713,1.0,0.30120428571428565,0.09741549967798653,0.5,0,0.5036480978260869,3,3,0,-3.1235110106828424e-09,-4.5186876138052554e-05,1.0,0.9081904761904762,3,"3,4,6",0.6478351254480286,h084_dark_stage_c180_0d769d81
r107_s_stage,107,id05,2024-09-29,s_stage,"S1,S2,S3,S4",4,0,4,2.093359159433029,2.8868228571428576,0.7217057142857144,0.7256666234304817,0.7577942857142859,0.2190785714285714,0.6535257142857144,0.582877142857143,0.0017014720021034,0.0068058880084136,1,3,1,1,1111,"3,4,5,6",0.9098731884057972,0.46875,0.8663949275362319,0.8238541666666666,4,3,1,1,-6.158623800415911e-06,-1.5396559501039777e-06,-0.006768428587790499,-0.0016921071469476248,17.0,2.75,1.0,0.32928571428571424,0.6082857142857143,0.0,0.7167435714285715,0.13062576153644276,0.75,0,0.7826834239130434,1,1,0,1.1424202055635468e-07,-0.0002147780912983,2.0,0.5668571428571428,1,6,0.6168422939068101,h084_dark_stage_c180_0d769d81
r085_s_stage,85,id04,2024-09-16,s_stage,"S1,S2,S3,S4",4,0,4,1.6567753594330288,2.080431428571429,0.5201078571428572,0.5262223377161959,0.6104028571428571,0.3270142857142857,0.3970314285714286,0.4877171428571429,0.0017959848932469,0.0071839395729879,2,4,0,0,1111,"3,4,5,6",0.7604166666666666,0.6632699275362319,0.7015398550724637,0.7245697463768116,4,2,1,2,-2.445938129802543e-06,-6.114845324506357e-07,-0.005337439749357744,-0.001334359937339436,11.25,2.75,1.0,0.4635714285714285,0.5238571428571428,1.0,0.5475185714285714,0.07209858117169604,1.0,0,0.653996829710145,2,2,0,1.8643552407848063e-07,-0.000756003667189043,1.5,0.7485714285714287,2,"5,6",0.592326164874552,h084_dark_stage_c180_0d769d81
r155_s_stage,155,id07,2024-07-17,s_stage,"S1,S2,S3,S4",4,0,4,1.8463907451473145,2.5644,0.6411,0.5963737662876245,0.7102371428571429,0.2220535714285713,0.6060757142857143,0.3200571428571429,0.0013437237197057,0.005374894878823,2,4,0,0,1111,"3,4,5,6",0.8369565217391305,0.6632699275362319,0.8623188405797102,0.8025498188405799,4,3,1,1,-4.049649151440164e-06,-1.012412287860041e-06,-0.0052969516217174,-0.00132423790542935,16.0,2.5,1.0,0.29235714285714276,0.645,0.0,0.6525671428571429,0.131011551834116,0.5,0,0.7448573369565218,1,1,0,5.4182942750880696e-08,-0.0003104320233986,1.0,0.6337142857142857,1,5,0.5913906810035842,h084_dark_stage_c180_0d769d81
r183_s_stage,183,id08,2024-08-03,s_stage,"S1,S2,S3,S4",4,0,4,1.8552980380044573,2.476751428571429,0.6191878571428573,0.6278137662876245,0.6224857142857143,0.2897857142857143,0.56787,0.5767371428571428,0.0011832340548658,0.0047329362194635,1,4,1,0,1111,"3,4,5,6",0.8387681159420289,0.5849184782608695,0.7681159420289855,0.7727173913043477,4,3,1,1,-5.355214391174658e-06,-1.3388035977936646e-06,-0.004692932872738245,-0.0011732332181845612,15.0,2.5,1.0,0.3568571428571428,0.5537142857142857,0.0,0.6617828571428572,0.08174921307253909,0.75,0,0.7423482789855073,1,1,0,6.567541859163044e-08,-5.346330080624462e-05,1.0,0.6188571428571429,1,6,0.5875412186379929,h084_dark_stage_c180_0d769d81
r028_s_stage,28,id02,2024-08-27,s_stage,"S1,S2,S3,S4",4,0,4,1.7292418094330284,2.271725714285714,0.5679314285714285,0.5669180520019103,0.6163342857142857,0.2861571428571428,0.5062228571428571,0.5051371428571428,0.0016249922555296,0.0064999690221184,2,4,0,0,1111,"3,4,5,6",0.7907608695652174,0.6632699275362319,0.7726449275362319,0.7597826086956521,3,2,1,2,-4.411136870195867e-06,-1.1027842175489668e-06,-0.006455902003850461,-0.0016139755009626153,11.5,2.0,0.75,0.42314285714285704,0.6015714285714286,0.0,0.3430464285714286,0.13929375975626399,1.0,0,0.693269927536232,2,1,0,1.9425842686661505e-07,-4.5558609044260574e-05,1.0,0.6677142857142857,2,"4,5",0.5843942652329749,h084_dark_stage_c180_0d769d81
r160_s_stage,160,id07,2024-07-22,s_stage,"S1,S2,S3,S4",4,0,4,1.5414352737187436,2.051525714285715,0.5128814285714287,0.4642894805733387,0.5558342857142857,0.3177035714285714,0.4967185714285714,0.3448171428571429,0.0003244100021152,0.001297640008461,4,4,1,0,1111,"3,4,5,6",0.7069746376811594,0.8054800724637681,0.7219202898550725,0.6936956521739129,4,3,1,1,-1.9657251233024863e-06,-4.914312808256216e-07,-0.001284735617634652,-0.000321183904408663,14.5,2.5,1.0,0.4479285714285714,0.6092857142857143,0.0,0.562172857142857,0.05742464574500403,0.5,0,0.6236073369565218,1,1,0,2.6992843788274386e-08,-1.733309248275194e-05,1.0,0.4702857142857143,1,5,0.5747956989247311,h084_dark_stage_c180_0d769d81
r199_s_stage,199,id08,2024-09-18,s_stage,"S1,S2,S3,S4",4,0,4,1.5404179380044571,2.055122857142857,0.5137807142857143,0.5368294805733388,0.598182857142857,0.3731178571428571,0.45487,0.5206771428571428,0.0013530344801743,0.0054121379206973,2,4,0,0,1111,"3,4,5,6",0.7056159420289855,0.6632699275362319,0.595108695652174,0.6785914855072464,4,3,1,1,-3.924541676018304e-06,-9.81135419004576e-07,-0.0042193260350603685,-0.0010548315087650921,10.5,3.0,1.0,0.5199285714285714,0.4714285714285714,1.0,0.5773214285714287,0.06745708501167172,0.5,0,0.6591961050724638,1,1,0,2.980789008874216e-06,-0.0020969593891898,3.0,0.5657142857142857,1,4,0.5642150537634409,h084_dark_stage_c180_0d769d81
r087_s_stage,87,id04,2024-09-20,s_stage,"S1,S2,S3,S4",4,0,4,1.837310338004457,2.577642857142857,0.6444107142857143,0.6641837662876245,0.6777371428571428,0.3648392857142857,0.5393442857142857,0.668777142857143,0.0011780949743648,0.0047123798974595,1,4,0,0,1111,"3,4,5,6",0.8342391304347826,0.5849184782608695,0.6077898550724637,0.7465942028985506,4,2,1,2,7.85654047637602e-06,1.964135119094005e-06,-0.0033371318759379,-0.000834282968984475,11.0,3.0,1.0,0.49078571428571427,0.29842857142857143,1.0,0.5985321428571428,0.062441119435135306,0.5,0,0.49163722826086964,2,2,0,9.922832038058564e-06,-0.002965778148262,3.0,0.4952857142857143,2,"4,5",0.5606093189964158,h084_dark_stage_c180_0d769d81
r083_s_stage,83,id04,2024-09-14,s_stage,"S1,S2,S3,S4",4,0,4,1.663125166575886,2.260594285714286,0.5651485714285714,0.5488723377161959,0.5908171428571428,0.3201357142857143,0.5739857142857143,0.4032171428571429,0.001923452551184,0.0076938102047361,2,4,2,0,1111,"3,4,5,6",0.7653985507246377,0.6632699275362319,0.7164855072463768,0.7471105072463768,4,3,1,1,-3.6577585244392834e-06,-9.144396311098209e-07,-0.0060197713263131,-0.001504942831578275,15.5,3.5,1.0,0.469,0.5419999999999999,1.0,0.6433442857142857,0.09993251647191749,0.5,0,0.7067391304347825,1,1,0,3.0197587308202657e-06,-0.0008703774032947,2.0,0.7577142857142857,1,5,0.5568709677419356,h084_dark_stage_c180_0d769d81
r162_s_stage,162,id07,2024-07-24,s_stage,"S1,S2,S3,S4",4,0,4,2.0522544094330284,2.831982857142857,0.7079957142857143,0.7188294805733388,0.7318314285714287,0.2972,0.6803100000000001,0.6345771428571428,0.0013600838005851,0.0054403352023407,1,3,2,1,1111,"3,4,5,6",0.8999094202898551,0.46875,0.7586050724637681,0.8004528985507247,4,3,1,1,-3.6613656891026178e-06,-9.153414222756544e-07,-0.0054130240439274994,-0.0013532560109818749,14.0,2.5,1.0,0.4337142857142857,0.5852857142857143,0.0,0.688005,0.11388345423775523,0.75,0,0.7120584239130434,1,1,0,1.165586596593958e-07,-0.0004443388602584,1.0,0.8365714285714285,1,3,0.5559856630824372,h084_dark_stage_c180_0d769d81
r104_s_stage,104,id04,2024-10-28,s_stage,"S1,S2,S3,S4",4,0,4,1.7196101022901715,2.36674,0.591685,0.6105209091447674,0.6356914285714286,0.3545964285714286,0.4334557142857143,0.651837142857143,0.0006272634147809,0.0025090536591239,2,4,2,0,1111,"3,4,5,6",0.7884963768115942,0.6632699275362319,0.6304347826086957,0.7112137681159422,4,2,1,2,4.287957019115466e-06,1.0719892547788665e-06,-0.0024870174785981995,-0.0006217543696495499,9.0,2.25,1.0,0.4600714285714286,0.3921428571428571,0.0,0.5647285714285716,0.0692780452869318,0.5,0,0.4730366847826087,2,2,0,7.440678873054303e-06,-0.0015421463511414,2.0,0.5754285714285714,2,"4,6",0.548641577060932,h084_dark_stage_c180_0d769d81
r172_s_stage,172,id07,2024-08-21,s_stage,"S1,S2,S3,S4",4,0,4,1.4669512451473143,1.8704314285714287,0.4676078571428572,0.4503109091447674,0.4746428571428571,0.4608,0.4369342857142857,0.4837171428571428,0.0011720045521759,0.0046880182087036,3,4,2,0,1111,"3,4,5,6",0.6625905797101449,0.7373188405797102,0.4216485507246377,0.6374411231884057,4,3,1,1,-0.0001481719037298198,-3.704297593245495e-05,0.0030722994694916,0.0007680748673729,9.0,2.5,1.0,0.6125714285714285,0.2451428571428571,1.0,0.512005,0.1505977923460049,0.75,0,0.7153872282608695,1,1,0,8.697246169018048e-06,-0.0018995648840917,3.0,0.5554285714285714,1,5,0.5485161290322581,h084_dark_stage_c180_0d769d81
r060_s_stage,60,id03,2024-08-18,s_stage,"S1,S2,S3,S4",4,0,4,1.2230640451473145,1.506554285714286,0.3766385714285715,0.3404066234304815,0.51206,0.3414571428571428,0.2878085714285713,0.2590971428571428,0.0003949532912418,0.0015798131649674,4,3,1,1,1111,"3,4,5,6",0.5267210144927537,0.7373188405797102,0.6634963768115942,0.5527989130434782,4,3,1,1,-0.00023521164450706315,-5.880291112676579e-05,0.009651038161273238,0.0024127595403183096,6.0,2.0,1.0,0.42028571428571415,0.49999999999999994,1.0,0.4490357142857143,0.12597227642794756,0.5,0,0.7001539855072463,1,1,0,1.0602780297007718e-06,-5.6964930286858674e-05,1.0,0.6714285714285714,1,3,0.5444587813620072,h084_dark_stage_c180_0d769d81
