flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h082_action_score,candidate_id,h082_value_mode,h082_alpha
1040,148,id06,2024-08-22,2024-08-21,S2,4,0.9999958976664536,0.999999,1.6907823891648982e-06,0.2939771428571429,0.7161771428571428,0.4894263428571428,0.1266142857142857,0.1785714285714285,0.404952,1.0,1.0,0,3.0,2.92297889772664,1.0,1.0,1.4115590717772335,-3.896026450820501e-10,-1.6907823891648984e-06,1.0,0.0,0.0,0.0,0.0,9.68992820758328,0.1785714285714285,0.9971428571428572,0.9971428571428572,0.0,0.0,,0.6134428571428571,0.24220071639275184,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
1478,211,id09,2024-08-16,2024-08-15,Q2,1,0.4225824105097232,0.3970623847082303,0.0013424062489997,0.52388,0.3382371428571429,0.1738469142857142,0.4523714285714285,0.492,0.2737282285714286,1.0,1.0,0,1.0,0.97827175913304,1.0,1.0,-0.1158819073018372,-8.988089550265339e-07,-0.0013296103789567,0.0,0.0,1.0,0.0,0.0091464256891319,0.0829434527807672,0.4874285714285714,0.5302857142857142,0.5331428571428571,0.0,0.0,,0.4798657142857143,0.2419997724399494,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
589,84,id04,2024-09-15,2024-09-14,Q2,1,0.5261754441756927,0.5142830050727464,0.0002834284977353,0.5228571428571429,0.7246771428571428,0.3371503428571429,0.5480857142857143,0.6428571428571429,0.2624123428571428,1.0,1.0,0,6.0,5.71228967627096,1.0,1.0,-0.04765001526208,-8.824843972940014e-07,-0.0002834284977353,1.0,0.0,0.0,0.0,0.0229324161554224,0.0023580976899654,0.6051428571428571,0.1851428571428571,0.1788571428571428,0.0,0.0,,0.4820657142857144,0.24195131900547828,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
1559,222,id09,2024-09-14,2024-09-13,S3,5,0.6809500606847912,0.6908892809745605,0.0002286358011904,0.4774971428571428,0.8168171428571429,0.4418654857142857,0.4602285714285714,0.5668571428571428,0.5130061714285715,1.0,1.0,0,17.0,15.930570287203524,3.0,1.0,0.0474337584790384,-3.5282113480126754e-08,-0.000227564854335,1.0,1.0,1.0,0.0,0.0452485607537415,0.0227396248996058,0.7068571428571429,0.3348571428571428,0.1788571428571428,0.0,0.0,,0.5865942857142858,0.23981281078803207,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
1548,221,id09,2024-09-13,2024-09-12,Q2,1,0.5858926855009393,0.6045338515448435,0.0007194643033319,0.6144057142857144,0.740097142857143,0.4361512571428573,0.4029714285714285,0.4851428571428571,0.3335529142857143,1.0,0.0,0,4.0,3.88345480557584,1.0,1.0,0.0773809876979758,-8.548021401352498e-07,-0.0007194643033319,1.0,0.0,0.0,0.0,0.0124376100072968,0.0108440149716337,0.5194285714285715,0.2548571428571428,0.1788571428571428,0.0,0.0,,0.5613742857142857,0.23966913611462282,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
1723,246,id10,2024-09-23,2024-09-22,Q2,1,0.3743092146089537,0.3806408132457348,8.53959335530563e-05,0.5191371428571429,0.7070571428571428,0.3394046857142857,0.5467142857142857,0.6365714285714286,0.2514932571428571,1.0,1.0,0,4.0,3.88345480557584,1.0,1.0,0.0269448724516555,-8.675046922444765e-07,-8.539593355305632e-05,1.0,0.0,0.0,0.0,0.0322962153578459,0.0028165149753994,0.6577142857142857,0.1914285714285714,0.1788571428571428,0.0,0.0,,0.4596771428571428,0.2385167214496418,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
769,109,id05,2024-10-01,2024-09-30,S4,6,0.3417779993614293,0.3400614273341356,6.554330666208585e-06,0.1754514285714285,0.2486171428571428,0.2088325142857142,0.2535285714285714,0.1785714285714285,0.2144681142857142,1.0,1.0,0,7.0,4.58162772345784,1.0,1.0,-0.0076396292531855,-7.98065122422302e-09,-6.554330666208584e-06,0.0,1.0,0.0,0.0,0.0,0.143501910501261,0.1785714285714285,0.6634285714285715,0.676,0.0,0.0,,0.4419771428571429,0.23510153392330388,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
99,14,id01,2024-09-02,2024-09-01,Q2,1,0.5814373972533974,0.5692756840747311,0.0003030851989738,0.4703714285714286,0.6055571428571429,0.3037570285714285,0.4985428571428571,0.5182857142857142,0.2508555428571428,1.0,1.0,0,6.0,5.71228967627096,1.0,1.0,-0.049780265822212,-4.4367384429738916e-07,-0.0003030851989738,1.0,0.0,0.0,0.0,0.0134388345838014,0.0518598018308301,0.5302857142857142,0.4565714285714286,0.4622857142857143,0.0,0.0,,0.4786771428571428,0.2320589127686473,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
1225,175,id07,2024-08-26,2024-08-25,Q1,0,0.5949564471468871,0.5895407853933219,6.076842419588946e-05,0.3325428571428571,0.4547771428571429,0.3188089714285713,0.3991142857142857,0.3662857142857142,0.32844,1.0,1.0,0,7.0,6.37449450225664,2.0,1.0,-0.0224262701108404,-4.0642355403888674e-08,-6.076842419588945e-05,1.0,1.0,0.0,0.0,9.362025136724211e-05,0.1763149226246058,0.3662857142857142,0.7188571428571429,0.7217142857142858,0.0,0.0,,0.5178542857142857,0.2319449220396123,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
257,36,id02,2024-09-04,2024-09-03,S3,5,0.8929273399075288,0.8940993025372943,7.206143164240064e-06,0.3296342857142857,0.4225371428571429,0.2611340571428571,0.4049714285714286,0.4537142857142857,0.3809808,1.0,1.0,0,10.0,7.4702980420948,2.0,1.0,0.0123174660372051,-9.961503064583548e-09,-7.206143164240063e-06,1.0,1.0,0.0,0.0,0.0098234815723021,0.2680100025501669,0.496,0.8314285714285714,0.8274285714285714,0.0,0.0,,0.4848771428571429,0.23121565107458908,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
380,54,id02,2024-10-12,2024-10-11,Q3,2,0.6711727488501606,0.6509663690398746,0.0009157660535688,0.7321257142857144,0.6424971428571429,0.4083640285714286,0.5520285714285715,0.8502857142857143,0.6618025714285714,1.0,0.0,0,7.0,6.690561435404001,2.0,1.0,-0.0886215890745491,-6.4011848044899e-07,-0.0009138218802928,1.0,0.0,1.0,0.0,0.0783013409783879,0.0288865040721917,0.784,0.3651428571428571,0.1788571428571428,0.0,0.0,,0.621642857142857,0.2292179603876949,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
965,137,id06,2024-07-17,2024-07-16,S4,6,0.9056573114219448,0.9039266415260168,1.743262396486367e-05,0.4391257142857142,0.600277142857143,0.4074559428571428,0.3443428571428572,0.3822857142857143,0.4353068571428571,1.0,1.0,0,9.0,8.20332937295176,2.0,1.0,-0.0200910568427321,-4.184173675578384e-08,-1.7432623964863666e-05,1.0,1.0,0.0,0.0,0.0009794795535192,0.0351492291645347,0.3811428571428571,0.388,0.4508571428571428,0.0,0.0,,0.5682028571428572,0.22918285714285716,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
1042,148,id06,2024-08-22,2024-08-21,S4,6,0.9974938621405658,0.9983096980148298,0.0001504682083832,0.4582342857142857,0.7161771428571428,0.5731580000000001,0.2632428571428571,0.1785714285714285,0.5142898285714286,1.0,1.0,0,3.0,2.92297889772664,1.0,1.0,0.394653215606727,-2.682504673608582e-08,-0.0001504682083832,1.0,0.0,0.0,0.0,0.0,3.4769525389990292,0.1785714285714285,0.9748571428571428,0.9748571428571428,0.0,0.0,,0.6786771428571429,0.22883806995364522,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
1353,193,id08,2024-09-07,2024-09-06,Q3,2,0.2227177459704556,0.2301960454983208,0.0001602597157641,0.3714,0.4034171428571428,0.2889330857142857,0.3821142857142857,0.3645714285714285,0.3536605714285714,0.0,1.0,0,7.0,6.604305936875679,3.0,1.0,0.0419348408112159,-1.258698749631561e-07,-0.0001599155477177,1.0,1.0,1.0,0.0,6.3998889521244e-11,0.1007902788539303,0.3645714285714285,0.5702857142857143,0.5942857142857143,0.0,0.0,,0.5102171428571427,0.22862434049726088,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
372,53,id02,2024-10-10,2024-10-09,Q2,1,0.7124645921500611,0.7096901188920298,1.8752002671096335e-05,0.4053657142857143,0.7900571428571428,0.4805312571428571,0.3467857142857143,0.1785714285714285,0.2337789714285714,1.0,1.0,0,6.0,5.71228967627096,1.0,1.0,-0.0135046908154775,-4.804730914962056e-08,-1.875200267109633e-05,1.0,0.0,0.0,0.0,0.0,0.1152403591572598,0.1785714285714285,0.6062857142857143,0.6205714285714286,0.0,0.0,,0.5338057142857143,0.22859436999578597,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
1683,240,id10,2024-09-17,2024-09-16,S1,3,0.4145540466263149,0.4162836753781024,6.160734383642286e-06,0.1926171428571428,0.5748171428571428,0.3736311428571429,0.3508142857142857,0.1785714285714285,0.2472072,1.0,1.0,0,7.0,6.37449450225664,2.0,1.0,0.0071223347980301,-5.685281930080116e-09,-6.160734383642286e-06,1.0,1.0,0.0,0.0,0.0,0.0729839254158806,0.1785714285714285,0.5057142857142857,0.532,0.0,0.0,,0.5132171428571429,0.22425533080488833,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
119,17,id01,2024-09-05,2024-09-04,Q1,0,0.6344447465080856,0.6409275526052017,9.083500263118438e-05,0.3564171428571429,0.3673371428571429,0.2422356,0.3594285714285714,0.528,0.3091410285714285,1.0,1.0,0,6.0,5.85721157491,2.0,1.0,0.0295096659781672,-1.5972047435385148e-07,-9.01029920071212e-05,1.0,0.0,1.0,0.0,0.009556847512335,0.0284066789983714,0.4942857142857143,0.3628571428571429,0.4097142857142857,0.0,0.0,,0.4788485714285714,0.22250214917825537,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
1061,151,id06,2024-08-25,2024-08-24,S2,4,0.9981439428441186,0.998512435704624,3.934155003913753e-05,0.403,0.7080171428571429,0.5408174285714287,0.3351285714285714,0.1785714285714285,0.4874879999999999,1.0,1.0,0,3.0,2.92297889772664,1.0,1.0,0.2216834577455344,-1.0398812883710049e-08,-3.9341550039137536e-05,1.0,0.0,0.0,0.0,0.0,3.3307603116267783,0.1785714285714285,0.9737142857142858,0.9737142857142858,0.0,0.0,,0.6423457142857143,0.221183590391909,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
1079,154,id07,2024-07-16,2024-07-15,Q2,1,0.3396684338293262,0.3323301822396532,0.0001204701869637,0.3558742857142857,0.5506171428571428,0.3446434857142856,0.3530428571428571,0.1785714285714285,0.2268101714285714,1.0,1.0,0,6.0,5.71228967627096,1.0,1.0,-0.0328926323448539,-2.009278268419692e-08,-0.0001204701869637,1.0,0.0,0.0,0.0,0.0,0.3009107936766365,0.1785714285714285,0.856,0.8577142857142858,0.0,0.0,,0.5071599999999998,0.22077367045933421,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
1335,190,id08,2024-08-13,2024-08-12,S3,5,0.6181145205664608,0.610396786380787,0.0001258491970785,0.5381428571428571,0.4378571428571429,0.2476071428571428,0.4488285714285714,0.6617142857142857,0.4836672000000001,0.0,1.0,0,10.0,9.51985632232832,3.0,1.0,-0.031880192603934,-4.243419988518116e-07,-0.0001225410817573,1.0,1.0,1.0,0.0,0.1015343721655742,0.0031451743458178,0.8171428571428572,0.1954285714285714,0.1788571428571428,0.0,0.0,,0.4778285714285713,0.2195904256215761,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
767,109,id05,2024-10-01,2024-09-30,S2,4,0.1631436021357547,0.1620492667960748,4.3937330090337845e-06,0.1483085714285714,0.2486171428571428,0.1955417714285714,0.2457,0.1785714285714285,0.20286,1.0,1.0,0,7.0,4.58162772345784,1.0,1.0,-0.0080372223558053,-3.8939859850458125e-09,-4.393733009033784e-06,0.0,1.0,0.0,0.0,0.0,0.116754723949725,0.1785714285714285,0.6114285714285714,0.6234285714285714,0.0,0.0,,0.4276971428571428,0.21879911504424782,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
188,26,id01,2024-09-15,2024-09-14,S4,6,0.5016021338009496,0.4835067636753458,0.0006549839358395,0.40044,0.660397142857143,0.3568846857142857,0.4843714285714286,0.5708571428571428,0.4351728,1.0,1.0,0,14.0,13.26758741186952,3.0,1.0,-0.0740377667117824,-3.2318920043266675e-08,-0.0006524203061394,1.0,1.0,1.0,0.0,0.0148304587441977,0.0220879450509918,0.54,0.332,0.3822857142857143,0.0,0.0,,0.5751771428571428,0.21494725663716818,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
1668,238,id10,2024-08-23,2024-08-22,Q3,2,0.515135789011768,0.5275379430343281,0.0003080950640441,0.4081085714285714,0.4493171428571429,0.3136562285714286,0.3959714285714286,0.4657142857142857,0.3765962857142856,1.0,1.0,0,5.0,4.86172656470888,2.0,1.0,0.0492016459534258,-2.088375279553454e-07,-0.0003079401960435,1.0,0.0,1.0,0.0,0.0110070062055662,0.0688297859766576,0.5057142857142857,0.4942857142857143,0.5034285714285714,0.0,0.0,,0.5349342857142859,0.21481769911504428,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
113,16,id01,2024-09-04,2024-09-03,Q2,1,0.5465171347107587,0.5665594088263445,0.0008126609225622,0.5347142857142857,0.6416371428571429,0.315552,0.4839428571428572,0.6531428571428571,0.2859758857142857,1.0,1.0,0,4.0,3.88345480557584,1.0,1.0,0.081219027581012,-7.716957350249505e-07,-0.0008126609225622,1.0,0.0,0.0,0.0,0.0294129889225939,0.0183852418301614,0.6405714285714286,0.3097142857142857,0.1788571428571428,0.0,0.0,,0.4988028571428571,0.21293049304677625,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
499,71,id03,2024-09-17,2024-09-16,Q3,2,0.6814173312730784,0.6947450022887823,0.0004122422966753,0.7002742857142857,0.7208971428571429,0.4477833714285715,0.514,0.7165714285714285,0.6156,1.0,1.0,0,6.0,5.71228967627096,1.0,1.0,0.0621044477544296,-6.253499747764853e-07,-0.0004122422966754,1.0,0.0,0.0,0.0,0.0699564891063174,0.0209402726448768,0.7685714285714286,0.328,0.1788571428571428,0.0,0.0,,0.5992142857142857,0.21015278550358196,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
57,8,id01,2024-08-10,2024-08-09,Q2,1,0.5298229073435359,0.5177978834146032,0.0002899847870321,0.4926057142857143,0.695977142857143,0.2830657142857143,0.5367999999999999,0.5977142857142858,0.2530379428571428,1.0,1.0,0,2.0,1.94687670251848,1.0,1.0,-0.0482117725141394,-6.993897282507874e-07,-0.0002899847870321,1.0,0.0,0.0,0.0,0.0185228349424682,0.0003846487799264,0.5788571428571428,0.1668571428571428,0.1788571428571428,0.0,0.0,,0.4675285714285715,0.20936697008006738,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
1277,182,id08,2024-08-01,2024-07-31,S1,3,0.576224508420113,0.5664636838563661,0.0001946987574079,0.6617885714285715,0.4368771428571428,0.2494052,0.49,0.6828571428571428,0.5710892571428573,1.0,1.0,0,4.0,3.88345480557584,1.0,1.0,-0.0398561370414579,-9.772642641397415e-07,-0.0001946987574079,1.0,0.0,0.0,0.0,0.1415494154583648,0.0,0.8628571428571429,0.0777142857142857,0.1788571428571428,0.0,0.0,,0.4976428571428573,0.20882753476611887,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
1570,224,id09,2024-09-19,2024-09-18,Q3,2,0.6256686893077605,0.6401619057473537,0.0004508459137919,0.5212057142857143,0.4825571428571429,0.3578965714285715,0.4045142857142857,0.5588571428571428,0.4898579999999999,1.0,1.0,0,7.0,6.690561435404001,2.0,1.0,0.0612925658292632,-1.354168550575527e-07,-0.0004499013734804,1.0,0.0,1.0,0.0,0.0124611871398127,0.0865825342135984,0.52,0.5382857142857143,0.5342857142857143,0.0,0.0,,0.5759628571428573,0.20822123050990304,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
1054,150,id06,2024-08-24,2024-08-23,S2,4,0.997425887183088,0.997510262916376,1.401788572739926e-06,0.2766685714285714,0.6754571428571429,0.4614880571428571,0.2821,0.1785714285714285,0.3689459999999999,1.0,1.0,0,2.0,1.93657810305736,1.0,1.0,0.0334124115405467,-2.8229487740502356e-10,-1.401788572739926e-06,1.0,0.0,0.0,0.0,0.0,3.402239540035149,0.1785714285714285,0.9742857142857144,0.9742857142857144,0.0,0.0,,0.5784828571428572,0.20785743784239363,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
56,8,id01,2024-08-10,2024-08-09,Q1,0,0.4871969586270964,0.4876846669858097,4.760231503420087e-07,0.1650114285714285,0.695977142857143,0.4174208571428572,0.3653571428571429,0.1785714285714285,0.2129458285714285,1.0,1.0,0,6.0,5.626034177742639,2.0,1.0,0.001952065211853,-8.84148391312694e-10,-4.7602315034200886e-07,1.0,1.0,0.0,0.0,0.0,0.0771080801011368,0.1785714285714285,0.5154285714285715,0.5388571428571428,0.0,0.0,,0.5162457142857143,0.20494525073746317,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
948,135,id06,2024-07-14,2024-07-13,S1,3,0.9734003575300472,0.973869257464141,4.27031754200724e-06,0.2894857142857143,0.4153771428571429,0.3433262285714286,0.4297285714285715,0.1785714285714285,0.3458441142857142,1.0,1.0,0,2.0,1.93657810305736,1.0,1.0,0.0182668759527704,-6.7837559270629745e-09,-4.27031754200724e-06,1.0,0.0,0.0,0.0,0.0,0.6721905000622236,0.1785714285714285,0.9554285714285714,0.9554285714285714,0.0,0.0,,0.5057228571428571,0.20270896755162246,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
1011,144,id06,2024-08-14,2024-08-13,S1,3,0.9371612173475234,0.938050068105242,6.737603625239785e-06,0.4181828571428572,0.670817142857143,0.3955945714285715,0.6061428571428571,0.5925714285714285,0.4131582857142857,1.0,1.0,0,6.0,4.40455491164904,2.0,1.0,0.0151939330276178,-6.324202084681502e-08,-6.737603625239785e-06,1.0,1.0,0.0,0.0,0.0138457385950436,0.1370545027048125,0.5348571428571428,0.6497142857142857,0.6337142857142857,0.0,0.0,,0.5285085714285714,0.20171030762747572,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
730,104,id04,2024-10-28,2024-10-27,Q3,2,0.8379839668924812,0.8480143560918246,0.0003768955841229,0.4634399999999999,0.651837142857143,0.3817684571428572,0.4818857142857142,0.4805714285714286,0.4370379999999999,1.0,1.0,0,9.0,8.20332937295176,2.0,1.0,0.075807829011095,-1.255223502029631e-07,-0.0003768955841229,1.0,1.0,0.0,0.0,0.0158337540725933,0.0486862977408955,0.5497142857142857,0.4468571428571428,0.4468571428571428,0.0,0.0,,0.57226,0.1996791571849979,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
1326,189,id08,2024-08-11,2024-08-10,S1,3,0.3156943866859507,0.3111321492568457,4.8299839124466e-05,0.4113657142857143,0.8004371428571428,0.469031257142857,0.377,0.5508571428571428,0.3992571428571428,1.0,1.0,0,7.0,6.690561435404001,2.0,1.0,-0.0215055130661877,-6.35907459588622e-08,-4.823221090284418e-05,1.0,0.0,1.0,0.0,0.0112922897358362,0.024310782295025,0.5097142857142857,0.3434285714285714,0.396,0.0,0.0,,0.5690771428571427,0.19831955330804885,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
1677,239,id10,2024-09-16,2024-09-15,S2,4,0.3316693412039975,0.3344400783082481,1.7292512193622933e-05,0.2008342857142857,0.6965371428571427,0.3308533142857142,0.3594285714285714,0.5011428571428571,0.270546,1.0,1.0,0,7.0,6.37449450225664,2.0,1.0,0.0124735884130288,-3.918986617874839e-09,-1.7292512193622933e-05,1.0,1.0,0.0,0.0,0.0079567970583508,0.1381271351447774,0.4731428571428571,0.6525714285714286,0.648,0.0,0.0,,0.5023057142857144,0.19389381373788453,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
1675,239,id10,2024-09-16,2024-09-15,Q3,2,0.5304341744929829,0.5255639998595651,4.759548471855446e-05,0.4492285714285715,0.6965371428571427,0.3517006285714286,0.579,0.7577142857142857,0.3826654285714286,1.0,1.0,0,4.0,3.88345480557584,1.0,1.0,-0.019542135122788,-2.7428464899702185e-07,-4.759548471855446e-05,1.0,0.0,0.0,0.0,0.0275611941172604,0.0356074902094694,0.6314285714285715,0.3897142857142857,0.384,0.0,0.0,,0.5113114285714285,0.1873043320691108,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
1500,214,id09,2024-08-21,2024-08-20,Q3,2,0.4238169312076764,0.4319643749646238,0.0001356934426751,0.50776,0.7187171428571428,0.4280531428571427,0.5217142857142857,0.6777142857142857,0.4743702857142857,1.0,1.0,0,7.0,6.690561435404001,2.0,1.0,0.0326988440457856,-8.462445250139881e-08,-0.0001354073449836,1.0,0.0,1.0,0.0,0.0214474093718944,0.0746426031874114,0.5982857142857143,0.5131428571428571,0.4948571428571429,0.0,0.0,,0.5720085714285713,0.18267028234302574,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
178,25,id01,2024-09-14,2024-09-13,S1,3,0.8085923759278174,0.8231417051576765,0.0006976504546013,0.4476171428571429,0.4345771428571429,0.2508558857142857,0.4056857142857143,0.6417142857142857,0.4287788571428571,1.0,1.0,0,5.0,4.86172656470888,2.0,1.0,0.0959151274932939,-2.127464254258595e-07,-0.0006973063508069,1.0,0.0,1.0,0.0,0.0273951435603574,0.0575586610001878,0.6302857142857143,0.4702857142857143,0.4382857142857143,0.0,0.0,,0.5344771428571429,0.1822813990729035,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
173,24,id01,2024-09-13,2024-09-12,S3,5,0.8268819743830486,0.8290599571440753,1.662418069942051e-05,0.2100571428571428,0.4019371428571429,0.2998572,0.2816428571428572,0.1785714285714285,0.2504550857142857,0.0,1.0,0,7.0,4.58162772345784,1.0,1.0,0.0152912301592809,-1.5256340416248653e-08,-1.662418069942051e-05,0.0,1.0,0.0,0.0,0.0,0.2379969944517987,0.1785714285714285,0.8085714285714286,0.8091428571428572,0.0,0.0,,0.45496,0.18137973029919935,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
1550,221,id09,2024-09-13,2024-09-12,S1,3,0.640568011851968,0.6401482812930374,3.825208262364655e-07,0.2433885714285714,0.740097142857143,0.3373849142857143,0.4919714285714286,0.5697142857142857,0.3132973714285714,1.0,1.0,0,13.0,10.2939173997288,2.0,1.0,-0.0018225416449251,-2.0162448158927671e-10,-3.825208262364655e-07,1.0,1.0,0.0,0.0,0.0170708917125344,0.0937848260121076,0.5645714285714286,0.556,0.5382857142857143,0.0,0.0,,0.4656657142857143,0.17894334597555833,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
210,30,id02,2024-08-29,2024-08-28,Q1,0,0.3647736144742344,0.3596112097610296,5.762415362353668e-05,0.3830342857142857,0.4711771428571429,0.3182659428571429,0.3868857142857143,0.4342857142857143,0.3662020571428572,1.0,1.0,0,6.0,5.71228967627096,1.0,1.0,-0.022347480529036,-4.7838073008040673e-08,-5.762415362353667e-05,1.0,0.0,0.0,0.0,0.0080268811330794,0.1031584686039873,0.4765714285714286,0.576,0.5817142857142857,0.0,0.0,,0.4954542857142857,0.17736529287821326,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
444,63,id03,2024-08-21,2024-08-20,S1,3,0.8494108979919224,0.8462912962747766,3.782761699666626e-05,0.4884914285714286,0.5162771428571429,0.2432268571428571,0.4974571428571428,0.6737142857142857,0.4505602285714286,1.0,1.0,0,8.0,7.454869048437761,2.0,1.0,-0.024183753870187,-1.898343369982037e-07,-3.782761699666626e-05,1.0,1.0,0.0,0.0,0.0879423042012572,0.0,0.7977142857142857,0.0777142857142857,0.1788571428571428,0.0,0.0,,0.4646371428571427,0.17714615254951543,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
1263,180,id07,2024-09-01,2024-08-31,S1,3,0.8294219962134007,0.827904560618451,8.118439848825432e-06,0.1995657142857142,0.4254171428571429,0.2264592571428571,0.3498285714285715,0.4074285714285714,0.2311261714285714,1.0,1.0,0,3.0,2.4910396966808,1.0,1.0,-0.0106876960386736,-1.3048364093981817e-08,-8.118439848825432e-06,0.0,1.0,0.0,0.0,0.0024310785398995,0.1556755930076445,0.4017142857142857,0.684,0.6897142857142857,0.0,0.0,,0.4401057142857143,0.17697522966708806,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
1608,229,id10,2024-08-06,2024-08-05,S3,5,0.4985342032142793,0.4817945400748603,0.0005605789033239,0.42612,0.4097171428571429,0.2162274285714285,0.4814,0.6822857142857143,0.4446329142857143,1.0,1.0,0,8.0,7.454869048437761,2.0,1.0,-0.0669908426921067,-9.988876773689155e-08,-0.0005605789033239,1.0,1.0,0.0,0.0,0.0345543440863465,0.116619283622044,0.6657142857142857,0.6102857142857143,0.5525714285714286,0.0,0.0,,0.5072714285714287,0.17687628318584073,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
1588,226,id09,2024-09-21,2024-09-20,S4,6,0.7104535414465696,0.7110198835302667,7.799049277501524e-07,0.2826114285714286,0.5007771428571429,0.3803166285714286,0.4467285714285715,0.1785714285714285,0.3474061714285714,1.0,1.0,0,2.0,1.93657810305736,1.0,1.0,0.0027547162616905,-1.6642939275117822e-09,-7.799049277501525e-07,1.0,0.0,0.0,0.0,0.0,0.2177525377063177,0.1785714285714285,0.7822857142857143,0.7834285714285715,0.0,0.0,,0.50158,0.1768606236831016,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
1045,149,id06,2024-08-23,2024-08-22,Q3,2,0.777022604386795,0.7775838198432127,9.094835523582034e-07,0.2452285714285714,0.7814571428571429,0.4971077142857142,0.4000428571428572,0.1785714285714285,0.3107259999999999,1.0,1.0,0,3.0,2.92297889772664,1.0,1.0,0.0032420924210658,-3.0912470261600027e-10,-9.094835523582034e-07,1.0,0.0,0.0,0.0,0.0,0.1858537712571854,0.1785714285714285,0.7365714285714285,0.7382857142857143,0.0,0.0,,0.5425857142857142,0.1756519426885799,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
1479,211,id09,2024-08-16,2024-08-15,Q3,2,0.4043406365373371,0.395730157699658,0.0001542744772264,0.4503257142857142,0.3382371428571429,0.1913326857142857,0.5808285714285715,0.7702857142857142,0.3841257142857143,1.0,1.0,0,1.0,0.97827175913304,1.0,1.0,-0.0393929619184821,-2.6974654467364356e-07,-0.0001527968037937,0.0,0.0,1.0,0.0,0.0287777567188657,0.0894641830366132,0.6371428571428571,0.5445714285714286,0.5097142857142857,0.0,0.0,,0.4526485714285714,0.175142781289507,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
266,38,id02,2024-09-06,2024-09-05,Q1,0,0.5321733181983741,0.5278307382367565,3.785912978271355e-05,0.4385714285714285,0.4722371428571428,0.3260466857142857,0.3769714285714285,0.4548571428571428,0.4021188571428571,1.0,1.0,0,6.0,5.71228967627096,1.0,1.0,-0.0174331990188438,-7.400400490669483e-08,-3.785912978271355e-05,1.0,0.0,0.0,0.0,0.0124631425015069,0.0436402629921859,0.5205714285714286,0.4285714285714285,0.4405714285714285,0.0,0.0,,0.500677142857143,0.1745099367888748,h082_non_episode_action_c620_082e0c9e,source_mean,1.05
