prior,outcome,sub_idx,target,subject_id,hidden_block_id,lifelog_date,edge_distance,flip_rank,flip_benefit,support_label,subject_prior_y1,global_prior_y1,posterior_support_rate,posterior_label1_rate,support_rate_lift_vs_subject_prior
subject,large_loss,144,S3,id06,id06_b8,2024-08-13,1,15,0.0151067564332048,1,0.9583333333333334,0.6622222222222223,0.9310415387763454,0.9310415387763454,-0.027291794556987936
subject,large_loss,180,S3,id07,id07_b4,2024-08-31,1,16,0.0149298280822646,1,0.7959183673469388,0.6622222222222223,0.6905463474524248,0.6905463474524248,-0.10537201989451395
subject,large_loss,25,S3,id01,id01_b4,2024-09-13,1,17,0.014681064665221,0,0.8536585365853658,0.6622222222222223,0.08158379373848987,0.9184162062615101,-0.0647576696761443
subject,large_loss,115,S3,id05,id05_b4,2024-10-13,1,18,0.0142140988965649,0,0.13636363636363635,0.6622222222222223,0.7873132801309597,0.2126867198690403,-0.07632308350540395
subject,large_loss,47,S3,id02,id02_b4,2024-10-03,4,19,0.0139132396855474,1,0.8958333333333334,0.6622222222222223,0.8370779619398404,0.8370779619398404,-0.05875537139349296
subject,large_loss,22,S3,id01,id01_b4,2024-09-10,4,20,0.0137434348998359,0,0.8536585365853658,0.6622222222222223,0.08586044608144056,0.9141395539185594,-0.06048101733319361
subject,large_loss,158,S3,id07,id07_b2,2024-07-19,6,21,0.013228254321624,1,0.7959183673469388,0.6622222222222223,0.704256189891549,0.704256189891549,-0.09166217745538974
subject,large_loss,49,S3,id02,id02_b4,2024-10-05,6,22,0.0130886753760049,0,0.8958333333333334,0.6622222222222223,0.06265602619193779,0.9373439738080622,-0.04151064047472884
subject,large_loss,147,S3,id06,id06_b10,2024-08-20,1,23,0.0130679630311271,1,0.9583333333333334,0.6622222222222223,0.9342336811950072,0.9342336811950072,-0.02409965213832621
subject,large_loss,91,S3,id04,id04_b6,2024-09-24,2,24,0.0130519590848491,0,0.543859649122807,0.6622222222222223,0.32629425005115614,0.6737057499488439,-0.12984610082603681
subject,large_loss,103,S3,id04,id04_b12,2024-10-25,0,25,0.0123828864054221,1,0.543859649122807,0.6622222222222223,0.415756087579292,0.415756087579292,-0.12810356154351504
subject,large_loss,27,S3,id02,id02_b2,2024-08-25,0,26,0.0111248125617892,1,0.8958333333333334,0.6622222222222223,0.8513607530182116,0.8513607530182116,-0.0444725803151218
subject,large_loss,70,S3,id03,id03_b4,2024-09-15,0,27,0.0094149078800982,0,0.48484848484848486,0.6622222222222223,0.4199099652138326,0.5800900347861674,-0.09524154993768252
subject,large_loss,43,S3,id02,id02_b4,2024-09-28,0,28,0.0087484489279774,0,0.8958333333333334,0.6622222222222223,0.07634540617966032,0.9236545938203397,-0.02782126048700631
subject,large_loss,246,S3,id10,id10_b4,2024-09-22,3,29,0.0085882613175965,0,0.48484848484848486,0.6622222222222223,0.4293022304072028,0.5706977695927972,-0.08584928474431236
subject,large_loss,1,S3,id01,id01_b2,2024-07-31,1,30,0.0075946099922705,0,0.8536585365853658,0.6622222222222223,0.11053816247186413,0.8894618375281359,-0.03580330094277004
subject,large_loss,30,S3,id02,id02_b2,2024-08-28,3,31,0.0075840321756504,0,0.8958333333333334,0.6622222222222223,0.08023327194597912,0.9197667280540208,-0.023933394720687506
subject,large_loss,94,S3,id04,id04_b8,2024-10-14,0,32,0.0073348302301466,0,0.543859649122807,0.6622222222222223,0.3847350112543483,0.6152649887456517,-0.07140533962284468
subject,large_loss,187,S3,id08,id08_b4,2024-08-08,2,33,0.0068725401000828,0,0.6607142857142857,0.6622222222222223,0.27763454061796605,0.722365459382034,-0.06165117366774825
subject,large_loss,15,S3,id01,id01_b4,2024-09-02,1,34,0.006833954425664,0,0.8536585365853658,0.6622222222222223,0.1138121546961326,0.8861878453038674,-0.03252930871850157
subject,large_loss,197,S3,id08,id08_b12,2024-09-13,0,35,0.00648936910177,1,0.6607142857142857,0.6622222222222223,0.6011049723756906,0.6011049723756906,-0.059609313338595094
subject,large_loss,194,S3,id08,id08_b10,2024-09-08,1,36,0.0063866947355517,0,0.6607142857142857,0.6622222222222223,0.2835891139758543,0.7164108860241457,-0.05569660030986001
subject,large_loss,105,S3,id04,id04_b14,2024-10-28,1,37,0.0063059582876027,0,0.543859649122807,0.6622222222222223,0.3943114385103335,0.6056885614896664,-0.061828912366859445
subject,large_loss,89,S3,id04,id04_b6,2024-09-22,3,38,0.0062187749395397,0,0.543859649122807,0.6622222222222223,0.39367710251688154,0.6063228974831185,-0.06246324836031142
subject,large_loss,92,S3,id04,id04_b6,2024-09-25,1,39,0.0061788863185001,0,0.543859649122807,0.6622222222222223,0.3974831184775936,0.6025168815224063,-0.05865723239959936
subject,large_loss,63,Q2,id03,id03_b2,2024-08-20,4,40,0.0049456624993669,1,0.8181818181818182,0.5622222222222222,0.7878043789646,0.7878043789646,-0.03037743921721825
subject,large_loss,132,Q2,id06,id06_b2,2024-07-10,3,41,0.0035131753426055,1,0.3958333333333333,0.5622222222222222,0.3621853898096992,0.3621853898096992,-0.033647943523634094
subject,large_loss,169,Q2,id07,id07_b4,2024-08-16,2,42,0.0034918463581064,0,0.5102040816326531,0.5622222222222222,0.4519950890116636,0.5480049109883364,-0.03780082935568335
subject,large_loss,191,Q2,id08,id08_b6,2024-08-13,0,43,0.0034443853008933,1,0.7857142857142857,0.5622222222222222,0.7621240024554942,0.7621240024554942,-0.023590283258791533
subject,large_loss,176,Q2,id07,id07_b4,2024-08-26,5,44,0.0032842308337376,0,0.5102040816326531,0.5622222222222222,0.4541027215060364,0.5458972784939635,-0.035693196861310506
subject,large_loss,248,Q2,id10,id10_b4,2024-09-25,1,45,0.0028640210398831,0,0.5454545454545454,0.5622222222222222,0.42281563331287086,0.5771843666871291,-0.03172982123258372
subject,large_loss,94,Q2,id04,id04_b8,2024-10-14,0,46,0.0026729584572725,1,0.49122807017543857,0.5622222222222222,0.4632903621853898,0.4632903621853898,-0.027937707990048744
subject,large_loss,105,Q2,id04,id04_b14,2024-10-28,1,47,0.0026655947710544,1,0.49122807017543857,0.5622222222222222,0.464927358297524,0.464927358297524,-0.02630071187791455
subject,large_loss,99,Q2,id04,id04_b8,2024-10-19,0,48,0.0026613411155921,0,0.49122807017543857,0.5622222222222222,0.48207489257213015,0.5179251074278699,-0.026697037252431277
subject,large_loss,174,Q2,id07,id07_b4,2024-08-24,7,49,0.0026234314969043,0,0.5102040816326531,0.5622222222222222,0.46277880090034784,0.5372211990996522,-0.027017117466999085
subject,large_loss,136,Q2,id06,id06_b4,2024-07-15,0,50,0.0024434527633965,1,0.3958333333333333,0.5622222222222222,0.371536730100266,0.371536730100266,-0.024296603233067315
