pair_group,new,base,sub_idx,target,target_idx,delta_y1,delta_y0,swing,support_label,support_delta,adverse_delta,p_y1_focus_mean,p_y1_subject,p_y1_nearest_hard085,swing_rank
repaired_sibling,e154,e144,37,Q3,2,-1.2739584302520361e-06,1.655603973533434e-06,2.92956240378547e-06,1,-1.2739584302520361e-06,1.655603973533434e-06,0.4930555555555555,0.7291666666666666,0.15,10
repaired_sibling,e154,e144,52,Q3,2,1.0209316740908176e-06,-1.6685676635854106e-06,2.689499337676228e-06,0,-1.6685676635854106e-06,1.0209316740908176e-06,0.7263888888888889,0.7291666666666666,0.85,11
repaired_sibling,e154,e144,242,S3,5,-1.473414813410948e-06,1.1514679109204832e-06,2.624882724331431e-06,1,-1.473414813410948e-06,1.1514679109204832e-06,0.43235690235690233,0.4848484848484848,0.15,12
repaired_sibling,e154,e144,12,Q3,2,1.119157935401611e-06,-1.484075572586769e-06,2.60323350798838e-06,0,-1.484075572586769e-06,1.119157935401611e-06,0.6784552845528454,0.5853658536585366,0.85,13
repaired_sibling,e154,e144,241,S2,4,1.568425642395851e-06,-9.404694839116244e-07,2.5088951263074756e-06,0,-9.404694839116244e-07,1.568425642395851e-06,0.38824915824915823,0.3636363636363636,0.15,14
repaired_sibling,e154,e144,8,Q1,0,1.254801166258725e-06,-1.1947023782139204e-06,2.4495035444726454e-06,0,-1.1947023782139204e-06,1.254801166258725e-06,0.36152664859981926,0.4390243902439024,0.15,15
repaired_sibling,e154,e144,180,Q3,2,1.0997763866428098e-06,-1.3399275428150734e-06,2.439703929457883e-06,0,-1.3399275428150734e-06,1.0997763866428098e-06,0.6534013605442177,0.5102040816326531,0.85,16
repaired_sibling,e154,e144,160,Q3,2,1.1084751740649981e-06,-1.2182135717807414e-06,2.3266887458457398e-06,0,-1.2182135717807414e-06,1.1084751740649981e-06,0.4200680272108843,0.5102040816326531,0.15,17
repaired_sibling,e154,e144,29,Q1,0,-1.3808208141175956e-06,8.77586659225533e-07,2.2584074733431286e-06,1,-1.3808208141175956e-06,8.77586659225533e-07,0.6290740740740741,0.5416666666666666,0.85,18
repaired_sibling,e154,e144,44,Q3,2,8.464424154219774e-07,-1.3422226962208151e-06,2.1886651116427926e-06,0,-1.3422226962208151e-06,8.464424154219774e-07,0.7263888888888889,0.7291666666666666,0.85,19
repaired_sibling,e154,e144,155,Q3,2,-1.3860407317034528e-06,7.7500962796484e-07,2.161050359668293e-06,1,-1.3860407317034528e-06,7.7500962796484e-07,0.6534013605442177,0.5102040816326531,0.85,20
repaired_sibling,e154,e155,7,Q3,2,4.323432076983761e-06,-6.491202222714281e-06,1.0814634299698042e-05,0,-6.491202222714281e-06,4.323432076983761e-06,0.6784552845528454,0.5853658536585366,0.85,1
repaired_sibling,e154,e155,43,S3,5,1.2231817298665737e-06,-5.330479098015063e-06,6.553660827881637e-06,0,-5.330479098015063e-06,1.2231817298665737e-06,0.8026851851851853,0.8958333333333334,0.85,2
repaired_sibling,e154,e155,246,S3,5,3.5922515212635074e-06,-2.9614093066176067e-06,6.553660827881114e-06,0,-2.9614093066176067e-06,3.5922515212635074e-06,0.43235690235690233,0.4848484848484848,0.15,3
repaired_sibling,e154,e155,242,Q3,2,1.5128886333370316e-06,-2.1447645193081653e-06,3.657653152645197e-06,0,-2.1447645193081653e-06,1.5128886333370316e-06,0.4621212121212121,0.6363636363636364,0.15,4
repaired_sibling,e154,e155,57,Q3,2,1.2184824977536607e-06,-1.930521165913936e-06,3.1490036636675967e-06,0,-1.930521165913936e-06,1.2184824977536607e-06,0.7263888888888889,0.7291666666666666,0.85,5
repaired_sibling,e154,e155,166,Q1,0,-1.1226031335358806e-06,1.8606216998351093e-06,2.9832248333709897e-06,1,-1.1226031335358806e-06,1.8606216998351093e-06,0.3852532123960695,0.5102040816326531,0.15,6
repaired_sibling,e154,e155,66,Q3,2,-9.82522431968867e-07,1.950774236220809e-06,2.933296668189676e-06,1,-9.82522431968867e-07,1.950774236220809e-06,0.4924242424242424,0.7272727272727273,0.15,7
repaired_sibling,e154,e155,16,Q3,2,1.0526581110254744e-06,-1.471648054718016e-06,2.5243061657434903e-06,0,-1.471648054718016e-06,1.0526581110254744e-06,0.6784552845528454,0.5853658536585366,0.85,8
repaired_sibling,e154,e155,51,Q3,2,1.0856112714942183e-06,-1.178563010463675e-06,2.264174281957893e-06,0,-1.178563010463675e-06,1.0856112714942183e-06,0.7263888888888889,0.7291666666666666,0.85,9
repaired_sibling,e154,e155,37,Q3,2,-9.551227677406794e-07,1.2420490350984231e-06,2.1971718028391025e-06,1,-9.551227677406794e-07,1.2420490350984231e-06,0.4930555555555555,0.7291666666666666,0.15,10
repaired_sibling,e154,e155,52,Q3,2,7.659782085058163e-07,-1.2511462947515056e-06,2.017124503257322e-06,0,-1.2511462947515056e-06,7.659782085058163e-07,0.7263888888888889,0.7291666666666666,0.85,11
repaired_sibling,e154,e155,242,S3,5,-1.1047827764268144e-06,8.638792668219811e-07,1.9686620432487955e-06,1,-1.1047827764268144e-06,8.638792668219811e-07,0.43235690235690233,0.4848484848484848,0.15,12
repaired_sibling,e154,e155,12,Q3,2,8.396409308355502e-07,-1.1127842001557982e-06,1.9524251309913483e-06,0,-1.1127842001557982e-06,8.396409308355502e-07,0.6784552845528454,0.5853658536585366,0.85,13
repaired_sibling,e154,e155,241,S2,4,1.1765612553465818e-06,-7.051100893839139e-07,1.8816713447304956e-06,0,-7.051100893839139e-07,1.1765612553465818e-06,0.38824915824915823,0.3636363636363636,0.15,14
repaired_sibling,e154,e155,8,Q1,0,9.41346825171076e-07,-8.957808331831859e-07,1.837127658354262e-06,0,-8.957808331831859e-07,9.41346825171076e-07,0.36152664859981926,0.4390243902439024,0.15,15
repaired_sibling,e154,e155,180,Q3,2,8.250740473488679e-07,-1.0047038997445919e-06,1.82977794709346e-06,0,-1.0047038997445919e-06,8.250740473488679e-07,0.6534013605442177,0.5102040816326531,0.85,16
repaired_sibling,e154,e155,160,Q3,2,8.315779203110932e-07,-9.134386390732275e-07,1.7450165593843207e-06,0,-9.134386390732275e-07,8.315779203110932e-07,0.4200680272108843,0.5102040816326531,0.15,17
repaired_sibling,e154,e155,29,Q1,0,-1.0354168159347436e-06,6.583887890726979e-07,1.6938056050074415e-06,1,-1.0354168159347436e-06,6.583887890726979e-07,0.6290740740740741,0.5416666666666666,0.85,18
repaired_sibling,e154,e155,44,Q3,2,6.350181917933144e-07,-1.0064806419385976e-06,1.641498833731912e-06,0,-1.0064806419385976e-06,6.350181917933144e-07,0.7263888888888889,0.7291666666666666,0.85,19
repaired_sibling,e154,e155,155,Q3,2,-1.0393543294123627e-06,5.814334403390235e-07,1.6207877697513862e-06,1,-1.0393543294123627e-06,5.814334403390235e-07,0.6534013605442177,0.5102040816326531,0.85,20
repaired_sibling,e157,e155,246,S3,5,-1.193278876707853e-06,9.912747325861686e-07,2.1845536092940216e-06,1,-1.193278876707853e-06,9.912747325861686e-07,0.43235690235690233,0.4848484848484848,0.15,1
repaired_sibling,e157,e155,43,S3,5,-4.051966971821974e-07,1.77935691211165e-06,2.1845536092938476e-06,1,-4.051966971821974e-07,1.77935691211165e-06,0.8026851851851853,0.8958333333333334,0.85,2
repaired_sibling,e157,e155,242,S3,5,3.686320369841337e-07,-2.8758864409850204e-07,6.562206810826358e-07,0,-2.8758864409850204e-07,3.686320369841337e-07,0.43235690235690233,0.4848484848484848,0.15,3
repaired_sibling,e157,e155,241,S2,4,3.920257656181901e-07,-2.3519801595869464e-07,6.272237815768848e-07,0,-2.3519801595869464e-07,3.920257656181901e-07,0.38824915824915823,0.3636363636363636,0.15,4
repaired_sibling,e157,e155,247,S4,6,-3.088564650475562e-07,2.150815930921368e-07,5.239380581396931e-07,1,-3.088564650475562e-07,2.150815930921368e-07,0.6922222222222222,0.6666666666666666,0.85,5
repaired_sibling,e157,e155,163,S4,6,-2.91660861467464e-07,1.8459555203320653e-07,4.7625641350067055e-07,1,-2.91660861467464e-07,1.8459555203320653e-07,0.6264625850340136,0.4693877551020408,0.85,6
repaired_sibling,e157,e155,168,S3,5,9.998408615901384e-08,-3.6521871685264124e-07,4.652028030116551e-07,0,-3.6521871685264124e-07,9.998408615901384e-08,0.7693801965230537,0.7959183673469388,0.85,7
repaired_sibling,e157,e155,239,S2,4,3.0296025843742517e-07,-1.5064734500778798e-07,4.5360760344521315e-07,0,-1.5064734500778798e-07,3.0296025843742517e-07,0.38824915824915823,0.3636363636363636,0.15,8
repaired_sibling,e157,e155,240,S2,4,2.6085589836772577e-07,-1.620436362538756e-07,4.228995346216014e-07,0,-1.620436362538756e-07,2.6085589836772577e-07,0.38824915824915823,0.3636363636363636,0.15,9
repaired_sibling,e157,e155,240,S3,5,-1.8659918687083783e-07,1.9792250003103362e-07,3.8452168690187143e-07,1,-1.8659918687083783e-07,1.9792250003103362e-07,0.43235690235690233,0.4848484848484848,0.15,10
repaired_sibling,e157,e155,246,S2,4,2.175934385450416e-07,-1.340136225423156e-07,3.516070610873572e-07,0,-1.340136225423156e-07,2.175934385450416e-07,0.38824915824915823,0.3636363636363636,0.15,11
repaired_sibling,e157,e155,173,S3,5,7.39181181575851e-08,-2.6942550603425984e-07,3.4334362419184494e-07,0,-2.6942550603425984e-07,7.39181181575851e-08,0.7693801965230537,0.7959183673469388,0.85,12
repaired_sibling,e157,e155,49,S3,5,-6.503939970971461e-08,2.6264364168403025e-07,3.2768304139374485e-07,1,-6.503939970971461e-08,2.6264364168403025e-07,0.8026851851851853,0.8958333333333334,0.85,13
repaired_sibling,e157,e155,162,S4,6,-2.0972857269020905e-07,1.0694746953407045e-07,3.166760422242795e-07,1,-2.0972857269020905e-07,1.0694746953407045e-07,0.6264625850340136,0.4693877551020408,0.85,14
repaired_sibling,e157,e155,249,S2,4,1.8255681817620177e-07,-1.2014849868201084e-07,3.027053168582126e-07,0,-1.2014849868201084e-07,1.8255681817620177e-07,0.38824915824915823,0.3636363636363636,0.15,15
repaired_sibling,e157,e155,166,S2,4,9.963697615230796e-08,-2.0122477084947933e-07,3.008617470017873e-07,0,-2.0122477084947933e-07,9.963697615230796e-08,0.7384656084656084,0.7142857142857143,0.85,16
repaired_sibling,e157,e155,54,S3,5,5.8357303834744026e-08,-2.3325430797527247e-07,2.916116118100165e-07,0,-2.3325430797527247e-07,5.8357303834744026e-08,0.8026851851851853,0.8958333333333334,0.85,17
repaired_sibling,e157,e155,68,S3,5,-1.5887074679594397e-07,1.2795323611561723e-07,2.868239829115612e-07,1,-1.5887074679594397e-07,1.2795323611561723e-07,0.6656902356902358,0.4848484848484848,0.85,18
repaired_sibling,e157,e155,62,S3,5,-1.542195268038655e-07,1.3013913762341796e-07,2.8435866442728345e-07,1,-1.542195268038655e-07,1.3013913762341796e-07,0.6656902356902358,0.4848484848484848,0.85,19
repaired_sibling,e157,e155,65,S3,5,-1.2837990743567015e-07,1.2687922708812646e-07,2.552591345237966e-07,1,-1.2837990743567015e-07,1.2687922708812646e-07,0.6656902356902358,0.4848484848484848,0.85,20
repaired_sibling,e156,e155,7,Q3,2,-1.4302417844832707e-06,2.1746363154162244e-06,3.604878099899495e-06,1,-1.4302417844832707e-06,2.1746363154162244e-06,0.6784552845528454,0.5853658536585366,0.85,1
repaired_sibling,e156,e155,246,S3,5,-1.193278876707853e-06,9.912747325861686e-07,2.1845536092940216e-06,1,-1.193278876707853e-06,9.912747325861686e-07,0.43235690235690233,0.4848484848484848,0.15,2
repaired_sibling,e156,e155,43,S3,5,-4.051966971821974e-07,1.77935691211165e-06,2.1845536092938476e-06,1,-4.051966971821974e-07,1.77935691211165e-06,0.8026851851851853,0.8958333333333334,0.85,3
repaired_sibling,e156,e155,241,S2,4,7.842128655214228e-07,-4.7023469763234666e-07,1.2544475631537696e-06,0,-4.7023469763234666e-07,7.842128655214228e-07,0.38824915824915823,0.3636363636363636,0.15,4
repaired_sibling,e156,e155,242,Q3,2,-5.030347378998101e-07,7.161829796488638e-07,1.219217717548674e-06,1,-5.030347378998101e-07,7.161829796488638e-07,0.4621212121212121,0.6363636363636364,0.15,5
repaired_sibling,e156,e155,57,Q3,2,-4.0524636443845755e-07,6.444215234504876e-07,1.0496678878889452e-06,1,-4.0524636443845755e-07,6.444215234504876e-07,0.7263888888888889,0.7291666666666666,0.85,6
repaired_sibling,e156,e155,66,Q3,2,3.282532028850823e-07,-6.495123531780373e-07,9.777655560631196e-07,0,-6.495123531780373e-07,3.282532028850823e-07,0.4924242424242424,0.7272727272727273,0.15,7
repaired_sibling,e156,e155,239,S2,4,6.060003765039822e-07,-3.012148303864759e-07,9.072152068904581e-07,0,-3.012148303864759e-07,6.060003765039822e-07,0.38824915824915823,0.3636363636363636,0.15,8
repaired_sibling,e156,e155,240,S2,4,5.217857629031819e-07,-3.2401330634014766e-07,8.457990692433295e-07,0,-3.2401330634014766e-07,5.217857629031819e-07,0.38824915824915823,0.3636363636363636,0.15,9
repaired_sibling,e156,e155,16,Q3,2,-3.50283715936658e-07,4.911516726444631e-07,8.414353885811211e-07,1,-3.50283715936658e-07,4.911516726444631e-07,0.6784552845528454,0.5853658536585366,0.85,10
repaired_sibling,e156,e155,51,Q3,2,-3.6137287834149745e-07,3.933518823110914e-07,7.547247606525889e-07,1,-3.6137287834149745e-07,3.933518823110914e-07,0.7263888888888889,0.7291666666666666,0.85,11
repaired_sibling,e156,e155,37,Q3,2,3.1883566251135676e-07,-4.135549384350108e-07,7.323906009463675e-07,0,-4.135549384350108e-07,3.1883566251135676e-07,0.4930555555555555,0.7291666666666666,0.15,12
repaired_sibling,e156,e155,246,S2,4,4.3523790420493416e-07,-2.679762179697485e-07,7.032141221746826e-07,0,-2.679762179697485e-07,4.3523790420493416e-07,0.38824915824915823,0.3636363636363636,0.15,13
repaired_sibling,e156,e155,52,Q3,2,-2.549534655850013e-07,4.17421368833905e-07,6.723748344189064e-07,1,-2.549534655850013e-07,4.17421368833905e-07,0.7263888888888889,0.7291666666666666,0.85,14
repaired_sibling,e156,e155,242,S3,5,3.686320369841337e-07,-2.8758864409850204e-07,6.562206810826358e-07,0,-2.8758864409850204e-07,3.686320369841337e-07,0.43235690235690233,0.4848484848484848,0.15,15
repaired_sibling,e156,e155,12,Q3,2,-2.795170045660608e-07,3.7129137243097077e-07,6.508083769970316e-07,1,-2.795170045660608e-07,3.7129137243097077e-07,0.6784552845528454,0.5853658536585366,0.85,16
repaired_sibling,e156,e155,180,Q3,2,-2.747023392939418e-07,3.3522364307048133e-07,6.099259823644231e-07,1,-2.747023392939418e-07,3.3522364307048133e-07,0.6534013605442177,0.5102040816326531,0.85,17
repaired_sibling,e156,e155,249,S2,4,3.651520186289352e-07,-2.402586150878072e-07,6.054106337167424e-07,0,-2.402586150878072e-07,3.651520186289352e-07,0.38824915824915823,0.3636363636363636,0.15,18
repaired_sibling,e156,e155,166,S2,4,1.9930904192109824e-07,-4.0241445208228604e-07,6.017234940033843e-07,0,-4.0241445208228604e-07,1.9930904192109824e-07,0.7384656084656084,0.7142857142857143,0.85,19
repaired_sibling,e156,e155,160,Q3,2,-2.7689725375390494e-07,3.047749327075141e-07,5.816721864614191e-07,1,-2.7689725375390494e-07,3.047749327075141e-07,0.4200680272108843,0.5102040816326531,0.15,20
