cell_id,sub_idx,target,target_idx,component,p_from,p_to,p_e95,p_e144,p_e154,delta_prob_segment,delta_prob_e154_minus_e95,delta_prob_e144_minus_e95,delta_prob_e154_minus_e144,delta_y1,delta_y0,support_label,support_y_for_e154,support_y_for_e144,support_delta,adverse_delta,flip_benefit,segment_better_if_y1,segment_better_if_y0,moves_prob_up,moves_prob_down,is_inherited_e144_cell,is_e154_extra_cell,hidden_block_id,subject_id,lifelog_date,sleep_date,global_pos,subject_pos,subject_phase,dow,is_weekend,block_n_rows,block_len_bin,pos_in_block,pos_frac,edge_distance,pos_bin,block_start,block_end,context_type,has_prev_train,has_next_train,prev_gap_pos,next_gap_pos,prev_gap_days,next_gap_days,edge_like,flip_rank,segment_id,unique_cell_idx,unique_cell_count,global_prior_y1,subject_prior_y1,subject_train_count,prev_y,next_y,has_prev_label,has_next_label,both_flanks,prev_only,next_only,flank_conflict,flank_agree,min_flank_gap_days,p_y1_global,support_probability_global,expected_delta_global,p_y1_subject,support_probability_subject,expected_delta_subject,p_y1_prev_beta,support_probability_prev_beta,expected_delta_prev_beta,p_y1_next_beta,support_probability_next_beta,expected_delta_next_beta,p_y1_nearest_beta,support_probability_nearest_beta,expected_delta_nearest_beta,p_y1_both_equal_beta,support_probability_both_equal_beta,expected_delta_both_equal_beta,p_y1_both_distance_beta,support_probability_both_distance_beta,expected_delta_both_distance_beta,p_y1_edge_endpoint_beta,support_probability_edge_endpoint_beta,expected_delta_edge_endpoint_beta,p_y1_nearest_hard085,support_probability_nearest_hard085,expected_delta_nearest_hard085,p_y1_conflict_flat,support_probability_conflict_flat,expected_delta_conflict_flat,hard_support_global,hard_support_subject,hard_support_prev_beta,hard_support_next_beta,hard_support_nearest_beta,hard_support_both_equal_beta,hard_support_both_distance_beta,hard_support_edge_endpoint_beta,hard_support_nearest_hard085,hard_support_conflict_flat
12:Q1,12,Q1,0,inherited_e144_body,0.420879449722642,0.4160125146738371,0.420879449722642,0.4160125146738371,0.415993926661522,-0.004866935048804921,-0.004885523061120001,-0.004866935048804921,-1.858801231507945e-05,0.011631106817581172,-0.008368893182418846,0,0,0,-0.008368893182418846,0.011631106817581172,0.020000000000000018,False,True,False,True,True,False,id01_b2,id01,2024-08-14,2024-08-15,40,40,0.5970149253731343,2,0,14,11-16,12,0.9230769230769231,1,near_edge,2024-07-30,2024-08-16,between_train_runs,True,True,13.0,2.0,17.0,3.0,True,65,16,4,294,0.4955555555555556,0.43902439024390244,41,0.0,0.0,True,True,True,False,False,False,True,3.0,0.4955555555555556,0.5044444444444445,0.0015422179286922735,0.43902439024390244,0.5609756097560976,0.0004115946224592104,0.42648083623693384,0.5735191637630661,0.00016072354231983898,0.3763066202090592,0.6236933797909407,-0.0008427607782376546,0.2926829268292683,0.7073170731707317,-0.002515234645833475,0.21951219512195122,0.7804878048780488,-0.003978649279979818,0.3670531787285086,0.6329468212714914,-0.0010278296078486673,0.2926829268292683,0.7073170731707317,-0.002515234645833475,0.15,0.85,-0.0053688931824188435,0.3670531787285086,0.6329468212714914,-0.0010278296078486673,True,True,True,True,True,True,True,True,True,True
12:Q1,12,Q1,0,e154_adjustment_on_e144_body,0.4160125146738371,0.415993926661522,0.420879449722642,0.4160125146738371,0.415993926661522,-1.858801231507945e-05,-0.004885523061120001,-0.004866935048804921,-1.858801231507945e-05,4.468237598820313e-05,-3.1828963745206273e-05,0,0,0,-3.1828963745206273e-05,4.468237598820313e-05,7.65113397334094e-05,False,True,False,True,True,False,id01_b2,id01,2024-08-14,2024-08-15,40,40,0.5970149253731343,2,0,14,11-16,12,0.9230769230769231,1,near_edge,2024-07-30,2024-08-16,between_train_runs,True,True,13.0,2.0,17.0,3.0,True,468,17,4,294,0.4955555555555556,0.43902439024390244,41,0.0,0.0,True,True,True,False,False,False,True,3.0,0.4955555555555556,0.5044444444444445,6.086655722683273e-06,0.43902439024390244,0.5609756097560976,1.7613805279978505e-06,0.42648083623693384,0.5735191637630661,8.016564059063122e-07,0.3763066202090592,0.6236933797909407,-3.0372400824598786e-06,0.2926829268292683,0.7073170731707317,-9.43540089640352e-06,0.21951219512195122,0.7804878048780488,-1.503379160860421e-05,0.3670531787285086,0.6329468212714914,-3.74523328728151e-06,0.2926829268292683,0.7073170731707317,-9.43540089640352e-06,0.15,0.85,-2.0352262785194864e-05,0.3670531787285086,0.6329468212714914,-3.74523328728151e-06,True,True,True,True,True,True,True,True,True,True
12:Q3,12,Q3,2,e154_extra_body,0.570647509459212,0.5695309749922975,0.570647509459212,0.570647509459212,0.5695309749922975,-0.0011165344669145094,-0.0011165344669145094,0.0,-0.0011165344669145094,0.001958526386952819,-0.002597132252026846,0,0,0,-0.002597132252026846,0.001958526386952819,0.004555658638979665,False,True,False,True,False,True,id01_b2,id01,2024-08-14,2024-08-15,40,40,0.5970149253731343,2,0,14,11-16,12,0.9230769230769231,1,near_edge,2024-07-30,2024-08-16,between_train_runs,True,True,13.0,2.0,17.0,3.0,True,174,18,5,294,0.6,0.5853658536585366,41,1.0,1.0,True,True,True,False,False,False,True,3.0,0.6,0.4,0.00013626293136095305,0.5853658536585366,0.41463414634146345,6.959475615637262e-05,0.597212543554007,0.402787456445993,0.0001235642313219855,0.6445993031358884,0.3554006968641116,0.000339442131984436,0.7235772357723578,0.2764227642276422,0.0006992386330885216,0.7926829268292683,0.20731707317073167,0.001014060571554596,0.6533386645341863,0.3466613354658137,0.0003792556792377573,0.7235772357723578,0.2764227642276422,0.0006992386330885216,0.85,0.15000000000000002,0.0012751775911058693,0.6533386645341863,0.3466613354658137,0.0003792556792377573,False,False,False,False,False,False,False,False,False,False
13:Q1,13,Q1,0,e154_extra_body,0.5515615765124041,0.5508859927350321,0.5515615765124041,0.5515615765124041,0.5508859927350321,-0.0006755837773719797,-0.0006755837773719797,0.0,-0.0006755837773719797,0.0012256072411681584,-0.0015053915109777272,0,0,0,-0.0015053915109777272,0.0012256072411681584,0.0027309987521458856,False,True,False,True,False,True,id01_b2,id01,2024-08-16,2024-08-17,41,41,0.6119402985074627,4,0,14,11-16,13,1.0,0,right_edge,2024-07-30,2024-08-16,between_train_runs,True,True,14.0,1.0,19.0,1.0,True,222,19,6,294,0.4955555555555556,0.43902439024390244,41,0.0,0.0,True,True,True,False,False,False,True,1.0,0.4955555555555556,0.5044444444444445,-0.00015202990713654386,0.43902439024390244,0.5609756097560976,-0.0003064164490600214,0.42776735459662285,0.5722326454033771,-0.0003371593993656036,0.2926829268292683,0.7073170731707317,-0.00070607480303259,0.2926829268292683,0.7073170731707317,-0.00070607480303259,0.21951219512195122,0.7804878048780488,-0.0009059039800188742,0.287636669470143,0.712363330529857,-0.0007198561255833681,0.2926829268292683,0.7073170731707317,-0.00070607480303259,0.15,0.85,-0.0010957416981558442,0.287636669470143,0.712363330529857,-0.0007198561255833681,True,True,True,True,True,True,True,True,True,True
13:Q3,13,Q3,2,inherited_e144_body,0.5952981202027816,0.6001071594203111,0.5952981202027816,0.6001071594203111,0.6001581819142128,0.004809039217529509,0.004860061711431163,0.004809039217529509,5.1022493901653476e-05,-0.008045915879653642,0.011954084120346486,1,1,1,-0.008045915879653642,0.011954084120346486,0.02000000000000013,True,False,True,False,True,False,id01_b2,id01,2024-08-16,2024-08-17,41,41,0.6119402985074627,4,0,14,11-16,13,1.0,0,right_edge,2024-07-30,2024-08-16,between_train_runs,True,True,14.0,1.0,19.0,1.0,True,43,20,7,294,0.6,0.5853658536585366,41,1.0,1.0,True,True,True,False,False,False,True,1.0,0.6,0.6,-4.591587965359009e-05,0.5853658536585366,0.5853658536585366,0.0002467670471756802,0.5959974984365227,0.5959974984365227,3.4134151615954934e-05,0.7235772357723578,0.7235772357723578,-0.002517460595100762,0.7235772357723578,0.7235772357723578,-0.002517460595100762,0.7926829268292683,0.7926829268292683,-0.003899574416238983,0.7283431455004206,0.7283431455004206,-0.002612778789662019,0.7235772357723578,0.7235772357723578,-0.002517460595100762,0.85,0.85,-0.005045915879653622,0.7283431455004206,0.7283431455004206,-0.002612778789662019,True,True,True,True,True,True,True,True,True,True
13:Q3,13,Q3,2,e154_adjustment_on_e144_body,0.6001071594203111,0.6001581819142128,0.5952981202027816,0.6001071594203111,0.6001581819142128,5.1022493901653476e-05,0.004860061711431163,0.004809039217529509,5.1022493901653476e-05,-8.501869074328816e-05,0.00012759855639121742,1,1,1,-8.501869074328816e-05,0.00012759855639121742,0.00021261724713450558,True,False,True,False,True,False,id01_b2,id01,2024-08-16,2024-08-17,41,41,0.6119402985074627,4,0,14,11-16,13,1.0,0,right_edge,2024-07-30,2024-08-16,between_train_runs,True,True,14.0,1.0,19.0,1.0,True,447,21,7,294,0.6,0.5853658536585366,41,1.0,1.0,True,True,True,False,False,False,True,1.0,0.6,0.6,2.8208110514071905e-08,0.5853658536585366,0.5853658536585366,3.139680019799529e-06,0.5959974984365227,0.5959974984365227,8.792089745921638e-07,0.7235772357723578,0.7235772357723578,-2.6246443567896388e-05,0.7235772357723578,0.7235772357723578,-2.6246443567896388e-05,0.7926829268292683,0.7926829268292683,-4.0939505361744336e-05,0.7283431455004206,0.7283431455004206,-2.7259758174368662e-05,0.7235772357723578,0.7235772357723578,-2.6246443567896388e-05,0.85,0.85,-5.312610367311232e-05,0.7283431455004206,0.7283431455004206,-2.7259758174368662e-05,True,True,True,True,True,True,True,True,True,True
14:Q1,14,Q1,0,inherited_e144_body,0.2894890408938955,0.2936199981536582,0.2894890408938955,0.2936199981536582,0.2943379321499763,0.004130957259762702,0.0048488912560807895,0.004130957259762702,0.0007179339963180875,-0.014168967015381284,0.005831032984618234,1,1,1,-0.014168967015381284,0.005831032984618234,0.019999999999999518,True,False,True,False,True,False,id01_b4,id01,2024-09-01,2024-09-02,55,55,0.8208955223880597,6,1,13,11-16,0,0.0,0,left_edge,2024-09-01,2024-09-14,after_train_run,True,False,1.0,,1.0,,True,137,22,8,294,0.4955555555555556,0.43902439024390244,41,1.0,,True,False,False,True,False,False,False,1.0,0.4955555555555556,0.4955555555555556,-0.004080078126492638,0.43902439024390244,0.43902439024390244,-0.002949454820259603,0.6260162601626016,0.6260162601626016,-0.006689292218633496,0.43902439024390244,0.43902439024390244,-0.002949454820259603,0.6260162601626016,0.6260162601626016,-0.006689292218633496,0.6260162601626016,0.6260162601626016,-0.006689292218633496,0.6260162601626016,0.6260162601626016,-0.006689292218633496,0.6260162601626016,0.6260162601626016,-0.006689292218633496,0.85,0.85,-0.011168967015381356,0.6260162601626016,0.6260162601626016,-0.006689292218633496,False,False,True,False,True,True,True,True,True,True
14:Q1,14,Q1,0,e154_adjustment_on_e144_body,0.2936199981536582,0.2943379321499763,0.2894890408938955,0.2936199981536582,0.2943379321499763,0.0007179339963180875,0.0048488912560807895,0.004130957259762702,0.0007179339963180875,-0.0024421283092821433,0.0010168734679927849,1,1,1,-0.0024421283092821433,0.0010168734679927849,0.003459001777274928,True,False,True,False,True,False,id01_b4,id01,2024-09-01,2024-09-02,55,55,0.8208955223880597,6,1,13,11-16,0,0.0,0,left_edge,2024-09-01,2024-09-14,after_train_run,True,False,1.0,,1.0,,True,186,23,8,294,0.4955555555555556,0.43902439024390244,41,1.0,,True,False,False,True,False,False,False,1.0,0.4955555555555556,0.4955555555555556,-0.0006972540794123462,0.43902439024390244,0.43902439024390244,-0.0005017126781279153,0.6260162601626016,0.6260162601626016,-0.0011485178885126577,0.43902439024390244,0.43902439024390244,-0.0005017126781279153,0.6260162601626016,0.6260162601626016,-0.0011485178885126577,0.6260162601626016,0.6260162601626016,-0.0011485178885126577,0.6260162601626016,0.6260162601626016,-0.0011485178885126577,0.6260162601626016,0.6260162601626016,-0.0011485178885126577,0.85,0.85,-0.0019232780426909043,0.6260162601626016,0.6260162601626016,-0.0011485178885126577,False,False,True,False,True,True,True,True,True,True
15:Q1,15,Q1,0,inherited_e144_body,0.2423459201077398,0.2460371055511252,0.2423459201077398,0.2460371055511252,0.2462983179011829,0.0036911854433853974,0.003952397793443085,0.0036911854433853974,0.00026121235005768795,-0.015116232693024978,0.00488376730697454,1,1,1,-0.015116232693024978,0.00488376730697454,0.019999999999999518,True,False,True,False,True,False,id01_b4,id01,2024-09-02,2024-09-03,56,56,0.835820895522388,0,0,13,11-16,1,0.08333333333333333,1,near_edge,2024-09-01,2024-09-14,after_train_run,True,False,2.0,,2.0,,True,138,24,30,294,0.4955555555555556,0.43902439024390244,41,1.0,,True,False,False,True,False,False,False,2.0,0.4955555555555556,0.4955555555555556,-0.005027343804136332,0.43902439024390244,0.43902439024390244,-0.003896720497903297,0.5512195121951219,0.5512195121951219,-0.006140622936927632,0.43902439024390244,0.43902439024390244,-0.003896720497903297,0.6260162601626016,0.6260162601626016,-0.00763655789627719,0.6260162601626016,0.6260162601626016,-0.00763655789627719,0.5512195121951219,0.5512195121951219,-0.006140622936927632,0.6260162601626016,0.6260162601626016,-0.00763655789627719,0.85,0.85,-0.01211623269302505,0.5512195121951219,0.5512195121951219,-0.006140622936927632,False,False,True,False,True,True,True,True,True,True
15:Q1,15,Q1,0,e154_adjustment_on_e144_body,0.2460371055511252,0.2462983179011829,0.2423459201077398,0.2460371055511252,0.2462983179011829,0.00026121235005768795,0.003952397793443085,0.0036911854433853974,0.00026121235005768795,-0.0010611155002244743,0.00034651255555717686,1,1,1,-0.0010611155002244743,0.00034651255555717686,0.0014076280557816512,True,False,True,False,True,False,id01_b4,id01,2024-09-02,2024-09-03,56,56,0.835820895522388,0,0,13,11-16,1,0.08333333333333333,1,near_edge,2024-09-01,2024-09-14,after_train_run,True,False,2.0,,2.0,,True,276,25,30,294,0.4955555555555556,0.43902439024390244,41,1.0,,True,False,False,True,False,False,False,2.0,0.4955555555555556,0.4955555555555556,-0.0003510453476412859,0.43902439024390244,0.43902439024390244,-0.0002714704933225724,0.5512195121951219,0.5512195121951219,-0.00042939949470295277,0.43902439024390244,0.43902439024390244,-0.0002714704933225724,0.6260162601626016,0.6260162601626016,-0.0005346854956232063,0.6260162601626016,0.6260162601626016,-0.0005346854956232063,0.5512195121951219,0.5512195121951219,-0.00042939949470295277,0.6260162601626016,0.6260162601626016,-0.0005346854956232063,0.85,0.85,-0.0008499712918572266,0.5512195121951219,0.5512195121951219,-0.00042939949470295277,False,False,True,False,True,True,True,True,True,True
15:Q3,15,Q3,2,inherited_e144_body,0.6655064465011766,0.6610396574220672,0.6655064465011766,0.6610396574220672,0.6613012057772253,-0.004466789079109468,-0.004205240723951342,-0.004466789079109468,0.00026154835515812547,0.006734490339804,-0.013265509660196129,0,0,0,-0.013265509660196129,0.006734490339804,0.02000000000000013,False,True,False,True,True,False,id01_b4,id01,2024-09-02,2024-09-03,56,56,0.835820895522388,0,0,13,11-16,1,0.08333333333333333,1,near_edge,2024-09-01,2024-09-14,after_train_run,True,False,2.0,,2.0,,True,44,26,31,294,0.6,0.5853658536585366,41,1.0,,True,False,False,True,False,False,False,2.0,0.6,0.4,-0.001265509660196052,0.5853658536585366,0.41463414634146345,-0.0015581925870253224,0.6682926829268292,0.3317073170731708,0.00010034399834054145,0.5853658536585366,0.41463414634146345,-0.0015581925870253224,0.7235772357723578,0.2764227642276422,0.00120603505525112,0.7235772357723578,0.2764227642276422,0.00120603505525112,0.6682926829268292,0.3317073170731708,0.00010034399834054145,0.7235772357723578,0.2764227642276422,0.00120603505525112,0.85,0.15000000000000002,0.00373449033980398,0.6682926829268292,0.3317073170731708,0.00010034399834054145,False,False,False,False,False,False,False,False,False,False
15:Q3,15,Q3,2,e154_adjustment_on_e144_body,0.6610396574220672,0.6613012057772253,0.6655064465011766,0.6610396574220672,0.6613012057772253,0.00026154835515812547,-0.004205240723951342,-0.004466789079109468,0.00026154835515812547,-0.0003955838707669912,0.0007719171894591259,1,1,1,-0.0003955838707669912,0.0007719171894591259,0.001167501060226117,True,False,True,False,True,False,id01_b4,id01,2024-09-02,2024-09-03,56,56,0.835820895522388,0,0,13,11-16,1,0.08333333333333333,1,near_edge,2024-09-01,2024-09-14,after_train_run,True,False,2.0,,2.0,,True,338,27,31,294,0.6,0.5853658536585366,41,1.0,,True,False,False,True,False,False,False,2.0,0.6,0.6,7.141655332345567e-05,0.5853658536585366,0.5853658536585366,8.850193469261839e-05,0.6682926829268292,0.6682926829268292,-8.315226399303443e-06,0.5853658536585366,0.5853658536585366,8.850193469261839e-05,0.7235772357723578,0.7235772357723578,-7.286000046058489e-05,0.7235772357723578,0.7235772357723578,-7.286000046058489e-05,0.6682926829268292,0.6682926829268292,-8.315226399303443e-06,0.7235772357723578,0.7235772357723578,-7.286000046058489e-05,0.85,0.85,-0.0002204587117330736,0.6682926829268292,0.6682926829268292,-8.315226399303443e-06,True,True,True,True,True,True,True,True,True,True
16:Q1,16,Q1,0,e154_extra_body,0.490834891018012,0.4910111852448078,0.490834891018012,0.490834891018012,0.4910111852448078,0.00017629422679582563,0.00017629422679582563,0.0,0.00017629422679582563,-0.00035910767064706306,0.00034630172206284726,1,1,1,-0.00035910767064706306,0.00034630172206284726,0.0007054093927099103,True,False,True,False,False,True,id01_b4,id01,2024-09-03,2024-09-04,57,57,0.8507462686567164,1,0,13,11-16,2,0.16666666666666666,2,interior,2024-09-01,2024-09-14,after_train_run,True,False,3.0,,3.0,,False,395,28,65,294,0.4955555555555556,0.43902439024390244,41,1.0,,True,False,False,True,False,False,False,3.0,0.4955555555555556,0.4955555555555556,-3.267821435619416e-06,0.43902439024390244,0.43902439024390244,3.6609793556057374e-05,0.519163763066202,0.519163763066202,-1.99212727586741e-05,0.43902439024390244,0.43902439024390244,3.6609793556057374e-05,0.6260162601626016,0.6260162601626016,-9.529602784498275e-05,0.6260162601626016,0.6260162601626016,-9.529602784498275e-05,0.519163763066202,0.519163763066202,-1.99212727586741e-05,0.6260162601626016,0.6260162601626016,-9.529602784498275e-05,0.85,0.85,-0.0002532962617405765,0.519163763066202,0.519163763066202,-1.99212727586741e-05,False,False,True,False,True,True,True,True,True,True
16:Q3,16,Q3,2,e154_extra_body,0.5838858339558716,0.5824540660236976,0.5838858339558716,0.5838858339558716,0.5824540660236976,-0.0014317679321739218,-0.0014317679321739218,0.0,-0.0014317679321739218,0.002455148197183732,-0.003434899522884338,0,0,0,-0.003434899522884338,0.002455148197183732,0.00589004772006807,False,True,False,True,False,True,id01_b4,id01,2024-09-03,2024-09-04,57,57,0.8507462686567164,1,0,13,11-16,2,0.16666666666666666,2,interior,2024-09-01,2024-09-14,after_train_run,True,False,3.0,,3.0,,False,169,29,66,294,0.6,0.5853658536585366,41,1.0,,True,False,False,True,False,False,False,3.0,0.6,0.4,9.91291091565036e-05,0.5853658536585366,0.41463414634146345,1.293328886282463e-05,0.6445993031358884,0.3554006968641116,0.00036182113290866825,0.5853658536585366,0.41463414634146345,1.293328886282463e-05,0.7235772357723578,0.2764227642276422,0.000827004924969794,0.7235772357723578,0.2764227642276422,0.000827004924969794,0.6445993031358884,0.3554006968641116,0.00036182113290866825,0.7235772357723578,0.2764227642276422,0.000827004924969794,0.85,0.15000000000000002,0.0015716410391735211,0.6445993031358884,0.3554006968641116,0.00036182113290866825,False,False,False,False,False,False,False,False,False,False
18:Q3,18,Q3,2,inherited_e144_body,0.5943042334773768,0.5991171297496602,0.5943042334773768,0.5991171297496602,0.5998849830019887,0.004812896272283429,0.00558074952461185,0.004812896272283429,0.0007678532523284209,-0.008065755336773894,0.011934244663226345,1,1,1,-0.008065755336773894,0.011934244663226345,0.02000000000000024,True,False,True,False,True,False,id01_b4,id01,2024-09-06,2024-09-07,59,59,0.8805970149253731,4,0,13,11-16,4,0.3333333333333333,4,interior,2024-09-01,2024-09-14,after_train_run,True,False,5.0,,6.0,,False,30,30,98,294,0.6,0.5853658536585366,41,1.0,,True,False,False,True,False,False,False,6.0,0.6,0.6,-6.575533677379789e-05,0.5853658536585366,0.5853658536585366,0.00022692759005547413,0.6172607879924954,0.6172607879924954,-0.00041097109662371033,0.5853658536585366,0.5853658536585366,0.00022692759005547413,0.7235772357723578,0.7235772357723578,-0.0025373000522209838,0.7235772357723578,0.7235772357723578,-0.0025373000522209838,0.6172607879924954,0.6172607879924954,-0.00041097109662371033,0.7235772357723578,0.7235772357723578,-0.0025373000522209838,0.85,0.85,-0.005065755336773858,0.6172607879924954,0.6172607879924954,-0.00041097109662371033,True,True,True,True,True,True,True,True,True,True
18:Q3,18,Q3,2,e154_adjustment_on_e144_body,0.5991171297496602,0.5998849830019887,0.5943042334773768,0.5991171297496602,0.5998849830019887,0.0007678532523284209,0.00558074952461185,0.004812896272283429,0.0007678532523284209,-0.0012808206910299713,0.0019172422293736169,1,1,1,-0.0012808206910299713,0.0019172422293736169,0.003198062920403588,True,False,True,False,True,False,id01_b4,id01,2024-09-06,2024-09-07,59,59,0.8805970149253731,4,0,13,11-16,4,0.3333333333333333,4,interior,2024-09-01,2024-09-14,after_train_run,True,False,5.0,,6.0,,False,190,31,98,294,0.6,0.5853658536585366,41,1.0,,True,False,False,True,False,False,False,6.0,0.6,0.6,-1.5955228685359717e-06,0.5853658536585366,0.5853658536585366,4.5205397917858045e-05,0.6172607879924954,0.6172607879924954,-5.6796608924283083e-05,0.5853658536585366,0.5853658536585366,4.5205397917858045e-05,0.7235772357723578,0.7235772357723578,-0.00039680329839808526,0.7235772357723578,0.7235772357723578,-0.00039680329839808526,0.6172607879924954,0.6172607879924954,-5.6796608924283083e-05,0.7235772357723578,0.7235772357723578,-0.00039680329839808526,0.85,0.85,-0.0008011112529694329,0.6172607879924954,0.6172607879924954,-5.6796608924283083e-05,True,True,True,True,True,True,True,True,True,True
21:Q1,21,Q1,0,inherited_e144_body,0.2507031245802573,0.2544788455908564,0.2507031245802573,0.2544788455908564,0.2543832678514,0.003775721010599087,0.0036801432711426885,0.003775721010599087,-9.557773945639836e-05,-0.01494824257530869,0.005051757424691383,1,1,1,-0.01494824257530869,0.005051757424691383,0.020000000000000073,True,False,True,False,True,False,id01_b4,id01,2024-09-09,2024-09-10,62,62,0.9253731343283582,0,0,13,11-16,7,0.5833333333333334,5,interior,2024-09-01,2024-09-14,after_train_run,True,False,8.0,,9.0,,False,59,32,124,294,0.4955555555555556,0.43902439024390244,41,1.0,,True,False,False,True,False,False,False,9.0,0.4955555555555556,0.4955555555555556,-0.004859353686419764,0.43902439024390244,0.43902439024390244,-0.0037287303801866976,0.46854942233632857,0.46854942233632857,-0.004319231022035222,0.43902439024390244,0.43902439024390244,-0.0037287303801866976,0.6260162601626016,0.6260162601626016,-0.007468567778560695,0.6260162601626016,0.6260162601626016,-0.007468567778560695,0.46854942233632857,0.46854942233632857,-0.004319231022035222,0.6260162601626016,0.6260162601626016,-0.007468567778560695,0.85,0.85,-0.011948242575308679,0.46854942233632857,0.46854942233632857,-0.004319231022035222,False,False,False,False,True,True,False,True,True,False
21:Q1,21,Q1,0,e154_adjustment_on_e144_body,0.2544788455908564,0.2543832678514,0.2507031245802573,0.2544788455908564,0.2543832678514,-9.557773945639836e-05,0.0036801432711426885,0.003775721010599087,-9.557773945639836e-05,0.00037565280674467516,-0.00012819436813854557,0,0,0,-0.00012819436813854557,0.00037565280674467516,0.0005038471748832207,False,True,False,True,True,False,id01_b4,id01,2024-09-09,2024-09-10,62,62,0.9253731343283582,0,0,13,11-16,7,0.5833333333333334,5,interior,2024-09-01,2024-09-14,after_train_run,True,False,8.0,,9.0,,False,412,33,124,294,0.4955555555555556,0.43902439024390244,41,1.0,,True,False,False,True,False,False,False,9.0,0.4955555555555556,0.5044444444444445,0.00012148989852580606,0.43902439024390244,0.5609756097560976,9.300683059067329e-05,0.46854942233632857,0.5314505776636714,0.00010788293459877863,0.43902439024390244,0.5609756097560976,9.300683059067329e-05,0.6260162601626016,0.3739837398373984,0.00018722215597534057,0.6260162601626016,0.3739837398373984,0.00018722215597534057,0.46854942233632857,0.5314505776636714,0.00010788293459877863,0.6260162601626016,0.3739837398373984,0.00018722215597534057,0.85,0.15000000000000002,0.00030007573051219204,0.46854942233632857,0.5314505776636714,0.00010788293459877863,True,True,True,True,False,False,True,False,False,True
24:Q1,24,Q1,0,inherited_e144_body,0.2543057290226553,0.2581170167157823,0.2543057290226553,0.2581170167157823,0.2582451490461735,0.0038112876931269968,0.003939420023518214,0.0038112876931269968,0.0001281323303912174,-0.01487583448638663,0.005124165513613166,1,1,1,-0.01487583448638663,0.005124165513613166,0.019999999999999796,True,False,True,False,True,False,id01_b4,id01,2024-09-12,2024-09-13,65,65,0.9701492537313433,3,0,13,11-16,10,0.8333333333333334,2,interior,2024-09-01,2024-09-14,after_train_run,True,False,11.0,,12.0,,False,100,34,172,294,0.4955555555555556,0.43902439024390244,41,1.0,,True,False,False,True,False,False,False,12.0,0.4955555555555556,0.4955555555555556,-0.0047869455974978445,0.43902439024390244,0.43902439024390244,-0.0036563222912647927,0.4614634146341463,0.4614634146341463,-0.004105102779069666,0.43902439024390244,0.43902439024390244,-0.0036563222912647927,0.6260162601626016,0.6260162601626016,-0.007396159689638739,0.6260162601626016,0.6260162601626016,-0.007396159689638739,0.4614634146341463,0.4614634146341463,-0.004105102779069666,0.6260162601626016,0.6260162601626016,-0.007396159689638739,0.85,0.85,-0.01187583448638666,0.4614634146341463,0.4614634146341463,-0.004105102779069666,False,False,False,False,True,True,False,True,True,False
