basename,target,feature,actual_abs_weighted_mean,actual_signed_weighted_mean,abs_z_worst_abs,abs_z_max_abs,signed_z_worst_abs,signed_z_max_abs,abs_worst_mode_dominance,signed_worst_mode_dominance,row_abs_z,subject_abs_z,dateblock_abs_z,row_signed_z,subject_signed_z,dateblock_signed_z,source,family,human_story
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,Q1,cash__pay15_post3_spend_outing,0.3641289391707198,-0.2283644234667175,0.45283774933564996,2.28652270931942,1.2679600110036033,1.6674016239667138,0.671875,0.875,2.28652270931942,0.7777632541785087,0.45283774933564996,-1.2679600110036033,-1.6674016239667138,-1.4554473499189482,cashflow,post_pay_spend,First 3 days after anchor 15: spending/social outing state.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,Q1,cash__pay15_pre3_cash_stress,0.2223487867364612,0.24685680113594077,0.002014772300839013,0.7322925729613065,1.2599515135710948,1.4809565461291463,0.5234375,0.8671875,0.5298997805717155,0.7322925729613065,0.002014772300839013,1.3007832180789818,1.4809565461291463,1.2599515135710948,cashflow,pre_pay_stress,Last 3 days before anchor 15: finance/checking stress.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,Q1,e280__afterwork_recovery,-0.25724755621084294,0.08569494963551616,0.055254952967186806,0.42498227046802806,1.2551357810486627,1.4735707517722225,0.5625,0.8984375,-0.42498227046802806,0.22258111645979903,0.055254952967186806,1.4735707517722225,1.2551357810486627,1.4204669851191123,human_social,mobility_context,Commute signal followed by quiet/charging at night.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S3,hstory__bright_light_late,-0.08543650547824401,-0.12144513581313933,0.32855131020424916,1.0780830544720703,1.2418895844863467,1.4949194011742009,0.59375,0.890625,-1.0780830544720703,-0.32855131020424916,-0.33635191761062555,-1.2418895844863467,-1.301442704163282,-1.4949194011742009,human_social,sleep_fragment,Phone/wearable light exposure near sleep.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S3,hstory__home_stability,0.11442304349828876,0.11390746938018788,0.3910237832114076,1.1468162121095986,1.2391571579543779,1.4784962849563283,0.609375,0.890625,0.3910237832114076,0.3961104839239328,1.1468162121095986,1.2391571579543779,1.3017610412113299,1.4784962849563283,human_social,routine_anchor,"Low GPS range, stable WiFi, charge, and low public ambience."
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S3,cash__pay25_post3_spend_outing,-0.16201663965094207,-0.126252578631702,0.10431664642471221,0.9741514465638185,1.2355959880680696,1.5793541235805253,0.5625,0.8984375,0.10431664642471221,0.7146795361477283,0.9741514465638185,-1.5793541235805253,-1.2355959880680696,-1.2783685540249359,cashflow,post_pay_spend,First 3 days after anchor 25: spending/social outing state.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,Q1,cash__pay15_post7_spend_outing,0.34314196625995647,-0.16321855605596675,0.5029997980474705,1.6100968577931052,1.2255672452811317,1.2894127636336203,0.6875,0.890625,1.6100968577931052,0.5029997980474705,0.6599887682680466,-1.2894127636336203,-1.2255672452811317,-1.2392790903737931,cashflow,post_pay_spend,First week after anchor 15: broader spending/social state.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S3,e280__bright_light_late,0.05364246666240455,-0.09534221176431636,0.10547852674787658,1.1599134107842743,1.2212288852267097,1.539947584875898,0.5078125,0.8828125,-1.1599134107842743,-0.13999778334619545,-0.10547852674787658,-1.2212288852267097,-1.2512212118388233,-1.539947584875898,human_social,bedtime_phone,Phone/wearable light exposure near sleep.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S1,cash__pay20_post3_late_shopping,-0.06844107936507132,-0.18633659843077796,0.5738407993475398,2.1634760390657584,1.210804524615587,1.5707809378809379,0.6875,0.8828125,-0.5738407993475398,-1.7811520716823475,-2.1634760390657584,-1.4269511737518425,-1.210804524615587,-1.5707809378809379,cashflow,post_pay_spend,After anchor 20: late shopping or finance phone use.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S3,e280__pay20_post3_relief_home,0.5029180488356682,0.18715565237357526,0.012170000964789093,1.3244545165298667,1.20665649517859,1.817568675854255,0.5078125,0.8984375,-1.3244545165298667,0.12690842462625762,-0.012170000964789093,1.20665649517859,1.7068663347507569,1.817568675854255,cashflow,routine_calendar,After anchor 20: money available but quiet home/charging routine.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S1,e280__weekend_ritual_rest,-0.006993682962938428,-0.10794444859519393,1.0034227191085396,1.2834423004465711,1.2046604985711737,1.6331534020925422,0.8046875,0.90625,-1.0034227191085396,-1.2834423004465711,-1.1214750559184254,-1.4141489113154393,-1.6331534020925422,-1.2046604985711737,human_social,routine_calendar,Weekend routine/religion/charge and low mobility.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S1,hstory__weekend_ritual_rest,-0.12096260388682727,-0.18177315730406132,0.8566198898619545,1.0933551849739884,1.189001774193319,1.6848033367238566,0.78125,0.90625,-0.8566198898619545,-1.0933551849739884,-0.8581303608513431,-1.3841737035640331,-1.6848033367238566,-1.189001774193319,human_social,calendar_social,Weekend routine/religion/charge and low mobility.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,Q1,hstory__afterwork_recovery,-0.19266213835610252,0.1243304501515269,0.014998629047225376,0.5272097662223784,1.1794539194020606,1.4074624249042527,0.546875,0.890625,-0.5272097662223784,0.23738207287510674,0.014998629047225376,1.4074624249042527,1.1794539194020606,1.3202832555740112,human_social,workday_commute,Commute signal followed by quiet/charging at night.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S1,cash__pay10_post3_spend_outing,-0.022992727866428756,-0.11393152304420529,0.8457874561825771,1.2504871326963345,1.179167835538467,1.5820865701237437,0.7578125,0.875,-1.169972950724604,-1.2504871326963345,-0.8457874561825771,-1.179167835538467,-1.5820865701237437,-1.4454243444095862,cashflow,post_pay_spend,First 3 days after anchor 10: spending/social outing state.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S3,cash__pay25_post7_spend_outing,-0.19374255396065337,-0.14779811852616667,0.6328469015594737,1.2953724140756422,1.1746377862497115,1.846649864149523,0.75,0.890625,0.6328469015594737,0.7723905703385222,1.2953724140756422,-1.7123059754096497,-1.1746377862497115,-1.846649864149523,cashflow,post_pay_spend,First week after anchor 25: broader spending/social state.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S1,cash__pay15_post3_spend_outing,-0.15156963693975994,-0.20908861636151094,0.5119209600012786,1.5536659181244084,1.1713318199484448,1.4300457129743216,0.6953125,0.8828125,-1.5536659181244084,-0.5119209600012786,-1.4497831007994628,-1.4300457129743216,-1.1713318199484448,-1.3488841617949827,cashflow,post_pay_spend,First 3 days after anchor 15: spending/social outing state.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,Q1,calendar__month_start_reset,-0.12132850571274138,0.07478820104561448,0.5334134646638996,1.6898779230944505,1.1688805139327099,1.3374758436908898,0.6875,0.859375,0.5334134646638996,1.0257736651975018,1.6898779230944505,1.282010984778113,1.1688805139327099,1.3374758436908898,calendar,cashflow_calendar,month start reset
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S3,calendar__pre25_cash_window,-0.11678767446260524,0.10655327079505704,0.18840219898894423,1.156884464729511,1.1666693352183135,1.4991961086524055,0.578125,0.875,-1.156884464729511,0.32352130930845024,0.18840219898894423,1.1666693352183135,1.3934322667793684,1.4991961086524055,calendar,cashflow_calendar,pre25 cash window
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,Q1,cash__pay15_near3_money_rumination,0.22435992980390243,0.2053106606871445,0.05038669882440244,0.8600813058570275,1.1649791031766419,1.7730286675472493,0.546875,0.875,0.6654298491537183,-0.05038669882440244,0.8600813058570275,1.1649791031766419,1.2604787465328904,1.7730286675472493,cashflow,cashflow_transition,Near anchor 15: finance/shopping/search rumination.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S1,cash__pay15_near7_calendar_only,0.1460296711054498,-0.06920243379463743,1.6326505480858655,2.8664327225487014,1.1547979707544194,2.508805999011722,0.9296875,0.8828125,-1.6326505480858655,-2.8664327225487014,-2.135945972109864,-1.1547979707544194,-1.554110712279496,-2.508805999011722,cashflow,calendar_only,Near anchor 15: pure monthly-cycle calendar state.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S3,hstory__night_out_mobility,-0.06131919620999454,-0.09273501167029181,0.03579960430119485,0.7325986504960235,1.1516963985985158,1.9496580929689935,0.5234375,0.8359375,-0.42473904515290334,-0.7325986504960235,0.03579960430119485,-1.1516963985985158,-1.1612614745326997,-1.9496580929689935,human_social,nightlife_mobility,"Late/deepnight movement, public ambience, weak charging."
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,Q1,hstory__overtraining_arousal,0.09721802703622619,0.14000708660614833,0.37905075322937737,1.082521412665792,1.1328796513062112,1.2386450636416186,0.609375,0.8515625,1.082521412665792,-0.37905075322937737,-0.598432546214452,1.2386450636416186,1.1468631260627493,1.1328796513062112,human_social,physical_fatigue,Physical load plus high evening/presleep heart rate.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S1,episode__social_overload,-0.049995397414110965,0.1343023061311355,0.17468919544936992,1.7380579623296524,1.1252810134580058,1.7706989283787853,0.53125,0.8828125,-0.17468919544936992,0.648788986686383,1.7380579623296524,1.1252810134580058,1.3307824960609411,1.7706989283787853,episode,social_overload,"late communication, public social evening, night-out mobility, less isolation"
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S1,calendar__post25_relief_window,-0.0885089784871818,-0.20804952586007208,0.18890630006697748,0.9161669995584236,1.1016937253031205,1.8104190041296144,0.578125,0.828125,0.9161669995584236,0.34937423664083395,-0.18890630006697748,-1.73180302126945,-1.8104190041296144,-1.1016937253031205,calendar,cashflow_calendar,post25 relief window
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,Q1,calendar__month_end_bill_window,-0.26421994846219443,-0.14088510895351675,0.22927722893553704,2.113822172942426,1.0915942748006904,1.3707906276648647,0.5625,0.8828125,-0.22927722893553704,-0.8498038138301837,-2.113822172942426,-1.0915942748006904,-1.2534426406280255,-1.3707906276648647,calendar,cashflow_calendar,month end bill window
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S3,cash__pay20_pre3_cash_stress,0.024024177972629464,-0.14756135557161038,0.5231292923689974,1.5421153692138767,1.090836790655804,1.6415745936456894,0.6953125,0.8359375,-1.5421153692138767,-1.1689956476431937,-0.5231292923689974,-1.1028101215632387,-1.090836790655804,-1.6415745936456894,cashflow,pre_pay_stress,Last 3 days before anchor 20: finance/checking stress.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S1,hstory__late_search_spiral,-0.12205289675128725,-0.17522043961745057,0.9749897883700656,1.3258186012886701,1.0868483790283374,1.610936667634614,0.8359375,0.84375,-1.3258186012886701,-1.1996985209022486,-0.9749897883700656,-1.499529076516231,-1.610936667634614,-1.0868483790283374,human_social,cognitive_load,"Late searching, browsing, work, finance, and shopping loops."
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S1,hstory__commute_workday,-0.03348041053986219,0.18297349842360386,0.34483899122096956,1.052734041834626,1.0696305023037331,1.9850938938097724,0.609375,0.859375,0.34483899122096956,1.052734041834626,0.5586630123281875,1.6124100813539854,1.9850938938097724,1.0696305023037331,human_social,workday_commute,Morning/evening movement and WiFi variety consistent with commute.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S1,cash__payeom_near7_calendar_only,-0.11279197657555368,0.06473695464630501,1.674269193353985,2.9899856340334776,1.0655359063948755,2.125031688300515,0.90625,0.859375,1.674269193353985,2.9899856340334776,2.2659501259495043,1.0655359063948755,1.5078196426200545,2.125031688300515,cashflow,calendar_only,Near anchor eom: pure monthly-cycle calendar state.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,Q1,e280__bright_light_late,0.08956202392673035,-0.08573429172128497,0.1703679693078069,0.4250622470068478,1.0578074614259887,1.2571696531613483,0.5546875,0.84375,-0.33135514883347905,-0.1703679693078069,-0.4250622470068478,-1.096438651347286,-1.2571696531613483,-1.0578074614259887,human_social,bedtime_phone,Phone/wearable light exposure near sleep.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S3,e280__outdoor_nature_day,-0.0287641821418934,-0.07722608228365417,0.22830528812292794,1.0169098846293514,1.0493557140341767,2.0710976257123903,0.609375,0.8671875,-0.6726216682615306,-1.0169098846293514,-0.22830528812292794,-1.0493557140341767,-1.259158760888847,-2.0710976257123903,human_social,mobility_context,Outdoor/nature ambience and movement.
