sub_idx,target,target_idx,component,p_e95,p_e143,p_e144,delta_prob_e144_minus_e95,delta_prob_e144_minus_e143,delta_y1,delta_y0,support_label,support_y_for_e144,support_delta,adverse_delta,flip_benefit,e144_better_if_y1,e144_better_if_y0,differs_from_e143,moves_prob_up,moves_prob_down,hidden_block_id,subject_id,lifelog_date,sleep_date,global_pos,subject_pos,subject_phase,dow,is_weekend,block_n_rows,block_len_bin,pos_in_block,pos_frac,edge_distance,pos_bin,block_start,block_end,context_type,has_prev_train,has_next_train,prev_gap_pos,next_gap_pos,prev_gap_days,next_gap_days,edge_like,flip_rank,global_prior_y1,subject_prior_y1,subject_train_count,prev_y,next_y,has_prev_label,has_next_label,both_flanks,prev_only,next_only,flank_conflict,flank_agree,min_flank_gap_days,p_y1_global,support_probability_global,expected_delta_global,p_y1_subject,support_probability_subject,expected_delta_subject,p_y1_prev_beta,support_probability_prev_beta,expected_delta_prev_beta,p_y1_next_beta,support_probability_next_beta,expected_delta_next_beta,p_y1_nearest_beta,support_probability_nearest_beta,expected_delta_nearest_beta,p_y1_both_equal_beta,support_probability_both_equal_beta,expected_delta_both_equal_beta,p_y1_both_distance_beta,support_probability_both_distance_beta,expected_delta_both_distance_beta,p_y1_edge_endpoint_beta,support_probability_edge_endpoint_beta,expected_delta_edge_endpoint_beta,p_y1_nearest_hard085,support_probability_nearest_hard085,expected_delta_nearest_hard085,p_y1_conflict_flat,support_probability_conflict_flat,expected_delta_conflict_flat,hard_support_global,hard_support_subject,hard_support_prev_beta,hard_support_next_beta,hard_support_nearest_beta,hard_support_both_equal_beta,hard_support_both_distance_beta,hard_support_edge_endpoint_beta,hard_support_nearest_hard085,hard_support_conflict_flat
174,Q3,2,inherited_e143_body,0.6854888692476454,0.6811610807868357,0.6811610807868357,-0.004327788460809723,0.0,0.006333447606311382,-0.013666552393688525,0,0,-0.013666552393688525,0.006333447606311382,0.019999999999999907,False,True,False,False,True,id07_b4,id07,2024-08-24,2024-08-25,494,71,0.9102564102564102,5,1,15,11-16,7,0.5,7,interior,2024-08-14,2024-09-01,after_train_run,True,False,8.0,,11.0,,False,88,0.6,0.5102040816326531,49,1.0,,True,False,False,True,False,False,False,11.0,0.6,0.4,-0.0016665523936885808,0.5102040816326531,0.4897959183673469,-0.0034624707610355107,0.5314995563442768,0.4685004436557232,-0.0030365612668030377,0.5102040816326531,0.4897959183673469,-0.0034624707610355107,0.673469387755102,0.326530612244898,-0.00019716463858654703,0.673469387755102,0.326530612244898,-0.00019716463858654703,0.5314995563442768,0.4685004436557232,-0.0030365612668030377,0.673469387755102,0.326530612244898,-0.00019716463858654703,0.85,0.15000000000000002,0.0033334476063113954,0.5314995563442768,0.4685004436557232,-0.0030365612668030377,False,False,False,False,False,False,False,False,False,False
174,S3,5,inherited_e143_body,0.8241881868828823,0.8212713315200046,0.8212713315200046,-0.0029168553628776683,0.0,0.0035453420585886686,-0.0164546579414111,0,0,-0.0164546579414111,0.0035453420585886686,0.019999999999999768,False,True,False,False,True,id07_b4,id07,2024-08-24,2024-08-25,494,71,0.9102564102564102,5,1,15,11-16,7,0.5,7,interior,2024-08-14,2024-09-01,after_train_run,True,False,8.0,,11.0,,False,116,0.6622222222222223,0.7959183673469388,49,1.0,,True,False,False,True,False,False,False,11.0,0.6622222222222223,0.33777777777777773,-0.003210213496966808,0.7959183673469388,0.20408163265306123,-0.0005362905944725086,0.8047914818101153,0.19520851818988472,-0.0003588283052089803,0.7959183673469388,0.20408163265306123,-0.0005362905944725086,0.8639455782312925,0.13605442176870752,0.0008242536232145495,0.8639455782312925,0.13605442176870752,0.0008242536232145495,0.8047914818101153,0.19520851818988472,-0.0003588283052089803,0.8639455782312925,0.13605442176870752,0.0008242536232145495,0.85,0.15000000000000002,0.0005453420585887032,0.8047914818101153,0.19520851818988472,-0.0003588283052089803,False,False,False,False,False,False,False,False,False,False
175,Q1,0,inherited_e143_body,0.6230504925082729,0.6277359768293059,0.6277359768293059,0.0046854843210329955,0.0,-0.007492096137615478,0.012507903862384206,1,1,-0.007492096137615478,0.012507903862384206,0.019999999999999685,True,False,False,True,False,id07_b4,id07,2024-08-25,2024-08-26,495,72,0.9230769230769231,6,1,15,11-16,8,0.5714285714285714,6,interior,2024-08-14,2024-09-01,after_train_run,True,False,9.0,,12.0,,False,127,0.4955555555555556,0.5102040816326531,49,0.0,,True,False,False,True,False,False,False,12.0,0.4955555555555556,0.4955555555555556,0.0025967927512732516,0.5102040816326531,0.5102040816326531,0.0023038222297313057,0.4897959183673469,0.4897959183673469,0.0027119854950374226,0.5102040816326531,0.5102040816326531,0.0023038222297313057,0.3401360544217687,0.3401360544217687,0.00570518277394894,0.3401360544217687,0.3401360544217687,0.00570518277394894,0.4897959183673469,0.4897959183673469,0.0027119854950374226,0.3401360544217687,0.3401360544217687,0.00570518277394894,0.15,0.15,0.009507903862384252,0.4897959183673469,0.4897959183673469,0.0027119854950374226,False,True,False,True,False,False,False,False,False,False
176,Q1,0,inherited_e143_body,0.4261334373587587,0.4310313846039503,0.4310313846039503,0.004897947245191603,0.0,-0.011428375100646537,0.00857162489935348,1,1,-0.011428375100646537,0.00857162489935348,0.020000000000000018,True,False,False,True,False,id07_b4,id07,2024-08-26,2024-08-27,496,73,0.9358974358974359,0,0,15,11-16,9,0.6428571428571429,5,interior,2024-08-14,2024-09-01,after_train_run,True,False,10.0,,13.0,,False,72,0.4955555555555556,0.5102040816326531,49,0.0,,True,False,False,True,False,False,False,13.0,0.4955555555555556,0.4955555555555556,-0.0013394862117576392,0.5102040816326531,0.5102040816326531,-0.0016324567332995903,0.491307634164777,0.491307634164777,-0.0012545277839420693,0.5102040816326531,0.5102040816326531,-0.0016324567332995903,0.3401360544217687,0.3401360544217687,0.001768903810918101,0.3401360544217687,0.3401360544217687,0.001768903810918101,0.491307634164777,0.491307634164777,-0.0012545277839420693,0.3401360544217687,0.3401360544217687,0.001768903810918101,0.15,0.15,0.005571624899353478,0.491307634164777,0.491307634164777,-0.0012545277839420693,False,True,False,True,False,False,False,False,False,False
176,Q3,2,inherited_e143_body,0.5503287698124621,0.5453746079140319,0.5453746079140319,-0.004954161898430232,0.0,0.00904295041819303,-0.010957049581806988,0,0,-0.010957049581806988,0.00904295041819303,0.020000000000000018,False,True,False,False,True,id07_b4,id07,2024-08-26,2024-08-27,496,73,0.9358974358974359,0,0,15,11-16,9,0.6428571428571429,5,interior,2024-08-14,2024-09-01,after_train_run,True,False,10.0,,13.0,,False,73,0.6,0.5102040816326531,49,1.0,,True,False,False,True,False,False,False,13.0,0.6,0.4,0.0010429504181930218,0.5102040816326531,0.4897959183673469,-0.0007529679491539171,0.528344671201814,0.47165532879818595,-0.00039015615777069756,0.5102040816326531,0.4897959183673469,-0.0007529679491539171,0.673469387755102,0.326530612244898,0.002512338173295064,0.673469387755102,0.326530612244898,0.002512338173295064,0.528344671201814,0.47165532879818595,-0.00039015615777069756,0.673469387755102,0.326530612244898,0.002512338173295064,0.85,0.15000000000000002,0.006042950418193026,0.528344671201814,0.47165532879818595,-0.00039015615777069756,False,False,False,False,False,False,False,False,False,False
176,S3,5,e144_fine_tail_delta,0.7829413617718983,0.7829413617718983,0.7834507615564384,0.000509399784540121,0.000509399784540121,-0.0006504115986175618,0.002349588401383107,1,1,-0.0006504115986175618,0.002349588401383107,0.003000000000000669,True,False,True,True,False,id07_b4,id07,2024-08-26,2024-08-27,496,73,0.9358974358974359,0,0,15,11-16,9,0.6428571428571429,5,interior,2024-08-14,2024-09-01,after_train_run,True,False,10.0,,13.0,,False,164,0.6622222222222223,0.7959183673469388,49,1.0,,True,False,False,True,False,False,False,13.0,0.6622222222222223,0.6622222222222223,0.00036292173471599723,0.7959183673469388,0.7959183673469388,-3.816670065824167e-05,0.8034769463340891,0.8034769463340891,-6.084243761969756e-05,0.7959183673469388,0.7959183673469388,-3.816670065824167e-05,0.8639455782312925,0.8639455782312925,-0.00024224833331134822,0.8639455782312925,0.8639455782312925,-0.00024224833331134822,0.8034769463340891,0.8034769463340891,-6.084243761969756e-05,0.8639455782312925,0.8639455782312925,-0.00024224833331134822,0.85,0.85,-0.00020041159861746143,0.8034769463340891,0.8034769463340891,-6.084243761969756e-05,True,True,True,True,True,True,True,True,True,True
177,S2,4,inherited_e143_body,0.6594706121628123,0.6549650096476081,0.6549650096476081,-0.004505602515204266,0.0,0.006855596557295174,-0.013144403442704622,0,0,-0.013144403442704622,0.006855596557295174,0.019999999999999796,False,True,False,False,True,id07_b4,id07,2024-08-27,2024-08-28,497,74,0.9487179487179487,1,0,15,11-16,10,0.7142857142857143,4,interior,2024-08-14,2024-09-01,after_train_run,True,False,11.0,,14.0,,False,111,0.6511111111111111,0.7142857142857143,49,0.0,,True,False,False,True,False,False,False,14.0,0.6511111111111111,0.3488888888888889,-0.00012218122048253312,0.7142857142857143,0.2857142857142857,0.001141310843009518,0.689655172413793,0.31034482758620696,0.0006487000055710977,0.7142857142857143,0.2857142857142857,0.001141310843009518,0.4761904761904762,0.5238095238095237,-0.003620593918895194,0.4761904761904762,0.5238095238095237,-0.003620593918895194,0.689655172413793,0.31034482758620696,0.0006487000055710977,0.4761904761904762,0.5238095238095237,-0.003620593918895194,0.15,0.85,-0.010144403442704652,0.689655172413793,0.31034482758620696,0.0006487000055710977,False,False,False,False,True,True,False,True,True,False
177,S3,5,e144_fine_tail_delta,0.8052493994178329,0.8052493994178329,0.8047785001333708,-0.0004708992844620896,-0.0004708992844620896,0.0005849579352269485,-0.002415042064773276,0,0,-0.002415042064773276,0.0005849579352269485,0.0030000000000002247,False,True,True,False,True,id07_b4,id07,2024-08-27,2024-08-28,497,74,0.9487179487179487,1,0,15,11-16,10,0.7142857142857143,4,interior,2024-08-14,2024-09-01,after_train_run,True,False,11.0,,14.0,,False,172,0.6622222222222223,0.7959183673469388,49,1.0,,True,False,False,True,False,False,False,14.0,0.6622222222222223,0.33777777777777773,-0.00042837539810646055,0.7959183673469388,0.20408163265306123,-2.7286962732281004e-05,0.8029556650246304,0.19704433497536955,-6.17506969920439e-06,0.7959183673469388,0.20408163265306123,-2.7286962732281004e-05,0.8639455782312925,0.13605442176870752,0.0001767946699207954,0.8639455782312925,0.13605442176870752,0.0001767946699207954,0.8029556650246304,0.19704433497536955,-6.17506969920439e-06,0.8639455782312925,0.13605442176870752,0.0001767946699207954,0.85,0.15000000000000002,0.00013495793522691469,0.8029556650246304,0.19704433497536955,-6.17506969920439e-06,False,False,False,False,False,False,False,False,False,False
180,Q1,0,inherited_e143_body,0.5842521187352235,0.5891018167428262,0.5891018167428262,0.00484969800760271,0.0,-0.008266432621054975,0.011733567378945375,1,1,-0.008266432621054975,0.011733567378945375,0.02000000000000035,True,False,False,True,False,id07_b4,id07,2024-08-31,2024-09-01,500,77,0.9871794871794872,5,1,15,11-16,13,0.9285714285714286,1,near_edge,2024-08-14,2024-09-01,after_train_run,True,False,14.0,,18.0,,True,18,0.4955555555555556,0.5102040816326531,49,0.0,,True,False,False,True,False,False,False,18.0,0.4955555555555556,0.4955555555555556,0.00182245626783409,0.5102040816326531,0.5102040816326531,0.0015294857462921346,0.4964147821290679,0.4964147821290679,0.0018052717363638438,0.5102040816326531,0.5102040816326531,0.0015294857462921346,0.3401360544217687,0.3401360544217687,0.004930846290509883,0.3401360544217687,0.3401360544217687,0.004930846290509883,0.4964147821290679,0.4964147821290679,0.0018052717363638438,0.3401360544217687,0.3401360544217687,0.004930846290509883,0.15,0.15,0.008733567378945322,0.4964147821290679,0.4964147821290679,0.0018052717363638438,False,True,False,True,False,False,False,False,False,False
180,Q3,2,inherited_e143_body,0.5546911735684678,0.5497457514853471,0.5497457514853471,-0.004945422083120654,0.0,0.008955613533080165,-0.011044386466919853,0,0,-0.011044386466919853,0.008955613533080165,0.020000000000000018,False,True,False,False,True,id07_b4,id07,2024-08-31,2024-09-01,500,77,0.9871794871794872,5,1,15,11-16,13,0.9285714285714286,1,near_edge,2024-08-14,2024-09-01,after_train_run,True,False,14.0,,18.0,,True,74,0.6,0.5102040816326531,49,1.0,,True,False,False,True,False,False,False,18.0,0.6,0.4,0.0009556135330801565,0.5102040816326531,0.4897959183673469,-0.0008403048342667824,0.523441809156095,0.47655819084390505,-0.0005755502837979445,0.5102040816326531,0.4897959183673469,-0.0008403048342667824,0.673469387755102,0.326530612244898,0.002425001288182199,0.673469387755102,0.326530612244898,0.002425001288182199,0.523441809156095,0.47655819084390505,-0.0005755502837979445,0.673469387755102,0.326530612244898,0.002425001288182199,0.85,0.15000000000000002,0.005955613533080161,0.523441809156095,0.47655819084390505,-0.0005755502837979445,False,False,False,False,False,False,False,False,False,False
180,S3,5,e144_fine_tail_delta,0.7906177909037694,0.7906177909037694,0.7901207340170082,-0.0004970568867611602,-0.0004970568867611602,0.0006288919961237038,-0.002371108003876188,0,0,-0.002371108003876188,0.0006288919961237038,0.0029999999999998916,False,True,True,False,True,id07_b4,id07,2024-08-31,2024-09-01,500,77,0.9871794871794872,5,1,15,11-16,13,0.9285714285714286,1,near_edge,2024-08-14,2024-09-01,after_train_run,True,False,14.0,,18.0,,True,177,0.6622222222222223,0.7959183673469388,49,1.0,,True,False,False,True,False,False,False,18.0,0.6622222222222223,0.33777777777777773,-0.0003844413372095928,0.7959183673469388,0.20408163265306123,1.6647098164542255e-05,0.8014340871483729,0.19856591285162706,3.319425756884419e-05,0.7959183673469388,0.20408163265306123,1.6647098164542255e-05,0.8639455782312925,0.13605442176870752,0.000220728730817596,0.8639455782312925,0.13605442176870752,0.000220728730817596,0.8014340871483729,0.19856591285162706,3.319425756884419e-05,0.8639455782312925,0.13605442176870752,0.000220728730817596,0.85,0.15000000000000002,0.00017889199612372,0.8014340871483729,0.19856591285162706,3.319425756884419e-05,False,False,False,False,False,False,False,False,False,False
181,S2,4,inherited_e143_body,0.6826082578843697,0.6782594357443961,0.6782594357443961,-0.004348822139973674,0.0,0.006391270751503864,-0.013608729248495877,0,0,-0.013608729248495877,0.006391270751503864,0.01999999999999974,False,True,False,False,True,id07_b4,id07,2024-09-01,2024-09-02,501,78,1.0,6,1,15,11-16,14,1.0,0,right_edge,2024-08-14,2024-09-01,after_train_run,True,False,15.0,,19.0,,True,118,0.6511111111111111,0.7142857142857143,49,0.0,,True,False,False,True,False,False,False,19.0,0.6511111111111111,0.3488888888888889,-0.0005865070262738243,0.7142857142857143,0.2857142857142857,0.0006769850372182239,0.6959706959706959,0.30402930402930406,0.0003106846709178615,0.7142857142857143,0.2857142857142857,0.0006769850372182239,0.4761904761904762,0.5238095238095237,-0.004084919724686475,0.4761904761904762,0.5238095238095237,-0.004084919724686475,0.6959706959706959,0.30402930402930406,0.0003106846709178615,0.4761904761904762,0.5238095238095237,-0.004084919724686475,0.15,0.85,-0.010608729248495914,0.6959706959706959,0.30402930402930406,0.0003106846709178615,False,False,False,False,True,True,False,True,True,False
188,Q3,2,inherited_e143_body,0.3362748549483806,0.3318256905171537,0.3318256905171537,-0.004449164431226893,0.0,0.01331904376840054,-0.006680956231599144,0,0,-0.006680956231599144,0.01331904376840054,0.019999999999999685,False,True,False,False,True,id08_b4,id08,2024-08-09,2024-08-10,542,40,0.5405405405405406,4,0,6,6-10,4,0.8,1,near_edge,2024-08-05,2024-08-10,between_train_runs,True,True,5.0,2.0,5.0,2.0,True,128,0.6,0.44642857142857145,56,1.0,1.0,True,True,True,False,False,False,True,2.0,0.6,0.4,0.005319043768400667,0.44642857142857145,0.5535714285714286,0.002247615196972143,0.4967532467532468,0.5032467532467533,0.003254108703465634,0.5571428571428572,0.44285714285714284,0.004461900911257824,0.6309523809523809,0.36904761904761907,0.005938091387448276,0.7232142857142857,0.2767857142857143,0.007783329482686343,0.58994708994709,0.41005291005291,0.005117985567342468,0.6309523809523809,0.36904761904761907,0.005938091387448276,0.85,0.15000000000000002,0.010319043768400588,0.58994708994709,0.41005291005291,0.005117985567342468,False,True,True,False,False,False,False,False,False,False
203,Q1,0,inherited_e143_body,0.2572575794254082,0.2610976165683185,0.2610976165683185,0.0038400371429102576,0.0,-0.014816509691729873,0.005183490308270089,1,1,-0.014816509691729873,0.005183490308270089,0.019999999999999962,True,False,False,True,False,id09_b2,id09,2024-08-07,2024-08-08,607,30,0.44776119402985076,2,0,14,11-16,2,0.15384615384615385,2,interior,2024-08-05,2024-08-20,between_train_runs,True,True,3.0,12.0,3.0,14.0,False,81,0.4955555555555556,0.5121951219512195,41,0.0,0.0,True,True,True,False,False,False,True,3.0,0.4955555555555556,0.4955555555555556,-0.004727620802841004,0.5121951219512195,0.5121951219512195,-0.005060412130754282,0.43902439024390244,0.43902439024390244,-0.0035969974966079425,0.4945332211942809,0.4945332211942809,-0.00470717411561551,0.34146341463414637,0.34146341463414637,-0.0016457779844128257,0.25609756097560976,0.25609756097560976,6.153908875790358e-05,0.4259840618208163,0.4259840618208163,-0.0033361909281462206,0.34146341463414637,0.34146341463414637,-0.0016457779844128257,0.15,0.15,0.0021834903082700945,0.4259840618208163,0.4259840618208163,-0.0033361909281462206,False,True,False,False,False,False,False,False,False,False
204,Q1,0,inherited_e143_body,0.4263762723259233,0.4214920361117827,0.4214920361117827,-0.00488423621414058,0.0,0.011521341684179176,-0.008478658315821175,0,0,-0.008478658315821175,0.011521341684179176,0.02000000000000035,False,True,False,False,True,id09_b2,id09,2024-08-08,2024-08-09,608,31,0.4626865671641791,3,0,14,11-16,3,0.23076923076923078,3,interior,2024-08-05,2024-08-20,between_train_runs,True,True,4.0,11.0,4.0,13.0,False,19,0.4955555555555556,0.5121951219512195,41,0.0,0.0,True,True,True,False,False,False,True,4.0,0.4955555555555556,0.5044444444444445,0.0014324527952901105,0.5121951219512195,0.4878048780487805,0.0017652441232033954,0.4552845528455285,0.5447154471544715,0.0006270327410895548,0.49322493224932246,0.5067750677506775,0.0013858403291654485,0.34146341463414637,0.6585365853658536,-0.0016493900231381274,0.25609756097560976,0.7439024390243902,-0.0033567070963088897,0.44023382382584153,0.5597661761741585,0.0003260181606958099,0.34146341463414637,0.6585365853658536,-0.0016493900231381274,0.15,0.85,-0.005478658315821122,0.44023382382584153,0.5597661761741585,0.0003260181606958099,True,False,True,True,True,True,True,True,True,True
206,Q3,2,inherited_e143_body,0.5321437180150799,0.5271613454256244,0.5271613454256244,-0.004982372589455442,0.0,0.009406939516131585,-0.010593060483868433,0,0,-0.010593060483868433,0.009406939516131585,0.020000000000000018,False,True,False,False,True,id09_b2,id09,2024-08-10,2024-08-11,610,33,0.4925373134328358,5,1,14,11-16,5,0.38461538461538464,5,interior,2024-08-05,2024-08-20,between_train_runs,True,True,6.0,9.0,6.0,11.0,False,75,0.6,0.43902439024390244,41,0.0,0.0,True,True,True,False,False,False,True,6.0,0.6,0.4,0.0014069395161315779,0.43902439024390244,0.5609756097560976,-0.001812572678990377,0.40525328330206384,0.5947467166979361,-0.0024879948178271488,0.41993637327677624,0.5800636267232238,-0.002194333018332901,0.2926829268292683,0.7073170731707317,-0.004739401947283062,0.21951219512195122,0.7804878048780488,-0.0062028165814294045,0.3889343591422491,0.6110656408577508,-0.002814373301023443,0.2926829268292683,0.7073170731707317,-0.004739401947283062,0.15,0.85,-0.007593060483868429,0.3889343591422491,0.6110656408577508,-0.002814373301023443,False,True,True,True,True,True,True,True,True,True
207,Q1,0,inherited_e143_body,0.185645946330018,0.1886886049288554,0.1886886049288554,0.0030426585988374,0.0,-0.01625671794397232,0.003743282056027586,1,1,-0.01625671794397232,0.003743282056027586,0.019999999999999907,True,False,False,True,False,id09_b2,id09,2024-08-11,2024-08-12,611,34,0.5074626865671642,6,1,14,11-16,6,0.46153846153846156,6,interior,2024-08-05,2024-08-20,between_train_runs,True,True,7.0,8.0,7.0,10.0,False,89,0.4955555555555556,0.5121951219512195,41,0.0,0.0,True,True,True,False,False,False,True,7.0,0.4955555555555556,0.4955555555555556,-0.00616782905508348,0.5121951219512195,0.5121951219512195,-0.006500620382996757,0.4780487804878049,0.4780487804878049,-0.005817693553728468,0.4878048780487805,0.4878048780487805,-0.006012815504947978,0.34146341463414637,0.34146341463414637,-0.0030859862366553097,0.25609756097560976,0.25609756097560976,-0.0013786691634845856,0.456734503650769,0.456734503650769,-0.005391408016987752,0.34146341463414637,0.34146341463414637,-0.0030859862366553097,0.15,0.15,0.0007432820560275997,0.456734503650769,0.456734503650769,-0.005391408016987752,False,True,False,False,False,False,False,False,False,False
207,Q3,2,inherited_e143_body,0.4148478605896069,0.4100012937883184,0.4100012937883184,-0.004846566801288477,0.0,0.011751536752589886,-0.008248463247410243,0,0,-0.008248463247410243,0.011751536752589886,0.02000000000000013,False,True,False,False,True,id09_b2,id09,2024-08-11,2024-08-12,611,34,0.5074626865671642,6,1,14,11-16,6,0.46153846153846156,6,interior,2024-08-05,2024-08-20,between_train_runs,True,True,7.0,8.0,7.0,10.0,False,51,0.6,0.43902439024390244,41,0.0,0.0,True,True,True,False,False,False,True,7.0,0.6,0.4,0.0037515367525898344,0.43902439024390244,0.5609756097560976,0.0005320245574678617,0.40975609756097564,0.5902439024390244,-5.334129619067717e-05,0.4181184668989547,0.5818815331010453,0.00011390609056890523,0.2926829268292683,0.7073170731707317,-0.002394804710824839,0.21951219512195122,0.7804878048780488,-0.0038582193449711905,0.39148671741494484,0.6085132825850552,-0.000418728899111296,0.2926829268292683,0.7073170731707317,-0.002394804710824839,0.15,0.85,-0.005248463247410223,0.39148671741494484,0.6085132825850552,-0.000418728899111296,False,True,True,True,True,True,True,True,True,True
211,Q3,2,inherited_e143_body,0.4395422446507561,0.4346214614695199,0.4346214614695199,-0.004920783181236177,0.0,0.011258383579503373,-0.008741616420496978,0,0,-0.008741616420496978,0.011258383579503373,0.02000000000000035,False,True,False,False,True,id09_b2,id09,2024-08-15,2024-08-16,615,38,0.5671641791044776,3,0,14,11-16,10,0.7692307692307693,3,interior,2024-08-05,2024-08-20,between_train_runs,True,True,11.0,4.0,11.0,6.0,False,20,0.6,0.43902439024390244,41,0.0,0.0,True,True,True,False,False,False,True,6.0,0.6,0.4,0.0032583835795032324,0.43902439024390244,0.5609756097560976,3.887138438122412e-05,0.41993637327677624,0.5800636267232238,-0.00034288895496130574,0.40525328330206384,0.5947467166979361,-0.0006365507544555584,0.2926829268292683,0.7073170731707317,-0.0028879578839115095,0.21951219512195122,0.7804878048780488,-0.004351372518057877,0.3889343591422491,0.6110656408577508,-0.0009629292376518595,0.2926829268292683,0.7073170731707317,-0.0028879578839115095,0.15,0.85,-0.005741616420496925,0.3889343591422491,0.6110656408577508,-0.0009629292376518595,False,True,True,True,True,True,True,True,True,True
212,Q3,2,inherited_e143_body,0.3847841609808871,0.3800606965781531,0.3800606965781531,-0.004723464402733968,0.0,0.012351588449760698,-0.007648411550239653,0,0,-0.007648411550239653,0.012351588449760698,0.02000000000000035,False,True,False,False,True,id09_b2,id09,2024-08-16,2024-08-17,616,39,0.582089552238806,4,0,14,11-16,11,0.8461538461538461,2,interior,2024-08-05,2024-08-20,between_train_runs,True,True,12.0,3.0,12.0,5.0,False,21,0.6,0.43902439024390244,41,0.0,0.0,True,True,True,False,False,False,True,5.0,0.6,0.4,0.004351588449760557,0.43902439024390244,0.5609756097560976,0.00113207625463855,0.4214634146341463,0.5785365853658537,0.0007808567424434209,0.3991130820399113,0.6008869179600886,0.0003338500905587134,0.2926829268292683,0.7073170731707317,-0.0017947530136541846,0.21951219512195122,0.7804878048780488,-0.0032581676478005517,0.3845469111625423,0.6154530888374576,4.2526673011328286e-05,0.2926829268292683,0.7073170731707317,-0.0017947530136541846,0.15,0.85,-0.004648411550239601,0.3845469111625423,0.6154530888374576,4.2526673011328286e-05,False,True,True,True,True,True,True,True,True,True
214,Q3,2,inherited_e143_body,0.4298659098663026,0.4249713143903805,0.4249713143903805,-0.004894595475922081,0.0,0.01145165144150806,-0.008548348558492402,0,0,-0.008548348558492402,0.01145165144150806,0.020000000000000462,False,True,False,False,True,id09_b2,id09,2024-08-20,2024-08-21,618,41,0.6119402985074627,1,0,14,11-16,13,1.0,0,right_edge,2024-08-05,2024-08-20,between_train_runs,True,True,14.0,1.0,16.0,1.0,True,14,0.6,0.43902439024390244,41,0.0,0.0,True,True,True,False,False,False,True,1.0,0.6,0.4,0.0034516514415078746,0.43902439024390244,0.5609756097560976,0.00023213924638584849,0.42572062084257206,0.5742793791574279,-3.393614164076426e-05,0.2926829268292683,0.7073170731707317,-0.0026946900219069012,0.2926829268292683,0.7073170731707317,-0.0026946900219069012,0.21951219512195122,0.7804878048780488,-0.004158104656053277,0.2867098058735689,0.7132901941264311,-0.0028141524410208916,0.2926829268292683,0.7073170731707317,-0.0026946900219069012,0.15,0.85,-0.005548348558492333,0.2867098058735689,0.7132901941264311,-0.0028141524410208916,False,True,True,True,True,True,True,True,True,True
215,Q1,0,inherited_e143_body,0.6265196947209594,0.6311875828670148,0.6311875828670148,0.0046678881460554544,0.0,-0.007422887125347333,0.012577112874652685,1,1,-0.007422887125347333,0.012577112874652685,0.020000000000000018,True,False,False,True,False,id09_b4,id09,2024-09-04,2024-09-05,632,55,0.8208955223880597,2,0,13,11-16,0,0.0,0,left_edge,2024-09-04,2024-09-21,after_train_run,True,False,1.0,,1.0,,True,76,0.4955555555555556,0.5121951219512195,41,1.0,,True,False,False,True,False,False,False,1.0,0.4955555555555556,0.4955555555555556,0.002666001763541566,0.5121951219512195,0.5121951219512195,0.0023332104356282857,0.6747967479674797,0.6747967479674797,-0.000918822084696921,0.5121951219512195,0.5121951219512195,0.0023332104356282857,0.6747967479674797,0.6747967479674797,-0.000918822084696921,0.6747967479674797,0.6747967479674797,-0.000918822084696921,0.6747967479674797,0.6747967479674797,-0.000918822084696921,0.6747967479674797,0.6747967479674797,-0.000918822084696921,0.85,0.85,-0.00442288712534733,0.6747967479674797,0.6747967479674797,-0.000918822084696921,False,True,True,True,True,True,True,True,True,True
215,Q3,2,inherited_e143_body,0.5069342618496785,0.5119324403915142,0.5119324403915142,0.004998178541835707,0.0,-0.009811329834241378,0.01018867016575875,1,1,-0.009811329834241378,0.01018867016575875,0.02000000000000013,True,False,False,True,False,id09_b4,id09,2024-09-04,2024-09-05,632,55,0.8208955223880597,2,0,13,11-16,0,0.0,0,left_edge,2024-09-04,2024-09-21,after_train_run,True,False,1.0,,1.0,,True,52,0.6,0.43902439024390244,41,1.0,,True,False,False,True,False,False,False,1.0,0.6,0.6,-0.0018113298342413257,0.43902439024390244,0.43902439024390244,0.0014081823608806457,0.6260162601626016,0.6260162601626016,-0.0023316550374933615,0.43902439024390244,0.43902439024390244,0.0014081823608806457,0.6260162601626016,0.6260162601626016,-0.0023316550374933615,0.6260162601626016,0.6260162601626016,-0.0023316550374933615,0.6260162601626016,0.6260162601626016,-0.0023316550374933615,0.6260162601626016,0.6260162601626016,-0.0023316550374933615,0.85,0.85,-0.006811329834241359,0.6260162601626016,0.6260162601626016,-0.0023316550374933615,True,False,True,False,True,True,True,True,True,True
