policy,rollback_cells,expected_delta_focus_mean,moved_cells,moved_rows,cells_to_flip_expected,top1_over_abs_expected,cells_for_2e6_guard,cells_for_e95_edge,support_prob_swing_weighted_focus,bad_span_energy,bad_span_residual,max_bad_axis,max_bad_cos,mean_abs_logit_move_vs_e95,max_abs_logit_move_vs_e95,q2s3_share_vs_e95,cos_e154_axis,cos_e101_axis,cos_mixmin_axis,mean_delta_focus_mean,std_delta_focus_mean,p05_delta_norm_focus_mean,p95_delta_norm_focus_mean,win_rate_norm_focus_mean,e95_edge_or_better_norm_focus_mean,worse_than_e101_norm_focus_mean,worse_than_mixmin_norm_focus_mean,mean_delta_visible_mean,std_delta_visible_mean,p05_delta_norm_visible_mean,p95_delta_norm_visible_mean,win_rate_norm_visible_mean,e95_edge_or_better_norm_visible_mean,worse_than_e101_norm_visible_mean,worse_than_mixmin_norm_visible_mean,mean_delta_subject,std_delta_subject,p05_delta_norm_subject,p95_delta_norm_subject,win_rate_norm_subject,e95_edge_or_better_norm_subject,worse_than_e101_norm_subject,worse_than_mixmin_norm_subject,mean_delta_flank_mean,std_delta_flank_mean,p05_delta_norm_flank_mean,p95_delta_norm_flank_mean,win_rate_norm_flank_mean,e95_edge_or_better_norm_flank_mean,worse_than_e101_norm_flank_mean,worse_than_mixmin_norm_flank_mean,mean_delta_nearest_hard085,std_delta_nearest_hard085,p05_delta_norm_nearest_hard085,p95_delta_norm_nearest_hard085,win_rate_norm_nearest_hard085,e95_edge_or_better_norm_nearest_hard085,worse_than_e101_norm_nearest_hard085,worse_than_mixmin_norm_nearest_hard085,cos_bad_a2c8,cos_bad_raw05,cos_bad_stage2,cos_bad_ordinal,cos_bad_final9,cos_bad_e72,cos_bad_q2_bad,cos_bad_lejepa_bad,cos_bad_resid_bad,mean_keep_selected,n_keep_changed_from_e172,cos_e172_axis,delta_focus_vs_e172,delta_focus_vs_e174,delta_p95_delta_norm_visible_mean_vs_e174,delta_worse_than_e101_norm_visible_mean_vs_e174,delta_bad_span_energy_vs_e174,delta_max_bad_cos_vs_e174,delta_q2s3_share_vs_e95_vs_e174,delta_mean_abs_logit_move_vs_e95_vs_e174,broad_retained,visible_tail_guard,geometry_guard,material_vs_e172,near_e174_edge,risk_reduced_vs_e174,e176_gate,dominance_score
ablate_s3_to0p5,360,-0.00012221237506971806,904,193,33,0.04771986268112768,1,4,0.4654510002665302,0.26479853862068287,0.9643037560563325,q2_bad,0.16111916117111694,0.0008109649576133613,0.010205926073456162,0.3249505289976837,0.08181129621180933,-0.028462156778546667,-0.011096167083923062,-7.764230908956942e-05,1.7756342851795535e-05,-0.00010684889403073916,-4.8435724148399685e-05,0.9999938626866016,0.9997762712941604,5.26271079381857e-07,8.252880412396024e-08,-5.110696815326991e-05,1.6779369275326673e-05,-7.870657456374909e-05,-2.3507361742790735e-05,0.9988397732778544,0.9835519890195872,0.00016895796474203362,3.7743583762406274e-05,-3.092216587737344e-05,1.6442733389763045e-05,-5.796805553052126e-05,-3.87627622422562e-06,0.9699866646024209,0.8288027545009471,0.007546214973205179,0.0024636343956908613,-3.120546245104524e-05,1.579119699785294e-05,-5.7179670106868855e-05,-5.231254795221632e-06,0.9759299877942254,0.842926490114432,0.005411528390394715,0.0016111127495089805,-7.471068339181321e-05,1.401245563443684e-05,-9.775912186461323e-05,-5.1662244919013186e-05,0.999999951360266,0.99998877834093,1.139193073207423e-09,6.620270998070055e-11,0.06271598217441732,0.04148080432590662,0.07808477331961004,-0.07304142679483738,0.061388820488279365,0.06178898201287302,0.16111916117111694,0.01695355882280817,0.12515554215745978,0.3567073170731707,75,0.9682672579231854,-9.517153293837582e-06,2.154679143648064e-06,-7.978667486158858e-07,-5.1054430916464e-05,0.0008024765298937364,-0.0021094128351988872,-0.014646132421378577,-1.7985221249524545e-05,True,True,True,True,False,True,False,-0.00012162060509053809
ablate_q_targets_to0p5,365,-0.00012156788080396169,904,193,32,0.04797285037538767,1,4,0.4613949714655845,0.2570861123184498,0.9663884989242085,q2_bad,0.15199761953916074,0.0008122052802333465,0.010205926073456162,0.3317351402651326,0.09176079305029688,-0.026557559440490257,-0.009861747290448098,-7.782729161828502e-05,1.7709456423595607e-05,-0.00010695675524797531,-4.869782798859474e-05,0.9999944530499948,0.999792318169304,4.6732381664416067e-07,7.233243792814648e-08,-5.117823047112568e-05,1.6713633414698504e-05,-7.866971101282983e-05,-2.3686749929421527e-05,0.9989009211166677,0.9840636852736837,0.00015745636197617152,3.473036131595997e-05,-3.036371471398822e-05,1.636653024738234e-05,-5.728426135200604e-05,-3.443168075970399e-06,0.9682184658013753,0.8211466708087938,0.008034450601960508,0.0026295416289657814,-3.119143461075614e-05,1.5708707877473468e-05,-5.702995973773954e-05,-5.352909483772746e-06,0.9764619149404514,0.843980068922201,0.005220830933307941,0.0015368102107573556,-7.621944384144267e-05,1.4022875511239469e-05,-9.928502148639389e-05,-5.3153866196491443e-05,0.9999999726577806,0.9999929893505912,6.018325837686689e-10,3.3504754526347824e-11,0.06982420638572102,0.04892800798246553,0.08351740241050655,-0.07066505962676821,0.05929944985042552,0.061989314098671415,0.15199761953916074,0.016534884829385102,0.12343717742838492,0.35060975609756095,75,0.967810209294252,-8.872659028081218e-06,2.7991734094044284e-06,-9.772549352466776e-07,-6.25560336823261e-05,-0.00690994977233933,-0.01123095446715508,-0.00786152115392963,-1.674489862953934e-05,True,True,True,True,False,True,False,-0.00012156788080396169
dampen_all_reopened_to0p85,410,-0.00012203588735290037,904,193,33,0.04778887491838123,1,4,0.46339930043363686,0.2641124625319374,0.964491890652957,q2_bad,0.16041359544238457,0.0008128588450493022,0.010205926073456162,0.33522627490693246,0.08737718317906952,-0.027278904600254367,-0.007288144479312121,-7.7755388254388e-05,1.764780081273474e-05,-0.00010678343742893187,-4.8727339079844114e-05,0.9999947340200939,0.999798707601295,4.3720203057873164e-07,6.691463783070617e-08,-5.108051316852122e-05,1.666799720106845e-05,-7.849692881871564e-05,-2.3664097518326794e-05,0.9989101430215555,0.9840642075047086,0.00015504905020702342,3.400321220503599e-05,-3.058220097999664e-05,1.6316353490083963e-05,-5.742021419678356e-05,-3.7441877632097248e-06,0.9695573964435064,0.8253538464459611,0.007588228456808399,0.002456422932378022,-3.107435685412111e-05,1.5677272291419307e-05,-5.6861175043367974e-05,-5.287538664874247e-06,0.9762675292175472,0.8426743745121956,0.005255994444652856,0.0015444710821648222,-7.537956566077065e-05,1.3942523105338483e-05,-9.831297535944136e-05,-5.2446155962099943e-05,0.9999999678570682,0.9999917750751359,7.040341643005377e-10,3.8955172421140105e-11,0.0678533111808059,0.046870746606220565,0.08230878854551497,-0.07357316601620124,0.05964625817502208,0.06497094767983291,0.16041359544238457,0.018212547264451165,0.12590886405288151,0.3597560975609756,75,0.9727490754788172,-9.340665577019892e-06,2.331166860465754e-06,-9.546025241519446e-07,-6.49633454514742e-05,0.00011640044114824555,-0.0028149785639312586,-0.004370386512129787,-1.6091333813583633e-05,True,True,True,True,False,True,False,-0.00012156065406477494
ablate_top_swing10_to0p75,345,-0.0001230780195590531,904,193,33,0.04738423462739609,1,4,0.4628273275569312,0.2666050079629648,0.9638058776169958,q2_bad,0.16405323432576283,0.0008210696701639966,0.010205926073456162,0.34086866106171926,0.08898637561355023,-0.026538695937252558,-0.005653361965799709,-7.792124500393859e-05,1.7758751076486295e-05,-0.00010713179112222543,-4.871069888565175e-05,0.9999942739567315,0.9997887508126472,4.875529411307866e-07,7.608444108075929e-08,-5.0846431058585955e-05,1.677120134408373e-05,-7.843260241773548e-05,-2.326025969943643e-05,0.9987843795424822,0.9829486063526618,0.0001781073785317444,3.995222739283655e-05,-3.058161795356286e-05,1.642341281367364e-05,-5.759572808705524e-05,-3.567507820070491e-06,0.9687037040283119,0.8237694358638374,0.00792662005464917,0.002600426229413366,-3.054032059957146e-05,1.577360428458236e-05,-5.6485590817164044e-05,-4.595050381978885e-06,0.9735763300346542,0.8328560456999838,0.006053079455507371,0.0018256190505918646,-7.454300428593311e-05,1.4032842864504828e-05,-9.762497676805396e-05,-5.1461031803812257e-05,0.9999999457972113,0.999987837701791,1.292661311325105e-09,7.612643848631251e-11,0.06983896007684448,0.04918222619048446,0.08404442708935286,-0.07502046110757293,0.05712188996293507,0.06570954838489991,0.16405323432576283,0.019388763090068838,0.1289578076881704,0.38109756097560976,75,0.968093820200968,-1.0382797783172623e-05,1.2890346543130231e-06,-5.507647052615799e-07,-4.190501712675321e-05,0.002608945872175694,0.0008246603194470015,0.0012719996426570068,-7.880508698889259e-06,True,True,False,True,True,False,False,-0.00012142532922400842
ablate_not_top_swing20_to0p65,390,-0.00012159888219062995,904,193,32,0.04796061979516133,1,4,0.4630693814132247,0.2618077725814311,0.96512003927799,q2_bad,0.15850726861274939,0.0008106472705043397,0.010205926073456162,0.3300949640250531,0.08570418852413586,-0.027845042083455163,-0.011273018282338365,-7.771876873371783e-05,1.7754870348324088e-05,-0.00010692293162221185,-4.8514605845223805e-05,0.9999939926548889,0.9997801089904572,5.138391087067262e-07,8.04367312756682e-08,-5.1182068142435514e-05,1.676456179067318e-05,-7.875731840807636e-05,-2.360681787679467e-05,0.9988671390069442,0.9838110579171225,0.00016407634528436965,3.6503173354240914e-05,-3.065175322762412e-05,1.6420971412958098e-05,-5.7661847614294686e-05,-3.6416588409535524e-06,0.969022832057074,0.8249087673171324,0.007826517781662878,0.0025629823150816744,-3.127954269897375e-05,1.5764504385616065e-05,-5.720984491474672e-05,-5.3492404832007756e-06,0.9763818582331977,0.8444608259329861,0.005273279182186119,0.0015613752641711054,-7.560318945417702e-05,1.4038452525485895e-05,-9.869438900750855e-05,-5.25119899008455e-05,0.9999999638654027,0.999991257858281,8.243198346136182e-10,4.707367828871156e-11,0.0697149181916383,0.04855315993058095,0.0839120933159633,-0.07162793877465748,0.06035731738162758,0.06122248866254816,0.15850726861274939,0.018539075170890533,0.12585184766244345,0.3402439024390244,75,0.9675737289339229,-8.903660414749477e-06,2.7681720227361686e-06,-8.973228826198194e-07,-5.5936050374127966e-05,-0.00218828950935801,-0.004721305393566438,-0.009501697394009134,-1.830290835854614e-05,True,True,True,True,False,True,False,-0.00012141810493248683
ablate_q2_to0p25,356,-0.0001214138592687366,904,193,32,0.04803370711866593,1,4,0.46116921819574297,0.2559641906318777,0.966686264055804,q2_bad,0.1468680152244655,0.000810842657869466,0.010205926073456162,0.3248487109980769,0.08901794237613604,-0.02654811019542649,-0.009858238456471298,-7.787402159355432e-05,1.7717794780140247e-05,-0.00010701720059924987,-4.873084258785877e-05,0.9999944675664276,0.9997930830959716,4.6654091190312386e-07,7.226860576636795e-08,-5.12020227946004e-05,1.6719948688310594e-05,-7.87038910370106e-05,-2.3700154552190205e-05,0.9989018989760885,0.984088099446903,0.00015741866796026294,3.474198491171254e-05,-3.034923200017847e-05,1.6372823285218646e-05,-5.7280129764305875e-05,-3.4183342360510643e-06,0.9681042741258004,0.8208229196996502,0.00807435857513683,0.0026454843153319585,-3.119802369538494e-05,1.5712500661522292e-05,-5.704278739696729e-05,-5.3532599938025875e-06,0.9764585840012627,0.8440220237231291,0.005223819059852364,0.001538283636485005,-7.629788029848114e-05,1.4027866660749897e-05,-9.937166765380725e-05,-5.3224092943155035e-05,0.9999999732131326,0.9999931174002119,5.890985477208233e-10,3.2781555248107e-11,0.07130871263678755,0.050594416509098586,0.08518941504026699,-0.07316877744985696,0.056833861490031654,0.06210034792299423,0.1468680152244655,0.015202946250260167,0.12108877919762645,0.348780487804878,54,0.9665581639374613,-8.718637492856132e-06,2.9531949446295143e-06,-9.906595580153564e-07,-6.259372769823468e-05,-0.008031871458911433,-0.016360558781850332,-0.014747950420985367,-1.81075209934198e-05,True,True,True,True,False,True,False,-0.0001214138592687366
ablate_q2s3_to0p65,381,-0.00012148228748830512,904,193,32,0.04800665081996294,1,4,0.46401778318008474,0.26141020067769727,0.9652278005640149,q2_bad,0.1546047474133421,0.0008079103475246229,0.010205926073456162,0.3223982496131714,0.08446019858193453,-0.028048647261663773,-0.010786473623229913,-7.767177548870909e-05,1.764243852344455e-05,-0.00010669100448226524,-4.8652546495152945e-05,0.9999946507846,0.9997958960567533,4.4450473546397973e-07,6.806827457239706e-08,-5.1231939405637966e-05,1.666592254853713e-05,-7.864494255609158e-05,-2.3818936255184344e-05,0.9989441425985218,0.9844335772626741,0.0001494509620193485,3.265755035708473e-05,-3.073030102794878e-05,1.6321140319168914e-05,-5.757618787791768e-05,-3.8844141779798855e-06,0.9701398249096526,0.8276099248853317,0.007415031163691466,0.002394138018766201,-3.140206234333462e-05,1.5678163479712418e-05,-5.7190346406877703e-05,-5.613778279791534e-06,0.9774069084348445,0.8476378724469747,0.004950426618868908,0.0014436940529215514,-7.557721793503079e-05,1.3936547374711257e-05,-9.850079843150563e-05,-5.2653637438555965e-05,0.9999999706885186,0.9999923509105024,6.342647518309263e-10,3.479183607879577e-11,0.06534303367481642,0.04416814708431687,0.08047440705926606,-0.07328955540584768,0.06051937940752269,0.06224004806639794,0.1546047474133421,0.015583084517331362,0.12269045496316461,0.3479268292682927,75,0.9723060498898174,-8.787065712424647e-06,2.8847667250609993e-06,-1.1094412610094948e-06,-7.056143363914913e-05,-0.002585861413091861,-0.008623826592973727,-0.01719841180589088,-2.103983133826292e-05,True,True,True,True,False,True,False,-0.0001213412674205354
ablate_safe_low_le0p20_to0p65,381,-0.00012148228748830512,904,193,32,0.04800665081996294,1,4,0.46401778318008474,0.26141020067769727,0.9652278005640149,q2_bad,0.1546047474133421,0.0008079103475246229,0.010205926073456162,0.3223982496131714,0.08446019858193453,-0.028048647261663773,-0.010786473623229913,-7.767177548870909e-05,1.764243852344455e-05,-0.00010669100448226524,-4.8652546495152945e-05,0.9999946507846,0.9997958960567533,4.4450473546397973e-07,6.806827457239706e-08,-5.1231939405637966e-05,1.666592254853713e-05,-7.864494255609158e-05,-2.3818936255184344e-05,0.9989441425985218,0.9844335772626741,0.0001494509620193485,3.265755035708473e-05,-3.073030102794878e-05,1.6321140319168914e-05,-5.757618787791768e-05,-3.8844141779798855e-06,0.9701398249096526,0.8276099248853317,0.007415031163691466,0.002394138018766201,-3.140206234333462e-05,1.5678163479712418e-05,-5.7190346406877703e-05,-5.613778279791534e-06,0.9774069084348445,0.8476378724469747,0.004950426618868908,0.0014436940529215514,-7.557721793503079e-05,1.3936547374711257e-05,-9.850079843150563e-05,-5.2653637438555965e-05,0.9999999706885186,0.9999923509105024,6.342647518309263e-10,3.479183607879577e-11,0.06534303367481642,0.04416814708431687,0.08047440705926606,-0.07328955540584768,0.06051937940752269,0.06224004806639794,0.1546047474133421,0.015583084517331362,0.12269045496316461,0.3479268292682927,75,0.9723060498898174,-8.787065712424647e-06,2.8847667250609993e-06,-1.1094412610094948e-06,-7.056143363914913e-05,-0.002585861413091861,-0.008623826592973727,-0.01719841180589088,-2.103983133826292e-05,True,True,True,True,False,True,False,-0.0001213412674205354
ablate_q2s2_to0p65,367,-0.00012174005317286261,904,193,33,0.04790500418116651,1,4,0.4618937453896223,0.2633690670644429,0.9646951510781033,q2_bad,0.15705155636485735,0.0008130409606946523,0.010205926073456162,0.335848438100433,0.087683271767536,-0.026707631055098244,-0.007585590600194896,-7.78172779391692e-05,1.762369917374119e-05,-0.00010680568344539906,-4.882887243293934e-05,0.9999949609418929,0.9998049811105575,4.149093935090775e-07,6.311145739346102e-08,-5.109201485669955e-05,1.6634531895568067e-05,-7.845338497776464e-05,-2.3730644735634464e-05,0.9989348654723319,0.9842629363074017,0.00015036970123749605,3.277860014361256e-05,-3.038581662799869e-05,1.6277592968031332e-05,-5.716007445950481e-05,-3.6115587964925745e-06,0.9690301150763571,0.8228099806635512,0.00772069430424438,0.002497729773018209,-3.104806754484728e-05,1.563521737759687e-05,-5.6765711556562176e-05,-5.330423533132378e-06,0.9764709990035603,0.842920458547592,0.005177901991107903,0.0015133051498095185,-7.595080957129005e-05,1.3944080219920788e-05,-9.888678049552905e-05,-5.301483864705106e-05,0.9999999743599628,0.9999931559855841,5.477172049239698e-10,2.97832869478043e-11,0.07158403120878301,0.05081585838560646,0.08500938840366759,-0.07626260450757325,0.057205234348170514,0.06431159756419615,0.15705155636485735,0.01829861215035972,0.12675774540514764,0.35987804878048785,75,0.9719532845870711,-9.044831396982133e-06,2.6270010405035128e-06,-1.0211497414596147e-06,-6.964269442100157e-05,-0.0006269950263462221,-0.0061770176414584765,-0.003748223318629229,-1.590921816823352e-05,True,True,True,True,False,True,False,-0.00012131830265637501
ablate_s2_to0p65,346,-0.00012311700277539965,904,193,33,0.04736923109556657,1,4,0.4623269267955844,0.26670234595918113,0.9637789469893338,q2_bad,0.1643534121441992,0.0008214911371582482,0.010205926073456162,0.3426801586665712,0.08689486411547814,-0.026467488320141893,-0.007517384458316122,-7.793286817233158e-05,1.779121853419184e-05,-0.00010719681850618328,-4.866891783847988e-05,0.9999940772453325,0.9997840929933473,5.085153158557176e-07,7.985942196420126e-08,-5.0825398896193e-05,1.679381176933376e-05,-7.844876109532196e-05,-2.3202036697064047e-05,0.9987627245794837,0.9827743328744364,0.00018227287371463952,4.106072304899122e-05,-3.0445231396950494e-05,1.6446143604045435e-05,-5.749673035342938e-05,-3.3937324404716052e-06,0.9679301770503188,0.8212784221229202,0.008182995242296487,0.0026998555715773698,-3.049479693908904e-05,1.5786913398866692e-05,-5.646195870158371e-05,-4.527635176594368e-06,0.9732986621761819,0.8319288377397198,0.006139279795239649,0.0018569911038919251,-7.486121589928834e-05,1.407059655271215e-05,-9.80052876723878e-05,-5.171714412618888e-05,0.9999999482306086,0.9999884326030316,1.241236557980585e-09,7.346212527181706e-11,0.07185574307054131,0.05120300837506837,0.08481891624125351,-0.0761659203452671,0.05627135415576006,0.06373333725737158,0.1643534121441992,0.020740490097127258,0.13105445888275982,0.3778048780487805,75,0.9660987370683657,-1.042178099951918e-05,1.2500514379664655e-06,-4.925417028891981e-07,-3.77395219438581e-05,0.002706283868392001,0.0011248381378833883,0.0030834972475089484,-7.459041704637598e-06,True,True,False,True,True,False,False,-0.00012124341109840451
ablate_s1_to0p25,342,-0.00012289654584375553,904,193,33,0.04745420399102082,1,4,0.4641268826949749,0.26349092253570794,0.9646618753435223,q2_bad,0.16371325353406282,0.0008171310353735898,0.010205926073456162,0.34450865410572196,0.08883814162016888,-0.026494487631758722,8.531899374612517e-05,-7.784896876322627e-05,1.7801090642365637e-05,-0.00010712915727001331,-4.856878025643924e-05,0.9999938800296573,0.9997786034864193,5.280401786933453e-07,8.32241737747097e-08,-5.091787844181784e-05,1.6811423354799553e-05,-7.857020912117657e-05,-2.326554776245911e-05,0.9987722286581088,0.9829139365391792,0.0001810490063320902,4.082604259780798e-05,-3.055753090179012e-05,1.646277483840956e-05,-5.7636385804433514e-05,-3.4786759991467215e-06,0.9682845648645311,0.8228133321245976,0.008085214928875484,0.0026666739029646003,-3.071956070076149e-05,1.581078035544819e-05,-5.672598011335354e-05,-4.713141288169448e-06,0.9739889192231542,0.83511552988921,0.005960542479993114,0.0017995188988713107,-7.453173633086646e-05,1.4056257856065465e-05,-9.765222304678087e-05,-5.141124961495205e-05,0.9999999428512794,0.9999874079721084,1.3801946252556263e-09,8.206191282056352e-11,0.06769441895074446,0.0471950558427697,0.08344375530242634,-0.07122738136522501,0.058322126549035444,0.07118613821529633,0.16371325353406282,0.019509098462552037,0.12297211475183423,0.374390243902439,68,0.9654634084575616,-1.0201324067875053e-05,1.470508369610593e-06,-5.56052768284262e-07,-3.8963389326407416e-05,-0.000505139555081191,0.0004846795277470006,0.004911992686659705,-1.181914348929601e-05,True,True,False,True,True,False,False,-0.00012122526282620625
only_top_swing40_reopened,370,-0.00012182848653746101,904,193,32,0.047870230699025795,1,4,0.46226829312008305,0.2639285210363801,0.9645422415755305,q2_bad,0.16158637449809748,0.000815378157026204,0.010205926073456162,0.3355442119802251,0.08881316470164125,-0.026284551352905507,-0.00926995219420869,-7.778032974980646e-05,1.7908920092423863e-05,-0.00010723788191861395,-4.832277758099897e-05,0.9999929758692686,0.9997568444340146,6.246007250299002e-07,1.0070805722683929e-07,-5.1043525167658525e-05,1.6904847786595046e-05,-7.884952536250196e-05,-2.32375249728151e-05,0.9987338746860694,0.9827322007248673,0.00018971403885226223,4.333613126472624e-05,-3.0568036326666064e-05,1.6569058279239128e-05,-5.782171193244286e-05,-3.314360720889264e-06,0.967472993832558,0.8214311992518024,0.008418391827145544,0.0028119453316137744,-3.099092173104755e-05,1.5892098407387473e-05,-5.713109743630855e-05,-4.850746025786553e-06,0.9744169269034479,0.8380972391132798,0.005889770972800301,0.0017870116987966922,-7.551306706795124e-05,1.416852602565614e-05,-9.881821848980808e-05,-5.220791564609441e-05,0.9999999507947288,0.9999892646686362,1.20531717939798e-09,7.264144841201414e-11,0.07260930772409924,0.05177370790975885,0.08591209276958732,-0.07294881118137521,0.059566340662424194,0.06227520032296203,0.16158637449809748,0.017593311083159605,0.12941321413137585,0.3231707317073171,40,0.9611942091885978,-9.133264761580534e-06,2.5385676759051118e-06,-5.280299786402493e-07,-3.0298356806235383e-05,-6.754105440903713e-05,-0.0016421995082183394,-0.004052449438837147,-1.3572021836681875e-05,True,True,True,True,False,False,False,-0.00012122257578599074
