sub_idx,target,active,prob_e101,prob_e95,prob_mixmin,prob_e72,prob_e89,delta_prob_e101_minus_e95,delta_logit_e101_minus_e95,abs_delta_logit_e101_minus_e95,logit_gap_e95_minus_mixmin,abs_logit_gap_e95_minus_mixmin,rollback_shrink_fraction_to_mixmin,delta_logit_e89_minus_e95,delta_logit_e72_minus_mixmin,active_e95_vs_mixmin,hidden_block_id,subject_id,lifelog_date,sleep_date,global_pos,subject_pos,subject_phase,dow,is_weekend,block_n_rows,block_len_bin,pos_in_block,pos_frac,edge_distance,pos_bin,block_start,block_end,context_type,has_prev_train,has_next_train,prev_gap_pos,next_gap_pos,prev_gap_days,next_gap_days
106,S3,False,0.5469208950818212,0.5469208950818212,0.5469208950818212,0.5469208950818212,0.5469208950818212,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id04_b14,id04,2024-10-29,2024-10-30,285,83,1.0,1,0,3,3-5,2,1.0,0,right_edge,2024-10-27,2024-10-29,after_train_run,True,False,1.0,,1.0,
107,Q2,False,0.4443866870951773,0.4443866870951773,0.4443866870951773,0.4443866870951773,0.4443866870951773,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id05_b2,id05,2024-09-28,2024-09-29,312,26,0.40625,5,1,7,6-10,0,0.0,0,left_edge,2024-09-28,2024-10-06,between_train_runs,True,True,1.0,1.0,1.0,3.0
107,S3,False,0.1075145908006813,0.1075145908006813,0.1075145908006813,0.1075145908006813,0.1075145908006813,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id05_b2,id05,2024-09-28,2024-09-29,312,26,0.40625,5,1,7,6-10,0,0.0,0,left_edge,2024-09-28,2024-10-06,between_train_runs,True,True,1.0,1.0,1.0,3.0
108,Q2,False,0.5659535971082895,0.5659535971082895,0.5659535971082895,0.5659535971082895,0.5659535971082895,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id05_b2,id05,2024-09-29,2024-09-30,313,27,0.421875,6,1,7,6-10,1,0.16666666666666666,1,near_edge,2024-09-28,2024-10-06,between_train_runs,True,True,1.0,1.0,1.0,3.0
108,S3,False,0.1030788643248461,0.1030788643248461,0.1030788643248463,0.1030788643248462,0.1030788643248461,0.0,0.0,0.0,-2.220446049250313e-15,2.220446049250313e-15,,0.0,-1.3322676295501878e-15,False,id05_b2,id05,2024-09-29,2024-09-30,313,27,0.421875,6,1,7,6-10,1,0.16666666666666666,1,near_edge,2024-09-28,2024-10-06,between_train_runs,True,True,1.0,1.0,1.0,3.0
109,Q2,False,0.5667464229238492,0.5667464229238492,0.5667464229238492,0.5667464229238492,0.5667464229238492,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id05_b2,id05,2024-09-30,2024-10-01,314,28,0.4375,0,0,7,6-10,2,0.3333333333333333,2,interior,2024-09-28,2024-10-06,between_train_runs,True,True,1.0,1.0,1.0,3.0
109,S3,False,0.1338737969960146,0.1338737969960146,0.1338737969960146,0.1338737969960146,0.1338737969960146,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id05_b2,id05,2024-09-30,2024-10-01,314,28,0.4375,0,0,7,6-10,2,0.3333333333333333,2,interior,2024-09-28,2024-10-06,between_train_runs,True,True,1.0,1.0,1.0,3.0
110,Q2,False,0.4655762841836458,0.4655762841836458,0.4655762841836458,0.4655762841836458,0.4655762841836458,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id05_b2,id05,2024-10-01,2024-10-02,315,29,0.453125,1,0,7,6-10,3,0.5,3,interior,2024-09-28,2024-10-06,between_train_runs,True,True,1.0,1.0,1.0,3.0
110,S3,False,0.1025763272344843,0.1025763272344843,0.1025763272344844,0.1025763272344843,0.1025763272344843,0.0,0.0,0.0,-8.881784197001252e-16,8.881784197001252e-16,,0.0,-8.881784197001252e-16,False,id05_b2,id05,2024-10-01,2024-10-02,315,29,0.453125,1,0,7,6-10,3,0.5,3,interior,2024-09-28,2024-10-06,between_train_runs,True,True,1.0,1.0,1.0,3.0
111,Q2,False,0.5265773905582165,0.5265773905582165,0.5265773905582165,0.5265773905582165,0.5265773905582165,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id05_b2,id05,2024-10-04,2024-10-05,316,30,0.46875,4,0,7,6-10,4,0.6666666666666666,2,interior,2024-09-28,2024-10-06,between_train_runs,True,True,1.0,1.0,1.0,3.0
111,S3,False,0.1092832242224868,0.1092832242224868,0.1092832242224869,0.1092832242224869,0.1092832242224868,0.0,0.0,0.0,-8.881784197001252e-16,8.881784197001252e-16,,0.0,0.0,False,id05_b2,id05,2024-10-04,2024-10-05,316,30,0.46875,4,0,7,6-10,4,0.6666666666666666,2,interior,2024-09-28,2024-10-06,between_train_runs,True,True,1.0,1.0,1.0,3.0
112,Q2,False,0.4551169811622399,0.4551169811622399,0.4551169811622399,0.4551169811622399,0.4551169811622399,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id05_b2,id05,2024-10-05,2024-10-06,317,31,0.484375,5,1,7,6-10,5,0.8333333333333334,1,near_edge,2024-09-28,2024-10-06,between_train_runs,True,True,1.0,1.0,1.0,3.0
112,S3,False,0.1098331154050675,0.1098331154050675,0.1098331154050676,0.1098331154050675,0.1098331154050675,0.0,0.0,0.0,-8.881784197001252e-16,8.881784197001252e-16,,0.0,-8.881784197001252e-16,False,id05_b2,id05,2024-10-05,2024-10-06,317,31,0.484375,5,1,7,6-10,5,0.8333333333333334,1,near_edge,2024-09-28,2024-10-06,between_train_runs,True,True,1.0,1.0,1.0,3.0
113,Q2,False,0.4743838648576309,0.4743838648576309,0.4743838648576308,0.4743838648576309,0.4743838648576309,0.0,0.0,0.0,2.498001805406602e-16,2.498001805406602e-16,,0.0,2.498001805406602e-16,False,id05_b2,id05,2024-10-06,2024-10-07,318,32,0.5,6,1,7,6-10,6,1.0,0,right_edge,2024-09-28,2024-10-06,between_train_runs,True,True,1.0,1.0,1.0,3.0
113,S3,False,0.1185516947131772,0.1185516947131772,0.1185516947131773,0.1185516947131772,0.1185516947131772,0.0,0.0,0.0,-4.440892098500626e-16,4.440892098500626e-16,,0.0,-4.440892098500626e-16,False,id05_b2,id05,2024-10-06,2024-10-07,318,32,0.5,6,1,7,6-10,6,1.0,0,right_edge,2024-09-28,2024-10-06,between_train_runs,True,True,1.0,1.0,1.0,3.0
114,Q2,False,0.3961255147643969,0.3961255147643969,0.3961255147643971,0.396125514764397,0.3961255147643969,0.0,0.0,0.0,-8.881784197001252e-16,8.881784197001252e-16,,0.0,-7.216449660063518e-16,False,id05_b4,id05,2024-10-10,2024-10-11,320,34,0.53125,3,0,5,3-5,0,0.0,0,left_edge,2024-10-10,2024-10-17,between_train_runs,True,True,1.0,1.0,1.0,1.0
114,S3,False,0.1579634804400181,0.1579634804400181,0.1579634804400181,0.1579634804400181,0.1579634804400181,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id05_b4,id05,2024-10-10,2024-10-11,320,34,0.53125,3,0,5,3-5,0,0.0,0,left_edge,2024-10-10,2024-10-17,between_train_runs,True,True,1.0,1.0,1.0,1.0
115,Q2,False,0.4379569741137297,0.4379569741137297,0.4379569741137297,0.4379569741137297,0.4379569741137297,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id05_b4,id05,2024-10-13,2024-10-14,321,35,0.546875,6,1,5,3-5,1,0.25,1,near_edge,2024-10-10,2024-10-17,between_train_runs,True,True,1.0,1.0,1.0,1.0
115,S3,True,0.106166963184599,0.1075233881669986,0.1021878277751709,0.1057181832521765,0.1075233881669986,-0.001356424982399601,-0.014214098896564664,0.014214098896564664,0.05685639558625688,0.05685639558625688,0.2500000000000078,0.0,0.037904263724171994,True,id05_b4,id05,2024-10-13,2024-10-14,321,35,0.546875,6,1,5,3-5,1,0.25,1,near_edge,2024-10-10,2024-10-17,between_train_runs,True,True,1.0,1.0,1.0,1.0
116,Q2,False,0.4892250455735755,0.4892250455735755,0.4892250455735755,0.4892250455735755,0.4892250455735755,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id05_b4,id05,2024-10-15,2024-10-16,322,36,0.5625,1,0,5,3-5,2,0.5,2,interior,2024-10-10,2024-10-17,between_train_runs,True,True,1.0,1.0,1.0,1.0
116,S3,False,0.0873125670559235,0.0873125670559235,0.0873125670559235,0.0873125670559235,0.0873125670559235,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id05_b4,id05,2024-10-15,2024-10-16,322,36,0.5625,1,0,5,3-5,2,0.5,2,interior,2024-10-10,2024-10-17,between_train_runs,True,True,1.0,1.0,1.0,1.0
117,Q2,False,0.4045754857444518,0.4045754857444518,0.4045754857444518,0.4045754857444518,0.4045754857444518,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id05_b4,id05,2024-10-16,2024-10-17,323,37,0.578125,2,0,5,3-5,3,0.75,1,near_edge,2024-10-10,2024-10-17,between_train_runs,True,True,1.0,1.0,1.0,1.0
117,S3,False,0.0766388993966612,0.0766388993966612,0.0766388993966613,0.0766388993966612,0.0766388993966612,0.0,0.0,0.0,-1.3322676295501878e-15,1.3322676295501878e-15,,0.0,-1.3322676295501878e-15,False,id05_b4,id05,2024-10-16,2024-10-17,323,37,0.578125,2,0,5,3-5,3,0.75,1,near_edge,2024-10-10,2024-10-17,between_train_runs,True,True,1.0,1.0,1.0,1.0
118,Q2,False,0.378727192672174,0.378727192672174,0.3787271926721741,0.378727192672174,0.378727192672174,0.0,0.0,0.0,-1.6653345369377348e-16,1.6653345369377348e-16,,0.0,-1.6653345369377348e-16,False,id05_b4,id05,2024-10-17,2024-10-18,324,38,0.59375,3,0,5,3-5,4,1.0,0,right_edge,2024-10-10,2024-10-17,between_train_runs,True,True,1.0,1.0,1.0,1.0
118,S3,False,0.1049843796388424,0.1049843796388424,0.1049843796388425,0.1049843796388424,0.1049843796388424,0.0,0.0,0.0,-8.881784197001252e-16,8.881784197001252e-16,,0.0,-8.881784197001252e-16,False,id05_b4,id05,2024-10-17,2024-10-18,324,38,0.59375,3,0,5,3-5,4,1.0,0,right_edge,2024-10-10,2024-10-17,between_train_runs,True,True,1.0,1.0,1.0,1.0
119,Q2,False,0.3619052489065402,0.3619052489065402,0.3619052489065402,0.3619052489065402,0.3619052489065402,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id05_b6,id05,2024-11-06,2024-11-07,338,52,0.8125,2,0,2,1-2,0,0.0,0,left_edge,2024-11-06,2024-11-07,between_train_runs,True,True,1.0,1.0,1.0,2.0
119,S3,False,0.1270919775016162,0.1270919775016162,0.1270919775016163,0.1270919775016162,0.1270919775016162,0.0,0.0,0.0,-8.881784197001252e-16,8.881784197001252e-16,,0.0,-8.881784197001252e-16,False,id05_b6,id05,2024-11-06,2024-11-07,338,52,0.8125,2,0,2,1-2,0,0.0,0,left_edge,2024-11-06,2024-11-07,between_train_runs,True,True,1.0,1.0,1.0,2.0
120,Q2,False,0.4683363708705798,0.4683363708705798,0.4683363708705798,0.4683363708705798,0.4683363708705798,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id05_b6,id05,2024-11-07,2024-11-08,339,53,0.828125,3,0,2,1-2,1,1.0,0,right_edge,2024-11-06,2024-11-07,between_train_runs,True,True,1.0,1.0,1.0,2.0
120,S3,True,0.1236644349669294,0.1256087854074532,0.117985959059584,0.1230220858228735,0.1256087854074532,-0.0019443504405238093,-0.017821664647834634,0.017821664647834634,0.0712866585913372,0.0712866585913372,0.25000000000000466,0.0,0.047524439060892654,True,id05_b6,id05,2024-11-07,2024-11-08,339,53,0.828125,3,0,2,1-2,1,1.0,0,right_edge,2024-11-06,2024-11-07,between_train_runs,True,True,1.0,1.0,1.0,2.0
121,Q2,False,0.4830543439710053,0.4830543439710053,0.483054343971005,0.483054343971005,0.4830543439710053,0.0,0.0,0.0,1.1934897514720433e-15,1.1934897514720433e-15,,0.0,0.0,False,id05_b8,id05,2024-11-12,2024-11-13,343,57,0.890625,1,0,2,1-2,0,0.0,0,left_edge,2024-11-12,2024-11-13,between_train_runs,True,True,1.0,1.0,1.0,1.0
121,S3,False,0.103648568515282,0.103648568515282,0.1036485685152821,0.1036485685152821,0.103648568515282,0.0,0.0,0.0,-8.881784197001252e-16,8.881784197001252e-16,,0.0,0.0,False,id05_b8,id05,2024-11-12,2024-11-13,343,57,0.890625,1,0,2,1-2,0,0.0,0,left_edge,2024-11-12,2024-11-13,between_train_runs,True,True,1.0,1.0,1.0,1.0
122,Q2,False,0.5169471045945288,0.5169471045945288,0.5169471045945288,0.5169471045945288,0.5169471045945288,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id05_b8,id05,2024-11-13,2024-11-14,344,58,0.90625,2,0,2,1-2,1,1.0,0,right_edge,2024-11-12,2024-11-13,between_train_runs,True,True,1.0,1.0,1.0,1.0
122,S3,False,0.1166592728559733,0.1166592728559733,0.1166592728559735,0.1166592728559734,0.1166592728559733,0.0,0.0,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,,0.0,-8.881784197001252e-16,False,id05_b8,id05,2024-11-13,2024-11-14,344,58,0.90625,2,0,2,1-2,1,1.0,0,right_edge,2024-11-12,2024-11-13,between_train_runs,True,True,1.0,1.0,1.0,1.0
123,Q2,False,0.5357613083194911,0.5357613083194911,0.5357613083194911,0.5357613083194911,0.5357613083194911,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id05_b10,id05,2024-11-15,2024-11-16,346,60,0.9375,4,0,5,3-5,0,0.0,0,left_edge,2024-11-15,2024-11-19,after_train_run,True,False,1.0,,1.0,
123,S3,False,0.1475054577846389,0.1475054577846389,0.1475054577846391,0.147505457784639,0.1475054577846389,0.0,0.0,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,,0.0,-1.1102230246251565e-15,False,id05_b10,id05,2024-11-15,2024-11-16,346,60,0.9375,4,0,5,3-5,0,0.0,0,left_edge,2024-11-15,2024-11-19,after_train_run,True,False,1.0,,1.0,
124,Q2,False,0.4495820215395267,0.4495820215395267,0.4495820215395266,0.4495820215395266,0.4495820215395267,0.0,0.0,0.0,6.661338147750939e-16,6.661338147750939e-16,,0.0,0.0,False,id05_b10,id05,2024-11-16,2024-11-17,347,61,0.953125,5,1,5,3-5,1,0.25,1,near_edge,2024-11-15,2024-11-19,after_train_run,True,False,1.0,,1.0,
124,S3,False,0.1238059800497717,0.1238059800497717,0.1238059800497717,0.1238059800497717,0.1238059800497717,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id05_b10,id05,2024-11-16,2024-11-17,347,61,0.953125,5,1,5,3-5,1,0.25,1,near_edge,2024-11-15,2024-11-19,after_train_run,True,False,1.0,,1.0,
125,Q2,False,0.4752780394469757,0.4752780394469757,0.4752780394469757,0.4752780394469757,0.4752780394469757,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id05_b10,id05,2024-11-17,2024-11-18,348,62,0.96875,6,1,5,3-5,2,0.5,2,interior,2024-11-15,2024-11-19,after_train_run,True,False,1.0,,1.0,
125,S3,False,0.1095142328551752,0.1095142328551752,0.1095142328551753,0.1095142328551752,0.1095142328551752,0.0,0.0,0.0,-8.881784197001252e-16,8.881784197001252e-16,,0.0,-8.881784197001252e-16,False,id05_b10,id05,2024-11-17,2024-11-18,348,62,0.96875,6,1,5,3-5,2,0.5,2,interior,2024-11-15,2024-11-19,after_train_run,True,False,1.0,,1.0,
126,Q2,False,0.4434346847766539,0.4434346847766539,0.4434346847766539,0.4434346847766539,0.4434346847766539,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id05_b10,id05,2024-11-18,2024-11-19,349,63,0.984375,0,0,5,3-5,3,0.75,1,near_edge,2024-11-15,2024-11-19,after_train_run,True,False,1.0,,1.0,
126,S3,False,0.103915145001324,0.103915145001324,0.1039151450013241,0.103915145001324,0.103915145001324,0.0,0.0,0.0,-8.881784197001252e-16,8.881784197001252e-16,,0.0,-8.881784197001252e-16,False,id05_b10,id05,2024-11-18,2024-11-19,349,63,0.984375,0,0,5,3-5,3,0.75,1,near_edge,2024-11-15,2024-11-19,after_train_run,True,False,1.0,,1.0,
127,Q2,False,0.5262166896758456,0.5262166896758456,0.5262166896758456,0.5262166896758456,0.5262166896758456,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id05_b10,id05,2024-11-19,2024-11-20,350,64,1.0,1,0,5,3-5,4,1.0,0,right_edge,2024-11-15,2024-11-19,after_train_run,True,False,1.0,,1.0,
127,S3,False,0.125741039476787,0.125741039476787,0.125741039476787,0.125741039476787,0.125741039476787,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id05_b10,id05,2024-11-19,2024-11-20,350,64,1.0,1,0,5,3-5,4,1.0,0,right_edge,2024-11-15,2024-11-19,after_train_run,True,False,1.0,,1.0,
128,Q2,False,0.6264194007235314,0.6264194007235314,0.6264194007235314,0.6264194007235314,0.6264194007235314,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id06_b2,id06,2024-07-06,2024-07-07,381,30,0.4225352112676056,5,1,8,6-10,0,0.0,0,left_edge,2024-07-06,2024-07-13,between_train_runs,True,True,1.0,1.0,1.0,1.0
128,S3,False,0.92318746682875,0.92318746682875,0.92318746682875,0.92318746682875,0.92318746682875,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id06_b2,id06,2024-07-06,2024-07-07,381,30,0.4225352112676056,5,1,8,6-10,0,0.0,0,left_edge,2024-07-06,2024-07-13,between_train_runs,True,True,1.0,1.0,1.0,1.0
129,Q2,False,0.5621328503863745,0.5621328503863745,0.5621328503863745,0.5621328503863745,0.5621328503863745,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id06_b2,id06,2024-07-07,2024-07-08,382,31,0.43661971830985913,6,1,8,6-10,1,0.14285714285714285,1,near_edge,2024-07-06,2024-07-13,between_train_runs,True,True,1.0,1.0,1.0,1.0
129,S3,True,0.9386410168924748,0.9377402577883684,0.9412707069443564,0.9391157143775564,0.9380106858405626,0.0009007591041063634,0.0155335426296066,0.0155335426296066,-0.0621341705184304,0.0621341705184304,0.24999999999998393,0.00464134767727753,-0.03832854856076606,True,id06_b2,id06,2024-07-07,2024-07-08,382,31,0.43661971830985913,6,1,8,6-10,1,0.14285714285714285,1,near_edge,2024-07-06,2024-07-13,between_train_runs,True,True,1.0,1.0,1.0,1.0
130,Q2,False,0.5782766419597316,0.5782766419597316,0.5782766419597316,0.5717921171592871,0.5782766419597316,0.0,0.0,0.0,0.0,0.0,,0.0,-0.026536115529390447,False,id06_b2,id06,2024-07-08,2024-07-09,383,32,0.4507042253521127,0,0,8,6-10,2,0.2857142857142857,2,interior,2024-07-06,2024-07-13,between_train_runs,True,True,1.0,1.0,1.0,1.0
130,S3,False,0.9541874079464956,0.9541874079464956,0.9541874079464956,0.9541874079464956,0.9541874079464956,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id06_b2,id06,2024-07-08,2024-07-09,383,32,0.4507042253521127,0,0,8,6-10,2,0.2857142857142857,2,interior,2024-07-06,2024-07-13,between_train_runs,True,True,1.0,1.0,1.0,1.0
131,Q2,False,0.5012825473266229,0.5012825473266229,0.5012825473266229,0.5012825473266229,0.5012825473266229,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id06_b2,id06,2024-07-09,2024-07-10,384,33,0.4647887323943662,1,0,8,6-10,3,0.42857142857142855,3,interior,2024-07-06,2024-07-13,between_train_runs,True,True,1.0,1.0,1.0,1.0
131,S3,False,0.948652689832853,0.948652689832853,0.9486526898328528,0.9486526898328528,0.948652689832853,0.0,0.0,0.0,4.440892098500626e-15,4.440892098500626e-15,,0.0,0.0,False,id06_b2,id06,2024-07-09,2024-07-10,384,33,0.4647887323943662,1,0,8,6-10,3,0.42857142857142855,3,interior,2024-07-06,2024-07-13,between_train_runs,True,True,1.0,1.0,1.0,1.0
132,Q2,True,0.6420651311350188,0.6412573396282636,0.6444836550007974,0.6390062957209925,0.6444836550007974,0.000807791506755251,0.0035131753426054235,0.0035131753426054235,-0.014052701370420695,0.014052701370420695,0.25000000000001776,0.014052701370420695,-0.02382444735647493,True,id06_b2,id06,2024-07-10,2024-07-11,385,34,0.4788732394366197,2,0,8,6-10,4,0.5714285714285714,3,interior,2024-07-06,2024-07-13,between_train_runs,True,True,1.0,1.0,1.0,1.0
132,S3,False,0.9477141047491302,0.9477141047491302,0.9477141047491302,0.9477141047491302,0.9477141047491302,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id06_b2,id06,2024-07-10,2024-07-11,385,34,0.4788732394366197,2,0,8,6-10,4,0.5714285714285714,3,interior,2024-07-06,2024-07-13,between_train_runs,True,True,1.0,1.0,1.0,1.0
133,Q2,False,0.6719186475717102,0.6719186475717102,0.6719186475717103,0.6719186475717102,0.6719186475717102,0.0,0.0,0.0,-6.661338147750939e-16,6.661338147750939e-16,,0.0,-6.661338147750939e-16,False,id06_b2,id06,2024-07-11,2024-07-12,386,35,0.49295774647887325,3,0,8,6-10,5,0.7142857142857143,2,interior,2024-07-06,2024-07-13,between_train_runs,True,True,1.0,1.0,1.0,1.0
133,S3,True,0.9443261167279406,0.943247383559343,0.9474476157684952,0.9448926729514232,0.9435717454489548,0.0010787331685976342,0.020333589154941212,0.020333589154941212,-0.08133435661976707,0.08133435661976707,0.24999999999999317,0.006075578446298913,-0.050172518782313436,True,id06_b2,id06,2024-07-11,2024-07-12,386,35,0.49295774647887325,3,0,8,6-10,5,0.7142857142857143,2,interior,2024-07-06,2024-07-13,between_train_runs,True,True,1.0,1.0,1.0,1.0
134,Q2,False,0.6266883514147056,0.6266883514147056,0.6266883514147056,0.6266883514147056,0.6266883514147056,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id06_b2,id06,2024-07-12,2024-07-13,387,36,0.5070422535211268,4,0,8,6-10,6,0.8571428571428571,1,near_edge,2024-07-06,2024-07-13,between_train_runs,True,True,1.0,1.0,1.0,1.0
134,S3,False,0.9494729187845814,0.9494729187845814,0.9494729187845814,0.9494729187845814,0.9494729187845814,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id06_b2,id06,2024-07-12,2024-07-13,387,36,0.5070422535211268,4,0,8,6-10,6,0.8571428571428571,1,near_edge,2024-07-06,2024-07-13,between_train_runs,True,True,1.0,1.0,1.0,1.0
135,Q2,False,0.603387883311455,0.603387883311455,0.603387883311455,0.5977568253186744,0.603387883311455,0.0,0.0,0.0,0.0,0.0,,0.0,-0.023474272058506884,False,id06_b2,id06,2024-07-13,2024-07-14,388,37,0.5211267605633803,5,1,8,6-10,7,1.0,0,right_edge,2024-07-06,2024-07-13,between_train_runs,True,True,1.0,1.0,1.0,1.0
135,S3,False,0.9417407592557882,0.9417407592557882,0.9417407592557882,0.9417407592557882,0.9417407592557882,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id06_b2,id06,2024-07-13,2024-07-14,388,37,0.5211267605633803,5,1,8,6-10,7,1.0,0,right_edge,2024-07-06,2024-07-13,between_train_runs,True,True,1.0,1.0,1.0,1.0
136,Q2,True,0.523486403045284,0.5228768530126382,0.5253146261703844,0.5211810630870001,0.5253146261703844,0.0006095500326458447,0.0024434527633964698,0.0024434527633964698,-0.009773811053586656,0.009773811053586656,0.24999999999998013,0.009773811053586656,-0.016570169733232998,True,id06_b4,id06,2024-07-15,2024-07-16,390,39,0.5492957746478874,0,0,5,3-5,0,0.0,0,left_edge,2024-07-15,2024-07-20,between_train_runs,True,True,1.0,1.0,1.0,1.0
136,S3,False,0.9526591376701924,0.9526591376701924,0.9526591376701924,0.9526591376701924,0.9526591376701924,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id06_b4,id06,2024-07-15,2024-07-16,390,39,0.5492957746478874,0,0,5,3-5,0,0.0,0,left_edge,2024-07-15,2024-07-20,between_train_runs,True,True,1.0,1.0,1.0,1.0
137,Q2,False,0.5426444140133933,0.5426444140133933,0.5426444140133933,0.5426444140133933,0.5426444140133933,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id06_b4,id06,2024-07-16,2024-07-17,391,40,0.5633802816901409,1,0,5,3-5,1,0.25,1,near_edge,2024-07-15,2024-07-20,between_train_runs,True,True,1.0,1.0,1.0,1.0
137,S3,False,0.9480300147335812,0.9480300147335812,0.9480300147335812,0.9480300147335812,0.9480300147335812,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id06_b4,id06,2024-07-16,2024-07-17,391,40,0.5633802816901409,1,0,5,3-5,1,0.25,1,near_edge,2024-07-15,2024-07-20,between_train_runs,True,True,1.0,1.0,1.0,1.0
138,Q2,False,0.6302542757076454,0.6302542757076454,0.6302542757076454,0.6215591355456519,0.6302542757076454,0.0,0.0,0.0,0.0,0.0,,0.0,-0.037136580401583186,False,id06_b4,id06,2024-07-17,2024-07-18,392,41,0.5774647887323944,2,0,5,3-5,2,0.5,2,interior,2024-07-15,2024-07-20,between_train_runs,True,True,1.0,1.0,1.0,1.0
138,S3,False,0.9523726893521596,0.9523726893521596,0.9523726893521596,0.9523726893521596,0.9523726893521596,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id06_b4,id06,2024-07-17,2024-07-18,392,41,0.5774647887323944,2,0,5,3-5,2,0.5,2,interior,2024-07-15,2024-07-20,between_train_runs,True,True,1.0,1.0,1.0,1.0
139,Q2,False,0.6026160547754492,0.6026160547754492,0.6026160547754492,0.6026160547754492,0.6026160547754492,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id06_b4,id06,2024-07-18,2024-07-19,393,42,0.5915492957746479,3,0,5,3-5,3,0.75,1,near_edge,2024-07-15,2024-07-20,between_train_runs,True,True,1.0,1.0,1.0,1.0
139,S3,False,0.955400548503335,0.955400548503335,0.955400548503335,0.955400548503335,0.955400548503335,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id06_b4,id06,2024-07-18,2024-07-19,393,42,0.5915492957746479,3,0,5,3-5,3,0.75,1,near_edge,2024-07-15,2024-07-20,between_train_runs,True,True,1.0,1.0,1.0,1.0
140,Q2,False,0.558163518692591,0.558163518692591,0.558163518692591,0.558163518692591,0.558163518692591,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id06_b4,id06,2024-07-20,2024-07-21,394,43,0.6056338028169014,5,1,5,3-5,4,1.0,0,right_edge,2024-07-15,2024-07-20,between_train_runs,True,True,1.0,1.0,1.0,1.0
140,S3,False,0.9395398688647572,0.9395398688647572,0.9395398688647572,0.9395398688647572,0.9395398688647572,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id06_b4,id06,2024-07-20,2024-07-21,394,43,0.6056338028169014,5,1,5,3-5,4,1.0,0,right_edge,2024-07-15,2024-07-20,between_train_runs,True,True,1.0,1.0,1.0,1.0
141,Q2,False,0.6196250199932295,0.6196250199932295,0.6196250199932295,0.6196250199932295,0.6196250199932295,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,False,id06_b6,id06,2024-08-09,2024-08-10,409,58,0.8169014084507042,4,0,1,1-2,0,0.0,0,single,2024-08-09,2024-08-09,between_train_runs,True,True,1.0,1.0,4.0,1.0
141,S3,True,0.9576006663627896,0.9568080958562812,0.959895793596374,0.9580170433924116,0.9570463826402134,0.0007925705065083832,0.019348433158529854,0.019348433158529854,-0.0773937326341283,0.0773937326341283,0.2499999999999713,0.005781218582310732,-0.04774167603454904,True,id06_b6,id06,2024-08-09,2024-08-10,409,58,0.8169014084507042,4,0,1,1-2,0,0.0,0,single,2024-08-09,2024-08-09,between_train_runs,True,True,1.0,1.0,4.0,1.0
