route_id,row,subject_id,sleep_date,route_name,targets,n_cells,q2_cells,s_cells,route_score,route_score_sum,route_score_mean,mean_latent_hsjepa_score,mean_context_energy,mean_shortcut_energy,mean_public_score,mean_invariant_score,mean_cell_gain,sum_cell_gain,outside_h070_cells,outside_h069_cells,h068_overlap_cells,h069_overlap_cells,target_mask,target_indices,route_rank,novelty_rank,shortcut_avoid_rank,assignment_route_score,source_cells,h082_cells,h082_row,outside_h082_cells,route_source_action_sum,route_source_action_mean,route_source_posterior_sum,route_source_posterior_mean,route_source_count_mean,route_family_count_mean,route_source_consensus_mean,route_bad_same_mean,route_bad_opp_mean,route_h079_row,route_h080_score_mean,route_move_abs_mean,route_direction_consistency,route_h050_null_cells,route_action_score
r031_q3_quality,31,id02,2024-08-30,q3_quality,Q3,1,0,0,0.6549260553938511,0.2876571428571428,0.2876571428571428,0.3025802196585893,0.4423542857142857,0.5788571428571428,0.4391428571428571,0.2874571428571428,0.000175488808001,0.000175488808001,1,1,1,0,10000,2,0.1657608695652173,0.1526268115942029,0.2703804347826087,0.1946739130434782,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6497142857142857,0.4217142857142857,0.0,-0.6506342857142857,0.0,0.5,0,0.09205615942028986
r152_s_stage,152,id07,2024-07-14,s_stage,"S1,S2,S3,S4",4,0,4,0.4543366237187426,0.303845714285714,0.0759614285714285,0.0779923377161958,0.2081199999999999,0.9671142857142858,0.3688642857142856,0.3659571428571428,3.9848991201393846e-05,0.0001593959648055,4,4,3,0,1111,"3,4,5,6",0.0756340579710145,0.8054800724637681,0.0054347826086956,0.2043614130434782,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9715714285714286,0.0777142857142857,0.0,-0.78763,0.0,0.5,0,0.09184329710144926
r048_recovery_route,48,id02,2024-10-05,recovery_route,"Q1,S2,S3,S4",4,0,3,0.4914047451511145,0.4212914285714283,0.105322857142857,0.1149583673096612,0.2395085714285714,0.8821571428571428,0.3495485714285714,0.4264171428571428,1.949244079776924e-05,7.796976319107696e-05,4,3,3,1,1000111,"0,4,5,6",0.0901268115942029,0.7373188405797102,0.0502717391304347,0.2001358695652174,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8831428571428571,0.19542857142857145,0.0,-0.7562414285714286,0.0,0.5,0,0.09090126811594205
r225_recovery_route,225,id09,2024-09-20,recovery_route,"Q1,S2,S3,S4",4,0,3,0.8034004451511143,0.8666399999999996,0.2166599999999999,0.2518783673096613,0.2930657142857142,0.896957142857143,0.35944,0.7152571428571429,2.406991647713186e-05,9.627966590852743e-05,4,2,3,2,1000111,"0,4,5,6",0.2536231884057971,0.6632699275362319,0.0398550724637681,0.284723731884058,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.905,0.0777142857142857,0.0,-0.7162842857142858,0.0,0.5,0,0.09086277173913047
r151_s14_edge,151,id06,2024-08-25,s14_edge,"S1,S4",2,0,2,0.828849788026179,0.5679885714285715,0.2839942857142857,0.2993789789425327,0.2905142857142857,0.843,0.3971085714285715,0.7080171428571429,4.530627471449611e-05,9.061254942899222e-05,2,2,0,0,1001,"3,6",0.2676630434782608,0.46875,0.0751811594202898,0.2697961956521739,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925142857142857,0.0777142857142857,0.0,-0.6814742857142857,0.0,0.5,0,0.09077219202898555
r089_q2_s3_tail,89,id04,2024-09-23,q2_s3_tail,"Q2,S3",2,1,1,0.7400288251771332,0.4975542857142857,0.2487771428571428,0.3447399822559753,0.374582857142857,0.615257142857143,0.1314257142857142,0.7767571428571429,0.0008100864925628,0.0016201729851256,2,1,1,1,100010,"1,5",0.2128623188405797,0.3154438405797101,0.2373188405797101,0.2424048913043478,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7128571428571429,0.22457142857142856,0.0,-0.7190371428571429,0.0,0.5,0,0.09053442028985507
r167_recovery_route,167,id07,2024-08-15,recovery_route,"Q1,S2,S3,S4",4,0,3,0.6133265951511144,0.5716714285714284,0.1429178571428571,0.1924597958810898,0.2534771428571428,0.9427714285714286,0.32161,0.6460971428571429,3.774377673038121e-05,0.0001509751069215,4,3,2,1,1000111,"0,4,5,6",0.1462862318840579,0.7373188405797102,0.0158514492753623,0.2299999999999999,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9538571428571428,0.0777142857142857,0.0,-0.7492742857142858,0.0,0.5,0,0.09047101449275363
r152_recovery_route,152,id07,2024-07-14,recovery_route,"Q1,S2,S3,S4",4,0,3,0.4009292951511145,0.2051028571428568,0.0512757142857142,0.0665355101668041,0.1922057142857142,0.9397785714285716,0.33663,0.3659571428571428,3.218940265807546e-05,0.0001287576106323,4,4,3,0,1000111,"0,4,5,6",0.0552536231884058,0.8054800724637681,0.0163043478260869,0.1885507246376811,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9528571428571428,0.0777142857142857,0.0,-0.7909414285714287,0.0,0.5,0,0.0901041666666667
r212_q1q3_subjective,212,id09,2024-08-17,q1q3_subjective,"Q1,Q3",2,0,0,0.5903606751176811,0.3764457142857141,0.188222857142857,0.272121520688784,0.3166171428571428,0.7346571428571429,0.2203828571428571,0.6125971428571427,0.0006415552344383,0.0012831104688766,2,2,0,0,1010000,"0,2",0.1313405797101449,0.46875,0.149909420289855,0.2071965579710145,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8285714285714285,0.3474285714285714,0.0,-0.702757142857143,0.0,0.5,0,0.08983469202898554
r121_q3_quality,121,id05,2024-11-13,q3_quality,Q3,1,0,0,0.4119309125367083,0.1076971428571428,0.1076971428571428,0.1563716482300178,0.2595885714285714,0.7902285714285714,0.2116171428571428,0.513257142857143,3.0430107360368552e-05,3.0430107360368552e-05,1,1,0,0,10000,2,0.0606884057971014,0.1526268115942029,0.1129981884057971,0.0833899456521739,1,0,0,1,1.3181597523118984e-08,1.3181597523118984e-08,-9.257781930764134e-06,-9.257781930764134e-06,3.0,1.0,1.0,0.8445714285714285,0.0777142857142857,1.0,0.195102857142857,0.0027034641644781,0.5,0,0.08973505434782607
r225_q1q3_subjective,225,id09,2024-09-20,q1q3_subjective,"Q1,Q3",2,0,0,0.7006556178100095,0.3763371428571427,0.1881685714285713,0.2639415206887839,0.2944228571428571,0.7993857142857144,0.2794114285714285,0.7152571428571429,8.758698125999054e-06,1.7517396251998107e-05,2,2,2,0,1010000,"0,2",0.1906702898550724,0.46875,0.1046195652173913,0.2087545289855072,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8185714285714285,0.27828571428571425,0.0,-0.681657142857143,0.0,0.5,0,0.08930932971014491
r242_s14_edge,242,id10,2024-09-19,s14_edge,"S1,S4",2,0,2,0.6118152277907913,0.2771914285714285,0.1385957142857142,0.1241389789425328,0.2803028571428571,0.7081357142857144,0.2429828571428571,0.3657171428571429,1.6955848414018648e-05,3.3911696828037297e-05,2,1,1,1,1001,"3,6",0.144927536231884,0.3154438405797101,0.1666666666666666,0.1667481884057971,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5687142857142857,0.44571428571428573,0.0,-0.7183357142857143,0.0,0.5,0,0.08885869565217393
r035_q_subjective,35,id02,2024-09-03,q_subjective,"Q1,Q2,Q3",3,1,0,0.3500840379441006,0.0574399999999999,0.0191466666666666,0.0849095851997037,0.2126171428571428,0.8378952380952381,0.3562095238095238,0.3070571428571428,4.294017242496042e-05,0.0001288205172748,3,3,1,0,1110000,"0,1,2",0.0380434782608695,0.6632699275362319,0.0783514492753623,0.166544384057971,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8394285714285715,0.1914285714285714,0.0,-0.78856,0.0,0.5,0,0.08877717391304349
r125_q2_hardtail,125,id05,2024-11-18,q2_hardtail,Q2,1,1,0,0.5487828569931246,0.2628571428571428,0.2628571428571428,0.3658799999358288,0.3324342857142857,0.5649142857142857,0.5389200000000001,0.3890571428571429,0.0021881353901738,0.0021881353901738,1,1,1,0,100000,1,0.1150362318840579,0.1526268115942029,0.286231884057971,0.2015398550724637,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684,0.1708571428571428,0.0,-0.7165942857142857,0.0,0.5,0,0.08861413043478264
r078_s23_core,78,id03,2024-10-06,s23_core,"S2,S3",2,0,2,0.6377568775418198,0.4286114285714284,0.2143057142857142,0.2300114107755733,0.3028857142857143,0.7349000000000001,0.2416657142857142,0.5812571428571428,3.824129320317837e-06,7.648258640635675e-06,2,2,1,0,110,"4,5",0.1557971014492753,0.46875,0.1494565217391304,0.1911096014492753,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8065714285714285,0.19199999999999998,0.0,-0.7051514285714287,0.0,0.5,0,0.08807291666666668
r097_q2_s3_tail,97,id04,2024-10-18,q2_s3_tail,"Q2,S3",2,1,1,0.3911961700614108,0.0867999999999999,0.0433999999999999,0.098907125113118,0.2555028571428571,0.7019,0.1787028571428571,0.3169371428571428,9.80160067990272e-05,0.000196032013598,2,2,1,0,100010,"1,5",0.0516304347826086,0.46875,0.1707427536231884,0.146820652173913,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6908571428571428,0.244,0.0,-0.7874842857142857,0.0,0.5,0,0.08799592391304349
r027_q3_s_stage,27,id02,2024-08-26,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,0.4600985848874706,0.2271742857142855,0.0454348571428571,0.0609447712475316,0.1799908571428571,0.8857657142857143,0.3099097142857142,0.4302571428571429,1.021920159732792e-05,5.10960079866396e-05,5,3,4,2,11111,"2,3,4,5,6",0.0783514492753623,0.8054800724637681,0.0493659420289855,0.1971920289855072,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9042285714285713,0.0777142857142857,0.0,-0.7891891428571428,0.0,0.5,0,0.08749547101449277
r023_q2_hardtail,23,id01,2024-09-12,q2_hardtail,Q2,1,1,0,0.5026071998502675,0.2117028571428571,0.2117028571428571,0.3153599999358288,0.3733942857142857,0.5386857142857143,0.5304057142857144,0.2820971428571429,0.000246710385877,0.000246710385877,1,1,0,0,100000,1,0.0964673913043478,0.1526268115942029,0.3125,0.1716168478260869,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6594285714285715,0.2857142857142857,0.0,-0.7233542857142857,0.0,0.5,0,0.0874501811594203
r044_s_stage,44,id02,2024-09-30,s_stage,"S1,S2,S3,S4",4,0,4,0.5885907165758857,0.3117228571428569,0.0779307142857142,0.116735194859053,0.209042857142857,0.9091642857142858,0.2682857142857142,0.5586571428571429,3.218287239717399e-06,1.2873148958869596e-05,4,3,2,1,1111,"3,4,5,6",0.129981884057971,0.7373188405797102,0.0330615942028985,0.2060960144927536,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9380000000000001,0.16457142857142856,0.0,-0.7639957142857143,0.0,0.5,0,0.08714221014492751
r040_q2_hardtail,40,id02,2024-09-08,q2_hardtail,Q2,1,1,0,0.5201009141359816,0.236382857142857,0.236382857142857,0.3852285713644003,0.4199314285714286,0.6227714285714286,0.4524,0.5563771428571428,4.802247987101271e-05,4.802247987101271e-05,1,1,0,0,100000,1,0.1050724637681159,0.1526268115942029,0.2309782608695652,0.1467753623188405,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.3817142857142857,0.0,-0.6817485714285715,0.0,0.5,0,0.08600090579710146
r203_s14_edge,203,id09,2024-08-08,s14_edge,"S1,S4",2,0,2,0.7306695841286253,0.4351571428571428,0.2175785714285714,0.251964693228247,0.2762285714285714,0.7938714285714286,0.2678714285714285,0.7410171428571429,4.846006614045439e-06,9.69201322809088e-06,2,2,1,0,1001,"3,6",0.2056159420289855,0.46875,0.1091485507246376,0.216453804347826,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8851428571428572,0.0777142857142857,0.0,-0.7030628571428572,0.0,0.5,0,0.08557291666666669
r222_q2_hardtail,222,id09,2024-09-14,q2_hardtail,Q2,1,1,0,0.4952906855645531,0.2075142857142856,0.2075142857142856,0.3603257142215432,0.4012914285714286,0.6032,0.2060799999999999,0.8168171428571429,1.025625930850538e-07,1.025625930850538e-07,1,1,0,0,100000,1,0.0942028985507246,0.1526268115942029,0.2477355072463768,0.1142300724637681,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588,0.2948571428571429,0.0,-0.6920457142857144,0.0,0.5,0,0.08529438405797102
r074_q2_hardtail,74,id03,2024-09-21,q2_hardtail,Q2,1,1,0,0.6146091998502674,0.3060342857142858,0.3060342857142858,0.4480457142215431,0.4816342857142857,0.5900571428571428,0.5863371428571429,0.5048371428571429,0.0003551213536876,0.0003551213536876,1,1,1,0,100000,1,0.1471920289855072,0.1526268115942029,0.2586050724637681,0.200846920289855,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728,0.1982857142857143,0.0,-0.6894285714285715,0.0,0.5,0,0.08507019927536233
r000_q_subjective,0,id01,2024-07-31,q_subjective,"Q1,Q2,Q3",3,1,0,0.314033892625615,0.0313142857142856,0.0104380952380952,0.102435299485418,0.1703809523809523,0.8684666666666668,0.195207619047619,0.4936571428571429,0.0007982123515967,0.0023946370547902,3,3,1,0,1110000,"0,1,2",0.0267210144927536,0.6632699275362319,0.0584239130434782,0.1750271739130434,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8935238095238095,0.0777142857142857,0.0,-0.8098876190476192,0.0,0.5,0,0.08492753623188408
r036_q3_quality,36,id02,2024-09-04,q3_quality,Q3,1,0,0,0.6649623411081367,0.2923657142857142,0.2923657142857142,0.3039745053728749,0.3466742857142857,0.5983428571428572,0.4406514285714286,0.4225371428571429,7.00875431061121e-05,7.00875431061121e-05,1,1,1,0,10000,2,0.1716485507246377,0.1526268115942029,0.2513586956521739,0.1886005434782608,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7108571428571429,0.2708571428571428,0.0,-0.6485657142857144,0.0,0.5,0,0.0848731884057971
r175_q3_quality,175,id07,2024-08-26,q3_quality,Q3,1,0,0,0.5036706839652796,0.177902857142857,0.177902857142857,0.2214259339443036,0.35112,0.6552571428571429,0.1634742857142857,0.4547771428571429,0.0002232832729579,0.0002232832729579,1,1,1,0,10000,2,0.0973731884057971,0.1526268115942029,0.2065217391304347,0.1284646739130435,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5868571428571429,0.2902857142857142,0.0,-0.7054,0.0,0.5,0,0.08435688405797104
r054_q2_hardtail,54,id02,2024-10-12,q2_hardtail,Q2,1,1,0,0.5907551427074103,0.3170000000000001,0.3170000000000001,0.4653142856501145,0.5173942857142857,0.6376857142857143,0.2854342857142857,0.6424971428571429,0.0039737426732577,0.0039737426732577,1,1,1,0,100000,1,0.1317934782608695,0.1526268115942029,0.21875,0.1897735507246376,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6662857142857143,0.2788571428571428,0.0,-0.706337142857143,0.0,0.5,0,0.08430253623188406
r242_q1q3_subjective,242,id10,2024-09-19,q1q3_subjective,"Q1,Q3",2,0,0,0.4463123879661952,0.0565257142857142,0.0282628571428571,0.0727186635459268,0.2112342857142856,0.7315857142857143,0.18978,0.3657171428571429,6.664098458120105e-06,1.332819691624021e-05,2,2,0,0,1010000,"0,2",0.0720108695652173,0.46875,0.1530797101449275,0.1416576086956521,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7388571428571429,0.3177142857142857,0.0,-0.7534342857142857,0.0,0.5,0,0.08412817028985509
r110_q3_s_stage,110,id05,2024-10-02,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,0.4946430819399394,0.2589428571428572,0.0517885714285714,0.0478819141046745,0.2332457142857142,0.7793714285714286,0.2845748571428571,0.2893571428571428,1.7368319924859764e-05,8.684159962429883e-05,5,2,3,3,11111,"2,3,4,5,6",0.0932971014492753,0.7373188405797102,0.118659420289855,0.2052083333333333,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8078857142857144,0.1947428571428571,0.0,-0.78842,0.0,0.5,0,0.08403759057971015
r056_q1q3_subjective,56,id02,2024-10-14,q1q3_subjective,"Q1,Q3",2,0,0,0.5765159891005796,0.2350857142857142,0.1175428571428571,0.1616843778316411,0.2343028571428571,0.7674428571428571,0.2706514285714285,0.5154171428571428,2.220371177863445e-06,4.44074235572689e-06,2,2,1,0,1010000,"0,2",0.1245471014492753,0.46875,0.1263586956521739,0.1711639492753623,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8088571428571428,0.24542857142857138,0.0,-0.7233457142857143,0.0,0.5,0,0.08310009057971016
r019_q2_hardtail,19,id01,2024-09-08,q2_hardtail,Q2,1,1,0,0.3250373712788386,0.0723514285714285,0.0723514285714285,0.1982342856501145,0.2433942857142857,0.5587714285714286,0.1443314285714285,0.5559771428571428,1.1029636377557497e-06,1.1029636377557497e-06,1,1,0,0,100000,1,0.03125,0.1526268115942029,0.2903079710144927,0.0824184782608695,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5794285714285714,0.2782857142857143,0.0,-0.7391657142857143,0.0,0.5,0,0.0828985507246377
r048_q1q3_subjective,48,id02,2024-10-05,q1q3_subjective,"Q1,Q3",2,0,0,0.5544980623676197,0.2085599999999999,0.1042799999999999,0.138341520688784,0.2448571428571427,0.792457142857143,0.3103171428571428,0.4264171428571428,8.815935123862584e-06,1.7631870247725168e-05,2,2,0,0,1010000,"0,2",0.1177536231884057,0.46875,0.1105072463768116,0.169945652173913,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7925714285714287,0.31314285714285717,0.0,-0.7247542857142858,0.0,0.5,0,0.08285552536231883
r112_q2_hardtail,112,id05,2024-10-06,q2_hardtail,Q2,1,1,0,0.6174585712788387,0.2904914285714286,0.2904914285714286,0.4070799999358289,0.4700685714285714,0.4868571428571428,0.6117314285714285,0.4225771428571428,0.0008604462130736,0.0008604462130736,1,0,1,1,100000,1,0.1480978260869565,0.0337409420289855,0.379981884057971,0.207169384057971,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.724,0.18,0.0,-0.7271257142857143,0.0,0.5,0,0.08265851449275365
r021_q2_hardtail,21,id01,2024-09-10,q2_hardtail,Q2,1,1,0,0.5277869141359819,0.2219714285714286,0.2219714285714286,0.347542857078686,0.4450057142857142,0.5131142857142857,0.4147428571428572,0.5158971428571428,0.0001289388790027,0.0001289388790027,1,0,1,1,100000,1,0.1082427536231884,0.0337409420289855,0.3455615942028985,0.1475588768115942,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6085714285714285,0.2777142857142857,0.0,-0.7302285714285714,0.0,0.5,0,0.08239583333333333
r181_q3_quality,181,id07,2024-09-02,q3_quality,Q3,1,0,0,0.6855437696795657,0.3210171428571429,0.3210171428571429,0.3857345053728749,0.5727657142857143,0.6145428571428572,0.1596914285714285,0.6189571428571429,0.0028521007252719,0.0028521007252719,1,0,1,1,10000,2,0.1820652173913043,0.0337409420289855,0.238677536231884,0.1901539855072463,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6154285714285714,0.3942857142857143,0.0,-0.6894285714285715,0.0,0.5,0,0.08233922101449277
r220_q2_hardtail,220,id09,2024-09-11,q2_hardtail,Q2,1,1,0,0.3755439998502674,0.1467199999999999,0.1467199999999999,0.2647371427929717,0.2842971428571428,0.6036285714285714,0.0959142857142857,0.5461771428571428,0.0019678795298634,0.0019678795298634,1,1,0,0,100000,1,0.0466485507246376,0.1526268115942029,0.2468297101449275,0.1244067028985507,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965714285714285,0.292,0.0,-0.7576342857142858,0.0,0.5,0,0.08201086956521741
r194_s23_core,194,id08,2024-09-09,s23_core,"S2,S3",2,0,2,0.7007036275298211,0.4080485714285714,0.2040242857142857,0.2250228393470018,0.2613485714285714,0.8475714285714286,0.2856171428571428,0.647297142857143,1.9753386841347975e-05,3.950677368269595e-05,2,2,0,0,110,"4,5",0.1911231884057971,0.46875,0.0720108695652173,0.2085009057971014,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8788571428571429,0.0777142857142857,0.0,-0.71616,0.0,0.5,0,0.08171875000000003
r167_s14_edge,167,id07,2024-08-15,s14_edge,"S1,S4",2,0,2,0.651479127595727,0.4667628571428571,0.2333814285714285,0.257404693228247,0.3077485714285714,0.8362,0.3040771428571428,0.6460971428571429,1.5746503224056685e-05,3.149300644811337e-05,2,2,1,0,1001,"3,6",0.1634963768115942,0.46875,0.0801630434782608,0.1943840579710145,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8588571428571428,0.2177142857142857,0.0,-0.6978200000000001,0.0,0.5,0,0.08144248188405799
r078_s14_edge,78,id03,2024-10-06,s14_edge,"S1,S4",2,0,2,0.6847824329444968,0.3890571428571428,0.1945285714285714,0.2069504075139612,0.25256,0.8482142857142858,0.3400714285714286,0.5812571428571428,1.2758636043608274e-05,2.5517272087216547e-05,2,2,1,0,1001,"3,6",0.1807065217391304,0.46875,0.0711050724637681,0.2055932971014492,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8842857142857143,0.18999999999999995,0.0,-0.70906,0.0,0.5,0,0.08134284420289857
r231_q1q3_subjective,231,id10,2024-08-08,q1q3_subjective,"Q1,Q3",2,0,0,0.3176321343136999,0.0494142857142857,0.0247071428571428,0.0714786635459269,0.2175314285714285,0.6714714285714286,0.1228971428571428,0.2357971428571428,0.0004318307989549,0.0008636615979099,2,2,0,0,1010000,"0,2",0.0276268115942029,0.46875,0.1947463768115942,0.1458559782608695,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7971428571428572,0.3802857142857142,0.0,-0.7842628571428572,0.0,0.5,0,0.08123414855072465
r215_q3_quality,215,id09,2024-09-05,q3_quality,Q3,1,0,0,0.5974272553938511,0.2149371428571428,0.2149371428571428,0.2466259339443035,0.39192,0.564657142857143,0.3901885714285713,0.4037371428571428,1.3183396936011782e-05,1.3183396936011782e-05,1,0,1,1,10000,2,0.1385869565217391,0.0337409420289855,0.2866847826086957,0.1432518115942029,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6114285714285714,0.4462857142857143,0.0,-0.6766971428571429,0.0,0.5,0,0.08066576086956523
r097_q1q3_subjective,97,id04,2024-10-18,q1q3_subjective,"Q1,Q3",2,0,0,0.2887759836313034,-0.00428,-0.00214,0.0425243778316411,0.1972285714285714,0.7360857142857142,0.1877285714285714,0.3319371428571428,3.5092172723238946e-07,7.018434544647789e-07,2,2,1,0,1010000,"0,2",0.0194746376811594,0.46875,0.1485507246376811,0.1082336956521739,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7137142857142857,0.3285714285714285,0.0,-0.760497142857143,0.0,0.5,0,0.08065896739130436
r034_q2_hardtail,34,id02,2024-09-02,q2_hardtail,Q2,1,1,0,0.4336220569931245,0.1770914285714285,0.1770914285714285,0.2780914285072574,0.3277942857142857,0.5792857142857143,0.36528,0.3529371428571429,0.00107140584884,0.00107140584884,1,1,0,0,100000,1,0.0670289855072463,0.1526268115942029,0.2694746376811594,0.1441168478260869,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6582857142857143,0.36,0.0,-0.7485085714285715,0.0,0.5,0,0.08009510869565217
r242_recovery_route,242,id10,2024-09-19,recovery_route,"Q1,S2,S3,S4",4,0,3,0.2763239951511146,-0.1376914285714285,-0.0344228571428571,0.0016440815953756,0.108122857142857,0.8583071428571429,0.1980771428571428,0.3657171428571429,9.130821829045344e-06,3.6523287316181374e-05,4,3,1,1,1000111,"0,4,5,6",0.0181159420289855,0.7373188405797102,0.0629528985507246,0.1459329710144927,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9154285714285715,0.13028571428571428,0.0,-0.8221514285714285,0.0,0.5,0,0.08005887681159422
r192_q2_hardtail,192,id08,2024-09-05,q2_hardtail,Q2,1,1,0,0.4455195427074103,0.2002571428571428,0.2002571428571428,0.3456914285072574,0.4744457142857143,0.6241714285714286,0.1617885714285714,0.5613171428571428,0.0007801712221021,0.0007801712221021,1,1,1,0,100000,1,0.0715579710144927,0.1526268115942029,0.2296195652173913,0.1249501811594202,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6137142857142858,0.2262857142857142,0.0,-0.7471257142857144,0.0,0.5,0,0.08004981884057971
r032_q2_hardtail,32,id02,2024-08-31,q2_hardtail,Q2,1,1,0,0.3967847427074102,0.1643314285714285,0.1643314285714285,0.2655314285072574,0.4121142857142857,0.6029428571428571,0.2009028571428571,0.3422571428571428,0.0045675927802224,0.0045675927802224,1,1,0,0,100000,1,0.0529891304347826,0.1526268115942029,0.2481884057971014,0.1481385869565217,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6394285714285715,0.356,0.0,-0.7798514285714286,0.0,0.5,0,0.0800090579710145
r037_q2_hardtail,37,id02,2024-09-05,q2_hardtail,Q2,1,1,0,0.3822784569931244,0.1283885714285713,0.1283885714285713,0.2339714285072574,0.34512,0.5311714285714286,0.3580857142857143,0.2146771428571428,0.0003082051646262,0.0003082051646262,1,1,1,0,100000,1,0.0493659420289855,0.1526268115942029,0.322463768115942,0.1300362318840579,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6605714285714286,0.3474285714285714,0.0,-0.7665257142857144,0.0,0.5,0,0.0799501811594203
r191_q3_quality,191,id08,2024-08-14,q3_quality,Q3,1,0,0,0.6231409696795656,0.2573885714285714,0.2573885714285714,0.2887630768014464,0.3878285714285714,0.6044571428571429,0.4099657142857143,0.394097142857143,0.0001188432835438,0.0001188432835438,1,1,0,0,10000,2,0.1503623188405797,0.1526268115942029,0.2454710144927536,0.1767210144927536,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7468571428571429,0.196,0.0,-0.6806342857142857,0.0,0.5,0,0.0798731884057971
r091_q1q3_subjective,91,id04,2024-09-25,q1q3_subjective,"Q1,Q3",2,0,0,0.5074433084243802,0.293382857142857,0.1466914285714285,0.1827643778316411,0.2907542857142857,0.8212857142857144,0.36228,0.4277371428571428,8.220651399449983e-05,0.0001644130279889,2,2,0,0,1010000,"0,2",0.1000905797101449,0.46875,0.0914855072463768,0.175643115942029,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8440000000000001,0.316,0.0,-0.7204485714285715,0.0,0.5,0,0.0794633152173913
r226_q1q3_subjective,226,id09,2024-09-21,q1q3_subjective,"Q1,Q3",2,0,0,0.5230615299454322,0.2936914285714286,0.1468457142857143,0.1820900921173554,0.2618399999999999,0.8215,0.3431914285714285,0.5007771428571429,1.358275507234996e-05,2.7165510144699923e-05,2,2,1,0,1010000,"0,2",0.1059782608695652,0.46875,0.0910326086956521,0.165570652173913,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8371428571428572,0.2571428571428571,0.0,-0.7135571428571429,0.0,0.5,0,0.07910552536231885
