flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h085_q,h085_q_move,h085_q_gain,h085_abs_q_move,h082_cell,h084_dark_cell,source_agrees_h085,h085_cell_score,q_hard,best_world_y,confidence,hard_gain,combined_score,hard_logit_delta,binary_shock,h086_resp_weight,h086_resp_lift,h086_resp_rank,h086_equation_alignment,h086_resp_action_score,hard_logit_move,hard_diag_gain,h088_prob,h088_logit_move,h088_active,h088_q_delta,h088_q_bad,h088_bad_rank,h088_move_abs_rank,h088_toxicity,h057_positive_weight,h057_positive_logit_move,h095_safe_cell_score
1324,189,id08,2024-08-11,2024-08-10,Q2,1,0.7428975967221334,0.7485290948042866,8.34215863035892e-05,0.6803542857142857,0.8004371428571428,0.5239679428571429,0.3916571428571428,0.4651428571428571,0.3072294857142856,1.0,1.0,0,7.0,6.690561435404001,2.0,1.0,0.0301245912453367,-3.146202868440109e-06,-8.330506899105098e-05,1.0,0.0,1.0,0.0,0.0057655443048041,0.0082140255537561,0.4457142857142857,0.2394285714285714,0.3662857142857142,0.0,0.0,,0.6102371428571428,0.7485263596969061,0.029684496525997695,7.586537264248072e-05,0.029684496525997695,1.0,0.0,1.0,0.4715971714285714,0.7383751311004979,1,0.7383751311004979,2.9928981370054295e-08,0.3264457142857143,-0.0235434257758508,0.0019822414095548,0.000567227541794,0.9926481981396325,0.4862857142857142,0.3290310719914124,0.4413033714285714,-0.02354342577585089,5.333770474813537e-05,0.7453858554898183,0.013069021449097162,1.0,-5.7285577299337476e-05,0.0,0.4542857142857143,0.5154285714285715,0.49140000000000006,0.0,0.0,0.32186239999999994
1325,189,id08,2024-08-11,2024-08-10,Q3,2,0.382235617601262,0.3718250081773742,0.0002303086743346,0.4787599999999999,0.8004371428571428,0.2984418571428571,0.7165428571428571,0.8817142857142857,0.4322337142857142,1.0,1.0,0,7.0,6.690561435404001,2.0,1.0,-0.0449606845634461,-1.5012649218413338e-07,-0.0002299865787408,1.0,0.0,1.0,0.0,0.1107722597630699,0.0,0.828,0.0777142857142857,0.1788571428571428,0.0,0.0,,0.4828542857142858,0.3718617774159728,-0.04416811472777238,0.00020815332142853915,0.04416811472777238,1.0,0.0,1.0,0.4115842,0.3729866999740069,0,0.6270133000259931,1.0200735515586425e-07,0.4567428571428572,-0.0393550824297938,0.0040517725068836,0.0005768511134737,1.009489448579013,0.7794285714285715,0.3312589678975573,0.6060149142857143,-0.0393550824297938,0.00018170374210568774,0.371378663616493,-0.046236959712373515,1.0,-0.0002281819642960814,0.0,0.4542857142857143,0.6582857142857143,0.5504571428571429,0.0,0.0,0.2537505142857142
1326,189,id08,2024-08-11,2024-08-10,S1,3,0.3156943866859507,0.3111321492568457,4.8299839124466e-05,0.4113657142857143,0.8004371428571428,0.469031257142857,0.377,0.5508571428571428,0.3992571428571428,1.0,1.0,0,7.0,6.690561435404001,2.0,1.0,-0.0215055130661877,-6.35907459588622e-08,-4.823221090284418e-05,1.0,0.0,1.0,0.0,0.0112922897358362,0.024310782295025,0.5097142857142857,0.3434285714285714,0.396,0.0,0.0,,0.5690771428571427,0.31113969354690396,-0.02116650942853726,4.381543697473678e-05,0.02116650942853726,1.0,0.0,1.0,0.40893151428571434,0.3014341200363171,1,0.6985658799636829,2.6830423380228477e-07,0.5650857142857143,-0.0668479995880618,0.0009865331514751,0.0005650183023039,0.9887820290319744,0.36,0.2946335027336834,0.3373333142857143,-0.06684799958806187,0.0004746017312837747,0.3058571295857978,-0.04592970227300308,1.0,1.736994678036563e-05,1.736994678036563e-05,0.9314285714285714,0.6577142857142857,0.7878571428571428,0.0,0.0,0.1862534857142858
1327,189,id08,2024-08-11,2024-08-10,S2,4,0.5294961655356479,0.515721275467106,0.000380455271933,0.6328228571428571,0.8004371428571428,0.6992828,0.1394428571428571,0.1785714285714285,0.568236,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.0570296170283377,-7.432502054069022e-07,-0.0003787213078015,1.0,1.0,1.0,0.0,0.0,0.1603829543671367,0.1785714285714285,0.6931428571428572,0.6988571428571428,0.0,0.0,,0.804077142857143,0.5156911840898336,-0.055336461364252396,0.00034771001240163635,0.055336461364252396,1.0,0.0,1.0,0.6153609428571427,0.5179955872863974,1,0.5179955872863974,1.5082371376619357e-07,0.4512571428571428,-0.0461083601331194,0.0021253333956454,0.0005586789107532,0.9776880938182008,0.188,0.9128514174103648,0.3766796,-0.04610836013311946,0.0002652331731456403,0.5154415085596384,-0.05633613243162156,1.0,-0.00038199381344461436,0.0,0.4542857142857143,0.7,0.5696571428571429,0.0,0.0,0.42060605714285715
1328,189,id08,2024-08-11,2024-08-10,S3,5,0.6219612335387921,0.6258151530900485,3.162713025450792e-05,0.4358971428571428,0.8004371428571428,0.6006398285714285,0.2559571428571429,0.1785714285714285,0.424224,0.0,1.0,0,21.0,18.02115831398056,3.0,1.0,0.0169635793864398,-1.0000555237487283e-07,-3.1483325763765914e-05,1.0,1.0,1.0,0.0,0.0,0.1444297062426792,0.1785714285714285,0.6651428571428571,0.6777142857142857,0.0,0.0,,0.6515285714285713,0.6258414532376602,0.016536421864191186,2.917788688616696e-05,0.016536421864191186,1.0,0.0,1.0,0.4269834571428572,0.6336569771641423,1,0.6336569771641423,1.6468430303445985e-07,0.4203885714285715,0.0500566290299188,0.0003601507023882,0.0005677554767425,0.993572084299439,0.516,0.77867501984981,0.4633456571428571,0.050056629029918864,0.0002921004485545442,0.6301090418189962,0.03480361391656411,1.0,6.9482406813703435e-06,6.9482406813703435e-06,0.9171428571428571,0.6091428571428571,0.7597714285714285,0.0,0.0,0.18125382857142855
1329,189,id08,2024-08-11,2024-08-10,S4,6,0.4246553606202554,0.3919782059976133,0.0022016770157088,0.7996057142857145,0.8004371428571428,0.7841337714285714,0.0776142857142857,0.1785714285714285,0.7044411428571429,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1397577110667545,-2.3806470250232578e-06,-0.0021917550471682,1.0,1.0,1.0,0.0,0.0,0.167252610814322,0.1785714285714285,0.7068571428571429,0.7097142857142857,0.0,0.0,,0.8991742857142858,0.39196032941889414,-0.13538818298343752,0.0020069492793693966,0.13538818298343752,1.0,0.0,1.0,0.7776427142857142,0.4113379564467598,0,0.5886620435532401,2.075537628337597e-07,0.4844685714285714,-0.0547457735484658,0.0008396825737564,0.0005597816062117,0.9796178108706344,0.204,0.7620626816273052,0.4650021142857142,-0.05474577354846599,0.00036399023633248984,0.3982478969506843,-0.10907959318295413,1.0,-0.002121464189437927,0.0,0.4542857142857143,0.8537142857142858,0.6431142857142857,0.0,0.0,0.5550754285714286
1330,190,id08,2024-08-13,2024-08-12,Q1,0,0.0861681468982345,0.089423279006787,6.652825461223033e-05,0.3393828571428571,0.4378571428571429,0.2769748000000001,0.4154285714285715,0.4051428571428571,0.3284347428571428,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047610802011415,0.0547814524834767,0.4354285714285714,0.464,0.4862857142857142,0.0,0.0,,-0.5944971428571428,0.08942456654293791,0.04066469638631398,6.054152560025505e-05,0.04066469638631398,0.0,0.0,0.0,0.2053554857142857,0.0896450169788201,0,0.91035498302118,4.2407537204761566e-08,0.3898171428571428,0.0433690033050528,0.0014375412192274,0.0005661805611418,0.9908159819981862,0.4217142857142857,0.4213668574283189,0.2179745142857143,0.04336900330505289,7.584334485555289e-05,0.0873017963918554,0.014311771090667058,1.0,-3.850885998230025e-05,0.0,0.4542857142857143,0.524,0.4911428571428572,0.0,0.0,0.0622916571428571
1331,190,id08,2024-08-13,2024-08-12,Q2,1,0.6522011798856336,0.6471798558664084,5.545382571703339e-05,0.2063657142857142,0.4378571428571429,-0.0949271999999999,0.7608857142857144,0.992,0.1219309714285714,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2563352342599569,0.0019455969331093,0.9325714285714286,0.1805714285714285,0.1788571428571428,0.0,0.0,,-0.8478114285714287,0.6472116056379912,-0.021923993085615434,4.982003364750742e-05,0.021923993085615434,0.0,0.0,0.0,0.06340611428571427,0.6623107398423824,1,0.6623107398423824,1.3025919070061817e-07,0.5342742857142857,0.0448798544105365,0.0032264280647982,0.0005645141024503,0.987899679288122,0.3388571428571428,0.3535492606447679,0.1327838857142857,0.044879854410536546,0.00022632406662104199,0.6522011798856336,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,0.05964960000000001
1332,190,id08,2024-08-13,2024-08-12,Q3,2,0.2633528817299487,0.2625876083006112,1.5103457273735188e-06,0.1777885714285714,0.4378571428571429,0.0383929428571428,0.7244857142857143,0.8382857142857143,0.2178919999999999,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0972107714924546,0.026977604493071,0.8125714285714286,0.3542857142857142,0.1788571428571428,0.0,0.0,,-0.7517942857142857,0.2625926725274047,-0.003922283974767016,1.3563369415381388e-06,0.003922283974767016,0.0,0.0,0.0,-0.011537485714285714,0.2533383619380141,0,0.7466616380619859,1.473765277333185e-07,0.5994171428571429,-0.0522720464979522,0.0049476713180343,0.0005737003537153,1.0039756190019224,0.7211428571428572,0.4535868121619033,0.3237946285714286,-0.05227204649795225,0.0002606375783494874,0.2600201446105121,-0.01724977534432437,1.0,1.567043372086019e-05,1.567043372086019e-05,0.9291428571428572,0.5405714285714286,0.7507714285714286,0.0,0.0,-0.20756308571428578
1333,190,id08,2024-08-13,2024-08-12,S1,3,0.1076109048155312,0.083534267151332,0.0032422382110968,0.8365485714285716,0.4378571428571429,0.6288681714285715,0.0968714285714285,0.1785714285714285,0.7241883428571428,1.0,0.0,0,16.0,15.182109962689523,3.0,1.0,-0.2753771767240507,-5.669213049913006e-06,-0.0031820747018729,1.0,1.0,1.0,0.0,0.0,0.1946115358784771,0.1785714285714285,0.7508571428571429,0.7542857142857143,0.0,0.0,,0.8656714285714288,0.08352324663501022,-0.28003145208436164,0.0029688179483070565,0.28003145208436164,1.0,0.0,1.0,0.7773098857142858,0.1031646908249901,0,0.8968353091750099,5.8976964588102904e-08,0.4358285714285714,-0.047165337683829,0.0008560087702514,0.0005688396786832,0.995469437695696,0.588,0.8365225958017295,0.6224401142857146,-0.04716533768382947,0.00010420307666714201,0.0934096533762484,-0.1573157410887953,1.0,-0.002648926284580133,0.0,0.4542857142857143,0.9228571428571428,0.6677142857142857,0.0,0.0,0.5495058285714286
1334,190,id08,2024-08-13,2024-08-12,S2,4,0.5931286759261692,0.6101848370391462,0.0006055206840309,0.7398,0.4378571428571429,0.5777436,0.1583285714285714,0.1785714285714285,0.62592,1.0,0.0,0,16.0,15.182109962689523,3.0,1.0,0.0700278845918889,-2.0896421177819686e-06,-0.0005937274850826,1.0,1.0,1.0,0.0,0.0,0.0984211816520809,0.1785714285714285,0.5657142857142857,0.588,0.0,0.0,,0.7848657142857143,0.6102007403095064,0.07124170912337185,0.0005522443195199456,0.07124170912337185,1.0,0.0,1.0,0.6130239999999998,0.6011986124329366,1,0.6011986124329366,7.67836985012293e-08,0.3805714285714286,0.0335474439283972,0.001729412173276,0.0005633578021168,0.9858761537045212,0.2965714285714286,0.72710443172431,0.4087445714285715,0.0335474439283972,0.00013521579012176765,0.6060337759206389,0.05375615190777017,1.0,-0.0005702452390295987,0.0,0.4542857142857143,0.6902857142857143,0.5731714285714287,0.0,0.0,0.4185514285714286
1335,190,id08,2024-08-13,2024-08-12,S3,5,0.6181145205664608,0.610396786380787,0.0001258491970785,0.5381428571428571,0.4378571428571429,0.2476071428571428,0.4488285714285714,0.6617142857142857,0.4836672000000001,0.0,1.0,0,10.0,9.51985632232832,3.0,1.0,-0.031880192603934,-4.243419988518116e-07,-0.0001225410817573,1.0,1.0,1.0,0.0,0.1015343721655742,0.0031451743458178,0.8171428571428572,0.1954285714285714,0.1788571428571428,0.0,0.0,,0.4778285714285713,0.6104203260154943,-0.03247359704178748,0.000113806823823559,0.03247359704178748,1.0,0.0,1.0,0.3441114285714285,0.6272255857972032,0,0.6272255857972032,9.945106205641243e-08,0.3632685714285714,0.0387798358109668,0.0007436540164428,0.0005663575959375,0.9911257928907924,0.4285714285714285,0.4168645961727988,0.3236771428571429,0.038779835810966834,0.00017638265842379042,0.6211307204298392,0.01279734581761921,1.0,0.00011777479317554018,0.00011777479317554018,0.9685714285714285,0.5125714285714286,0.7804285714285714,0.0,0.0,0.10158571428571428
1336,190,id08,2024-08-13,2024-08-12,S4,6,0.5916435117408716,0.5792082117070283,0.0003190564450903,0.1743485714285714,0.4378571428571429,0.0466059428571428,0.6656285714285713,0.7142857142857143,0.2923028571428571,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1281578784016202,0.0,0.8502857142857143,0.0777142857142857,0.1788571428571428,0.0,0.0,,-0.7582742857142857,0.5792433999965736,-0.05109548877894404,0.00028864620263224783,0.05109548877894404,0.0,0.0,0.0,0.16391245714285715,0.5920948845267616,1,0.5920948845267616,2.3786658360999217e-10,0.2888114285714285,0.0018685739684076,0.0066767023198316,0.0005657710433228,0.9900993258149424,0.4011428571428571,0.4829073470124554,0.1553875428571428,0.0018685739684076164,4.2168758795924077e-07,0.5917924818876338,0.0006166294095747982,1.0,7.692204136322545e-06,7.692204136322545e-06,0.9182857142857143,0.4462857142857143,0.7120571428571428,0.0,0.0,-0.0305273142857143
1337,191,id08,2024-08-14,2024-08-13,Q1,0,0.36148473578027,0.3828354782971588,0.0009794814275941,0.5089314285714286,0.394097142857143,0.3562465714285714,0.2955714285714285,0.3594285714285714,0.4507737142857143,1.0,1.0,0,5.0,4.75426786503048,2.0,1.0,0.0913954656610817,-2.693042206262762e-07,-0.0009794814275941,1.0,1.0,0.0,0.0,3.205506693415572e-11,0.0449434177452042,0.3611428571428571,0.4308571428571429,0.4748571428571428,0.0,0.0,,0.60794,0.3828200751859855,0.09133027301076896,0.0008895816177260096,0.09133027301076896,0.0,0.0,1.0,0.503728,0.3779476765359464,0,0.6220523234640536,3.2256959725764506e-07,0.4808685714285714,0.0706573191774167,0.0007006740256691,0.0005640406786075,0.9870711875631856,0.3211428571428571,0.3826492404965715,0.3370986285714285,0.07065731917741658,0.0005833985786544149,0.3818692597658782,0.08730407477061136,1.0,-0.0009761597672374167,0.0,0.4542857142857143,0.8011428571428572,0.6151714285714286,0.0,0.0,0.29877314285714296
1338,191,id08,2024-08-14,2024-08-13,Q2,1,0.7409554419081735,0.7408999058749349,8.034021115044254e-09,0.1035542857142857,0.394097142857143,-0.2353467999999999,0.8083428571428571,0.996,0.0555059428571428,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4227867961756639,0.0,0.9702857142857144,0.0777142857142857,0.1788571428571428,0.0,0.0,,-0.8921600000000001,0.7409749779710129,0.00010178437865393519,9.047456117627917e-10,0.00010178437865393519,0.0,0.0,0.0,-0.07593674285714289,0.7495777974183839,1,0.7495777974183839,1.1284818276824338e-07,0.4903542857142857,0.0454214022510943,0.0013162300004615,0.0005551607544484,0.9715313202848584,0.14,0.3669350324176421,-0.0264323428571428,0.04542140225109437,0.00019509253997795906,0.7409554419081735,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,-0.07219611428571429
1339,191,id08,2024-08-14,2024-08-13,Q3,2,0.260425802654818,0.2536788951048585,0.0001188432835438,0.4099657142857143,0.394097142857143,0.1622505142857143,0.6044571428571429,0.8057142857142857,0.374338,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0591787221918752,0.0032412955808889,0.7468571428571429,0.196,0.1788571428571428,0.0,0.0,,-0.6806342857142857,0.25368423571935067,-0.03530184234400413,0.00010801869713439327,0.03530184234400413,0.0,0.0,0.0,0.15893388571428574,0.2703883753491877,0,0.7296116246508122,1.4367465418009618e-07,0.5503771428571429,0.0511035987617011,0.0037994468759745,0.0005692796927349,0.9962394622861828,0.6034285714285714,0.2771919084234321,0.2853198857142857,0.051103598761700675,0.00025557899249262217,0.260425802654818,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,0.14832754285714286
1340,191,id08,2024-08-14,2024-08-13,S1,3,0.387710953443197,0.3861794088740502,4.942825596709888e-06,0.1642228571428571,0.394097142857143,-0.0274596285714285,0.7098857142857145,0.9731428571428572,0.2303509714285714,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1037596483331318,0.0184572416523601,0.8194285714285714,0.3114285714285714,0.1788571428571428,0.0,0.0,,-0.7691314285714286,0.38618679976069636,-0.006425085447832823,4.4548028916846505e-06,0.006425085447832823,0.0,0.0,0.0,-0.003309828571428544,0.3877654724930832,0,0.6122345275069168,3.4984306162659833e-12,0.2228685714285714,0.0002296532099668,0.0042160797037194,0.0005850623273035,1.0238590727812926,0.8605714285714285,0.141521794872888,0.4167850285714286,0.0002296532099666515,6.260291174342569e-09,0.387710953443197,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,-0.004350171428571407
1341,191,id08,2024-08-14,2024-08-13,S2,4,0.5965105903764082,0.5835901113599758,0.0003456462424467,0.5507542857142858,0.394097142857143,0.4646690857142858,0.1611571428571428,0.1785714285714285,0.50109,0.0,1.0,0,5.0,4.75426786503048,2.0,1.0,-0.0534179665911963,-4.946869037743649e-07,-0.0003456462424467,1.0,1.0,0.0,0.0,0.0,0.1370516860378631,0.1785714285714285,0.6491428571428571,0.6611428571428571,0.0,0.0,,0.6354742857142858,0.5835810855137694,-0.0534551079358046,0.000314908754461829,0.0534551079358046,0.0,0.0,1.0,0.42892782857142864,0.5775390443369471,0,0.5775390443369471,4.153021756315787e-07,0.659897142857143,-0.0782677350373735,0.0108032313500699,0.0005734272253753,1.0034976444068573,0.7177142857142857,0.6604270123222749,0.5940888000000001,-0.07826773503737355,0.0007441159196426295,0.5784302778548763,-0.074613915518977,1.0,-0.00029166721185347466,0.0,0.4542857142857143,0.7714285714285715,0.5872285714285714,0.0,0.0,0.22130845714285713
1342,191,id08,2024-08-14,2024-08-13,S3,5,0.6100110608464467,0.6153302295043642,5.956477592905518e-05,0.5288057142857143,0.394097142857143,0.3030722857142858,0.4068571428571428,0.6462857142857142,0.4662822857142858,1.0,1.0,0,5.0,4.75426786503048,2.0,1.0,0.0224151430313438,-4.985589129067833e-07,-5.9564775929055174e-05,1.0,1.0,0.0,0.0,0.0176328636935552,0.0608208918725071,0.5714285714285714,0.4782857142857142,0.4714285714285714,0.0,0.0,,0.5422885714285715,0.6153368434875542,0.02244308571903092,5.4345335037564446e-05,0.02244308571903092,0.0,0.0,1.0,0.3044488,0.6166507458687481,0,0.6166507458687481,5.2364862652989764e-08,0.30232,0.0279976352564496,0.0009697518575672,0.000569303361801,0.9962808831518613,0.604,0.4758690528968688,0.3717292571428571,0.02799763525644966,9.284942972298538e-05,0.6167029050545545,0.028218287374095485,1.0,-5.57676001822216e-05,0.0,0.4542857142857143,0.5828571428571429,0.5112,0.0,0.0,0.1374592
1343,191,id08,2024-08-14,2024-08-13,S4,6,0.5530810877214616,0.555115583657743,8.375174430974575e-06,0.2238799999999999,0.394097142857143,-0.0028878571428571,0.6890285714285714,0.8091428571428572,0.2666862857142857,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1436445167165594,0.0,0.8651428571428571,0.0777142857142857,0.1788571428571428,0.0,0.0,,-0.8152171428571429,0.5550808949788135,0.008093931350392353,7.363842847052382e-06,0.008093931350392353,0.0,0.0,0.0,-0.029497257142857114,0.5429331350949612,1,0.5429331350949612,1.1495047215486741e-07,0.3392571428571428,-0.0409709696520261,0.0017840001823076,0.0005641522137822,0.9872663741189236,0.3228571428571428,0.5844634179473435,0.0770124571428571,-0.04097096965202618,0.00020802203373482264,0.5497367286569946,-0.013520419985168786,1.0,4.9641565364133555e-05,4.9641565364133555e-05,0.9508571428571428,0.5188571428571429,0.7643428571428572,0.0,0.0,-0.24010902857142857
1344,192,id08,2024-09-05,2024-09-04,Q1,0,0.2078446697905825,0.2019298394949684,0.0001069993861328,0.5079428571428571,0.5613171428571428,0.5221525142857142,0.2331285714285714,0.1785714285714285,0.4444336,1.0,1.0,0,17.0,15.60862380962552,3.0,1.0,-0.0374014029034862,-1.8876287295872593e-07,-0.000106348726536,1.0,1.0,1.0,0.0,0.0,0.175022385693853,0.1785714285714285,0.7182857142857143,0.7211428571428572,0.0,0.0,,0.6935228571428571,0.20189671642253554,-0.03651527959823708,9.851612826983214e-05,0.03651527959823708,1.0,0.0,1.0,0.49849237142857145,0.2010532561358056,1,0.7989467438641944,7.879397685237152e-08,0.34336,-0.0417579854771843,0.0004242170885979,0.0005671018187459,0.9924281828053813,0.4777142857142857,0.7284423432957309,0.4538162857142857,-0.0417579854771839,0.00014121452193960327,0.2008860418385309,-0.04279929461190579,1.0,-0.00010502794671052307,0.0,0.4542857142857143,0.6451428571428571,0.5358857142857143,0.0,2.220446049250313e-16,0.31993520000000003
1345,192,id08,2024-09-05,2024-09-04,Q2,1,0.741385928107199,0.7585541484429946,0.0007801712221021,0.1617885714285714,0.5613171428571428,0.0948733714285713,0.6241714285714286,0.6634285714285715,0.1711093714285714,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247751252884313,0.0070782990219984,0.6137142857142858,0.2262857142857142,0.1788571428571428,0.0,0.0,,-0.7471257142857144,0.7585315637768667,0.09146121581388722,0.0007088307781079051,0.09146121581388722,0.0,0.0,0.0,0.2829123142857143,0.7507383860570179,1,0.7507383860570179,1.290607811551507e-07,0.51264,0.0493698037970389,0.0028512590256838,0.0005679824575714,0.993969300750054,0.5297142857142857,0.0700911169710618,0.2818034857142856,0.049369803797038925,0.00022992960819101516,0.7563968722541331,0.07984139645684496,1.0,-0.0007657142117478699,0.0,0.4542857142857143,0.7817142857142857,0.6051428571428571,0.0,0.0,0.10896125714285712
1346,192,id08,2024-09-05,2024-09-04,Q3,2,0.366280831254597,0.3213754855127785,0.004427288755141,0.8755657142857143,0.5613171428571428,0.5524361142857144,0.3925428571428572,0.6257142857142857,0.7440997142857143,1.0,0.0,0,18.0,16.53958230005816,3.0,1.0,-0.2035598407947075,-4.723332166201387e-06,-0.0043988187279421,1.0,1.0,1.0,0.0,0.0319571101148813,0.1412693915150903,0.6554285714285715,0.6594285714285715,0.6108571428571429,0.0,0.0,,0.7846628571428572,0.3213781201170511,-0.1992401532115633,0.004034435054425245,0.1992401532115633,1.0,0.0,1.0,0.7108919142857143,0.3463293584691182,1,0.6536706415308817,5.102412132427811e-07,0.7010399999999999,-0.0870078258965115,0.0017240012017314,0.0005535674830288,0.968743095300449,0.1205714285714285,0.276619846292247,0.3682281714285714,-0.08700782589651157,0.0008643490590148906,0.3291720297236964,-0.16372665805618647,1.0,-0.004288655594777646,0.0,0.4542857142857143,0.932,0.6762,0.0,0.0,0.48717394285714277
1347,192,id08,2024-09-05,2024-09-04,S1,3,0.1333348089171182,0.1284207045293722,0.0001055945803222,0.5535371428571428,0.5613171428571428,0.5440039428571428,0.1908714285714285,0.1785714285714285,0.5131066285714286,1.0,1.0,0,15.0,14.01604773638352,3.0,1.0,-0.0437828480959963,-2.745447151602997e-07,-0.0001050105313272,1.0,1.0,1.0,0.0,0.0,0.2387973269544622,0.1785714285714285,0.8097142857142857,0.8102857142857143,0.0,0.0,,0.7257057142857142,0.12836903125295832,-0.0436675533234292,9.820674077670732e-05,0.0436675533234292,1.0,0.0,1.0,0.5165282000000001,0.1226882635956738,0,0.8773117364043261,2.8753342751773504e-07,0.62696,-0.0954262835023747,3.1829763667542976e-05,0.0005630315258115,0.9853051701702256,0.2862857142857143,0.8521976739285082,0.3629447428571429,-0.09542628350237536,0.0005019691460528275,0.1250400402784682,-0.07375470926817673,1.0,-5.7571669891010036e-05,0.0,0.4542857142857143,0.7668571428571429,0.5669142857142857,0.0,0.0,0.32850479999999993
1348,192,id08,2024-09-05,2024-09-04,S2,4,0.5226407829263001,0.4923734628166387,0.0018337509842434,0.7814114285714286,0.5613171428571428,0.6601746857142858,0.0683571428571428,0.1785714285714285,0.734238,1.0,0.0,0,15.0,14.01604773638352,3.0,1.0,-0.1227514223031659,-1.6811370104778904e-06,-0.0018234869969074,1.0,1.0,1.0,0.0,0.0,0.2013981269956337,0.1785714285714285,0.7611428571428571,0.7645714285714286,0.0,0.0,,0.8611342857142856,0.4923473589512165,-0.12123806018111134,0.001671571565183827,0.12123806018111134,1.0,0.0,1.0,0.7309575714285713,0.5012745224762831,0,0.5012745224762831,5.138356745574694e-07,0.6247428571428573,-0.0855270045111412,0.0028649969681682,0.0005646831314613,0.9881954800573262,0.3451428571428571,0.7826290564089012,0.5025982285714288,-0.0855270045111412,0.0009140076825188137,0.4937176201765148,-0.11575594730312058,1.0,-0.0018331584875754814,0.0,0.4542857142857143,0.868,0.6448285714285714,0.0,0.0,0.5111005714285715
1349,192,id08,2024-09-05,2024-09-04,S3,5,0.6118612598193932,0.5960191370247411,0.0005258750346245,0.4745714285714286,0.5613171428571428,0.1773744285714286,0.6182285714285713,0.9022857142857142,0.5222694857142857,1.0,1.0,0,6.0,5.71228967627096,1.0,1.0,-0.0662374359922313,-4.65860309455058e-08,-0.0005258750346245,1.0,0.0,0.0,0.0,0.1461917126144985,0.0,0.8685714285714285,0.0777142857142857,0.1788571428571428,0.0,0.0,,0.4422257142857143,0.5960586342278329,-0.06607339507547377,0.0004760215111043742,0.06607339507547377,1.0,0.0,1.0,0.4192398,0.620354936813868,1,0.620354936813868,8.372360384853384e-08,0.2793714285714286,0.0359123173075645,0.0008048224771644,0.0005703854901055,0.9981746076847332,0.6451428571428571,0.1615082546377109,0.4740060000000001,0.0359123173075645,0.0001523018237914453,0.6049313066961218,-0.0290874516240342,1.0,-0.0003589766986287213,0.0,0.4542857142857143,0.5851428571428572,0.5343428571428571,0.0,0.0,0.2775546285714285
1350,192,id08,2024-09-05,2024-09-04,S4,6,0.3596259141858838,0.3613874222881043,6.73201215861674e-06,0.2425657142857143,0.5613171428571428,0.0979479714285714,0.6940857142857144,0.8131428571428572,0.314364,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083122523552679,0.0013121819401993,0.7914285714285715,0.1742857142857143,0.1788571428571428,0.0,0.0,,-0.7068228571428573,0.36135932984189667,0.007519022869186154,5.932071299730168e-06,0.007519022869186154,0.0,0.0,0.0,0.038813342857142843,0.3540298306364443,0,0.6459701693635557,3.9189975805254553e-08,0.3618857142857142,-0.0243839975848334,0.0019601875537521,0.0005574030556156,0.975455347327382,0.1697142857142857,0.1992896183839469,0.0390738857142857,-0.024383997584833783,6.814804602006674e-05,0.3603883959217802,0.0033093546915734517,1.0,-4.475020815464248e-06,0.0,0.4542857142857143,0.464,0.4608,0.0,0.0,-0.08518205714285715
