route_id,row,subject_id,route_name,targets,value_mode,raw_head,raw_latent_score,raw_overall_oof,raw_head_score,raw_transition_q,raw_phone_arousal,raw_mobility_load,raw_body_load,h088_cell_overlap_ratio,h087_cell_overlap_ratio,posterior_delta_sum,hard_delta_sum,source_proxy_sum,dual_pareto
r208_q3_s_stage,208,id09,q3_s_stage,"Q3,S1,S2,S3,S4",h085_hard_bridge,private,0.6204892997826875,0.661494430810286,0.6958928392399321,0.408,0.292,0.696,0.768,1.0,1.0,-0.004625559550939129,-0.0008787370015433948,-4.605779672327547e-06,1.0
r012_nonq2_full,12,id01,nonq2_full,"Q1,Q3,S1,S2,S3,S4",h085_hard_bridge,public,0.6204058019705521,0.5991855124517421,0.6309301993858735,0.832,0.54,0.876,0.984,1.0,1.0,-0.005524874263453161,-0.00014494856486269025,-2.572328812800162e-05,1.0
r074_full_state,74,id03,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",q061,public,0.6202798074289969,0.649049898131748,0.8429148464471832,0.328,0.932,0.872,0.76,0.8571428571428571,0.8571428571428571,-0.009565999471500053,0.003038027427968548,-8.029076333205062e-06,0.0
r017_nonq2_full,17,id01,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_source_bridge,private,0.6202659779050951,0.5700578210735799,0.6839326412662999,0.884,0.668,0.956,0.904,1.0,1.0,-0.0015646453840634234,-0.0012810483765578473,-1.7075274885727746e-06,1.0
r147_q3_s_stage,147,id06,q3_s_stage,"Q3,S1,S2,S3,S4",q061,public,0.6202149808487635,0.6912526782215128,0.831870635476735,0.06,0.464,0.42,0.32,1.0,1.0,-0.010501965011290353,-0.003063223871265515,-5.429081564107954e-06,1.0
r162_q_subjective,162,id07,q_subjective,"Q1,Q2,Q3",hard_binary_edge,q2,0.620212329643894,0.638390618066733,0.7427502758635675,0.54,0.204,0.808,0.98,1.0,1.0,-0.0013924907358060512,-0.0009597262123278716,-1.8933808645736528e-06,1.0
r238_s23_core,238,id10,s23_core,"S2,S3",h085_hard_bridge,objective,0.6201466649897867,0.6035315023698504,0.6663529284167288,0.804,0.808,0.508,0.628,1.0,1.0,-0.0033905297709054816,4.6688478381962106e-05,-1.9688634055819125e-06,0.0
r147_q3_s_stage,147,id06,q3_s_stage,"Q3,S1,S2,S3,S4",source_mean,public,0.6201274492371669,0.6909780240412343,0.8317506394095816,0.06,0.464,0.42,0.32,1.0,1.0,-0.010506343585811512,-0.0030735296821714775,-5.469344694911391e-06,1.0
r147_q3_s_stage,147,id06,q3_s_stage,"Q3,S1,S2,S3,S4",q_source_bridge,public,0.6201274492371669,0.6909780240412343,0.8317506394095816,0.06,0.464,0.42,0.32,1.0,1.0,-0.010513877777019731,-0.0029910437687325556,-5.4886198258303935e-06,1.0
r147_q3_s_stage,147,id06,q3_s_stage,"Q3,S1,S2,S3,S4",h085_q,public,0.6201274492371669,0.6909780240412343,0.8317506394095816,0.06,0.464,0.42,0.32,1.0,1.0,-0.01051624583236848,-0.002898776936430217,-5.504390387491395e-06,1.0
r160_s_stage,160,id07,s_stage,"S1,S2,S3,S4",hard_binary_edge,private,0.6200576011950876,0.6529951976400755,0.7275072861915541,0.512,0.148,0.74,0.592,1.0,1.0,0.00042155723967579606,-0.0022401660167695736,-1.8799128159406115e-06,0.0
r154_q_subjective,154,id07,q_subjective,"Q1,Q2,Q3",hard_q,q2,0.6200519101472982,0.6413114579907351,0.7410886789256018,0.472,0.508,0.676,0.924,1.0,1.0,-0.0020654279246883345,-0.0005364251644131013,-1.1009766814983213e-06,1.0
r017_nonq2_full,17,id01,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_q,private,0.6200215416726947,0.5683420365129132,0.6872550707749941,0.884,0.668,0.956,0.904,1.0,1.0,-0.0006335194363561447,-0.0015259586852058304,-9.66949456888335e-07,1.0
r133_q1q3_subjective,133,id06,q1q3_subjective,"Q1,Q3",hard_binary_edge,private,0.6199988224071648,0.6890131394417681,0.7669857531555249,0.268,0.48,0.156,0.164,1.0,1.0,-0.0032779000500048894,-0.0005202187638154165,-1.2144193886501804e-06,1.0
r238_s23_core,238,id10,s23_core,"S2,S3",triad_consensus,objective,0.6199718896424979,0.6031422466124771,0.6667029290211929,0.804,0.808,0.508,0.628,1.0,1.0,-0.003624884501658432,0.0004568615565243572,-2.3083244809013822e-06,0.0
r012_nonq2_full,12,id01,nonq2_full,"Q1,Q3,S1,S2,S3,S4",triad_consensus,public,0.6199476637536051,0.5988726414750281,0.6313754974650853,0.832,0.54,0.876,0.984,1.0,1.0,-0.0050422299869083975,0.00010770935636111867,-5.044347183169075e-05,0.0
r218_s23_core,218,id09,s23_core,"S2,S3",hard_source_bridge,private,0.6198359533015498,0.5879690048730368,0.6992528678045631,0.836,0.056,0.136,0.116,1.0,1.0,-0.00029671553711096976,-0.0005456301050000834,-4.927647820404434e-07,1.0
r183_q2_s3_tail,183,id08,q2_s3_tail,"Q2,S3",triad_consensus,q2,0.6198225340681198,0.6043400446815275,0.7261116803761908,0.66,0.392,0.04,0.036,1.0,1.0,-0.003888553078773005,5.341496861810402e-05,-1.1693557678643352e-06,0.0
r155_s_stage,155,id07,s_stage,"S1,S2,S3,S4",hard_source_bridge,private,0.6197072426858832,0.7377928730290222,0.7828991525567943,0.012,0.452,0.724,0.736,1.0,1.0,-0.005265544128423255,-0.0031797136298153394,-3.246333117833255e-06,1.0
r005_q1q3_subjective,5,id01,q1q3_subjective,"Q1,Q3",h085_hard_bridge,private,0.6196579652900546,0.6625069513327806,0.6809076145240989,0.548,0.688,0.388,0.332,1.0,1.0,-0.003958123007291703,0.0004870488186954347,-3.812889466777654e-06,0.0
r113_q3_s_stage,113,id05,q3_s_stage,"Q3,S1,S2,S3,S4",h085_q,public,0.6196516151724057,0.5646938601212445,0.7266357836851621,0.736,0.38,0.568,0.52,1.0,1.0,-0.007184179610654318,-0.0009167481424688928,-2.839364114661775e-06,1.0
r113_q3_s_stage,113,id05,q3_s_stage,"Q3,S1,S2,S3,S4",q_source_bridge,public,0.6196516151724057,0.5646938601212445,0.7266357836851621,0.736,0.38,0.568,0.52,1.0,1.0,-0.0071841604822378,-0.0009255598851304336,-2.8347412897345346e-06,1.0
r038_q2_s3_tail,38,id02,q2_s3_tail,"Q2,S3",q_source_bridge,public,0.6196354971398185,0.5505415051326223,0.716911995185655,0.924,0.772,0.852,0.452,1.0,1.0,-0.007563688336474889,-0.001701214873661927,-2.2509566180079203e-06,1.0
r038_q2_s3_tail,38,id02,q2_s3_tail,"Q2,S3",source_mean,public,0.6196023891451234,0.5505756297360974,0.7167352929382432,0.924,0.772,0.852,0.452,1.0,1.0,-0.007382814631374135,-0.0014759319276364535,-2.220637741900922e-06,1.0
r218_s23_core,218,id09,s23_core,"S2,S3",hard_q,private,0.6195924085193532,0.5872950716780978,0.7000395845429721,0.836,0.056,0.136,0.116,1.0,1.0,-0.0002282354730359648,-0.000563407137389893,-4.978157663002615e-07,1.0
r113_q3_s_stage,113,id05,q3_s_stage,"Q3,S1,S2,S3,S4",source_mean,public,0.6195768162951166,0.5648020993331285,0.7259857160744738,0.736,0.38,0.568,0.52,1.0,1.0,-0.007184085138967955,-0.0009362778287337337,-2.829091170379018e-06,1.0
r208_q3_s_stage,208,id09,q3_s_stage,"Q3,S1,S2,S3,S4",triad_consensus,public,0.61953091289002,0.6605612537626374,0.6926437774989205,0.408,0.292,0.696,0.768,1.0,1.0,-0.004409876520027667,-0.0009573493519894338,-4.9996326444026394e-06,1.0
r038_q2_s3_tail,38,id02,q2_s3_tail,"Q2,S3",h085_q,public,0.6195161409918846,0.5502549347199347,0.7169659139935951,0.924,0.772,0.852,0.452,1.0,1.0,-0.007694389467994889,-0.0019981804640798184,-2.2757629711863734e-06,1.0
r131_q_subjective,131,id06,q_subjective,"Q1,Q2,Q3",hard_source_bridge,q2,0.6194997233254552,0.6850849895560106,0.7841104696504042,0.296,0.852,0.456,0.48,1.0,1.0,-0.0030842413427099036,-0.002654093821089498,-2.8713853579203033e-06,1.0
r172_recovery_route,172,id07,recovery_route,"Q1,S2,S3,S4",hard_source_bridge,private,0.6194979695302371,0.6621534776141497,0.6903669948746355,0.42,0.76,0.556,0.928,0.25,1.0,-0.0029439752073832093,-0.00035645312658538764,2.9952733881786113e-06,0.0
r113_q3_s_stage,113,id05,q3_s_stage,"Q3,S1,S2,S3,S4",q061,public,0.6194567397056521,0.5644668317293483,0.7271821671954911,0.736,0.38,0.568,0.52,1.0,1.0,-0.007184146125502278,-0.0009299464805796465,-2.8304021542019276e-06,1.0
r016_q2_s3_tail,16,id01,q2_s3_tail,"Q2,S3",hard_binary_edge,q2,0.6193752801655084,0.6072553957722127,0.7224085959104892,0.596,0.884,0.772,0.616,1.0,1.0,-0.0005776165218615015,-0.0007681337897355589,-8.83235296764663e-07,1.0
r231_nonq2_full,231,id10,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_binary_edge,private,0.6193356043416852,0.619608263520045,0.7204098381275843,0.576,0.796,0.856,0.956,1.0,1.0,-0.0008030891321227918,-0.0009664643569619047,-1.9571551082339604e-07,1.0
r028_s_stage,28,id02,s_stage,"S1,S2,S3,S4",q_source_bridge,public,0.6192976264595078,0.62194059537965,0.7333706794304812,0.696,0.496,0.892,0.74,1.0,1.0,-0.006524644681778269,0.0029687067515514753,-4.384087226782226e-06,0.0
r085_nonq2_full,85,id04,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_binary_edge,private,0.6192948328404838,0.627473800992691,0.7310241263964986,0.508,0.196,0.936,0.92,1.0,1.0,-0.0011107457322532266,-0.0011279120553835398,-2.5943883201104695e-07,1.0
r028_s_stage,28,id02,s_stage,"S1,S2,S3,S4",q061,public,0.6192918013826993,0.6218288008717168,0.7334762763774463,0.696,0.496,0.892,0.74,1.0,1.0,-0.006530325826316796,0.0029063572823773143,-4.34913076476418e-06,0.0
r057_recovery_route,57,id02,recovery_route,"Q1,S2,S3,S4",hard_binary_edge,private,0.6192192935916525,0.603532332956178,0.6712234401822896,0.78,0.664,0.88,0.668,0.75,0.75,0.0005677313077084301,-0.0012975478959762476,-1.0719806360549567e-06,0.0
r028_s_stage,28,id02,s_stage,"S1,S2,S3,S4",source_mean,public,0.6192050602096527,0.6217329839157765,0.7331957456110864,0.696,0.496,0.892,0.74,1.0,1.0,-0.006516311780363937,0.0030315609432458035,-4.411119618424527e-06,0.0
r025_full_state,25,id01,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",q_source_bridge,public,0.6192024342372184,0.5862206250694786,0.7349467130384371,0.704,0.608,0.728,0.472,0.8571428571428571,0.8571428571428571,-0.005123999263546397,0.0032618650425378926,-1.1867308478775611e-05,0.0
r113_s_stage,113,id05,s_stage,"S1,S2,S3,S4",hard_source_bridge,private,0.6191946868802334,0.6015896998269471,0.7027670822843544,0.736,0.38,0.568,0.52,1.0,1.0,-0.005779939023015879,-0.0022965642938621578,-1.3975852765610908e-06,1.0
r021_q3_s_stage,21,id01,q3_s_stage,"Q3,S1,S2,S3,S4",hard_source_bridge,private,0.6191928932169398,0.6377784256682559,0.7109213295306434,0.464,0.784,0.764,0.476,1.0,1.0,-0.00103192886683795,-0.0007674313486710771,-1.7994964528617943e-06,1.0
r028_s_stage,28,id02,s_stage,"S1,S2,S3,S4",h085_q,public,0.6191643233194084,0.6215495105973626,0.7334774567915519,0.696,0.496,0.892,0.74,1.0,1.0,-0.006530392487759884,0.0029248326666737046,-4.361969815438526e-06,0.0
r021_q3_s_stage,21,id01,q3_s_stage,"Q3,S1,S2,S3,S4",hard_q,private,0.6191460995577229,0.6375439215407845,0.7125057044030376,0.464,0.784,0.764,0.476,1.0,1.0,-0.0007457987562898283,-0.0008464180856518899,-1.4278153995061788e-06,1.0
r025_full_state,25,id01,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_q,public,0.6191364155974362,0.586064576775836,0.7349569544104615,0.704,0.608,0.728,0.472,0.8571428571428571,0.8571428571428571,-0.005125793998182138,0.0031766095022597307,-1.17426577788612e-05,0.0
r172_recovery_route,172,id07,recovery_route,"Q1,S2,S3,S4",hard_binary_edge,private,0.6191070636746234,0.657248552432048,0.6994701503271141,0.42,0.76,0.556,0.928,0.25,1.0,-0.0012122276071756533,-0.00024138461191958172,2.34074691607981e-06,0.0
r132_q_subjective,132,id06,q_subjective,"Q1,Q2,Q3",hard_binary_edge,q2,0.6190887696450142,0.6396681709538224,0.7361203677185433,0.624,0.996,0.552,0.64,1.0,1.0,-0.0003892740374217274,-0.00024479717232855913,-6.641974745177186e-07,1.0
r098_q2_hardtail,98,id04,q2_hardtail,Q2,q_source_bridge,public,0.6190686225974076,0.5018658097287345,0.8558760828304185,0.6,0.116,0.016,0.09,0.0,1.0,-0.021509898015928508,0.028530701985124973,-7.041036149459851e-06,0.0
r098_q2_hardtail,98,id04,q2_hardtail,Q2,h085_q,public,0.6190674236659808,0.5018658097287345,0.8558736854583835,0.6,0.116,0.016,0.09,0.0,1.0,-0.02151248907243053,0.027975941408146965,-6.963342325760283e-06,0.0
r098_q2_hardtail,98,id04,q2_hardtail,Q2,source_mean,public,0.619059924593877,0.5018658097287345,0.8558557473923976,0.6,0.116,0.016,0.09,0.0,1.0,-0.021499700661605337,0.029215773197807993,-7.135995267314878e-06,0.0
r085_full_state,85,id04,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,q2,0.619037189919916,0.6205472584296269,0.7353740070011361,0.508,0.196,0.936,0.92,0.8571428571428571,0.8571428571428571,-0.0010998574222660373,-0.0011578724515999284,-2.4097433237847397e-07,1.0
r154_q_subjective,154,id07,q_subjective,"Q1,Q2,Q3",h085_hard_bridge,q2,0.6190338431150996,0.647012185694905,0.7450382338888131,0.472,0.508,0.676,0.924,1.0,1.0,-0.004557679237792822,0.00037929395366465,-3.5077538033637294e-06,0.0
r025_full_state,25,id01,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",q061,public,0.6189321543937183,0.5849139417642631,0.7360088340179358,0.704,0.608,0.728,0.472,0.8571428571428571,0.8571428571428571,-0.005125790820274201,0.0031732212732086262,-1.1737035166247423e-05,0.0
r169_s14_edge,169,id07,s14_edge,"S1,S4",hard_binary_edge,private,0.6189009704018615,0.6621289589055879,0.7357587269595758,0.384,0.368,0.652,0.912,1.0,1.0,-0.0002469239908766685,-0.0004038044435110688,-2.487802162339187e-07,1.0
r156_s_stage,156,id07,s_stage,"S1,S2,S3,S4",hard_source_bridge,private,0.6188990736218402,0.6973991341863567,0.7387452602749449,0.044,0.252,0.496,0.9,1.0,1.0,-0.006015070101407671,-0.001985072805004373,-4.894032330180326e-06,1.0
r239_q2_s3_tail,239,id10,q2_s3_tail,"Q2,S3",h085_hard_bridge,q2,0.6188676115056849,0.5921869008750621,0.7287442481262024,0.664,0.58,0.096,0.404,1.0,1.0,-0.0014645394375576437,-0.0005604195193328332,-4.279823785926849e-06,1.0
r044_q2_hardtail,44,id02,q2_hardtail,Q2,triad_consensus,public,0.6188553152627867,0.47243330614051665,0.7623789901450729,0.84,0.264,0.952,0.792,0.0,0.0,-0.004377867758075249,0.0024327999597207883,-1.7152295073779034e-06,0.0
r005_q1q3_subjective,5,id01,q1q3_subjective,"Q1,Q3",triad_consensus,private,0.6188306033227842,0.6621373217090443,0.6780521097946661,0.548,0.688,0.388,0.332,1.0,1.0,-0.003971359461012902,0.000506796099368545,-3.956264491906645e-06,0.0
r231_recovery_route,231,id10,recovery_route,"Q1,S2,S3,S4",h085_hard_bridge,private,0.6188180089698928,0.6366192827985121,0.6769209311734523,0.576,0.796,0.856,0.956,1.0,1.0,-0.0024016689616880305,-0.0017762237692920957,-1.6010912300911814e-06,1.0
r150_q2_hardtail,150,id06,q2_hardtail,Q2,hard_q,q2,0.6187571314768395,0.4684546570452975,0.6214713606179886,0.888,0.976,0.088,0.012,0.0,1.0,-0.004042801034621957,-0.000128635533134136,-5.840004572510733e-07,1.0
r218_s23_core,218,id09,s23_core,"S2,S3",hard_binary_edge,private,0.6187435939701836,0.5861945607452067,0.6992564081722901,0.836,0.056,0.136,0.116,1.0,1.0,2.8287145726890728e-05,-0.0003170357610378094,-3.047113421886722e-07,0.0
r244_q1q3_subjective,244,id10,q1q3_subjective,"Q1,Q3",hard_source_bridge,private,0.6187414917960495,0.6175020338383722,0.7258076164956043,0.616,0.176,0.068,0.216,1.0,1.0,-0.0030847790173680334,-0.0012450217843255063,-1.889597553087937e-06,1.0
r221_s14_edge,221,id09,s14_edge,"S1,S4",q_source_bridge,objective,0.6187192561560081,0.5590639605300377,0.6800789706765612,0.72,0.412,0.84,0.8,1.0,1.0,-0.0021860468102279373,-0.0010153922317692743,-1.6783883086136242e-06,1.0
r221_s14_edge,221,id09,s14_edge,"S1,S4",h085_q,objective,0.6186850072894097,0.5589814095541663,0.6800675596431802,0.72,0.412,0.84,0.8,1.0,1.0,-0.002186151708715278,-0.0010075490550731647,-1.690255320367696e-06,1.0
r221_s14_edge,221,id09,s14_edge,"S1,S4",q061,objective,0.6186516917514979,0.559034856268952,0.6799376196380302,0.72,0.412,0.84,0.8,1.0,1.0,-0.0021861409862173886,-0.0010090342520583384,-1.6867812344892011e-06,1.0
r221_s14_edge,221,id09,s14_edge,"S1,S4",source_mean,objective,0.6186286586470735,0.5588536699606403,0.6800312807495077,0.72,0.412,0.84,0.8,1.0,1.0,-0.00218563355795931,-0.0010246932936136544,-1.6638841831364246e-06,1.0
r113_s_stage,113,id05,s_stage,"S1,S2,S3,S4",hard_q,private,0.6185040847135054,0.5998423562571732,0.7035564110982264,0.736,0.38,0.568,0.52,1.0,1.0,-0.00460495995662169,-0.002613792425964767,-1.0485144213246772e-06,1.0
r038_q2_s3_tail,38,id02,q2_s3_tail,"Q2,S3",q061,public,0.618501789435635,0.5487278535435643,0.7168442285438625,0.924,0.772,0.852,0.452,1.0,1.0,-0.007693678477664362,-0.002062957079040001,-2.251200094537551e-06,1.0
r154_q_subjective,154,id07,q_subjective,"Q1,Q2,Q3",triad_consensus,q2,0.6184474954822247,0.6463043481272298,0.7444914398898071,0.472,0.508,0.676,0.924,1.0,1.0,-0.004936415065006083,0.0010044645920098683,-4.216792812233778e-06,0.0
r005_full_state,5,id01,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,q2,0.6184461512001428,0.6544685897038064,0.7403666503508137,0.548,0.688,0.388,0.332,0.8571428571428571,0.8571428571428571,-0.005553453830265731,0.0006043243720591507,-2.081258876260064e-06,0.0
r087_q1q3_subjective,87,id04,q1q3_subjective,"Q1,Q3",h085_hard_bridge,private,0.618415245016409,0.6819850323878188,0.7476412790831582,0.204,0.568,0.036,0.04,1.0,1.0,-0.030484388398966278,-0.022678727604241833,-4.681914644059854e-06,1.0
r004_s_stage,4,id01,s_stage,"S1,S2,S3,S4",triad_consensus,public,0.6184100800488248,0.6063148636869552,0.6134359752962537,0.788,0.5,0.076,0.272,1.0,1.0,-0.004618629467201818,-0.002657833839423862,8.47142984268767e-06,0.0
r025_full_state,25,id01,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",source_mean,public,0.6183906254106747,0.5852873717756251,0.7324587128054324,0.704,0.608,0.728,0.472,0.8571428571428571,0.8571428571428571,-0.005120199143241799,0.0033552610481812906,-1.2019659334226557e-05,0.0
r004_s_stage,4,id01,s_stage,"S1,S2,S3,S4",h085_hard_bridge,public,0.6183473149269587,0.6068759821850095,0.6116910052569419,0.788,0.5,0.076,0.272,1.0,1.0,-0.004686328611323343,-0.0026326351644664348,9.655787318507254e-06,0.0
r229_q3_s_stage,229,id10,q3_s_stage,"Q3,S1,S2,S3,S4",h085_hard_bridge,public,0.6183071889085164,0.667840483465271,0.6887103253899641,0.344,0.864,0.584,0.828,1.0,1.0,-0.007488705866218137,0.0004217097950622861,-4.506494004654617e-06,0.0
r021_nonq2_full,21,id01,nonq2_full,"Q1,Q3,S1,S2,S3,S4",source_mean,public,0.6182905769464931,0.6081519421900583,0.7480589772701247,0.464,0.784,0.764,0.476,1.0,1.0,-0.001594780742907198,-0.0005826822666403775,-3.5560292285713407e-06,1.0
r008_s23_core,8,id01,s23_core,"S2,S3",hard_source_bridge,private,0.6182453346103303,0.6076089352699667,0.7024294725776113,0.688,0.536,0.404,0.372,1.0,1.0,-0.001544536979360911,-6.83151223581091e-05,-1.8921434099920548e-06,1.0
r008_s23_core,8,id01,s23_core,"S2,S3",hard_q,private,0.6182305351611576,0.6071689445369365,0.7034391703796433,0.688,0.536,0.404,0.372,1.0,1.0,-0.0009068249377347515,-0.00023947441546856574,-6.604587515228117e-07,1.0
r021_nonq2_full,21,id01,nonq2_full,"Q1,Q3,S1,S2,S3,S4",q061,public,0.6182258406050196,0.6080016500986829,0.7480905840384158,0.464,0.784,0.764,0.476,1.0,1.0,-0.0015967672754426676,-0.0006162216973505386,-3.440970306237179e-06,1.0
r025_s23_core,25,id01,s23_core,"S2,S3",h085_hard_bridge,objective,0.6182166145334889,0.6171803238079111,0.6820681109789895,0.704,0.608,0.728,0.472,1.0,1.0,-0.002677556892427768,0.0001464360546515886,-5.904841253644954e-06,0.0
r028_q_subjective,28,id02,q_subjective,"Q1,Q2,Q3",hard_binary_edge,q2,0.6182010063176655,0.6207910823841297,0.7293666944822512,0.696,0.496,0.892,0.74,1.0,1.0,-0.0006646357508743872,-0.00038325868597532953,-1.842057554851951e-07,1.0
r021_nonq2_full,21,id01,nonq2_full,"Q1,Q3,S1,S2,S3,S4",q_source_bridge,public,0.6181794072065745,0.6078209929748918,0.7481584242367706,0.464,0.784,0.764,0.476,1.0,1.0,-0.0015963766929708023,-0.0006001554230029571,-3.498011280506667e-06,1.0
r021_nonq2_full,21,id01,nonq2_full,"Q1,Q3,S1,S2,S3,S4",h085_q,public,0.6181794072065745,0.6078209929748918,0.7481584242367706,0.464,0.784,0.764,0.476,1.0,1.0,-0.0015967820258908638,-0.0006135511974403318,-3.450542050271933e-06,1.0
r017_nonq2_full,17,id01,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_binary_edge,private,0.6181498982440192,0.5663116638647722,0.6844661621150987,0.884,0.668,0.956,0.904,1.0,1.0,-0.00011919318923087063,-0.001173381205077817,-4.4281901157804303e-07,1.0
r236_q2_s3_tail,236,id10,q2_s3_tail,"Q2,S3",hard_source_bridge,q2,0.6180933591373293,0.5542417938118939,0.6845194873324665,0.864,0.364,0.044,0.152,1.0,0.5,-0.0006089265907255337,-0.000997433552387017,-3.849663245298211e-07,1.0
r025_s23_core,25,id01,s23_core,"S2,S3",triad_consensus,objective,0.6179876544848628,0.6170120865025749,0.6822170640350244,0.704,0.608,0.728,0.472,1.0,1.0,-0.0028893708889458636,0.0005279905569055554,-7.047475952149054e-06,0.0
r012_q3_s_stage,12,id01,q3_s_stage,"Q3,S1,S2,S3,S4",hard_source_bridge,private,0.6178238333405671,0.5730629457913907,0.6783883101729418,0.832,0.54,0.876,0.984,1.0,1.0,-0.0029714859958178685,-0.000981134377438353,-6.0838711175888256e-05,1.0
r087_q1q3_subjective,87,id04,q1q3_subjective,"Q1,Q3",triad_consensus,private,0.6178016087996027,0.681501863366333,0.7457248477785593,0.204,0.568,0.036,0.04,1.0,1.0,-0.030324191340933115,-0.022795259956712943,-4.4986783824270625e-06,1.0
r095_s_stage,95,id04,s_stage,"S1,S2,S3,S4",hard_source_bridge,private,0.6177951069512511,0.6950746622372607,0.7834300093349145,0.112,0.66,0.612,0.66,1.0,1.0,-0.001492269420284853,-0.0011827955692196301,-2.310243867687508e-06,1.0
r113_s_stage,113,id05,s_stage,"S1,S2,S3,S4",hard_binary_edge,private,0.6177874077511056,0.5994927112479079,0.7023310486894231,0.736,0.38,0.568,0.52,1.0,1.0,-0.005017666928805176,-0.0019571997925546536,-1.8206688716164664e-06,1.0
r008_s23_core,8,id01,s23_core,"S2,S3",hard_binary_edge,private,0.617786673698557,0.6062293207308116,0.7031354395695631,0.688,0.536,0.404,0.372,1.0,1.0,-0.0011507035326104864,-0.00020269809192269284,-1.2134471674716678e-06,1.0
r169_q1q3_subjective,169,id07,q1q3_subjective,"Q1,Q3",hard_q,private,0.6177769086337535,0.6591904855674958,0.7446910944950951,0.384,0.368,0.652,0.912,1.0,1.0,-0.0021274734900862957,-0.000962987035902807,-1.1637136796277797e-06,1.0
r150_q2_hardtail,150,id06,q2_hardtail,Q2,hard_source_bridge,q2,0.6177728700737767,0.46815664982752153,0.6205474605641328,0.888,0.976,0.088,0.012,0.0,1.0,-0.028234561152439774,0.008070513112473643,-5.41678167752083e-06,0.0
r095_s_stage,95,id04,s_stage,"S1,S2,S3,S4",hard_q,private,0.6177330077818824,0.6948594496710198,0.7839594880412174,0.112,0.66,0.612,0.66,1.0,1.0,-0.0013362351625895164,-0.0012264865154584248,-2.3267622202020517e-06,1.0
r180_nonq2_full,180,id07,nonq2_full,"Q1,Q3,S1,S2,S3,S4",q_source_bridge,public,0.6177274899077814,0.5837643944271206,0.6978938299311434,0.764,0.616,0.26,0.168,1.0,1.0,-0.004766882756355284,0.0011553055105840704,-5.8048359766733064e-06,0.0
r172_full_state,172,id07,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,q2,0.6177030959579213,0.6411831741072858,0.7251305069161509,0.42,0.76,0.556,0.928,0.2857142857142857,0.8571428571428571,-0.0028769653477281887,-0.0007485691782374015,7.593447668185182e-06,0.0
r098_q2_hardtail,98,id04,q2_hardtail,Q2,q061,public,0.6176927249816174,0.5019212073924061,0.8492165747674161,0.6,0.116,0.016,0.09,0.0,1.0,-0.02151247238724685,0.027931658886211852,-6.957109140732332e-06,0.0
r021_recovery_route,21,id01,recovery_route,"Q1,S2,S3,S4",hard_binary_edge,private,0.6176796009187551,0.6350909066542808,0.7271127967254403,0.464,0.784,0.764,0.476,1.0,1.0,-0.000740930645819815,-0.0005319931838679848,-1.4841023178130237e-06,1.0
r180_nonq2_full,180,id07,nonq2_full,"Q1,Q3,S1,S2,S3,S4",source_mean,public,0.6176725560634546,0.5837783999248792,0.6974899340666745,0.764,0.616,0.26,0.168,1.0,1.0,-0.004124470500884103,0.0008058317009471128,-5.930349295345835e-06,0.0
r180_nonq2_full,180,id07,nonq2_full,"Q1,Q3,S1,S2,S3,S4",h085_q,public,0.6176681212827883,0.5837643944271206,0.6979217150673275,0.764,0.616,0.26,0.168,1.0,1.0,-0.005236821332133046,0.00260877323595049,-5.702143261395782e-06,0.0
r169_s14_edge,169,id07,s14_edge,"S1,S4",hard_source_bridge,private,0.6176271591990699,0.6639995658295131,0.7225681263424205,0.384,0.368,0.652,0.912,1.0,1.0,-0.0006601458025750073,-0.0010360117018259896,-1.2590816464734517e-06,1.0
r237_s14_edge,237,id10,s14_edge,"S1,S4",hard_q,private,0.6176115071345959,0.5427213802447465,0.6533641682796455,0.976,0.9,0.692,0.936,1.0,1.0,0.0007536181826480748,-0.0010153953587103137,-2.497944544492832e-07,0.0
r160_nonq2_full,160,id07,nonq2_full,"Q1,Q3,S1,S2,S3,S4",q061,public,0.6175224243843241,0.6201707428896115,0.7504115477497356,0.512,0.148,0.74,0.592,1.0,1.0,-0.0033089767665852032,0.0002377671248636748,-3.015172336185069e-06,0.0
r244_q1q3_subjective,244,id10,q1q3_subjective,"Q1,Q3",hard_q,private,0.6175203546667883,0.6148925575130448,0.7255526833548123,0.616,0.176,0.068,0.216,1.0,1.0,-0.0021494328883812086,-0.0014975709190646613,-1.0573961561357238e-06,1.0
r005_full_state,5,id01,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,q2,0.6175096936092305,0.6537854208372632,0.7393621446075125,0.548,0.688,0.388,0.332,0.8571428571428571,0.8571428571428571,-0.005447891895359214,0.0004935593229667967,-2.9794674939168862e-06,0.0
