fold,block_mode,family,k,context_variant,target,true_rate,pred_rate,oracle_rate
geom_r03,submission_like,label_rate,8,past_label,Q2,1.0,0.528076171875,0.7346698045730591
geom_r03,submission_like,label_rate,8,past_label,Q3,1.0,0.6433653235435486,0.9251571297645569
geom_r03,submission_like,label_rate,8,past_label,S1,0.5,0.770916223526001,0.9791666269302368
geom_r03,submission_like,label_rate,8,past_label,S2,1.0,0.8205481767654419,0.9649370312690735
geom_r03,submission_like,label_rate,8,past_label,S3,1.0,0.7892331480979919,0.9613993167877197
geom_r03,submission_like,label_rate,8,past_label,S4,1.0,0.6380932331085205,0.8895440697669983
geom_r03,submission_like,label_rate,8,past_label,Q1,0.5,0.35786864161491394,0.2661949694156647
geom_r03,submission_like,label_rate,8,past_label,Q2,1.0,0.4910550117492676,0.7346698045730591
geom_r03,submission_like,label_rate,8,past_label,Q3,1.0,0.5640804767608643,0.9251571297645569
geom_r03,submission_like,label_rate,8,past_label,S1,0.5,0.5511439442634583,0.9791666269302368
geom_r03,submission_like,label_rate,8,past_label,S2,1.0,0.6407974362373352,0.9649370312690735
geom_r03,submission_like,label_rate,8,past_label,S3,0.5,0.6485365629196167,0.9613993167877197
geom_r03,submission_like,label_rate,8,past_label,S4,0.75,0.5146756768226624,0.8895440697669983
geom_r03,submission_like,label_rate,8,past_label,Q1,0.0,0.285276859998703,0.47017544507980347
geom_r03,submission_like,label_rate,8,past_label,Q2,0.5,0.6447797417640686,0.7362781167030334
geom_r03,submission_like,label_rate,8,past_label,Q3,0.0,0.4054335653781891,0.4553258717060089
geom_r03,submission_like,label_rate,8,past_label,S1,0.0,0.39407968521118164,0.6235588788986206
geom_r03,submission_like,label_rate,8,past_label,S2,0.0,0.705828070640564,0.051817044615745544
geom_r03,submission_like,label_rate,8,past_label,S3,0.0,0.694779634475708,0.1151629090309143
geom_r03,submission_like,label_rate,8,past_label,S4,0.5,0.6216463446617126,0.3390350937843323
geom_r03,submission_like,label_rate,8,past_label,Q1,0.0,0.5807363390922546,0.2661949694156647
geom_r03,submission_like,label_rate,8,past_label,Q2,1.0,0.5909647941589355,0.7346698045730591
geom_r03,submission_like,label_rate,8,past_label,Q3,1.0,0.5679231882095337,0.9251571297645569
geom_r03,submission_like,label_rate,8,past_label,S1,1.0,0.6403212547302246,0.9791666269302368
geom_r03,submission_like,label_rate,8,past_label,S2,1.0,0.5221410393714905,0.9649370312690735
geom_r03,submission_like,label_rate,8,past_label,S3,1.0,0.5565196871757507,0.9613993167877197
geom_r03,submission_like,label_rate,8,past_label,S4,0.0,0.46935760974884033,0.8895440697669983
geom_r03,submission_like,label_rate,8,past_label,Q1,0.0,0.3680174946784973,0.11666667461395264
geom_r03,submission_like,label_rate,8,past_label,Q2,1.0,0.6766225099563599,0.9285714030265808
geom_r03,submission_like,label_rate,8,past_label,Q3,0.0,0.4719826579093933,0.25
geom_r03,submission_like,label_rate,8,past_label,S1,0.0,0.4623599648475647,0.2142857313156128
geom_r03,submission_like,label_rate,8,past_label,S2,0.5,0.5750935673713684,0.8833333253860474
geom_r03,submission_like,label_rate,8,past_label,S3,1.0,0.5993030071258545,0.8214285969734192
geom_r03,submission_like,label_rate,8,past_label,S4,0.5,0.538749635219574,0.8571428656578064
geom_r03,submission_like,label_rate,8,past_label,Q1,0.5,0.3318224549293518,0.11666667461395264
geom_r03,submission_like,label_rate,8,past_label,Q2,0.6428571343421936,0.2728022336959839,0.9285714030265808
geom_r03,submission_like,label_rate,8,past_label,Q3,0.1428571492433548,0.5172608494758606,0.25
geom_r03,submission_like,label_rate,8,past_label,S1,0.5714285969734192,0.5007209777832031,0.2142857313156128
geom_r03,submission_like,label_rate,8,past_label,S2,1.0,0.5043206214904785,0.8833333253860474
geom_r03,submission_like,label_rate,8,past_label,S3,0.7857142686843872,0.5476542115211487,0.8214285969734192
geom_r03,submission_like,label_rate,8,past_label,S4,0.5714285969734192,0.35365939140319824,0.8571428656578064
geom_r03,submission_like,label_rate,8,past_label,Q1,0.4545454680919647,0.4311475157737732,0.336638480424881
geom_r03,submission_like,label_rate,8,past_label,Q2,0.4545454680919647,0.2918740212917328,0.23060351610183716
geom_r03,submission_like,label_rate,8,past_label,Q3,0.4545454680919647,0.5794001817703247,0.5241191983222961
geom_r03,submission_like,label_rate,8,past_label,S1,0.3636363744735718,0.5737344622612,0.5069703459739685
geom_r03,submission_like,label_rate,8,past_label,S2,0.27272728085517883,0.5234885215759277,0.4774870276451111
geom_r03,submission_like,label_rate,8,past_label,S3,0.4545454680919647,0.48361608386039734,0.5337647199630737
geom_r03,submission_like,label_rate,8,past_label,S4,0.7272727489471436,0.35895782709121704,0.3203151822090149
geom_r03,submission_like,label_rate,10,prior_label,Q1,0.3571428656578064,0.6629531979560852,0.3301169276237488
geom_r03,submission_like,label_rate,10,prior_label,Q2,0.7142857313156128,0.4783076047897339,0.879751443862915
geom_r03,submission_like,label_rate,10,prior_label,Q3,0.5,0.7317204475402832,0.8244150876998901
geom_r03,submission_like,label_rate,10,prior_label,S1,0.7142857313156128,0.8200646042823792,0.8804823756217957
geom_r03,submission_like,label_rate,10,prior_label,S2,0.7142857313156128,0.7100625038146973,0.9725145101547241
geom_r03,submission_like,label_rate,10,prior_label,S3,0.9285714030265808,0.4592454135417938,0.9728800654411316
geom_r03,submission_like,label_rate,10,prior_label,S4,0.6428571343421936,0.38159409165382385,0.8929093480110168
geom_r03,submission_like,label_rate,10,prior_label,Q1,0.625,0.21895833313465118,0.3301169276237488
geom_r03,submission_like,label_rate,10,prior_label,Q2,0.75,0.5086654424667358,0.879751443862915
geom_r03,submission_like,label_rate,10,prior_label,Q3,0.875,0.5941939949989319,0.8244150876998901
geom_r03,submission_like,label_rate,10,prior_label,S1,0.875,0.886746883392334,0.8804823756217957
geom_r03,submission_like,label_rate,10,prior_label,S2,0.9375,0.9582048654556274,0.9725145101547241
geom_r03,submission_like,label_rate,10,prior_label,S3,0.9375,0.9464980959892273,0.9728800654411316
geom_r03,submission_like,label_rate,10,prior_label,S4,0.625,0.8322873711585999,0.8929093480110168
geom_r03,submission_like,label_rate,10,prior_label,Q1,1.0,0.5879466533660889,0.8222943544387817
geom_r03,submission_like,label_rate,10,prior_label,Q2,0.9090909361839294,0.2790338695049286,0.8800144195556641
geom_r03,submission_like,label_rate,10,prior_label,Q3,0.8181818127632141,0.6421165466308594,0.8795815706253052
geom_r03,submission_like,label_rate,10,prior_label,S1,0.9090909361839294,0.7918251156806946,0.8258477449417114
geom_r03,submission_like,label_rate,10,prior_label,S2,0.5454545617103577,0.7388712763786316,0.5717352032661438
geom_r03,submission_like,label_rate,10,prior_label,S3,0.4545454680919647,0.46652424335479736,0.4054473340511322
geom_r03,submission_like,label_rate,10,prior_label,S4,0.1818181872367859,0.3313412368297577,0.47431454062461853
geom_r03,submission_like,label_rate,10,prior_label,Q1,1.0,0.5220081806182861,0.9587302207946777
geom_r03,submission_like,label_rate,10,prior_label,Q2,0.0,0.39015862345695496,0.05714286118745804
geom_r03,submission_like,label_rate,10,prior_label,Q3,1.0,0.6482444405555725,0.6952381134033203
geom_r03,submission_like,label_rate,10,prior_label,S1,1.0,0.7623289227485657,0.9746031761169434
geom_r03,submission_like,label_rate,10,prior_label,S2,1.0,0.7418282628059387,0.9746031761169434
geom_r03,submission_like,label_rate,10,prior_label,S3,1.0,0.7189515829086304,0.7809524536132812
geom_r03,submission_like,label_rate,10,prior_label,S4,1.0,0.5808740258216858,0.8920636177062988
geom_r03,submission_like,label_rate,10,prior_label,Q1,0.0,0.4915594458580017,0.6220195293426514
geom_r03,submission_like,label_rate,10,prior_label,Q2,0.0,0.4425535798072815,0.2826956808567047
geom_r03,submission_like,label_rate,10,prior_label,Q3,1.0,0.6664010286331177,0.6679016351699829
geom_r03,submission_like,label_rate,10,prior_label,S1,1.0,0.6735647320747375,0.8275436162948608
geom_r03,submission_like,label_rate,10,prior_label,S2,1.0,0.6448153257369995,0.7600460648536682
geom_r03,submission_like,label_rate,10,prior_label,S3,1.0,0.650586724281311,0.45087677240371704
geom_r03,submission_like,label_rate,10,prior_label,S4,0.0,0.4458214044570923,0.30341681838035583
geom_r03,submission_like,label_rate,10,prior_label,Q1,0.3333333432674408,0.48223891854286194,0.44409939646720886
geom_r03,submission_like,label_rate,10,prior_label,Q2,0.0,0.4668588638305664,0.09937888383865356
geom_r03,submission_like,label_rate,10,prior_label,Q3,0.3333333432674408,0.6833025813102722,0.45838508009910583
geom_r03,submission_like,label_rate,10,prior_label,S1,0.3333333432674408,0.675225019454956,0.3723602294921875
geom_r03,submission_like,label_rate,10,prior_label,S2,0.3333333432674408,0.6500970721244812,0.10093168914318085
geom_r03,submission_like,label_rate,10,prior_label,S3,0.0,0.6113041043281555,0.5139751434326172
geom_r03,submission_like,label_rate,10,prior_label,S4,0.3333333432674408,0.3694511950016022,0.0947204977273941
geom_r03,submission_like,label_rate,10,prior_label,Q1,0.875,0.575518012046814,0.8222943544387817
geom_r03,submission_like,label_rate,10,prior_label,Q2,0.875,0.3870522081851959,0.8800144195556641
geom_r03,submission_like,label_rate,10,prior_label,Q3,1.0,0.6814876794815063,0.8795815706253052
geom_r03,submission_like,label_rate,10,prior_label,S1,1.0,0.7810050845146179,0.8258477449417114
geom_r03,submission_like,label_rate,10,prior_label,S2,0.75,0.7217503190040588,0.5717352032661438
geom_r03,submission_like,label_rate,10,prior_label,S3,0.375,0.5155022740364075,0.4054473340511322
geom_r03,submission_like,label_rate,10,prior_label,S4,0.875,0.3560106158256531,0.47431454062461853
geom_r03,submission_like,label_rate,10,prior_label,Q1,0.4000000059604645,0.5117179155349731,0.33657634258270264
geom_r03,submission_like,label_rate,10,prior_label,Q2,0.800000011920929,0.6023556590080261,0.32412031292915344
geom_r03,submission_like,label_rate,10,prior_label,Q3,0.6000000238418579,0.5550298690795898,0.4607959985733032
geom_r03,submission_like,label_rate,10,prior_label,S1,0.20000000298023224,0.7068105340003967,0.25188639760017395
geom_r03,submission_like,label_rate,10,prior_label,S2,0.20000000298023224,0.40907493233680725,0.45294272899627686
geom_r03,submission_like,label_rate,10,prior_label,S3,0.0,0.36025336384773254,0.3969283998012543
geom_r03,submission_like,label_rate,10,prior_label,S4,0.6000000238418579,0.37163636088371277,0.6856686472892761
geom_r03,submission_like,label_rate,10,prior_label,Q1,1.0,0.49858856201171875,0.33657634258270264
geom_r03,submission_like,label_rate,10,prior_label,Q2,0.4000000059604645,0.366903692483902,0.32412031292915344
geom_r03,submission_like,label_rate,10,prior_label,Q3,0.4000000059604645,0.5747958421707153,0.4607959985733032
geom_r03,submission_like,label_rate,10,prior_label,S1,0.20000000298023224,0.5442714095115662,0.25188639760017395
geom_r03,submission_like,label_rate,10,prior_label,S2,0.20000000298023224,0.4842369854450226,0.45294272899627686
geom_r03,submission_like,label_rate,10,prior_label,S3,0.0,0.4386635422706604,0.3969283998012543
geom_r03,submission_like,label_rate,10,prior_label,S4,0.6000000238418579,0.4098329246044159,0.6856686472892761
geom_r03,submission_like,label_rate,10,prior_label,Q1,0.0,0.19872039556503296,0.03897058963775635
geom_r03,submission_like,label_rate,10,prior_label,Q2,0.0,0.42811787128448486,0.05955882743000984
geom_r03,submission_like,label_rate,10,prior_label,Q3,0.0,0.48181238770484924,0.3017156422138214
geom_r03,submission_like,label_rate,10,prior_label,S1,1.0,0.8297653198242188,0.928676426410675
geom_r03,submission_like,label_rate,10,prior_label,S2,0.8333333134651184,0.9504163265228271,0.9830881953239441
geom_r03,submission_like,label_rate,10,prior_label,S3,1.0,0.9320114254951477,0.970588207244873
geom_r03,submission_like,label_rate,10,prior_label,S4,0.8333333134651184,0.8339309096336365,0.8210784196853638
geom_r03,submission_like,label_rate,10,prior_label,Q1,1.0,0.22472770512104034,0.3301169276237488
geom_r03,submission_like,label_rate,10,prior_label,Q2,1.0,0.4526154100894928,0.879751443862915
geom_r03,submission_like,label_rate,10,prior_label,Q3,0.0,0.5481667518615723,0.8244150876998901
geom_r03,submission_like,label_rate,10,prior_label,S1,1.0,0.852884829044342,0.8804823756217957
geom_r03,submission_like,label_rate,10,prior_label,S2,1.0,0.9258882403373718,0.9725145101547241
geom_r03,submission_like,label_rate,10,prior_label,S3,1.0,0.9295758605003357,0.9728800654411316
geom_r03,submission_like,label_rate,10,prior_label,S4,1.0,0.8095593452453613,0.8929093480110168
geom_r03,submission_like,label_rate,10,prior_label,Q1,0.0,0.2644118368625641,0.3301169276237488
geom_r03,submission_like,label_rate,10,prior_label,Q2,0.5,0.5471709966659546,0.879751443862915
geom_r03,submission_like,label_rate,10,prior_label,Q3,0.75,0.589022696018219,0.8244150876998901
geom_r03,submission_like,label_rate,10,prior_label,S1,1.0,0.8379340767860413,0.8804823756217957
geom_r03,submission_like,label_rate,10,prior_label,S2,1.0,0.9181381464004517,0.9725145101547241
geom_r03,submission_like,label_rate,10,prior_label,S3,1.0,0.9065744876861572,0.9728800654411316
geom_r03,submission_like,label_rate,10,prior_label,S4,1.0,0.8075003027915955,0.8929093480110168
geom_r03,submission_like,label_rate,10,prior_label,Q1,0.6666666865348816,0.6188353896141052,0.3301169276237488
geom_r03,submission_like,label_rate,10,prior_label,Q2,0.7333333492279053,0.811856210231781,0.879751443862915
geom_r03,submission_like,label_rate,10,prior_label,Q3,0.4000000059604645,0.8299909234046936,0.8244150876998901
geom_r03,submission_like,label_rate,10,prior_label,S1,0.9333333373069763,0.8337976932525635,0.8804823756217957
geom_r03,submission_like,label_rate,10,prior_label,S2,0.9333333373069763,0.7305956482887268,0.9725145101547241
geom_r03,submission_like,label_rate,10,prior_label,S3,0.9333333373069763,0.6131922602653503,0.9728800654411316
geom_r03,submission_like,label_rate,10,prior_label,S4,0.46666666865348816,0.604915201663971,0.8929093480110168
geom_r03,submission_like,label_rate,10,prior_label,Q1,0.5,0.36663854122161865,0.33657634258270264
geom_r03,submission_like,label_rate,10,prior_label,Q2,0.5,0.7771880030632019,0.32412031292915344
geom_r03,submission_like,label_rate,10,prior_label,Q3,0.5,0.43574267625808716,0.4607959985733032
geom_r03,submission_like,label_rate,10,prior_label,S1,0.5,0.50113844871521,0.25188639760017395
geom_r03,submission_like,label_rate,10,prior_label,S2,0.5,0.6911540031433105,0.45294272899627686
geom_r03,submission_like,label_rate,10,prior_label,S3,0.5,0.6623288989067078,0.3969283998012543
geom_r03,submission_like,label_rate,10,prior_label,S4,1.0,0.6626582741737366,0.6856686472892761
geom_r03,submission_like,label_rate,10,prior_label,Q1,0.5,0.4065849483013153,0.3301169276237488
geom_r03,submission_like,label_rate,10,prior_label,Q2,1.0,0.6853852272033691,0.879751443862915
geom_r03,submission_like,label_rate,10,prior_label,Q3,1.0,0.6143795251846313,0.8244150876998901
geom_r03,submission_like,label_rate,10,prior_label,S1,0.5,0.5872964262962341,0.8804823756217957
geom_r03,submission_like,label_rate,10,prior_label,S2,1.0,0.7160269021987915,0.9725145101547241
geom_r03,submission_like,label_rate,10,prior_label,S3,1.0,0.7165440917015076,0.9728800654411316
geom_r03,submission_like,label_rate,10,prior_label,S4,1.0,0.6594983339309692,0.8929093480110168
geom_r03,submission_like,label_rate,10,prior_label,Q1,0.5,0.4200303852558136,0.3301169276237488
geom_r03,submission_like,label_rate,10,prior_label,Q2,1.0,0.6465708017349243,0.879751443862915
geom_r03,submission_like,label_rate,10,prior_label,Q3,1.0,0.5976817011833191,0.8244150876998901
geom_r03,submission_like,label_rate,10,prior_label,S1,0.5,0.5479265451431274,0.8804823756217957
geom_r03,submission_like,label_rate,10,prior_label,S2,1.0,0.6441930532455444,0.9725145101547241
geom_r03,submission_like,label_rate,10,prior_label,S3,0.5,0.6404680609703064,0.9728800654411316
geom_r03,submission_like,label_rate,10,prior_label,S4,0.75,0.574716329574585,0.8929093480110168
geom_r03,submission_like,label_rate,10,prior_label,Q1,0.0,0.36888864636421204,0.33657634258270264
geom_r03,submission_like,label_rate,10,prior_label,Q2,0.5,0.5086188316345215,0.32412031292915344
geom_r03,submission_like,label_rate,10,prior_label,Q3,0.0,0.5159283876419067,0.4607959985733032
geom_r03,submission_like,label_rate,10,prior_label,S1,0.0,0.43598249554634094,0.25188639760017395
geom_r03,submission_like,label_rate,10,prior_label,S2,0.0,0.5712448954582214,0.45294272899627686
geom_r03,submission_like,label_rate,10,prior_label,S3,0.0,0.5723130106925964,0.3969283998012543
geom_r03,submission_like,label_rate,10,prior_label,S4,0.5,0.6112496852874756,0.6856686472892761
geom_r03,submission_like,label_rate,10,prior_label,Q1,0.0,0.39505934715270996,0.3301169276237488
geom_r03,submission_like,label_rate,10,prior_label,Q2,1.0,0.7279942035675049,0.879751443862915
geom_r03,submission_like,label_rate,10,prior_label,Q3,1.0,0.540668785572052,0.8244150876998901
geom_r03,submission_like,label_rate,10,prior_label,S1,1.0,0.5339541435241699,0.8804823756217957
geom_r03,submission_like,label_rate,10,prior_label,S2,1.0,0.6272743344306946,0.9725145101547241
geom_r03,submission_like,label_rate,10,prior_label,S3,1.0,0.6415726542472839,0.9728800654411316
geom_r03,submission_like,label_rate,10,prior_label,S4,0.0,0.568958044052124,0.8929093480110168
geom_r03,submission_like,label_rate,10,prior_label,Q1,0.0,0.44524598121643066,0.11858974397182465
geom_r03,submission_like,label_rate,10,prior_label,Q2,1.0,0.7252328395843506,0.7756410837173462
geom_r03,submission_like,label_rate,10,prior_label,Q3,0.0,0.5628677606582642,0.016025641933083534
geom_r03,submission_like,label_rate,10,prior_label,S1,0.0,0.5294520854949951,0.13141025602817535
geom_r03,submission_like,label_rate,10,prior_label,S2,0.5,0.607622504234314,0.8717948198318481
geom_r03,submission_like,label_rate,10,prior_label,S3,1.0,0.623335599899292,0.8205128312110901
geom_r03,submission_like,label_rate,10,prior_label,S4,0.5,0.5436683893203735,0.8557692170143127
geom_r03,submission_like,label_rate,10,prior_label,Q1,0.5,0.740742027759552,0.11858974397182465
geom_r03,submission_like,label_rate,10,prior_label,Q2,0.6428571343421936,0.8464775681495667,0.7756410837173462
geom_r03,submission_like,label_rate,10,prior_label,Q3,0.1428571492433548,0.8475353121757507,0.016025641933083534
geom_r03,submission_like,label_rate,10,prior_label,S1,0.5714285969734192,0.8025400638580322,0.13141025602817535
geom_r03,submission_like,label_rate,10,prior_label,S2,1.0,0.6045992374420166,0.8717948198318481
geom_r03,submission_like,label_rate,10,prior_label,S3,0.7857142686843872,0.4640218913555145,0.8205128312110901
geom_r03,submission_like,label_rate,10,prior_label,S4,0.5714285969734192,0.5175341963768005,0.8557692170143127
geom_r03,submission_like,label_rate,10,prior_label,Q1,0.4545454680919647,0.6162192225456238,0.33657634258270264
geom_r03,submission_like,label_rate,10,prior_label,Q2,0.4545454680919647,0.48214924335479736,0.32412031292915344
geom_r03,submission_like,label_rate,10,prior_label,Q3,0.4545454680919647,0.681395411491394,0.4607959985733032
geom_r03,submission_like,label_rate,10,prior_label,S1,0.3636363744735718,0.6778957843780518,0.25188639760017395
geom_r03,submission_like,label_rate,10,prior_label,S2,0.27272728085517883,0.5934512615203857,0.45294272899627686
geom_r03,submission_like,label_rate,10,prior_label,S3,0.4545454680919647,0.4286496937274933,0.3969283998012543
geom_r03,submission_like,label_rate,10,prior_label,S4,0.7272727489471436,0.43119576573371887,0.6856686472892761
geom_r03,submission_like,raw_mean,8,prior_label,Q1,0.3571428656578064,0.5326739549636841,0.5299772620201111
geom_r03,submission_like,raw_mean,8,prior_label,Q2,0.7142857313156128,0.6087754964828491,0.6169977188110352
geom_r03,submission_like,raw_mean,8,prior_label,Q3,0.5,0.7125120162963867,0.7128726840019226
geom_r03,submission_like,raw_mean,8,prior_label,S1,0.7142857313156128,0.6712912321090698,0.6711828112602234
geom_r03,submission_like,raw_mean,8,prior_label,S2,0.7142857313156128,0.5914998054504395,0.5881582498550415
geom_r03,submission_like,raw_mean,8,prior_label,S3,0.9285714030265808,0.49419689178466797,0.48918694257736206
geom_r03,submission_like,raw_mean,8,prior_label,S4,0.6428571343421936,0.4917193651199341,0.48956552147865295
geom_r03,submission_like,raw_mean,8,prior_label,Q1,0.625,0.4845336377620697,0.19241291284561157
geom_r03,submission_like,raw_mean,8,prior_label,Q2,0.75,0.4524690806865692,0.45684078335762024
geom_r03,submission_like,raw_mean,8,prior_label,Q3,0.875,0.6948781609535217,0.6038556694984436
geom_r03,submission_like,raw_mean,8,prior_label,S1,0.875,0.7383853793144226,0.944527268409729
geom_r03,submission_like,raw_mean,8,prior_label,S2,0.9375,0.7218155264854431,0.9151740670204163
geom_r03,submission_like,raw_mean,8,prior_label,S3,0.9375,0.6609728932380676,0.9181591272354126
geom_r03,submission_like,raw_mean,8,prior_label,S4,0.625,0.6241738796234131,0.8383083343505859
geom_r03,submission_like,raw_mean,8,prior_label,Q1,1.0,0.4075862169265747,0.5299772620201111
geom_r03,submission_like,raw_mean,8,prior_label,Q2,0.9090909361839294,0.5051124095916748,0.6169977188110352
geom_r03,submission_like,raw_mean,8,prior_label,Q3,0.8181818127632141,0.5067354440689087,0.7128726840019226
geom_r03,submission_like,raw_mean,8,prior_label,S1,0.9090909361839294,0.4535366892814636,0.6711828112602234
geom_r03,submission_like,raw_mean,8,prior_label,S2,0.5454545617103577,0.6063312292098999,0.5881582498550415
geom_r03,submission_like,raw_mean,8,prior_label,S3,0.4545454680919647,0.5141481161117554,0.48918694257736206
geom_r03,submission_like,raw_mean,8,prior_label,S4,0.1818181872367859,0.5803529024124146,0.48956552147865295
geom_r03,submission_like,raw_mean,8,prior_label,Q1,1.0,0.5396482944488525,0.5299772620201111
geom_r03,submission_like,raw_mean,8,prior_label,Q2,0.0,0.5751106142997742,0.6169977188110352
geom_r03,submission_like,raw_mean,8,prior_label,Q3,1.0,0.7153492569923401,0.7128726840019226
geom_r03,submission_like,raw_mean,8,prior_label,S1,1.0,0.6810135245323181,0.6711828112602234
geom_r03,submission_like,raw_mean,8,prior_label,S2,1.0,0.6016000509262085,0.5881582498550415
geom_r03,submission_like,raw_mean,8,prior_label,S3,1.0,0.4989475905895233,0.48918694257736206
geom_r03,submission_like,raw_mean,8,prior_label,S4,1.0,0.48029404878616333,0.48956552147865295
geom_r03,submission_like,raw_mean,8,prior_label,Q1,0.0,0.5501580834388733,0.5299772620201111
geom_r03,submission_like,raw_mean,8,prior_label,Q2,0.0,0.527633011341095,0.6169977188110352
geom_r03,submission_like,raw_mean,8,prior_label,Q3,1.0,0.7173556089401245,0.7128726840019226
geom_r03,submission_like,raw_mean,8,prior_label,S1,1.0,0.6944032311439514,0.6711828112602234
geom_r03,submission_like,raw_mean,8,prior_label,S2,1.0,0.6151760816574097,0.5881582498550415
geom_r03,submission_like,raw_mean,8,prior_label,S3,1.0,0.5064917206764221,0.48918694257736206
geom_r03,submission_like,raw_mean,8,prior_label,S4,0.0,0.46182891726493835,0.48956552147865295
geom_r03,submission_like,raw_mean,8,prior_label,Q1,0.3333333432674408,0.567457377910614,0.6576389670372009
geom_r03,submission_like,raw_mean,8,prior_label,Q2,0.0,0.4635177552700043,0.4159722328186035
geom_r03,submission_like,raw_mean,8,prior_label,Q3,0.3333333432674408,0.7224087119102478,0.7965278029441833
geom_r03,submission_like,raw_mean,8,prior_label,S1,0.3333333432674408,0.7099847793579102,0.6822916865348816
geom_r03,submission_like,raw_mean,8,prior_label,S2,0.3333333432674408,0.6338322162628174,0.6677083373069763
geom_r03,submission_like,raw_mean,8,prior_label,S3,0.0,0.5182724595069885,0.5847222208976746
geom_r03,submission_like,raw_mean,8,prior_label,S4,0.3333333432674408,0.44255688786506653,0.5833333134651184
geom_r03,submission_like,raw_mean,8,prior_label,Q1,0.875,0.5916568040847778,0.5299772620201111
geom_r03,submission_like,raw_mean,8,prior_label,Q2,0.875,0.4022905230522156,0.6169977188110352
geom_r03,submission_like,raw_mean,8,prior_label,Q3,1.0,0.733046293258667,0.7128726840019226
geom_r03,submission_like,raw_mean,8,prior_label,S1,1.0,0.7186862826347351,0.6711828112602234
geom_r03,submission_like,raw_mean,8,prior_label,S2,0.75,0.6548356413841248,0.5881582498550415
geom_r03,submission_like,raw_mean,8,prior_label,S3,0.375,0.5390949845314026,0.48918694257736206
geom_r03,submission_like,raw_mean,8,prior_label,S4,0.875,0.44533395767211914,0.48956552147865295
geom_r03,submission_like,raw_mean,8,prior_label,Q1,0.4000000059604645,0.498315691947937,0.5299772620201111
geom_r03,submission_like,raw_mean,8,prior_label,Q2,0.800000011920929,0.580295205116272,0.6169977188110352
geom_r03,submission_like,raw_mean,8,prior_label,Q3,0.6000000238418579,0.6698460578918457,0.7128726840019226
geom_r03,submission_like,raw_mean,8,prior_label,S1,0.20000000298023224,0.635589599609375,0.6711828112602234
geom_r03,submission_like,raw_mean,8,prior_label,S2,0.20000000298023224,0.6030949950218201,0.5881582498550415
geom_r03,submission_like,raw_mean,8,prior_label,S3,0.0,0.5054980516433716,0.48918694257736206
geom_r03,submission_like,raw_mean,8,prior_label,S4,0.6000000238418579,0.5140082836151123,0.48956552147865295
geom_r03,submission_like,raw_mean,8,prior_label,Q1,1.0,0.5017985701560974,0.5299772620201111
geom_r03,submission_like,raw_mean,8,prior_label,Q2,0.4000000059604645,0.5272194743156433,0.6169977188110352
geom_r03,submission_like,raw_mean,8,prior_label,Q3,0.4000000059604645,0.6751384735107422,0.7128726840019226
geom_r03,submission_like,raw_mean,8,prior_label,S1,0.20000000298023224,0.6689280271530151,0.6711828112602234
geom_r03,submission_like,raw_mean,8,prior_label,S2,0.20000000298023224,0.6285263299942017,0.5881582498550415
geom_r03,submission_like,raw_mean,8,prior_label,S3,0.0,0.5277952551841736,0.48918694257736206
geom_r03,submission_like,raw_mean,8,prior_label,S4,0.6000000238418579,0.5014849901199341,0.48956552147865295
geom_r03,submission_like,raw_mean,8,prior_label,Q1,0.0,0.2141529619693756,0.19241291284561157
geom_r03,submission_like,raw_mean,8,prior_label,Q2,0.0,0.4654255211353302,0.45684078335762024
geom_r03,submission_like,raw_mean,8,prior_label,Q3,0.0,0.6108967065811157,0.6038556694984436
geom_r03,submission_like,raw_mean,8,prior_label,S1,1.0,0.9273923635482788,0.944527268409729
geom_r03,submission_like,raw_mean,8,prior_label,S2,0.8333333134651184,0.8951299786567688,0.9151740670204163
geom_r03,submission_like,raw_mean,8,prior_label,S3,1.0,0.8916872143745422,0.9181591272354126
geom_r03,submission_like,raw_mean,8,prior_label,S4,0.8333333134651184,0.8165779709815979,0.8383083343505859
geom_r03,submission_like,raw_mean,8,prior_label,Q1,1.0,0.20427267253398895,0.19241291284561157
geom_r03,submission_like,raw_mean,8,prior_label,Q2,1.0,0.4604343771934509,0.45684078335762024
geom_r03,submission_like,raw_mean,8,prior_label,Q3,0.0,0.6075228452682495,0.6038556694984436
geom_r03,submission_like,raw_mean,8,prior_label,S1,1.0,0.9355459213256836,0.944527268409729
geom_r03,submission_like,raw_mean,8,prior_label,S2,1.0,0.904538094997406,0.9151740670204163
geom_r03,submission_like,raw_mean,8,prior_label,S3,1.0,0.9038297533988953,0.9181591272354126
geom_r03,submission_like,raw_mean,8,prior_label,S4,1.0,0.825787365436554,0.8383083343505859
geom_r03,submission_like,raw_mean,8,prior_label,Q1,0.0,0.23688212037086487,0.19241291284561157
geom_r03,submission_like,raw_mean,8,prior_label,Q2,0.5,0.4567418694496155,0.45684078335762024
geom_r03,submission_like,raw_mean,8,prior_label,Q3,0.75,0.6148985028266907,0.6038556694984436
geom_r03,submission_like,raw_mean,8,prior_label,S1,1.0,0.9122970104217529,0.944527268409729
geom_r03,submission_like,raw_mean,8,prior_label,S2,1.0,0.8833299875259399,0.9151740670204163
geom_r03,submission_like,raw_mean,8,prior_label,S3,1.0,0.8763397336006165,0.9181591272354126
geom_r03,submission_like,raw_mean,8,prior_label,S4,1.0,0.7989264130592346,0.8383083343505859
