row_id,subject_id,lifelog_date,regime,target,action,direction,strength,base_subject_prior,candidate_hint_p,candidate_delta,nearest_label_days,coverage_anomaly_score,s4_context_token_count,reason
194,id08,2024-09-08,hole,Q1,TINY_MOVE,DOWN,0.15,0.4107,0.3696,-0.0411,3,1.003,0,very close Q1 neighbors agree; tiny only
194,id08,2024-09-08,hole,Q2,MOVE,UP,0.9,0.7857,0.8809,0.0952,3,1.003,0,hole row with close labeled neighbor; prev/next Q2 agree; coverage/deviation anomaly present
194,id08,2024-09-08,hole,Q3,MOVE,DOWN,0.55,0.4464,0.2455,-0.2009,3,1.003,0,close prev/next Q3 agree; temporal completion looks credible
194,id08,2024-09-08,hole,S1,TINY_MOVE,DOWN,0.12,0.4464,0.4107,-0.0357,3,1.003,0,very close S1 neighbors agree; tiny only
194,id08,2024-09-08,hole,S2,FREEZE,HOLD,0.0,0.6071,0.6071,0.0,3,1.003,0,S2 is subject/static dominated; day-level features are brittle
194,id08,2024-09-08,hole,S3,FREEZE,HOLD,0.0,0.6607,0.6607,0.0,3,1.003,0,S3 is subject/static dominated; day-level features are brittle
194,id08,2024-09-08,hole,S4,FREEZE,HOLD,0.0,0.6071,0.6071,0.0,3,1.003,0,no strong S4 context event
195,id08,2024-09-09,hole,Q1,TINY_MOVE,DOWN,0.15,0.4107,0.3696,-0.0411,2,0.5607,0,very close Q1 neighbors agree; tiny only
195,id08,2024-09-09,hole,Q2,MOVE,UP,0.7,0.7857,0.8607,0.075,2,0.5607,0,hole row with close labeled neighbor; prev/next Q2 agree
195,id08,2024-09-09,hole,Q3,MOVE,DOWN,0.55,0.4464,0.2455,-0.2009,2,0.5607,0,close prev/next Q3 agree; temporal completion looks credible
195,id08,2024-09-09,hole,S1,TINY_MOVE,DOWN,0.12,0.4464,0.4107,-0.0357,2,0.5607,0,very close S1 neighbors agree; tiny only
195,id08,2024-09-09,hole,S2,FREEZE,HOLD,0.0,0.6071,0.6071,0.0,2,0.5607,0,S2 is subject/static dominated; day-level features are brittle
195,id08,2024-09-09,hole,S3,FREEZE,HOLD,0.0,0.6607,0.6607,0.0,2,0.5607,0,S3 is subject/static dominated; day-level features are brittle
195,id08,2024-09-09,hole,S4,FREEZE,HOLD,0.0,0.6071,0.6071,0.0,2,0.5607,0,no strong S4 context event
196,id08,2024-09-10,hole,Q1,TINY_MOVE,DOWN,0.15,0.4107,0.3696,-0.0411,1,0.9236,0,very close Q1 neighbors agree; tiny only
196,id08,2024-09-10,hole,Q2,MOVE,UP,0.9,0.7857,0.8809,0.0952,1,0.9236,0,hole row with close labeled neighbor; prev/next Q2 agree; coverage/deviation anomaly present
196,id08,2024-09-10,hole,Q3,MOVE,DOWN,0.55,0.4464,0.2455,-0.2009,1,0.9236,0,close prev/next Q3 agree; temporal completion looks credible
196,id08,2024-09-10,hole,S1,TINY_MOVE,DOWN,0.12,0.4464,0.4107,-0.0357,1,0.9236,0,very close S1 neighbors agree; tiny only
196,id08,2024-09-10,hole,S2,FREEZE,HOLD,0.0,0.6071,0.6071,0.0,1,0.9236,0,S2 is subject/static dominated; day-level features are brittle
196,id08,2024-09-10,hole,S3,FREEZE,HOLD,0.0,0.6607,0.6607,0.0,1,0.9236,0,S3 is subject/static dominated; day-level features are brittle
196,id08,2024-09-10,hole,S4,FREEZE,HOLD,0.0,0.6071,0.6071,0.0,1,0.9236,0,no strong S4 context event
197,id08,2024-09-13,hole,Q1,FREEZE,HOLD,0.0,0.4107,0.4107,0.0,2,0.6721,0,Q1 signal unreliable; avoid coverage-driven movement
197,id08,2024-09-13,hole,Q2,MOVE,UP,0.9,0.7857,0.8809,0.0952,2,0.6721,0,hole row with close labeled neighbor; prev/next Q2 agree; coverage/deviation anomaly present
197,id08,2024-09-13,hole,Q3,MOVE,DOWN,0.55,0.4464,0.2455,-0.2009,2,0.6721,0,close prev/next Q3 agree; temporal completion looks credible
197,id08,2024-09-13,hole,S1,FREEZE,HOLD,0.0,0.4464,0.4464,0.0,2,0.6721,0,S1 mostly subject/static; keep stable
197,id08,2024-09-13,hole,S2,FREEZE,HOLD,0.0,0.6071,0.6071,0.0,2,0.6721,0,S2 is subject/static dominated; day-level features are brittle
197,id08,2024-09-13,hole,S3,FREEZE,HOLD,0.0,0.6607,0.6607,0.0,2,0.6721,0,S3 is subject/static dominated; day-level features are brittle
197,id08,2024-09-13,hole,S4,FREEZE,HOLD,0.0,0.6071,0.6071,0.0,2,0.6721,0,no strong S4 context event
198,id08,2024-09-14,hole,Q1,FREEZE,HOLD,0.0,0.4107,0.4107,0.0,1,0.6939,0,Q1 signal unreliable; avoid coverage-driven movement
198,id08,2024-09-14,hole,Q2,MOVE,UP,0.9,0.7857,0.8809,0.0952,1,0.6939,0,hole row with close labeled neighbor; prev/next Q2 agree; coverage/deviation anomaly present
198,id08,2024-09-14,hole,Q3,MOVE,DOWN,0.55,0.4464,0.2455,-0.2009,1,0.6939,0,close prev/next Q3 agree; temporal completion looks credible
198,id08,2024-09-14,hole,S1,FREEZE,HOLD,0.0,0.4464,0.4464,0.0,1,0.6939,0,S1 mostly subject/static; keep stable
198,id08,2024-09-14,hole,S2,FREEZE,HOLD,0.0,0.6071,0.6071,0.0,1,0.6939,0,S2 is subject/static dominated; day-level features are brittle
198,id08,2024-09-14,hole,S3,FREEZE,HOLD,0.0,0.6607,0.6607,0.0,1,0.6939,0,S3 is subject/static dominated; day-level features are brittle
198,id08,2024-09-14,hole,S4,FREEZE,HOLD,0.0,0.6071,0.6071,0.0,1,0.6939,0,no strong S4 context event
199,id08,2024-09-17,tail,Q1,FREEZE,HOLD,0.0,0.4107,0.4107,0.0,1,0.7446,0,Q1 signal unreliable; avoid coverage-driven movement
199,id08,2024-09-17,tail,Q2,FREEZE,DOWN,0.2,0.7857,0.5555,-0.2302,1,0.7446,0,coverage/deviation anomaly present
199,id08,2024-09-17,tail,Q3,TINY_MOVE,DOWN,0.25,0.4464,0.3571,-0.0893,1,0.7446,0,near Q3 neighbor exists but evidence is not clean
199,id08,2024-09-17,tail,S1,FREEZE,HOLD,0.0,0.4464,0.4464,0.0,1,0.7446,0,S1 mostly subject/static; keep stable
199,id08,2024-09-17,tail,S2,FREEZE,HOLD,0.0,0.6071,0.6071,0.0,1,0.7446,0,S2 is subject/static dominated; day-level features are brittle
199,id08,2024-09-17,tail,S3,FREEZE,HOLD,0.0,0.6607,0.6607,0.0,1,0.7446,0,S3 is subject/static dominated; day-level features are brittle
199,id08,2024-09-17,tail,S4,FREEZE,HOLD,0.0,0.6071,0.6071,0.0,1,0.7446,0,no strong S4 context event
200,id08,2024-09-19,tail,Q1,FREEZE,HOLD,0.0,0.4107,0.4107,0.0,3,0.5204,0,Q1 signal unreliable; avoid coverage-driven movement
200,id08,2024-09-19,tail,Q2,FREEZE,DOWN,0.0,0.7857,0.5107,-0.275,3,0.5204,0,
200,id08,2024-09-19,tail,Q3,TINY_MOVE,DOWN,0.25,0.4464,0.3571,-0.0893,3,0.5204,0,near Q3 neighbor exists but evidence is not clean
200,id08,2024-09-19,tail,S1,FREEZE,HOLD,0.0,0.4464,0.4464,0.0,3,0.5204,0,S1 mostly subject/static; keep stable
200,id08,2024-09-19,tail,S2,FREEZE,HOLD,0.0,0.6071,0.6071,0.0,3,0.5204,0,S2 is subject/static dominated; day-level features are brittle
200,id08,2024-09-19,tail,S3,FREEZE,HOLD,0.0,0.6607,0.6607,0.0,3,0.5204,0,S3 is subject/static dominated; day-level features are brittle
200,id08,2024-09-19,tail,S4,FREEZE,HOLD,0.0,0.6071,0.6071,0.0,3,0.5204,0,no strong S4 context event
201,id09,2024-08-05,hole,Q1,TINY_MOVE,DOWN,0.15,0.5122,0.461,-0.0512,1,0.4029,0,very close Q1 neighbors agree; tiny only
201,id09,2024-08-05,hole,Q2,MOVE,DOWN,0.7,0.439,0.2854,-0.1537,1,0.4029,0,hole row with close labeled neighbor; prev/next Q2 agree
201,id09,2024-08-05,hole,Q3,MOVE,DOWN,0.55,0.439,0.2415,-0.1976,1,0.4029,0,close prev/next Q3 agree; temporal completion looks credible
201,id09,2024-08-05,hole,S1,TINY_MOVE,DOWN,0.12,0.561,0.5161,-0.0449,1,0.4029,0,very close S1 neighbors agree; tiny only
201,id09,2024-08-05,hole,S2,FREEZE,HOLD,0.0,0.7805,0.7805,0.0,1,0.4029,0,S2 is subject/static dominated; day-level features are brittle
201,id09,2024-08-05,hole,S3,FREEZE,HOLD,0.0,0.7073,0.7073,0.0,1,0.4029,0,S3 is subject/static dominated; day-level features are brittle
201,id09,2024-08-05,hole,S4,FREEZE,HOLD,0.0,0.5854,0.5854,0.0,1,0.4029,0,no strong S4 context event
202,id09,2024-08-06,hole,Q1,TINY_MOVE,DOWN,0.15,0.5122,0.461,-0.0512,2,0.3549,6,very close Q1 neighbors agree; tiny only
202,id09,2024-08-06,hole,Q2,MOVE,DOWN,0.7,0.439,0.2854,-0.1537,2,0.3549,6,hole row with close labeled neighbor; prev/next Q2 agree
202,id09,2024-08-06,hole,Q3,MOVE,DOWN,0.55,0.439,0.2415,-0.1976,2,0.3549,6,close prev/next Q3 agree; temporal completion looks credible
202,id09,2024-08-06,hole,S1,TINY_MOVE,DOWN,0.12,0.561,0.5161,-0.0449,2,0.3549,6,very close S1 neighbors agree; tiny only
202,id09,2024-08-06,hole,S2,FREEZE,HOLD,0.0,0.7805,0.7805,0.0,2,0.3549,6,S2 is subject/static dominated; day-level features are brittle
202,id09,2024-08-06,hole,S3,FREEZE,HOLD,0.0,0.7073,0.7073,0.0,2,0.3549,6,S3 is subject/static dominated; day-level features are brittle
202,id09,2024-08-06,hole,S4,TINY_MOVE,UP,0.35,0.5854,0.6445,0.0591,2,0.3549,6,multiple S4 context tokens present; capped only
203,id09,2024-08-07,hole,Q1,TINY_MOVE,DOWN,0.15,0.5122,0.461,-0.0512,3,1.1703,0,very close Q1 neighbors agree; tiny only
203,id09,2024-08-07,hole,Q2,MOVE,DOWN,0.9,0.439,0.3234,-0.1156,3,1.1703,0,hole row with close labeled neighbor; prev/next Q2 agree; coverage/deviation anomaly present
203,id09,2024-08-07,hole,Q3,MOVE,DOWN,0.55,0.439,0.2415,-0.1976,3,1.1703,0,close prev/next Q3 agree; temporal completion looks credible
203,id09,2024-08-07,hole,S1,TINY_MOVE,DOWN,0.12,0.561,0.5161,-0.0449,3,1.1703,0,very close S1 neighbors agree; tiny only
203,id09,2024-08-07,hole,S2,FREEZE,HOLD,0.0,0.7805,0.7805,0.0,3,1.1703,0,S2 is subject/static dominated; day-level features are brittle
203,id09,2024-08-07,hole,S3,FREEZE,HOLD,0.0,0.7073,0.7073,0.0,3,1.1703,0,S3 is subject/static dominated; day-level features are brittle
203,id09,2024-08-07,hole,S4,FREEZE,HOLD,0.0,0.5854,0.5854,0.0,3,1.1703,0,no strong S4 context event
204,id09,2024-08-08,hole,Q1,FREEZE,HOLD,0.0,0.5122,0.5122,0.0,4,0.7399,0,Q1 signal unreliable; avoid coverage-driven movement
204,id09,2024-08-08,hole,Q2,MOVE,DOWN,0.9,0.439,0.3234,-0.1156,4,0.7399,0,hole row with close labeled neighbor; prev/next Q2 agree; coverage/deviation anomaly present
204,id09,2024-08-08,hole,Q3,MOVE,DOWN,0.55,0.439,0.2415,-0.1976,4,0.7399,0,close prev/next Q3 agree; temporal completion looks credible
204,id09,2024-08-08,hole,S1,FREEZE,HOLD,0.0,0.561,0.561,0.0,4,0.7399,0,S1 mostly subject/static; keep stable
204,id09,2024-08-08,hole,S2,FREEZE,HOLD,0.0,0.7805,0.7805,0.0,4,0.7399,0,S2 is subject/static dominated; day-level features are brittle
204,id09,2024-08-08,hole,S3,FREEZE,HOLD,0.0,0.7073,0.7073,0.0,4,0.7399,0,S3 is subject/static dominated; day-level features are brittle
204,id09,2024-08-08,hole,S4,FREEZE,HOLD,0.0,0.5854,0.5854,0.0,4,0.7399,0,no strong S4 context event
205,id09,2024-08-09,hole,Q1,FREEZE,HOLD,0.0,0.5122,0.5122,0.0,5,1.0537,0,Q1 signal unreliable; avoid coverage-driven movement
205,id09,2024-08-09,hole,Q2,MOVE,DOWN,0.9,0.439,0.3234,-0.1156,5,1.0537,0,hole row with close labeled neighbor; prev/next Q2 agree; coverage/deviation anomaly present
205,id09,2024-08-09,hole,Q3,MOVE,DOWN,0.55,0.439,0.2415,-0.1976,5,1.0537,0,close prev/next Q3 agree; temporal completion looks credible
205,id09,2024-08-09,hole,S1,FREEZE,HOLD,0.0,0.561,0.561,0.0,5,1.0537,0,S1 mostly subject/static; keep stable
205,id09,2024-08-09,hole,S2,FREEZE,HOLD,0.0,0.7805,0.7805,0.0,5,1.0537,0,S2 is subject/static dominated; day-level features are brittle
205,id09,2024-08-09,hole,S3,FREEZE,HOLD,0.0,0.7073,0.7073,0.0,5,1.0537,0,S3 is subject/static dominated; day-level features are brittle
205,id09,2024-08-09,hole,S4,FREEZE,HOLD,0.0,0.5854,0.5854,0.0,5,1.0537,0,no strong S4 context event
206,id09,2024-08-10,hole,Q1,FREEZE,HOLD,0.0,0.5122,0.5122,0.0,6,0.4304,0,Q1 signal unreliable; avoid coverage-driven movement
206,id09,2024-08-10,hole,Q2,MOVE,DOWN,0.7,0.439,0.2854,-0.1537,6,0.4304,0,hole row with close labeled neighbor; prev/next Q2 agree
206,id09,2024-08-10,hole,Q3,MOVE,DOWN,0.55,0.439,0.2415,-0.1976,6,0.4304,0,close prev/next Q3 agree; temporal completion looks credible
206,id09,2024-08-10,hole,S1,FREEZE,HOLD,0.0,0.561,0.561,0.0,6,0.4304,0,S1 mostly subject/static; keep stable
206,id09,2024-08-10,hole,S2,FREEZE,HOLD,0.0,0.7805,0.7805,0.0,6,0.4304,0,S2 is subject/static dominated; day-level features are brittle
206,id09,2024-08-10,hole,S3,FREEZE,HOLD,0.0,0.7073,0.7073,0.0,6,0.4304,0,S3 is subject/static dominated; day-level features are brittle
206,id09,2024-08-10,hole,S4,FREEZE,HOLD,0.0,0.5854,0.5854,0.0,6,0.4304,0,no strong S4 context event
207,id09,2024-08-11,hole,Q1,FREEZE,HOLD,0.0,0.5122,0.5122,0.0,7,0.4588,0,Q1 signal unreliable; avoid coverage-driven movement
207,id09,2024-08-11,hole,Q2,MOVE,DOWN,0.7,0.439,0.2854,-0.1537,7,0.4588,0,hole row with close labeled neighbor; prev/next Q2 agree
207,id09,2024-08-11,hole,Q3,MOVE,DOWN,0.55,0.439,0.2415,-0.1976,7,0.4588,0,close prev/next Q3 agree; temporal completion looks credible
207,id09,2024-08-11,hole,S1,FREEZE,HOLD,0.0,0.561,0.561,0.0,7,0.4588,0,S1 mostly subject/static; keep stable
207,id09,2024-08-11,hole,S2,FREEZE,HOLD,0.0,0.7805,0.7805,0.0,7,0.4588,0,S2 is subject/static dominated; day-level features are brittle
207,id09,2024-08-11,hole,S3,FREEZE,HOLD,0.0,0.7073,0.7073,0.0,7,0.4588,0,S3 is subject/static dominated; day-level features are brittle
207,id09,2024-08-11,hole,S4,FREEZE,HOLD,0.0,0.5854,0.5854,0.0,7,0.4588,0,no strong S4 context event
208,id09,2024-08-12,hole,Q1,FREEZE,HOLD,0.0,0.5122,0.5122,0.0,8,0.6158,6,Q1 signal unreliable; avoid coverage-driven movement
208,id09,2024-08-12,hole,Q2,FREEZE,DOWN,0.25,0.439,0.2854,-0.1537,8,0.6158,6,prev/next Q2 agree
208,id09,2024-08-12,hole,Q3,FREEZE,HOLD,0.0,0.439,0.439,0.0,8,0.6158,6,no clean Q3 neighbor grammar
208,id09,2024-08-12,hole,S1,FREEZE,HOLD,0.0,0.561,0.561,0.0,8,0.6158,6,S1 mostly subject/static; keep stable
208,id09,2024-08-12,hole,S2,FREEZE,HOLD,0.0,0.7805,0.7805,0.0,8,0.6158,6,S2 is subject/static dominated; day-level features are brittle
208,id09,2024-08-12,hole,S3,FREEZE,HOLD,0.0,0.7073,0.7073,0.0,8,0.6158,6,S3 is subject/static dominated; day-level features are brittle
208,id09,2024-08-12,hole,S4,TINY_MOVE,UP,0.35,0.5854,0.6445,0.0591,8,0.6158,6,multiple S4 context tokens present; capped only
209,id09,2024-08-13,hole,Q1,FREEZE,HOLD,0.0,0.5122,0.5122,0.0,8,0.562,5,Q1 signal unreliable; avoid coverage-driven movement
209,id09,2024-08-13,hole,Q2,FREEZE,DOWN,0.25,0.439,0.2854,-0.1537,8,0.562,5,prev/next Q2 agree
209,id09,2024-08-13,hole,Q3,FREEZE,HOLD,0.0,0.439,0.439,0.0,8,0.562,5,no clean Q3 neighbor grammar
209,id09,2024-08-13,hole,S1,FREEZE,HOLD,0.0,0.561,0.561,0.0,8,0.562,5,S1 mostly subject/static; keep stable
209,id09,2024-08-13,hole,S2,FREEZE,HOLD,0.0,0.7805,0.7805,0.0,8,0.562,5,S2 is subject/static dominated; day-level features are brittle
209,id09,2024-08-13,hole,S3,FREEZE,HOLD,0.0,0.7073,0.7073,0.0,8,0.562,5,S3 is subject/static dominated; day-level features are brittle
209,id09,2024-08-13,hole,S4,TINY_MOVE,UP,0.35,0.5854,0.6445,0.0591,8,0.562,5,multiple S4 context tokens present; capped only
210,id09,2024-08-14,hole,Q1,FREEZE,HOLD,0.0,0.5122,0.5122,0.0,7,0.7829,5,Q1 signal unreliable; avoid coverage-driven movement
210,id09,2024-08-14,hole,Q2,MOVE,DOWN,0.9,0.439,0.3234,-0.1156,7,0.7829,5,hole row with close labeled neighbor; prev/next Q2 agree; coverage/deviation anomaly present
210,id09,2024-08-14,hole,Q3,MOVE,DOWN,0.55,0.439,0.2415,-0.1976,7,0.7829,5,close prev/next Q3 agree; temporal completion looks credible
210,id09,2024-08-14,hole,S1,FREEZE,HOLD,0.0,0.561,0.561,0.0,7,0.7829,5,S1 mostly subject/static; keep stable
210,id09,2024-08-14,hole,S2,FREEZE,HOLD,0.0,0.7805,0.7805,0.0,7,0.7829,5,S2 is subject/static dominated; day-level features are brittle
210,id09,2024-08-14,hole,S3,FREEZE,HOLD,0.0,0.7073,0.7073,0.0,7,0.7829,5,S3 is subject/static dominated; day-level features are brittle
210,id09,2024-08-14,hole,S4,TINY_MOVE,UP,0.35,0.5854,0.6445,0.0591,7,0.7829,5,multiple S4 context tokens present; capped only
211,id09,2024-08-15,hole,Q1,FREEZE,HOLD,0.0,0.5122,0.5122,0.0,6,0.2755,0,Q1 signal unreliable; avoid coverage-driven movement
211,id09,2024-08-15,hole,Q2,MOVE,DOWN,0.7,0.439,0.2854,-0.1537,6,0.2755,0,hole row with close labeled neighbor; prev/next Q2 agree
211,id09,2024-08-15,hole,Q3,MOVE,DOWN,0.55,0.439,0.2415,-0.1976,6,0.2755,0,close prev/next Q3 agree; temporal completion looks credible
211,id09,2024-08-15,hole,S1,FREEZE,HOLD,0.0,0.561,0.561,0.0,6,0.2755,0,S1 mostly subject/static; keep stable
211,id09,2024-08-15,hole,S2,FREEZE,HOLD,0.0,0.7805,0.7805,0.0,6,0.2755,0,S2 is subject/static dominated; day-level features are brittle
211,id09,2024-08-15,hole,S3,FREEZE,HOLD,0.0,0.7073,0.7073,0.0,6,0.2755,0,S3 is subject/static dominated; day-level features are brittle
211,id09,2024-08-15,hole,S4,FREEZE,HOLD,0.0,0.5854,0.5854,0.0,6,0.2755,0,no strong S4 context event
212,id09,2024-08-16,hole,Q1,FREEZE,HOLD,0.0,0.5122,0.5122,0.0,5,0.303,0,Q1 signal unreliable; avoid coverage-driven movement
212,id09,2024-08-16,hole,Q2,MOVE,DOWN,0.7,0.439,0.2854,-0.1537,5,0.303,0,hole row with close labeled neighbor; prev/next Q2 agree
212,id09,2024-08-16,hole,Q3,MOVE,DOWN,0.55,0.439,0.2415,-0.1976,5,0.303,0,close prev/next Q3 agree; temporal completion looks credible
212,id09,2024-08-16,hole,S1,FREEZE,HOLD,0.0,0.561,0.561,0.0,5,0.303,0,S1 mostly subject/static; keep stable
212,id09,2024-08-16,hole,S2,FREEZE,HOLD,0.0,0.7805,0.7805,0.0,5,0.303,0,S2 is subject/static dominated; day-level features are brittle
212,id09,2024-08-16,hole,S3,FREEZE,HOLD,0.0,0.7073,0.7073,0.0,5,0.303,0,S3 is subject/static dominated; day-level features are brittle
212,id09,2024-08-16,hole,S4,FREEZE,HOLD,0.0,0.5854,0.5854,0.0,5,0.303,0,no strong S4 context event
213,id09,2024-08-18,hole,Q1,TINY_MOVE,DOWN,0.15,0.5122,0.461,-0.0512,3,0.5162,0,very close Q1 neighbors agree; tiny only
213,id09,2024-08-18,hole,Q2,MOVE,DOWN,0.7,0.439,0.2854,-0.1537,3,0.5162,0,hole row with close labeled neighbor; prev/next Q2 agree
213,id09,2024-08-18,hole,Q3,MOVE,DOWN,0.55,0.439,0.2415,-0.1976,3,0.5162,0,close prev/next Q3 agree; temporal completion looks credible
213,id09,2024-08-18,hole,S1,TINY_MOVE,DOWN,0.12,0.561,0.5161,-0.0449,3,0.5162,0,very close S1 neighbors agree; tiny only
213,id09,2024-08-18,hole,S2,FREEZE,HOLD,0.0,0.7805,0.7805,0.0,3,0.5162,0,S2 is subject/static dominated; day-level features are brittle
213,id09,2024-08-18,hole,S3,FREEZE,HOLD,0.0,0.7073,0.7073,0.0,3,0.5162,0,S3 is subject/static dominated; day-level features are brittle
213,id09,2024-08-18,hole,S4,FREEZE,HOLD,0.0,0.5854,0.5854,0.0,3,0.5162,0,no strong S4 context event
214,id09,2024-08-20,hole,Q1,TINY_MOVE,DOWN,0.15,0.5122,0.461,-0.0512,1,0.4019,6,very close Q1 neighbors agree; tiny only
214,id09,2024-08-20,hole,Q2,MOVE,DOWN,0.7,0.439,0.2854,-0.1537,1,0.4019,6,hole row with close labeled neighbor; prev/next Q2 agree
214,id09,2024-08-20,hole,Q3,MOVE,DOWN,0.55,0.439,0.2415,-0.1976,1,0.4019,6,close prev/next Q3 agree; temporal completion looks credible
214,id09,2024-08-20,hole,S1,TINY_MOVE,DOWN,0.12,0.561,0.5161,-0.0449,1,0.4019,6,very close S1 neighbors agree; tiny only
214,id09,2024-08-20,hole,S2,FREEZE,HOLD,0.0,0.7805,0.7805,0.0,1,0.4019,6,S2 is subject/static dominated; day-level features are brittle
214,id09,2024-08-20,hole,S3,FREEZE,HOLD,0.0,0.7073,0.7073,0.0,1,0.4019,6,S3 is subject/static dominated; day-level features are brittle
214,id09,2024-08-20,hole,S4,TINY_MOVE,UP,0.35,0.5854,0.6445,0.0591,1,0.4019,6,multiple S4 context tokens present; capped only
215,id09,2024-09-04,tail,Q1,FREEZE,HOLD,0.0,0.5122,0.5122,0.0,1,0.5,0,Q1 signal unreliable; avoid coverage-driven movement
215,id09,2024-09-04,tail,Q2,FREEZE,UP,0.0,0.439,0.6354,0.1963,1,0.5,0,
215,id09,2024-09-04,tail,Q3,TINY_MOVE,UP,0.25,0.439,0.5512,0.1122,1,0.5,0,near Q3 neighbor exists but evidence is not clean
215,id09,2024-09-04,tail,S1,FREEZE,HOLD,0.0,0.561,0.561,0.0,1,0.5,0,S1 mostly subject/static; keep stable
215,id09,2024-09-04,tail,S2,FREEZE,HOLD,0.0,0.7805,0.7805,0.0,1,0.5,0,S2 is subject/static dominated; day-level features are brittle
215,id09,2024-09-04,tail,S3,FREEZE,HOLD,0.0,0.7073,0.7073,0.0,1,0.5,0,S3 is subject/static dominated; day-level features are brittle
215,id09,2024-09-04,tail,S4,FREEZE,HOLD,0.0,0.5854,0.5854,0.0,1,0.5,0,no strong S4 context event
216,id09,2024-09-06,tail,Q1,FREEZE,HOLD,0.0,0.5122,0.5122,0.0,3,1.2856,4,Q1 signal unreliable; avoid coverage-driven movement
216,id09,2024-09-06,tail,Q2,FREEZE,UP,0.2,0.439,0.676,0.2369,3,1.2856,4,coverage/deviation anomaly present
216,id09,2024-09-06,tail,Q3,TINY_MOVE,UP,0.25,0.439,0.5512,0.1122,3,1.2856,4,near Q3 neighbor exists but evidence is not clean
216,id09,2024-09-06,tail,S1,FREEZE,HOLD,0.0,0.561,0.561,0.0,3,1.2856,4,S1 mostly subject/static; keep stable
216,id09,2024-09-06,tail,S2,FREEZE,HOLD,0.0,0.7805,0.7805,0.0,3,1.2856,4,S2 is subject/static dominated; day-level features are brittle
216,id09,2024-09-06,tail,S3,FREEZE,HOLD,0.0,0.7073,0.7073,0.0,3,1.2856,4,S3 is subject/static dominated; day-level features are brittle
216,id09,2024-09-06,tail,S4,TINY_MOVE,UP,0.35,0.5854,0.6445,0.0591,3,1.2856,4,multiple S4 context tokens present; capped only
217,id09,2024-09-07,tail,Q1,FREEZE,HOLD,0.0,0.5122,0.5122,0.0,4,0.6126,0,Q1 signal unreliable; avoid coverage-driven movement
217,id09,2024-09-07,tail,Q2,FREEZE,UP,0.0,0.439,0.6354,0.1963,4,0.6126,0,
217,id09,2024-09-07,tail,Q3,TINY_MOVE,UP,0.25,0.439,0.5512,0.1122,4,0.6126,0,near Q3 neighbor exists but evidence is not clean
217,id09,2024-09-07,tail,S1,FREEZE,HOLD,0.0,0.561,0.561,0.0,4,0.6126,0,S1 mostly subject/static; keep stable
217,id09,2024-09-07,tail,S2,FREEZE,HOLD,0.0,0.7805,0.7805,0.0,4,0.6126,0,S2 is subject/static dominated; day-level features are brittle
217,id09,2024-09-07,tail,S3,FREEZE,HOLD,0.0,0.7073,0.7073,0.0,4,0.6126,0,S3 is subject/static dominated; day-level features are brittle
217,id09,2024-09-07,tail,S4,FREEZE,HOLD,0.0,0.5854,0.5854,0.0,4,0.6126,0,no strong S4 context event
218,id09,2024-09-08,tail,Q1,FREEZE,HOLD,0.0,0.5122,0.5122,0.0,5,0.3162,0,Q1 signal unreliable; avoid coverage-driven movement
218,id09,2024-09-08,tail,Q2,FREEZE,UP,0.0,0.439,0.6354,0.1963,5,0.3162,0,
218,id09,2024-09-08,tail,Q3,TINY_MOVE,UP,0.25,0.439,0.5512,0.1122,5,0.3162,0,near Q3 neighbor exists but evidence is not clean
218,id09,2024-09-08,tail,S1,FREEZE,HOLD,0.0,0.561,0.561,0.0,5,0.3162,0,S1 mostly subject/static; keep stable
218,id09,2024-09-08,tail,S2,FREEZE,HOLD,0.0,0.7805,0.7805,0.0,5,0.3162,0,S2 is subject/static dominated; day-level features are brittle
218,id09,2024-09-08,tail,S3,FREEZE,HOLD,0.0,0.7073,0.7073,0.0,5,0.3162,0,S3 is subject/static dominated; day-level features are brittle
218,id09,2024-09-08,tail,S4,FREEZE,HOLD,0.0,0.5854,0.5854,0.0,5,0.3162,0,no strong S4 context event
219,id09,2024-09-09,tail,Q1,FREEZE,HOLD,0.0,0.5122,0.5122,0.0,6,0.3209,6,Q1 signal unreliable; avoid coverage-driven movement
219,id09,2024-09-09,tail,Q2,FREEZE,UP,0.0,0.439,0.6354,0.1963,6,0.3209,6,
219,id09,2024-09-09,tail,Q3,TINY_MOVE,UP,0.25,0.439,0.5512,0.1122,6,0.3209,6,near Q3 neighbor exists but evidence is not clean
219,id09,2024-09-09,tail,S1,FREEZE,HOLD,0.0,0.561,0.561,0.0,6,0.3209,6,S1 mostly subject/static; keep stable
219,id09,2024-09-09,tail,S2,FREEZE,HOLD,0.0,0.7805,0.7805,0.0,6,0.3209,6,S2 is subject/static dominated; day-level features are brittle
219,id09,2024-09-09,tail,S3,FREEZE,HOLD,0.0,0.7073,0.7073,0.0,6,0.3209,6,S3 is subject/static dominated; day-level features are brittle
219,id09,2024-09-09,tail,S4,TINY_MOVE,UP,0.35,0.5854,0.6445,0.0591,6,0.3209,6,multiple S4 context tokens present; capped only
220,id09,2024-09-10,tail,Q1,FREEZE,HOLD,0.0,0.5122,0.5122,0.0,7,0.472,4,Q1 signal unreliable; avoid coverage-driven movement
220,id09,2024-09-10,tail,Q2,FREEZE,UP,0.0,0.439,0.6354,0.1963,7,0.472,4,
