cell_key,row,subject_id,target,expert,expert_family,expert_pred,selection_score,true_gain,model_name,feature_view,row_episode_score,row_episode_route,row_episode_route_family,expert_matches_row_episode_route,family_matches_row_episode,law_name
83:S2,83,id02,S2,global_prior,prior,0.642369020501139,0.08003691061701122,-0.28070914056914886,episode_elasticnet_sparse,episode_full_assignment,0.0529508090514914,subject_prior,prior_reset,0.0,1.0,episode_full_assignment__episode_elasticnet_sparse
83:S3,83,id02,S3,hsjepa_action_health__high_margin_listener_health,core_action_health,0.9459459459459459,0.17615341953590574,0.11676314775563786,episode_elasticnet_sparse,episode_full_assignment,0.0529508090514914,subject_prior,prior_reset,0.0,1.0,episode_full_assignment__episode_elasticnet_sparse
83:S4,83,id02,S4,global_prior,prior,0.5558086560364465,0.054661773007430095,-0.2830382999753409,episode_elasticnet_sparse,episode_full_assignment,0.0529508090514914,subject_prior,prior_reset,0.0,1.0,episode_full_assignment__episode_elasticnet_sparse
84:Q1,84,id02,Q1,global_prior,prior,0.4920273348519362,0.004310683276884789,0.043933054070876,episode_elasticnet_sparse,episode_full_assignment,0.031954308987981496,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
84:Q2,84,id02,Q2,hsjepa_action_health__high_margin_listener_health,core_action_health,0.6486486486486487,-0.036424977067002345,0.09784911445861694,episode_elasticnet_sparse,episode_full_assignment,0.031954308987981496,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
84:Q3,84,id02,Q3,global_prior,prior,0.5968109339407744,0.015427372938967052,-0.1915044116580285,episode_elasticnet_sparse,episode_full_assignment,0.031954308987981496,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
84:S1,84,id02,S1,hsjepa_action_health__high_margin_listener_health,core_action_health,0.8378378378378378,0.0018929645768827885,0.08523666449596676,episode_elasticnet_sparse,episode_full_assignment,0.031954308987981496,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
84:S2,84,id02,S2,hsjepa_action_health__high_margin_listener_health,core_action_health,0.8918918918918918,0.053204320893159116,0.09388262781313922,episode_elasticnet_sparse,episode_full_assignment,0.031954308987981496,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
84:S3,84,id02,S3,hsjepa_action_health__high_margin_listener_health,core_action_health,0.9459459459459459,0.11680959942855797,0.07195644220127155,episode_elasticnet_sparse,episode_full_assignment,0.031954308987981496,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
84:S4,84,id02,S4,hsjepa_action_health__high_margin_listener_health,core_action_health,0.7567567567567568,-0.012663495640440814,0.07928619118322294,episode_elasticnet_sparse,episode_full_assignment,0.031954308987981496,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
85:Q1,85,id02,Q1,global_prior,prior,0.4920273348519362,0.0006152591785490973,0.12660012207205829,episode_elasticnet_sparse,episode_full_assignment,0.028067212022379488,subject_prior,prior_reset,0.0,1.0,episode_full_assignment__episode_elasticnet_sparse
85:Q2,85,id02,Q2,core_knn_blend,core_geometry,0.613899613899614,-0.03773920933403853,-0.12504548897422463,episode_elasticnet_sparse,episode_full_assignment,0.028067212022379488,subject_prior,prior_reset,0.0,1.0,episode_full_assignment__episode_elasticnet_sparse
85:Q3,85,id02,Q3,global_prior,prior,0.5968109339407744,0.013100832380213062,0.32925843481712647,episode_elasticnet_sparse,episode_full_assignment,0.028067212022379488,subject_prior,prior_reset,0.0,1.0,episode_full_assignment__episode_elasticnet_sparse
85:S1,85,id02,S1,hsjepa_action_health__high_margin_listener_health,core_action_health,0.8378378378378378,-0.005404132838616973,0.036319855587558264,episode_elasticnet_sparse,episode_full_assignment,0.028067212022379488,subject_prior,prior_reset,0.0,1.0,episode_full_assignment__episode_elasticnet_sparse
85:S2,85,id02,S2,hsjepa_action_health__high_margin_listener_health,core_action_health,0.8918918918918918,0.017088287361975363,0.017687981619318865,episode_elasticnet_sparse,episode_full_assignment,0.028067212022379488,subject_prior,prior_reset,0.0,1.0,episode_full_assignment__episode_elasticnet_sparse
85:S3,85,id02,S3,hsjepa_action_health__high_margin_listener_health,core_action_health,0.9459459459459459,0.035802366875159836,0.015175796584297213,episode_elasticnet_sparse,episode_full_assignment,0.028067212022379488,subject_prior,prior_reset,0.0,1.0,episode_full_assignment__episode_elasticnet_sparse
85:S4,85,id02,S4,core_knn_blend,core_geometry,0.7247876447876449,-0.0020566673180653257,-0.017583682966692105,episode_elasticnet_sparse,episode_full_assignment,0.028067212022379488,subject_prior,prior_reset,0.0,1.0,episode_full_assignment__episode_elasticnet_sparse
86:Q1,86,id02,Q1,core_knn_blend,core_geometry,0.4752895752895753,0.0017722134171215941,0.1590190231446711,episode_elasticnet_sparse,episode_full_assignment,0.04047572729905625,subject_prior,prior_reset,0.0,1.0,episode_full_assignment__episode_elasticnet_sparse
86:Q2,86,id02,Q2,core_knn_blend,core_geometry,0.6396138996138997,-0.023989951972991003,-0.1641407120473557,episode_elasticnet_sparse,episode_full_assignment,0.04047572729905625,subject_prior,prior_reset,0.0,1.0,episode_full_assignment__episode_elasticnet_sparse
86:Q3,86,id02,Q3,global_prior,prior,0.5968109339407744,0.010792525801223505,0.32925843481712647,episode_elasticnet_sparse,episode_full_assignment,0.04047572729905625,subject_prior,prior_reset,0.0,1.0,episode_full_assignment__episode_elasticnet_sparse
86:S1,86,id02,S1,hsjepa_action_health__high_margin_listener_health,core_action_health,0.8378378378378378,0.010821919056638613,0.052361048323202736,episode_elasticnet_sparse,episode_full_assignment,0.04047572729905625,subject_prior,prior_reset,0.0,1.0,episode_full_assignment__episode_elasticnet_sparse
86:S2,86,id02,S2,core_knn_blend,core_geometry,0.8891119691119691,0.031150868567326098,0.0145662309051343,episode_elasticnet_sparse,episode_full_assignment,0.04047572729905625,subject_prior,prior_reset,0.0,1.0,episode_full_assignment__episode_elasticnet_sparse
86:S3,86,id02,S3,global_prior,prior,0.6605922551252847,0.0281747921772607,1.811828390949747,episode_elasticnet_sparse,episode_full_assignment,0.04047572729905625,subject_prior,prior_reset,0.0,1.0,episode_full_assignment__episode_elasticnet_sparse
86:S4,86,id02,S4,core_knn_blend,core_geometry,0.7633590733590734,0.012162396081884966,0.034266136693879956,episode_elasticnet_sparse,episode_full_assignment,0.04047572729905625,subject_prior,prior_reset,0.0,1.0,episode_full_assignment__episode_elasticnet_sparse
87:Q1,87,id02,Q1,global_prior,prior,0.4920273348519362,0.00783169290650388,-0.06813130591804195,episode_elasticnet_sparse,episode_full_assignment,0.02592228369670712,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
87:Q2,87,id02,Q2,global_prior,prior,0.5580865603644647,-0.023718018450673735,-0.1011616078850619,episode_elasticnet_sparse,episode_full_assignment,0.02592228369670712,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
87:Q3,87,id02,Q3,global_prior,prior,0.5968109339407744,-0.019550789292864874,0.12908397223150792,episode_elasticnet_sparse,episode_full_assignment,0.02592228369670712,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
87:S1,87,id02,S1,global_prior,prior,0.6742596810933941,-0.0020616632617228153,-0.18088939500447448,episode_elasticnet_sparse,episode_full_assignment,0.02592228369670712,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
87:S2,87,id02,S2,hsjepa_action_health__high_margin_listener_health,core_action_health,0.8918918918918918,0.016072681126568636,0.017687981619318865,episode_elasticnet_sparse,episode_full_assignment,0.02592228369670712,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
87:S3,87,id02,S3,hsjepa_action_health__high_margin_listener_health,core_action_health,0.9459459459459459,0.09998783345363256,0.05745617725470943,episode_elasticnet_sparse,episode_full_assignment,0.02592228369670712,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
87:S4,87,id02,S4,hsjepa_action_health__high_margin_listener_health,core_action_health,0.7567567567567568,-0.007848881646831571,-0.12348105677102095,episode_elasticnet_sparse,episode_full_assignment,0.02592228369670712,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
88:Q1,88,id02,Q1,global_prior,prior,0.4920273348519362,0.006136043674717276,-0.043418534789933294,episode_elasticnet_sparse,episode_full_assignment,0.044740963677326356,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
88:Q2,88,id02,Q2,hsjepa_action_health__high_margin_listener_health,core_action_health,0.6486486486486487,-0.01785882457736142,0.189346171730919,episode_elasticnet_sparse,episode_full_assignment,0.044740963677326356,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
88:Q3,88,id02,Q3,global_prior,prior,0.5968109339407744,0.025723111957635113,-0.1915044116580285,episode_elasticnet_sparse,episode_full_assignment,0.044740963677326356,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
88:S1,88,id02,S1,hsjepa_action_health__high_margin_listener_health,core_action_health,0.8378378378378378,0.019293665777743736,0.06866376172587649,episode_elasticnet_sparse,episode_full_assignment,0.044740963677326356,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
88:S2,88,id02,S2,core_knn_blend,core_geometry,0.9148262548262549,0.07620881315330479,0.07286208439498422,episode_elasticnet_sparse,episode_full_assignment,0.044740963677326356,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
88:S3,88,id02,S3,hsjepa_action_health__high_margin_listener_health,core_action_health,0.9459459459459459,0.07200505328705147,0.029071574017719565,episode_elasticnet_sparse,episode_full_assignment,0.044740963677326356,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
88:S4,88,id02,S4,core_knn_blend,core_geometry,0.8147876447876449,0.033968689042389644,-0.44169873096945067,episode_elasticnet_sparse,episode_full_assignment,0.044740963677326356,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
114:Q1,114,id03,Q1,hsjepa_action_health__high_margin_listener_health,core_action_health,0.84,-0.02489135875258838,0.08626953719299715,episode_elasticnet_sparse,episode_full_assignment,-0.0014301330884555537,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
114:Q2,114,id03,Q2,hsjepa_action_health__high_margin_listener_health,core_action_health,0.7599999999999999,-0.02171535413696015,0.08101435751725533,episode_elasticnet_sparse,episode_full_assignment,-0.0014301330884555537,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
114:Q3,114,id03,Q3,hsjepa_action_health__high_margin_listener_health,core_action_health,0.7599999999999999,-0.026831559905929413,0.08101435751725533,episode_elasticnet_sparse,episode_full_assignment,-0.0014301330884555537,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
114:S1,114,id03,S1,hsjepa_action_health__high_margin_listener_health,core_action_health,0.8,-0.00848565697607121,0.016201974576280476,episode_elasticnet_sparse,episode_full_assignment,-0.0014301330884555537,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
114:S2,114,id03,S2,hsjepa_action_health__high_margin_listener_health,core_action_health,0.52,0.003513309793990369,-0.019587133275304702,episode_elasticnet_sparse,episode_full_assignment,-0.0014301330884555537,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
114:S3,114,id03,S3,hsjepa_action_health__wide_listener_health,core_action_health,0.502682357222172,0.0004876512846893402,-0.014480470444973359,episode_elasticnet_sparse,episode_full_assignment,-0.0014301330884555537,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
114:S4,114,id03,S4,core_knn_blend,core_geometry,0.2037142857142857,-0.01407884254371533,0.04965167617619515,episode_elasticnet_sparse,episode_full_assignment,-0.0014301330884555537,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
115:Q1,115,id03,Q1,hsjepa_action_health__high_margin_listener_health,core_action_health,0.84,-0.02895586378808317,0.08626953719299715,episode_elasticnet_sparse,episode_full_assignment,0.002745109669128453,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
115:Q2,115,id03,Q2,hsjepa_action_health__high_margin_listener_health,core_action_health,0.7599999999999999,-0.029931093673445083,0.09952959534703287,episode_elasticnet_sparse,episode_full_assignment,0.002745109669128453,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
115:Q3,115,id03,Q3,hsjepa_action_health__high_margin_listener_health,core_action_health,0.7599999999999999,-0.02313048026620854,-0.17635138980745024,episode_elasticnet_sparse,episode_full_assignment,0.002745109669128453,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
115:S1,115,id03,S1,hsjepa_action_health__high_margin_listener_health,core_action_health,0.8,-0.008019287879653806,0.016201974576280476,episode_elasticnet_sparse,episode_full_assignment,0.002745109669128453,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
115:S2,115,id03,S2,core_knn_blend,core_geometry,0.568857142857143,-0.0005653112463767599,-0.13898369857263826,episode_elasticnet_sparse,episode_full_assignment,0.002745109669128453,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
115:S3,115,id03,S3,hsjepa_action_health__high_margin_listener_health,core_action_health,0.48,0.00012050328816629041,0.049415359563350414,episode_elasticnet_sparse,episode_full_assignment,0.002745109669128453,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
115:S4,115,id03,S4,core_knn_blend,core_geometry,0.22942857142857143,-0.014604700688212614,0.03393990920622819,episode_elasticnet_sparse,episode_full_assignment,0.002745109669128453,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
116:Q1,116,id03,Q1,core_knn_blend,core_geometry,0.732,-0.04158741676688907,-0.01741193147682224,episode_elasticnet_sparse,episode_full_assignment,-0.012187328628511324,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
116:Q2,116,id03,Q2,core_knn_blend,core_geometry,0.6751428571428572,-0.04137197806816036,0.0,episode_elasticnet_sparse,episode_full_assignment,-0.012187328628511324,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
116:Q3,116,id03,Q3,hsjepa_action_health__high_margin_listener_health,core_action_health,0.7599999999999999,-0.03658467475088212,-0.2202823190331773,episode_elasticnet_sparse,episode_full_assignment,-0.012187328628511324,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
116:S1,116,id03,S1,hsjepa_action_health__high_margin_listener_health,core_action_health,0.8,-0.013311684788820234,0.016201974576280476,episode_elasticnet_sparse,episode_full_assignment,-0.012187328628511324,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
116:S2,116,id03,S2,hsjepa_action_health__high_margin_listener_health,core_action_health,0.52,-0.009792552498320482,0.021661496781179346,episode_elasticnet_sparse,episode_full_assignment,-0.012187328628511324,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
116:S3,116,id03,S3,hsjepa_action_health__high_margin_listener_health,core_action_health,0.48,-0.003945134722016776,0.049415359563350414,episode_elasticnet_sparse,episode_full_assignment,-0.012187328628511324,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
116:S4,116,id03,S4,core_knn_blend,core_geometry,0.25514285714285717,-0.0036268810636215926,-0.017113937372251253,episode_elasticnet_sparse,episode_full_assignment,-0.012187328628511324,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
117:Q1,117,id03,Q1,hsjepa_action_health__high_margin_listener_health,core_action_health,0.84,-0.036281680739664396,0.15534186519741147,episode_elasticnet_sparse,episode_full_assignment,0.0018507583678408733,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
117:Q2,117,id03,Q2,hsjepa_action_health__high_margin_listener_health,core_action_health,0.7599999999999999,0.001845337785463001,0.06283571109022162,episode_elasticnet_sparse,episode_full_assignment,0.0018507583678408733,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
117:Q3,117,id03,Q3,hsjepa_action_health__high_margin_listener_health,core_action_health,0.7599999999999999,-0.010928655032864908,-0.13040149961559422,episode_elasticnet_sparse,episode_full_assignment,0.0018507583678408733,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
117:S1,117,id03,S1,global_prior,prior,0.6787330316742082,-0.01359523294266599,-0.08061397304182855,episode_elasticnet_sparse,episode_full_assignment,0.0018507583678408733,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
117:S2,117,id03,S2,hsjepa_action_health__high_margin_listener_health,core_action_health,0.52,0.011265465341569861,-0.03163708494318229,episode_elasticnet_sparse,episode_full_assignment,0.0018507583678408733,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
117:S3,117,id03,S3,hsjepa_action_health__wide_listener_health,core_action_health,0.5572329846315145,0.026981633075621056,-0.18037223782863843,episode_elasticnet_sparse,episode_full_assignment,0.0018507583678408733,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
117:S4,117,id03,S4,core_knn_blend,core_geometry,0.25514285714285717,-0.02575247433224158,0.035132418798186016,episode_elasticnet_sparse,episode_full_assignment,0.0018507583678408733,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
118:Q1,118,id03,Q1,core_knn_blend,core_geometry,0.7834285714285715,-0.025973835996705504,0.03337350881650655,episode_elasticnet_sparse,episode_full_assignment,-0.018176588871013328,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
118:Q2,118,id03,Q2,core_knn_blend,core_geometry,0.6622857142857144,-0.00784205832494515,-0.0926397415224226,episode_elasticnet_sparse,episode_full_assignment,-0.018176588871013328,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
118:Q3,118,id03,Q3,hsjepa_action_health__high_margin_listener_health,core_action_health,0.7599999999999999,-0.007638693731537807,0.02744074615495329,episode_elasticnet_sparse,episode_full_assignment,-0.018176588871013328,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
118:S1,118,id03,S1,hsjepa_action_health__high_margin_listener_health,core_action_health,0.8,-0.004272715122722711,0.016201974576280476,episode_elasticnet_sparse,episode_full_assignment,-0.018176588871013328,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
118:S2,118,id03,S2,hsjepa_action_health__wide_listener_health,core_action_health,0.5334011530823081,-0.005400921574435043,0.021099144001994863,episode_elasticnet_sparse,episode_full_assignment,-0.018176588871013328,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
118:S3,118,id03,S3,hsjepa_action_health__wide_listener_health,core_action_health,0.502682357222172,0.0055563208675526825,-0.014480470444973359,episode_elasticnet_sparse,episode_full_assignment,-0.018176588871013328,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
118:S4,118,id03,S4,core_knn_blend,core_geometry,0.25514285714285717,-0.0020247703315193436,-0.017113937372251253,episode_elasticnet_sparse,episode_full_assignment,-0.018176588871013328,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
119:Q1,119,id03,Q1,hsjepa_action_health__high_margin_listener_health,core_action_health,0.84,-0.03730952953404616,0.08626953719299715,episode_elasticnet_sparse,episode_full_assignment,0.0074180009334942135,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
119:Q2,119,id03,Q2,hsjepa_action_health__high_margin_listener_health,core_action_health,0.7599999999999999,-0.03637208634092651,0.09952959534703287,episode_elasticnet_sparse,episode_full_assignment,0.0074180009334942135,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
119:Q3,119,id03,Q3,hsjepa_action_health__high_margin_listener_health,core_action_health,0.7599999999999999,-0.03035020327485323,0.0449816363536249,episode_elasticnet_sparse,episode_full_assignment,0.0074180009334942135,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
119:S1,119,id03,S1,hsjepa_action_health__high_margin_listener_health,core_action_health,0.8,-0.015850058014433142,-0.015943650397136078,episode_elasticnet_sparse,episode_full_assignment,0.0074180009334942135,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
119:S2,119,id03,S2,hsjepa_action_health__high_margin_listener_health,core_action_health,0.52,-0.010142698467737247,-0.043543562417588055,episode_elasticnet_sparse,episode_full_assignment,0.0074180009334942135,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
119:S3,119,id03,S3,hsjepa_action_health__high_margin_listener_health,core_action_health,0.48,-0.01582243664076957,-0.031637084943182514,episode_elasticnet_sparse,episode_full_assignment,0.0074180009334942135,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
119:S4,119,id03,S4,core_knn_blend,core_geometry,0.22942857142857143,-0.016928179887822043,0.0,episode_elasticnet_sparse,episode_full_assignment,0.0074180009334942135,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
120:Q1,120,id03,Q1,hsjepa_action_health__high_margin_listener_health,core_action_health,0.84,-0.027692871874948916,0.1376213778760477,episode_elasticnet_sparse,episode_full_assignment,0.02331772688434711,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
120:Q2,120,id03,Q2,hsjepa_action_health__high_margin_listener_health,core_action_health,0.7599999999999999,0.003113169266909766,0.0449816363536249,episode_elasticnet_sparse,episode_full_assignment,0.02331772688434711,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
120:Q3,120,id03,Q3,global_prior,prior,0.5995475113122172,-0.011952763075733636,-0.24388733486508868,episode_elasticnet_sparse,episode_full_assignment,0.02331772688434711,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
120:S1,120,id03,S1,global_prior,prior,0.6787330316742082,0.028600307659181895,-0.1481818815310068,episode_elasticnet_sparse,episode_full_assignment,0.02331772688434711,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
120:S2,120,id03,S2,hsjepa_action_health__high_margin_listener_health,core_action_health,0.52,0.010980645328999127,-0.11215059759957224,episode_elasticnet_sparse,episode_full_assignment,0.02331772688434711,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
120:S3,120,id03,S3,hsjepa_action_health__wide_listener_health,core_action_health,0.5345410471996727,0.021009417305325837,-0.10584757529073885,episode_elasticnet_sparse,episode_full_assignment,0.02331772688434711,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
120:S4,120,id03,S4,core_knn_blend,core_geometry,0.24228571428571433,-0.036378372973537604,0.07028653272817165,episode_elasticnet_sparse,episode_full_assignment,0.02331772688434711,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
121:Q1,121,id03,Q1,hsjepa_action_health__high_margin_listener_health,core_action_health,0.84,-0.03544070639882399,-0.3604179302175661,episode_elasticnet_sparse,episode_full_assignment,0.009997383000348973,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
121:Q2,121,id03,Q2,hsjepa_action_health__high_margin_listener_health,core_action_health,0.7599999999999999,-0.039982460302958975,0.1376213778760475,episode_elasticnet_sparse,episode_full_assignment,0.009997383000348973,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
121:Q3,121,id03,Q3,hsjepa_action_health__high_margin_listener_health,core_action_health,0.7599999999999999,-0.03585221951006223,0.06283571109022162,episode_elasticnet_sparse,episode_full_assignment,0.009997383000348973,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
121:S1,121,id03,S1,hsjepa_action_health__high_margin_listener_health,core_action_health,0.8,-0.014027968771801947,0.0,episode_elasticnet_sparse,episode_full_assignment,0.009997383000348973,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
121:S2,121,id03,S2,hsjepa_action_health__high_margin_listener_health,core_action_health,0.52,-0.002006738289316688,-0.0669394826751093,episode_elasticnet_sparse,episode_full_assignment,0.009997383000348973,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
121:S3,121,id03,S3,hsjepa_action_health__high_margin_listener_health,core_action_health,0.48,-0.007367714477341818,-0.031637084943182514,episode_elasticnet_sparse,episode_full_assignment,0.009997383000348973,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
121:S4,121,id03,S4,core_knn_blend,core_geometry,0.268,-0.02393162274284784,-0.04685917114094185,episode_elasticnet_sparse,episode_full_assignment,0.009997383000348973,core_knn_blend,core_reset,0.0,0.0,episode_full_assignment__episode_elasticnet_sparse
166:Q1,166,id04,Q1,core_knn_blend,core_geometry,0.5192857142857144,0.02114598212437517,0.10429124189826755,episode_elasticnet_sparse,episode_full_assignment,0.015759688760834833,global_prior,prior_reset,1.0,1.0,episode_full_assignment__episode_elasticnet_sparse
166:Q2,166,id04,Q2,core_knn_blend,core_geometry,0.41821428571428576,0.06963748590202176,0.06345740919409593,episode_elasticnet_sparse,episode_full_assignment,0.015759688760834833,global_prior,prior_reset,1.0,1.0,episode_full_assignment__episode_elasticnet_sparse
166:Q3,166,id04,Q3,core_knn_blend,core_geometry,0.7596428571428572,0.026454650633136206,0.07010168668044131,episode_elasticnet_sparse,episode_full_assignment,0.015759688760834833,global_prior,prior_reset,1.0,1.0,episode_full_assignment__episode_elasticnet_sparse
166:S1,166,id04,S1,global_prior,prior,0.6773455377574371,0.030604263009780606,-0.008104138219581003,episode_elasticnet_sparse,episode_full_assignment,0.015759688760834833,global_prior,prior_reset,1.0,1.0,episode_full_assignment__episode_elasticnet_sparse
166:S2,166,id04,S2,global_prior,prior,0.6498855835240275,0.03180237032121307,0.04880644951330504,episode_elasticnet_sparse,episode_full_assignment,0.015759688760834833,global_prior,prior_reset,1.0,1.0,episode_full_assignment__episode_elasticnet_sparse
166:S3,166,id04,S3,core_knn_blend,core_geometry,0.5182142857142857,0.03272746977544477,0.027048981904959857,episode_elasticnet_sparse,episode_full_assignment,0.015759688760834833,global_prior,prior_reset,1.0,1.0,episode_full_assignment__episode_elasticnet_sparse
166:S4,166,id04,S4,hsjepa_action_health__high_margin_listener_health,core_action_health,0.47727272727272735,0.025404138976363247,0.19919785771785614,episode_elasticnet_sparse,episode_full_assignment,0.015759688760834833,global_prior,prior_reset,1.0,1.0,episode_full_assignment__episode_elasticnet_sparse
167:Q1,167,id04,Q1,global_prior,prior,0.4874141876430206,0.03133645888417584,-0.038269040314942604,episode_elasticnet_sparse,episode_full_assignment,-0.004078686709447353,global_prior,prior_reset,1.0,1.0,episode_full_assignment__episode_elasticnet_sparse
167:Q2,167,id04,Q2,core_knn_blend,core_geometry,0.41821428571428576,0.060090794057905336,0.06345740919409593,episode_elasticnet_sparse,episode_full_assignment,-0.004078686709447353,global_prior,prior_reset,1.0,1.0,episode_full_assignment__episode_elasticnet_sparse
