flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h085_q,h085_q_move,h085_q_gain,h085_abs_q_move,h082_cell,h084_dark_cell,source_agrees_h085,h085_cell_score,candidate_spec,h085_applied_alpha,h085_unit,candidate_id
878,125,id05,2024-11-18,2024-11-17,S1,3,0.4794017797119055,0.511050999490323,0.0020046026300218,0.6474971428571428,0.3890571428571429,0.5134816571428571,0.1009857142857142,0.1785714285714285,0.5833409142857143,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.1249313237440827,-9.630615681336869e-07,-0.0019716046203452,1.0,1.0,1.0,0.0,0.0,0.3444250101658246,0.1785714285714285,0.8828571428571429,0.8851428571428571,0.0,0.0,,0.7852085714285715,0.5111515792002919,0.12705325480504404,0.0018358077872721035,0.12705325480504404,1.0,0.0,1.0,0.6955492,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
879,125,id05,2024-11-18,2024-11-17,S2,4,0.1925851798639026,0.1745082852369926,0.0010771184681305,0.7195257142857142,0.3890571428571429,0.421046,0.2676571428571428,0.5674285714285714,0.6273299999999999,1.0,0.0,0,19.0,16.192323443285442,3.0,1.0,-0.1188841702086945,-1.8013791432138731e-06,-0.0010577203601515,1.0,1.0,1.0,0.0,0.0121823695659652,0.1599365497816095,0.5165714285714286,0.6902857142857143,0.68,0.0,0.0,,0.7182000000000002,0.17445575994408555,-0.12107265395360467,0.0009877165323025627,0.12107265395360467,1.0,0.0,1.0,0.6102929142857143,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
881,125,id05,2024-11-18,2024-11-17,S4,6,0.311661356419362,0.2904164329698482,0.001065666426276,0.4722285714285714,0.3890571428571429,0.4274752571428571,0.1624714285714285,0.1785714285714285,0.4673406857142857,1.0,1.0,0,21.0,18.02115831398056,3.0,1.0,-0.0996275141391392,-1.4479886680115353e-07,-0.001048282080066,1.0,1.0,1.0,0.0,0.0,0.1948799285549782,0.1785714285714285,0.7531428571428571,0.756,0.0,0.0,,0.6888142857142857,0.2903821393961995,-0.10116509394277762,0.0009738316794680735,0.10116509394277762,1.0,0.0,1.0,0.6198414285714284,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
887,126,id05,2024-11-19,2024-11-18,S3,5,0.1453934844513222,0.1741809874597846,0.0031688876702215,0.7238914285714287,0.2253771428571428,0.4727008571428572,0.0903857142857142,0.1785714285714285,0.6953225142857143,1.0,0.0,0,19.0,16.192323443285442,3.0,1.0,0.2116694199522784,-1.3456834882533837e-06,-0.0031089763322658,1.0,1.0,1.0,0.0,0.0,0.4671263595271669,0.1785714285714285,0.9325714285714286,0.9325714285714286,0.0,0.0,,0.7972828571428571,0.1743031162733355,0.21576548821845654,0.002897899319996622,0.21576548821845654,1.0,0.0,1.0,0.729322057142857,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
900,128,id06,2024-07-07,2024-07-06,S2,4,0.9672789969212284,0.9887277680058654,0.0096723050225968,0.9303085714285716,0.7328571428571429,0.8165893142857141,0.0314142857142857,0.1785714285714285,0.8980200000000002,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,1.0728414939112352,-3.93954068051405e-06,-0.009549006647589,1.0,1.0,1.0,0.0,0.0,0.8383714548008615,0.1785714285714285,0.9611428571428572,0.9611428571428572,0.0,0.0,,0.9537342857142858,0.988991933646794,1.1115880624714207,0.009286037647777273,1.1115880624714207,1.0,0.0,1.0,0.8605686857142856,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
901,128,id06,2024-07-07,2024-07-06,S3,5,0.9451213960952204,0.9623329299678068,0.0031917864442314,0.9410171428571428,0.7328571428571429,0.8205538857142858,0.0648714285714285,0.1785714285714285,0.9198020571428572,0.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.389030223253334,-5.927972550244808e-06,-0.0031433977715138,1.0,1.0,1.0,0.0,0.0,0.2946699310313275,0.1785714285714285,0.8508571428571429,0.852,0.0,0.0,,0.8984657142857144,0.9624231210388624,0.3968754120400919,0.0029614842070027625,0.3968754120400919,1.0,0.0,1.0,0.7958179428571428,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
902,128,id06,2024-07-07,2024-07-06,S4,6,0.9132721920383364,0.92903940186273,0.0016643099007852,0.8723542857142859,0.7328571428571429,0.7858620000000001,0.0680714285714285,0.1785714285714285,0.8101014857142858,0.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.2148105781224168,-2.310834096350532e-06,-0.0016380262642051,1.0,1.0,1.0,0.0,0.0,0.3030336840454197,0.1785714285714285,0.8577142857142858,0.8594285714285714,0.0,0.0,,0.870442857142857,0.9291265832606681,0.21909016870163844,0.0015384088321166445,0.21909016870163844,1.0,0.0,1.0,0.7477489142857142,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
907,129,id06,2024-07-08,2024-07-07,S2,4,0.993291558834372,0.999999,0.0067212260474213,0.8325428571428574,0.663397142857143,0.7361856571428573,0.0337285714285714,0.1785714285714285,0.8205600000000001,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,8.705748307653971,-1.6592991212819532e-06,-0.0067211388694605,1.0,1.0,1.0,0.0,0.0,2.313016074177314,0.1785714285714285,0.972,0.972,0.0,0.0,,0.9199457142857144,0.999999,8.817851931739384,0.004108494323247127,8.817851931739384,1.0,0.0,1.0,0.8326750571428573,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
920,131,id06,2024-07-10,2024-07-09,S1,3,0.4449659218740104,0.4247540743128568,0.0008297825944696,0.7979314285714287,0.6308571428571428,0.6992592571428571,0.1169857142857142,0.1785714285714285,0.7020106285714286,1.0,0.0,0,16.0,14.962578163183842,3.0,1.0,-0.0851858975570105,-1.8823147635049376e-06,-0.0008213592520094,1.0,1.0,1.0,0.0,0.0,0.1166419611040017,0.1785714285714285,0.6108571428571429,0.6228571428571429,0.0,0.0,,0.8459571428571429,0.42472449846926436,-0.08237652460099681,0.0007575154415624397,0.08237652460099681,1.0,0.0,1.0,0.6753910857142857,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
921,131,id06,2024-07-10,2024-07-09,S2,4,0.8829916701436188,0.8543097895781325,0.0037298200377897,0.86828,0.6308571428571428,0.7370014285714286,0.0366999999999999,0.1785714285714285,0.816018,1.0,0.0,0,20.0,17.52959496159584,3.0,1.0,-0.2599301853930716,-2.8767822634616726e-06,-0.0036950639691605,1.0,1.0,1.0,0.0,0.0,0.2958628776992405,0.1785714285714285,0.852,0.8537142857142858,0.0,0.0,,0.9172371428571428,0.8542178625184519,-0.252997667992106,0.003400738520479507,0.252997667992106,1.0,0.0,1.0,0.8147021142857142,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
927,132,id06,2024-07-11,2024-07-10,S1,3,0.9088797406235304,0.8914753701973694,0.0017331219406714,0.89912,0.7058171428571429,0.7858910285714287,0.0697,0.1785714285714285,0.8322325714285715,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1914964209697936,-2.68187715625001e-06,-0.0017036163131252,1.0,1.0,1.0,0.0,0.0,0.3107996362051777,0.1785714285714285,0.8628571428571429,0.864,0.0,0.0,,0.9135228571428572,0.891393765588163,-0.19497516763586908,0.0015858928176732956,0.19497516763586908,1.0,0.0,1.0,0.7856504,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
928,132,id06,2024-07-11,2024-07-10,S2,4,0.9060132637497244,0.8721560499542845,0.0061154788500604,0.9231542857142856,0.7058171428571429,0.7999392571428572,0.0303285714285714,0.1785714285714285,0.8963100000000002,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.3410484862642166,-3.0258789664251337e-06,-0.0060088819034933,1.0,1.0,1.0,0.0,0.0,0.5081951484664704,0.1785714285714285,0.9365714285714286,0.9365714285714286,0.0,0.0,,0.9430314285714286,0.8719974802129887,-0.347163692563788,0.005580506560470044,0.347163692563788,1.0,0.0,1.0,0.8482034285714286,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
929,132,id06,2024-07-11,2024-07-10,S3,5,0.9747834045141448,0.981441673261674,0.0009912752530628,0.7774114285714286,0.7058171428571429,0.7258048571428573,0.0890142857142857,0.1785714285714285,0.790344,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.3091364431640539,-1.0029567755811474e-06,-0.0009760334836016,1.0,1.0,1.0,0.0,0.0,0.7463229940788898,0.1785714285714285,0.9594285714285714,0.9594285714285714,0.0,0.0,,0.8725742857142857,0.9816692067547823,0.3259590899268021,0.0009752083590424676,0.3259590899268021,1.0,0.0,1.0,0.7528397142857143,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
934,133,id06,2024-07-12,2024-07-11,S1,3,0.939572280761955,0.9326476999679778,0.0004079910724159,0.7361371428571428,0.6680171428571429,0.6854981142857142,0.1185,0.1785714285714285,0.677688,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1216670968719094,-1.000521164606464e-06,-0.000401023820321,1.0,1.0,1.0,0.0,0.0,0.3711571761849954,0.1785714285714285,0.9028571428571428,0.904,0.0,0.0,,0.8348028571428572,0.9325405679175323,-0.11759057977231935,0.0003817489497203175,0.11759057977231935,1.0,0.0,1.0,0.6592914857142856,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
935,133,id06,2024-07-12,2024-07-11,S2,4,0.9260960338443308,0.918915311519669,0.000365981266428,0.746,0.6680171428571429,0.6899616571428571,0.1245285714285714,0.1785714285714285,0.6967439999999999,0.0,1.0,0,21.0,18.02115831398056,3.0,1.0,-0.104814057730653,-1.1036517097896068e-06,-0.000361905897325,1.0,1.0,1.0,0.0,0.0,0.2697540955592494,0.1785714285714285,0.8331428571428572,0.8342857142857143,0.0,0.0,,0.7918257142857144,0.9188340443618793,-0.10160181229695509,0.0003398433633639564,0.10160181229695509,1.0,0.0,1.0,0.6062993714285714,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
937,133,id06,2024-07-12,2024-07-11,S4,6,0.9169623290549336,0.9357196665169352,0.0024895142176649,0.9279714285714286,0.6680171428571429,0.7825090857142858,0.0832714285714285,0.1785714285714285,0.8436507428571429,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.2798614083968501,-6.710776769484949e-06,-0.0024696873765104,1.0,1.0,1.0,0.0,0.0,0.1361827791203361,0.1785714285714285,0.6462857142857142,0.6582857142857143,0.0,0.0,,0.9087285714285712,0.9357565089925198,0.2769028721668696,0.002287198136023849,0.2769028721668696,1.0,0.0,1.0,0.8070985142857142,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
963,137,id06,2024-07-17,2024-07-16,S2,4,0.9134919808146024,0.8900304229882968,0.0032313708368596,0.8188000000000001,0.600277142857143,0.6982935428571428,0.0407857142857142,0.1785714285714285,0.79347,1.0,0.0,0,15.0,12.2084399505488,3.0,1.0,-0.2687242024435843,-1.7241591189427524e-06,-0.0032265930887088,1.0,1.0,1.0,0.0,0.0,0.6268172553376072,0.1785714285714285,0.952,0.952,0.0,0.0,,0.9011685714285717,0.8898630782107624,-0.26769420936114185,0.0029665082246170815,0.26769420936114185,1.0,0.0,1.0,0.8006314571428571,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
964,137,id06,2024-07-17,2024-07-16,S3,5,0.965694943919707,0.9745020842347952,0.0012820487980551,0.8599885714285714,0.600277142857143,0.7156199428571428,0.1068714285714285,0.1785714285714285,0.8230402285714287,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.3115195451401728,-2.833868381996585e-06,-0.0012728877921682,1.0,1.0,1.0,0.0,0.0,0.4089797658704055,0.1785714285714285,0.9182857142857144,0.9182857142857144,0.0,0.0,,0.8912142857142857,0.9746275654606188,0.31083684312742976,0.0012099780643654995,0.31083684312742976,1.0,0.0,1.0,0.7608545428571429,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
969,138,id06,2024-07-18,2024-07-17,S1,3,0.9262208792442524,0.9154308552193552,0.0008162267351449,0.9104742857142858,0.804777142857143,0.8367106857142859,0.1347857142857143,0.1785714285714285,0.829289142857143,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1505891580039894,-2.9140570715284063e-06,-0.0008105021982775,1.0,1.0,1.0,0.0,0.0,0.0956396441254898,0.1785714285714285,0.5605714285714286,0.584,0.0,0.0,,0.8826657142857144,0.9154190879405042,-0.14836359707136815,0.000742216602661272,0.14836359707136815,1.0,0.0,1.0,0.7422541142857144,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
971,138,id06,2024-07-18,2024-07-17,S3,5,0.9951216136908172,0.9996862736136602,0.0037142326506797,0.8294171428571429,0.804777142857143,0.8018034857142857,0.0383,0.1785714285714285,0.8674930285714286,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,2.7927174053603614,-1.18473429816903e-06,-0.0037069743742507,1.0,1.0,1.0,0.0,0.0,2.389923684337805,0.1785714285714285,0.9725714285714284,0.9725714285714284,0.0,0.0,,0.9218714285714288,0.999999,8.49745909426283,0.0029857680019552773,8.49745909426283,1.0,0.0,1.0,0.8412824000000001,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
972,138,id06,2024-07-18,2024-07-17,S4,6,0.8634695569049544,0.8351738943457109,0.0032170155511125,0.91712,0.804777142857143,0.8436217714285714,0.0397,0.1785714285714285,0.8689234285714286,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.225217890324394,-2.561231972494446e-06,-0.0031942262951154,1.0,1.0,1.0,0.0,0.0,0.3382756835328679,0.1785714285714285,0.88,0.8805714285714286,0.0,0.0,,0.9378142857142858,0.8350797811592565,-0.22234559360701334,0.0029360662776191093,0.22234559360701334,1.0,0.0,1.0,0.836192342857143,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
983,140,id06,2024-07-21,2024-07-20,S1,3,0.954608877024379,0.9618153090408756,0.000632123616605,0.8247371428571428,0.846017142857143,0.814565542857143,0.1244714285714285,0.1785714285714285,0.7687536,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.1843971077782076,-1.486793957882119e-06,-0.000628269473971,1.0,1.0,1.0,0.0,0.0,0.3249164304911705,0.1785714285714285,0.8725714285714286,0.8748571428571429,0.0,0.0,,0.8802885714285715,0.9619252028545686,0.18339897794886184,0.0005957279153912254,0.18339897794886184,1.0,0.0,1.0,0.7354923428571429,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
984,140,id06,2024-07-21,2024-07-20,S2,4,0.9999673286286056,0.999999,2.8185373741363716e-05,0.4184857142857143,0.846017142857143,0.613983142857143,0.0966714285714285,0.1785714285714285,0.509664,1.0,1.0,0,20.0,17.07462788718024,3.0,1.0,3.45611554137352,-4.059036420586955e-09,-2.8175065718635148e-05,1.0,1.0,1.0,0.0,0.0,8.075019709133773,0.1785714285714285,0.9902857142857144,0.9902857142857144,0.0,0.0,,0.72318,0.999999,3.4865308737856395,1.9027876236527454e-05,3.4865308737856395,1.0,0.0,1.0,0.6012682285714285,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
985,140,id06,2024-07-21,2024-07-20,S3,5,0.9960938897116238,0.9994360496623552,0.0022563299510225,0.7471828571428571,0.846017142857143,0.7809168571428573,0.0581,0.1785714285714285,0.7976077714285714,1.0,0.0,0,20.0,17.07462788718024,3.0,1.0,1.9773236135034031,-5.643157321854331e-07,-0.0022497631459697,1.0,1.0,1.0,0.0,0.0,2.797396225979214,0.1785714285714285,0.9731428571428572,0.9731428571428572,0.0,0.0,,0.8877171428571428,0.999999,8.274210105701766,0.002389795561737011,8.274210105701766,1.0,0.0,1.0,0.8221188571428572,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
986,140,id06,2024-07-21,2024-07-20,S4,6,0.8348399209834176,0.8011519555138755,0.003912383692871,0.93988,0.846017142857143,0.8747223428571429,0.0426142857142857,0.1785714285714285,0.8807087999999998,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.2318372685785802,-3.511078359480149e-06,-0.0038856453219518,1.0,1.0,1.0,0.0,0.0,0.2874977809711064,0.1785714285714285,0.8468571428571429,0.8474285714285714,0.0,0.0,,0.94514,0.8010703721022883,-0.22732715064293396,0.0035653914084017857,0.22732715064293396,1.0,0.0,1.0,0.8514494857142858,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
1000,142,id06,2024-08-12,2024-08-11,S4,6,0.9592212049504338,0.9701877845747346,0.0016905339755517,0.7182857142857142,0.8530971428571428,0.7696834857142856,0.0735,0.1785714285714285,0.727149257142857,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.3342137378361032,-4.117824783684068e-07,-0.00167781374414,1.0,1.0,1.0,0.0,0.0,1.1989702409459002,0.1785714285714285,0.9685714285714284,0.9685714285714284,0.0,0.0,,0.8690371428571428,0.9705417990042929,0.3369226348110228,0.0016568435899383671,0.3369226348110228,0.0,0.0,1.0,0.733734057142857,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
1018,145,id06,2024-08-15,2024-08-14,S1,3,0.5079862798158347,0.4811066497153182,0.0014452666274318,0.7262685714285714,0.7951771428571428,0.7453246285714286,0.0718142857142857,0.1785714285714285,0.7122572571428571,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1081382480437181,-5.621214823782058e-07,-0.0014376527639452,1.0,1.0,1.0,0.0,0.0,0.3392992666020722,0.1785714285714285,0.8805714285714286,0.8811428571428571,0.0,0.0,,0.8636771428571429,0.4810328467501832,-0.10785287271149656,0.0013224933861759602,0.10785287271149656,1.0,0.0,1.0,0.7364479428571428,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
1020,145,id06,2024-08-15,2024-08-14,S3,5,0.9287371041949244,0.9089850431629808,0.0027261164221769,0.8974057142857143,0.7951771428571428,0.8290942285714284,0.0467285714285714,0.1785714285714285,0.8912345142857142,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.2675828115112105,-2.3877879138627275e-06,-0.0027106703475388,1.0,1.0,1.0,0.0,0.0,0.4584844927696639,0.1785714285714285,0.9308571428571428,0.9308571428571428,0.0,0.0,,0.9351171428571428,0.9088413709952545,-0.2678805095215382,0.0025027314935724965,0.2678805095215382,1.0,0.0,1.0,0.8275414857142857,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
1021,145,id06,2024-08-15,2024-08-14,S4,6,0.9138292947073038,0.9269863753582824,0.0011541406472286,0.7764685714285715,0.7951771428571428,0.7686679428571428,0.0725,0.1785714285714285,0.7464826285714287,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.1809515186141491,-9.75976287583655e-07,-0.0011483592278592,1.0,1.0,1.0,0.0,0.0,0.4505844692636915,0.1785714285714285,0.928,0.928,0.0,0.0,,0.8809742857142857,0.9271103143694099,0.18181190489166,0.0010744641221878681,0.18181190489166,1.0,0.0,1.0,0.7579539428571429,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
1032,147,id06,2024-08-21,2024-08-20,S1,3,0.8197434756711621,0.7976209961924992,0.0016063944517614,0.7926799999999999,0.920377142857143,0.8375433714285716,0.0696714285714285,0.1785714285714285,0.7613571428571427,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1450537195354788,-1.105255216102552e-06,-0.0015993048147508,1.0,1.0,1.0,0.0,0.0,0.3964994093128676,0.1785714285714285,0.9125714285714286,0.9131428571428571,0.0,0.0,,0.8953057142857144,0.7975109339964426,-0.14380083039816882,0.0014731984947931043,0.14380083039816882,1.0,0.0,1.0,0.781208857142857,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
1033,147,id06,2024-08-21,2024-08-20,S2,4,0.99997013173659,0.999999,2.5471883614386965e-05,0.4107885714285714,0.920377142857143,0.6458121714285716,0.0984142857142857,0.1785714285714285,0.500934,1.0,1.0,0,19.0,16.10663576316056,3.0,1.0,3.361484981859884,-4.676064194761354e-09,-2.5458495268896992e-05,1.0,1.0,1.0,0.0,0.0,7.9293484624075266,0.1785714285714285,0.988,0.988,0.0,0.0,,0.7236657142857142,0.999999,3.396825360952475,1.731424630327967e-05,3.396825360952475,1.0,0.0,1.0,0.6074143999999999,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
1035,147,id06,2024-08-21,2024-08-20,S4,6,0.9780412979073642,0.9935494323404732,0.0077285250950121,0.8813599999999999,0.920377142857143,0.8830274857142857,0.0335,0.1785714285714285,0.8490305142857144,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,1.2574985491553623,-1.913659426005037e-06,-0.0077073418657896,1.0,1.0,1.0,0.0,0.0,1.4115710139943694,0.1785714285714285,0.9702857142857144,0.9702857142857144,0.0,0.0,,0.9457742857142856,0.9939700129142061,1.3085737846322245,0.007736732906721604,1.3085737846322245,1.0,0.0,1.0,0.8777486857142855,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
1074,153,id07,2024-07-15,2024-07-14,S1,3,0.7629137586121474,0.7775117602112132,0.000597717483124,0.7100800000000002,0.5406571428571428,0.5453255428571429,0.2092285714285714,0.3674285714285714,0.6263324571428572,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.0832626720543676,-1.3457194796627354e-06,-0.0005949940757008,1.0,1.0,1.0,0.0,0.0001042778348639,0.12472486312805,0.3674285714285714,0.6274285714285714,0.6371428571428571,0.0,0.0,,0.7584742857142857,0.7775492601716091,0.08272028321722891,0.0005473113300749066,0.08272028321722891,1.0,0.0,1.0,0.6005958285714286,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
1076,153,id07,2024-07-15,2024-07-14,S3,5,0.7816938213861303,0.7508204745183357,0.0027047560247882,0.7320342857142857,0.5406571428571428,0.6274956,0.0687571428571428,0.1785714285714285,0.7224706285714287,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1741595821386645,-1.2542297254315636e-06,-0.0026918613027234,1.0,1.0,1.0,0.0,0.0,0.4264468395304413,0.1785714285714285,0.9217142857142856,0.9217142857142856,0.0,0.0,,0.8577685714285714,0.7507233682280835,-0.1730905827368654,0.0024714333664677124,0.1730905827368654,1.0,0.0,1.0,0.7574013142857143,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
1077,153,id07,2024-07-15,2024-07-14,S4,6,0.3900164080200194,0.3618125749105188,0.0016874910736209,0.7658285714285715,0.5406571428571428,0.6425074857142856,0.0826428571428571,0.1785714285714285,0.6895258285714286,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.1213690636387338,-1.729334065554463e-06,-0.0016797666261389,1.0,1.0,1.0,0.0,0.0,0.1602094309115218,0.1785714285714285,0.692,0.6982857142857143,0.0,0.0,,0.8430714285714285,0.3617666291246373,-0.1204614201959266,0.0015417549203299297,0.1204614201959266,1.0,0.0,1.0,0.7195317142857142,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
1082,154,id07,2024-07-16,2024-07-15,S2,4,0.5975868830748046,0.5779865004065591,0.0007947842431439,0.7551771428571428,0.5506171428571428,0.6400359428571427,0.0982142857142857,0.1785714285714285,0.715026,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.083564763045024,-1.056576370485653e-06,-0.0007911463569167,1.0,1.0,1.0,0.0,0.0,0.1497309617661761,0.1785714285714285,0.6737142857142857,0.6828571428571428,0.0,0.0,,0.8177685714285714,0.5779429891761836,-0.08108564173729738,0.0007262313925011643,0.08108564173729738,1.0,0.0,1.0,0.6575161142857142,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
1083,154,id07,2024-07-16,2024-07-15,S3,5,0.8570834631691902,0.8751146369612374,0.0013769137990762,0.8124228571428571,0.5506171428571428,0.669196857142857,0.0673,0.1785714285714285,0.7983545142857142,0.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.1607978157062166,-1.4931010082190342e-06,-0.0013709166084593,1.0,1.0,1.0,0.0,0.0,0.2987000434708457,0.1785714285714285,0.8542857142857143,0.856,0.0,0.0,,0.8241857142857143,0.8751911751374017,0.1563846804433977,0.0012672257984823188,0.1563846804433977,1.0,0.0,1.0,0.6946037714285712,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
1084,154,id07,2024-07-16,2024-07-15,S4,6,0.4202833802315035,0.3988107326563885,0.0009509674705401,0.7856742857142858,0.5506171428571428,0.6551819999999999,0.0906142857142857,0.1785714285714285,0.7200209142857144,0.0,0.0,0,21.0,18.02115831398056,3.0,1.0,-0.0917298230034134,-1.3526234933938838e-06,-0.0009466651037739,1.0,1.0,1.0,0.0,0.0,0.155308823861647,0.1785714285714285,0.6822857142857143,0.692,0.0,0.0,,0.7929628571428572,0.3987676286843567,-0.08899243900394438,0.0008692039233151316,0.08899243900394438,1.0,0.0,1.0,0.6359378857142856,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
1088,155,id07,2024-07-17,2024-07-16,S1,3,0.9085521346520838,0.9325198912831636,0.0037715041646363,0.7913257142857143,0.3200571428571429,0.550904742857143,0.0413857142857142,0.1785714285714285,0.7422452571428573,1.0,0.0,0,21.0,18.02115831398056,3.0,1.0,0.3242675746709642,-1.7577368124516278e-06,-0.0037156915421189,1.0,1.0,1.0,0.0,0.0,0.5696813459759753,0.1785714285714285,0.9474285714285714,0.9474285714285714,0.0,0.0,,0.8405571428571429,0.932674004650492,0.3324260721057266,0.003501142278152569,0.3324260721057266,1.0,0.0,1.0,0.7691854857142858,eqv2_stage_public_c560_a080,0.8,cell,h085_eqv2_stage_public_c560_a080_4ff88152
