flat_idx,row,target,target_idx,cell_key,direction,source_families,source_family_count,source_records,mean_health,max_health,mean_local_score,max_abs_proposed_step,mean_abs_proposed_step,bad_tangent_value,bad_tangent_abs,bad_tangent_abs_rank,anti_tangent_direction,proposed_is_anti_bad,proposed_is_bad_aligned,action_health,anti_bad_score,orthogonal_score,public_loss_gradient,feature_std,release_sign,sign_stability,supported_release,support_signs,bad_tangent_dot_sign,public_gradient_abs,prototype_step,prototype_predicted_loss_delta,old_global_energy,new_global_energy,global_energy_delta,old_subject_energy,new_subject_energy,subject_energy_delta,old_combined_energy,new_combined_energy,combined_energy_delta,subject_id,abs_grad_rank,stability_rank,support_rank,invariant_good_rank,subject_good_rank,responsibility_score,target_family,anchor_coverage,base_probability,inferred_label_value,label_direction_room,bad_axis_alignment,bad_axis_abs,public_gradient_per_logit,coverage_rank,label_room_rank,gradient_rank,private_energy_rank,subject_energy_rank,anti_bad_rank,toxicity_rank,public_inclusion_score,label_direction_confidence,private_safety_score,toxicity_score,public_private_gap,tomography_score,_priority,released_logit_step,predicted_public_delta,incremental_energy_delta,incremental_subject_delta,variant
177,25,Q3,2,25:Q3,-1,public_loss_tomography,1,1,0.4703355155482815,0.4703355155482815,0.010638297872340425,0.1906763328726704,0.1906763328726704,0.0006053954614003294,0.0006053954614003294,0.21942446043165467,-1,True,False,0.3684677464868221,0.25427057209246995,0.3921924858532949,-0.03694692176419656,0.056445652360596225,1,1.0,False,-1,0.0006053954614003294,0.03694692176419656,0.08255589167167712,-0.05403757319130969,0.41527701075141504,0.4075239346454404,-0.007753076105974643,0.0751316623967979,0.07468801916434442,-0.0004436432324534806,0.44382704246219823,0.4359053819278913,-0.007921660534306929,id01,0.6,0.7217391304347827,0.17391304347826086,0.7130434782608696,0.7478260869565218,0.5525200568291958,Q,0.6153846153846154,0.5568442417683024,1,0.4431557582316976,0.04288317570376159,0.04288317570376159,-0.6545574409905942,0.23478260869565218,0.43478260869565216,0.6,0.7130434782608696,0.7478260869565218,0.3217391304347826,0.6869565217391305,0.5206086956521739,0.7118260869565217,0.4031929184343998,0.5559577834650596,0.11741577721777413,0.37373229485420956,0.4352563955665375,0.15882148325141776,-0.10395778365137853,-0.01206368526323831,-0.00042181035983958337,qs_dual_subset_route
1328,189,S3,5,189:S3,1,public_loss_tomography,1,1,0.6598203647416413,0.6598203647416413,0.5425531914893617,0.8,0.8,-0.002128733942209879,0.002128733942209879,0.7086330935251799,1,True,False,0.5421987462530133,0.617907809704999,0.44611460944856696,-0.05630265646677651,0.08028443385688379,1,1.0,True,1,-0.002128733942209879,0.05630265646677651,0.11637539957710505,-0.08161288345451524,1.092534761157758,1.0912275425014246,-0.001307218656333431,0.057169838897363,0.05629967958385767,-0.0008701593135053282,1.114259299938756,1.1126214207432905,-0.0016378791954654304,id08,0.8173913043478261,0.7217391304347827,0.5043478260869565,0.5652173913043478,0.8521739130434782,0.6803170167917865,S,0.7692307692307693,0.6219612335387921,1,0.37803876646120793,-0.15078882728851864,0.15078882728851864,-0.7012898237177889,0.5478260869565217,0.3391304347826087,0.8173913043478261,0.5652173913043478,0.8521739130434782,0.8260869565217391,0.1826086956521739,0.6483478260869566,0.7674782608695652,0.6367977609823052,0.23911006349311667,0.011550065104651397,0.526865420298432,0.4331886645630948,0.2037168064872464,-0.14286452330979194,0.0013022999793892431,-0.0009200014780457594,qs_dual_subset_route
1342,191,S3,5,191:S3,1,public_loss_tomography,1,1,0.600449848024316,0.600449848024316,0.4148936170212766,0.8,0.8,-0.0007835059600779767,0.0007835059600779767,0.35251798561151076,1,True,False,0.4924446976207944,0.43304142428941655,0.4821426198765042,-0.03641666872710156,0.07005322417369964,1,1.0,True,1,-0.0007835059600779767,0.03641666872710156,0.08162940156135745,-0.042434461941118516,1.0345758423286555,1.0299731142887223,-0.004602728039933224,0.028820606291288225,0.027811126089629924,-0.0010094802016583013,1.045527672719345,1.0405413422027816,-0.0049863305165633864,id08,0.591304347826087,0.7217391304347827,0.5043478260869565,0.6695652173913044,0.8869565217391304,0.6191389777062837,S,0.7692307692307693,0.6100110608464467,1,0.38998893915355326,-0.055499629404638304,0.055499629404638304,-0.5198428645740136,0.5478260869565217,0.3652173913043478,0.591304347826087,0.6695652173913044,0.8869565217391304,0.6,0.40869565217391307,0.5613043478260871,0.7325217391304348,0.618992143120537,0.309776201502896,-0.057687795294449895,0.49211075812277455,0.43012635075725364,0.1903015764509577,-0.09892691663521651,-0.0064692463790740895,-0.0016149687057096414,qs_dual_subset_route
123,17,S2,4,17:S2,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,5,0.5984801546379209,0.6442187137891078,0.6070609979596018,0.5484741296147171,0.42518493106982225,-0.004654863081831721,0.004654863081831721,0.9244604316546763,1,True,False,0.6772075528085392,0.7775832599116701,0.5505990982900923,-0.022144749674864808,0.20861102974377765,1,1.0,True,1,-0.004654863081831721,0.022144749674864808,0.05669264319855488,-0.006018111283858766,0.2992162485875633,0.2974570320681285,-0.0017592165194347809,0.06479871139695788,0.0666738368377536,0.0018751254407957246,0.32383975891840727,0.3227930900664749,-0.0010466688519323863,id01,0.391304347826087,0.7217391304347827,0.808695652173913,0.5304347826086957,0.1565217391304348,0.5707879910580619,S,0.8076923076923077,0.7084335074084024,1,0.2915664925915976,-0.32972713563695416,0.32972713563695416,-0.10615330216270759,0.8434782608695652,0.1826086956521739,0.391304347826087,0.5304347826086957,0.1565217391304348,0.9652173913043478,0.043478260869565216,0.5443478260869565,0.6918260869565217,0.6744217898171766,0.3126481371412362,-0.13007396373022007,0.49911456906431584,0.4179198142424905,0.1953013833668238,-0.020731886761333237,0.0017019664963017211,0.0069208435188660156,qs_dual_subset_route
1116,159,S1,3,159:S1,1,public_loss_tomography,1,1,0.7811170212765957,0.7811170212765957,0.6595744680851063,0.7797533759561264,0.7797533759561264,-0.004477272639958102,0.004477272639958102,0.9064748201438849,1,True,False,0.6265933602347762,0.7149506062589399,0.45844646399974665,0.0695833116638222,0.1271113241107058,-1,0.9615384615384616,False,1,0.004477272639958102,0.0695833116638222,-0.13630684985223313,-0.07461712858030813,0.34435308118625324,0.3201124305857387,-0.024240650600514557,0.018260059385475643,0.018179516390546296,-8.054299492934666e-05,0.351291903752734,0.3270206468141463,-0.024271256938587726,id07,0.8695652173913043,0.3130434782608696,0.17391304347826086,0.9130434782608695,0.6086956521739131,0.6004288506810425,S,0.7307692307692307,0.8096578225790695,0,0.8096578225790695,0.3171475201496503,0.3171475201496503,0.5474202408844361,0.3,0.8695652173913043,0.8695652173913043,0.9130434782608695,0.6086956521739131,0.13043478260869565,0.8782608695652174,0.6061304347826088,0.8453645484949832,0.46326209974799837,0.5933305359022617,0.14286833503461038,0.4565979957436993,0.40243437040096974,-0.1668176351995557,-0.09131935004471277,-0.029307186841477262,-7.770417060702639e-06,qs_dual_subset_route
1489,212,S3,5,212:S3,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,4,0.5318168041661051,0.6070551129779838,0.31750848629414363,0.4665095229620401,0.34923676863755243,-0.0016934300735539894,0.0016934300735539894,0.6169064748201439,1,True,False,0.6082095214611558,0.5951206704745169,0.5415734331343675,-0.06315719004811242,0.06990983019287718,1,0.9615384615384616,True,1,-0.0016934300735539894,0.06315719004811242,0.1253810375138526,-0.11327039406110168,0.5569531743643827,0.5578204638769693,0.0008672895125865221,0.01871506021444694,0.018905301253043096,0.00019024103859615477,0.5640648972458726,0.5650044783531256,0.0009395811072530069,id09,0.8434782608695652,0.3130434782608696,0.808695652173913,0.45217391304347826,0.4608695652173913,0.6143570016946545,S,0.7692307692307693,0.7003080079061504,1,0.29969199209384956,-0.11995408624021466,0.11995408624021466,-0.9034092898504457,0.5478260869565217,0.2,0.8434782608695652,0.45217391304347826,0.4608695652173913,0.7739130434782608,0.23478260869565218,0.587304347826087,0.7231036789297659,0.6597866494929439,0.3506670313377047,-0.07248230166685687,0.4766760229447567,0.3973530932387656,0.19929577835169482,-0.18004565759089647,0.004089507203414944,0.0006677201256617381,qs_dual_subset_route
1292,184,S2,4,184:S2,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,8,0.7243947708372876,0.8345002896871379,0.7290249706730646,0.8,0.6707446031607895,0.0005594284904034765,0.0005594284904034765,0.1672661870503597,-1,False,True,0.8335630538006165,0.5265302524345522,0.8349752467943996,-0.02520372896004988,0.2013025750551995,1,1.0,True,1,0.0005594284904034765,0.02520372896004988,0.06203747643312425,-0.007767291307412214,0.3838035108402429,0.3835835795444119,-0.00021993129583097737,0.0701588570667027,0.07112415067888139,0.0009652936121786887,0.4104638765255899,0.41061075680238684,0.0001468802767969346,id08,0.4260869565217391,0.7217391304347827,0.9434782608695652,0.48695652173913045,0.2608695652173913,0.6261526973037509,S,0.8076923076923077,0.6555410766315695,1,0.34445892336843054,0.039627106209503764,0.039627106209503764,-0.1252032118970099,0.8434782608695652,0.2782608695652174,0.4260869565217391,0.48695652173913045,0.2608695652173913,0.3391304347826087,0.6695652173913044,0.5835652173913044,0.7191304347826086,0.6800307418142472,0.531276781370013,-0.09646552442294276,0.4771114285610386,0.39411356896980393,0.20383170515003937,-0.025520384171229222,0.007228467106044412,0.003949821208854787,qs_dual_subset_route
906,129,S1,3,129:S1,-1,"listener_dropout,route_frontier,route_toxicity_fusion",3,3,0.44647922935066275,0.48025,0.16116030495784803,0.4742864517522182,0.29449922413228447,-0.1261613043439233,0.1261613043439233,0.9820143884892086,1,False,True,0.5157132877417427,0.7461976615252667,0.3955356402768242,-0.06956657778761885,3.295030511489363,1,1.0,False,-1,-0.1261613043439233,0.06956657778761885,0.1395509234649898,-0.002946279295050648,1.2892885239257372,1.2892946889232961,6.164997558899543e-06,0.07068016592381174,0.07068037718449291,2.112606811710549e-07,1.3161469869767857,1.3161532322534035,6.245276617855566e-06,id06,0.8608695652173913,0.7217391304347827,0.7,0.4956521739130435,0.5304347826086957,0.6888619521256354,S,0.7692307692307693,0.9999803025710006,1,1.9697428999432276e-05,-8.93663353319824,8.93663353319824,-0.021112574692419027,0.5478260869565217,0.008695652173913044,0.8608695652173913,0.4956521739130435,0.5304347826086957,0.991304347826087,0.017391304347826087,0.6593043478260869,0.7026086956521739,0.5786941504650269,0.35307092721012123,0.08061019736106001,0.47863182956547295,0.38594277141221983,0.17250630605111464,-0.0036420522714174547,7.6185125796879305e-06,2.5699398326084477e-07,qs_dual_subset_route
1131,161,S2,4,161:S2,1,"listener_dropout,route_toxicity_fusion",2,5,0.48934289800869113,0.5381201477404403,0.3085909090909091,0.5109702704704882,0.4075952644762749,-0.0021324745226719067,0.0021324745226719067,0.7482014388489209,1,True,False,0.5574613239773106,0.6356568958438876,0.46720838387159264,-0.03522160719330565,0.07199361800890541,1,1.0,True,1,-0.0021324745226719067,0.03522160719330565,0.07954131792047676,-0.038914186186424594,0.5147255922554018,0.5191822588236065,0.004456666568204648,0.05940568356403295,0.05874385057310743,-0.0006618329909255233,0.5372997520097343,0.5415049220413873,0.004205170031652994,id07,0.5565217391304348,0.7217391304347827,0.7,0.3739130434782609,0.8,0.6058025074885437,S,0.7692307692307693,0.6750899464867767,1,0.32491005351322333,-0.15105379123260926,0.15105379123260926,-0.4892323537476452,0.5478260869565217,0.23478260869565218,0.5565217391304348,0.3739130434782609,0.8,0.8347826086956521,0.17391304347826086,0.5575652173913044,0.6975652173913043,0.6580703790167094,0.2786698585140271,-0.10050516162540502,0.4666755940932715,0.3825197581749469,0.1924378626590762,-0.09414682849886592,0.014710630265937552,-0.0009646885508477823,qs_dual_subset_route
41,5,S4,6,5:S4,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,4,0.5401598871169631,0.5948143105446118,0.4158205949386594,0.5498537445139413,0.4207278723100781,-0.0012642733192152445,0.0012642733192152445,0.5269784172661871,1,True,False,0.6174357638716725,0.5709178610683898,0.5811470898399879,-0.018168724441114774,0.13131646755850934,1,1.0,True,1,-0.0012642733192152445,0.018168724441114774,0.049745491933505415,-0.006882702161667997,0.695677207160895,0.6973855112009427,0.0017083040400477367,0.08541775452034846,0.08624261249272473,0.000824857972376275,0.7281359538786274,0.7301577039481781,0.002021750069550743,id01,0.3565217391304348,0.7217391304347827,0.808695652173913,0.4434782608695652,0.2956521739130435,0.5487027656977285,S,0.8076923076923077,0.539318589457077,1,0.460681410542923,-0.08955477591470379,0.08955477591470379,-0.13835830934927884,0.8434782608695652,0.4608695652173913,0.3565217391304348,0.4434782608695652,0.2956521739130435,0.7043478260869566,0.30434782608695654,0.566608695652174,0.7467826086956522,0.6308811246935914,0.4119946648571384,-0.06427242904141739,0.4836936003007066,0.37542579568045964,0.1970297997887003,-0.02726070999019147,0.01508403665966096,0.004251694302376818,qs_dual_subset_route
1355,193,S2,4,193:S2,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,4,0.5420397626665713,0.7708057750759878,0.4006528473965082,0.8,0.642913082110735,-0.0008625996638985852,0.0008625996638985852,0.4262589928057554,1,True,False,0.7088688926395132,0.6159324340720331,0.6705918588930783,-0.033673972746146835,0.1324430591569564,1,1.0,True,1,-0.0008625996638985852,0.033673972746146835,0.0768371976055076,-0.019536046015003732,0.8781727712806024,0.8829811537458994,0.004808382465296912,0.042469549066926196,0.04343573586535474,0.0009661867984285463,0.8943111999260344,0.8994867333747342,0.0051755334486998095,id08,0.5391304347826087,0.7217391304347827,0.9434782608695652,0.3391304347826087,0.25217391304347825,0.6218538054310178,S,0.8076923076923077,0.6424380529855016,1,0.3575619470144984,-0.061102230372532824,0.061102230372532824,-0.25425245354866266,0.8434782608695652,0.2956521739130435,0.5391304347826087,0.3391304347826087,0.25217391304347825,0.6434782608695652,0.3652173913043478,0.6310434782608696,0.7433043478260869,0.6578711294775778,0.4528487763615193,-0.02682765121670816,0.4881079868950638,0.36766093417402324,0.203819418922978,-0.05182158734202987,0.019732918987729886,0.0033061486827813263,qs_dual_subset_route
962,137,S1,3,137:S1,-1,"listener_dropout,route_frontier",2,2,0.30339766210378866,0.3131293334775658,0.0473863636363636,0.4455311797238188,0.22277183499749673,-0.13156367139200187,0.13156367139200187,0.9910071942446043,1,False,True,0.3799017886614656,0.6921421609591721,0.2938721948728432,-0.0515200144734941,3.419396496325855,1,1.0,False,-1,-0.13156367139200187,0.0515200144734941,0.10801887882570796,-0.0016275194194328802,1.4901672927398297,1.490173358312116,6.065572286217957e-06,0.0702323360909645,0.07023252369359811,1.876026336083969e-07,1.5168555804543962,1.5168617173156833,6.1368612871426365e-06,id06,0.7565217391304347,0.7217391304347827,0.5043478260869565,0.5043478260869565,0.5391304347826087,0.6100016774901823,S,0.8461538461538461,0.9999777475943514,1,2.2252405648570672e-05,-9.319310097708803,9.319310097708803,-0.015066990484681261,0.9347826086956522,0.017391304347826087,0.7565217391304347,0.5043478260869565,0.5391304347826087,1.0,0.008695652173913044,0.6750869565217391,0.7321739130434782,0.5047744650519811,0.3625856984041024,0.17031249146975802,0.5047594421353051,0.3610244225315164,0.1584414242069842,-0.002387235430905978,8.7823451353497e-06,2.6847619091774355e-07,qs_dual_subset_route
1448,206,S4,6,206:S4,-1,public_loss_tomography,1,1,0.6767805471124619,0.6767805471124619,0.46808510638297873,0.7519039838391655,0.7519039838391655,0.0011284999916055323,0.0011284999916055323,0.4892086330935252,-1,True,False,0.5430994818153233,0.49042248155180324,0.48286942077392603,0.043734171035273786,0.051455982626558934,-1,1.0,True,-1,-0.0011284999916055323,0.043734171035273786,-0.09441498324874396,-0.08024647115691882,0.36834400416447777,0.3718446126676419,0.0035006085031641376,0.08653478251485679,0.08624288171653158,-0.0002919007983252092,0.40122722152012336,0.4046169077199239,0.003389686199800568,id09,0.6695652173913044,0.7217391304347827,0.5043478260869565,0.40869565217391307,0.7217391304347827,0.6095046127426256,S,0.6153846153846154,0.607805760468041,0,0.607805760468041,-0.07993727490089703,0.07993727490089703,0.8499336481954667,0.23478260869565218,0.6869565217391305,0.6695652173913044,0.40869565217391307,0.7217391304347827,0.6782608695652174,0.33043478260869563,0.5812173913043479,0.7798260869565217,0.5757276044024189,0.3523932795734655,0.005489786901929028,0.441093030931338,0.3548206399764423,-0.18860761385971642,-0.16030395732523062,0.011289769370465608,2.3207621035081782e-05,qs_dual_subset_route
1291,184,S1,3,184:S1,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,7,0.7150512462548253,0.8345002896871379,0.699890000558352,0.8,0.5085230044613291,-0.00028216090177315354,0.00028216090177315354,0.06115107913669065,1,True,False,0.8238733509442264,0.4728818838362019,0.8493955060602413,-0.047062018995892616,0.12151694445245063,1,1.0,True,1,-0.00028216090177315354,0.047062018995892616,0.10022960006084612,-0.03881769216028976,0.3838035108402429,0.38798971468937177,0.004186203849128878,0.0701588570667027,0.07699792856496523,0.006839071498262531,0.4104638765255899,0.41724892754405857,0.0067850510184686574,id08,0.7043478260869566,0.7217391304347827,0.9434782608695652,0.3130434782608696,0.02608695652173913,0.6731240839771633,S,0.8076923076923077,0.6767161751229748,1,0.3232838248770252,-0.019986861975281035,0.019986861975281035,-0.38728770878787117,0.8434782608695652,0.22608695652173913,0.7043478260869566,0.3130434782608696,0.02608695652173913,0.45217391304347826,0.5565217391304348,0.6880869565217391,0.7577391304347826,0.630989679941151,0.5654830239736494,0.05709727658058816,0.48010847823940284,0.3484295151107072,0.1996877171289332,-0.07733659843994507,0.013975904444126053,0.01393147512993774,qs_dual_subset_route
970,138,S2,4,138:S2,1,public_loss_tomography,1,1,0.6374231003039514,0.6374231003039514,0.35106382978723405,0.5624687671757662,0.5624687671757662,-0.004080553762244692,0.004080553762244692,0.8992805755395683,1,True,False,0.5062296094748978,0.6579679324292055,0.3577074453506902,-0.04629823239797843,0.19440176640089088,1,1.0,True,1,-0.004080553762244692,0.04629823239797843,0.09889506601793141,-0.02355259848858362,1.2093588538810471,1.2134279926093734,0.00406913872832626,0.08867312265853577,0.08887912967097976,0.00020600701244398445,1.2430546404912908,1.2472020618843458,0.0041474213930550174,id06,0.6956521739130435,0.7217391304347827,0.5043478260869565,0.3826086956521739,0.45217391304347826,0.5921271722985924,S,0.7692307692307693,0.9601512571487648,1,0.039848742851235186,-0.28904594618239293,0.28904594618239293,-0.23815746767703372,0.5478260869565217,0.02608695652173913,0.6956521739130435,0.3826086956521739,0.45217391304347826,0.9565217391304348,0.05217391304347826,0.5589565217391305,0.676695652173913,0.560054481072169,0.30412201208040357,-0.0010979593330385784,0.43964006993374316,0.3448363276863404,0.16201484428238047,-0.038585045040380676,0.006663804710207888,0.0003357077789873514,qs_dual_subset_route
1413,201,S4,6,201:S4,-1,public_loss_tomography,1,1,0.6489203647416413,0.6489203647416413,0.5638297872340425,0.8,0.8,0.00289455336690409,0.00289455336690409,0.8345323741007195,-1,True,False,0.538429937742375,0.6772841979982792,0.4201627472964163,0.023853102304527925,0.08154338164697586,-1,1.0,True,-1,-0.00289455336690409,0.023853102304527925,-0.05967758002228854,-0.017456909350669448,1.0693965960849188,1.0731571740940846,0.003760578009165849,0.1395297818959023,0.14038158213299695,0.0008518002370946631,1.1224179132053616,1.1265021753046234,0.004084262099261826,id09,0.40869565217391307,0.7217391304347827,0.5043478260869565,0.391304347826087,0.2782608695652174,0.5018009639518235,S,0.7692307692307693,0.5432907331941614,0,0.5432907331941614,-0.20503563130411545,0.20503563130411545,0.29252039617138625,0.5478260869565217,0.6173913043478261,0.40869565217391307,0.391304347826087,0.2782608695652174,0.8956521739130435,0.11304347826086956,0.5210434782608696,0.7551304347826088,0.5399917838130175,0.35782319007961066,-0.01894830555214788,0.4353031680889963,0.32844760231924647,-0.1729504075861089,-0.0505915217450913,0.01701152699405095,0.0031826390963726747,qs_dual_subset_route
122,17,S1,3,17:S1,1,"listener_dropout,public_loss_tomography,route_frontier,route_toxicity_fusion",4,6,0.6049919825894591,0.6442187137891078,0.5858346001694296,0.8,0.5393889587754783,-0.0006892624179022163,0.0006892624179022163,0.2823741007194245,1,True,False,0.7117826423954706,0.5476835358022625,0.7331576654883597,-0.03896302910796765,0.15059234132081348,1,1.0,True,1,-0.0006892624179022163,0.03896302910796765,0.08607855610671764,-0.02227126066134363,0.2992162485875633,0.31022285793545434,0.01100660934789105,0.06479871139695788,0.06791166805395034,0.0031129566569924605,0.32383975891840727,0.3360292917959555,0.012189532877548204,id01,0.6260869565217392,0.7217391304347827,0.9434782608695652,0.21739130434782608,0.06956521739130435,0.6228417445224057,S,0.8076923076923077,0.814314102085822,1,0.185685897914178,-0.04882388993226141,0.04882388993226141,-0.2587318104375773,0.8434782608695652,0.11304347826086956,0.6260869565217392,0.21739130434782608,0.06956521739130435,0.5652173913043478,0.4434782608695652,0.6420869565217393,0.7187826086956521,0.6048026174576049,0.542238256825587,0.03728433906413442,0.4484945763124706,0.31331942982089644,0.1831942091864116,-0.04739816940448053,0.02497970442950831,0.0066523996069961094,qs_dual_subset_route
1294,184,S4,6,184:S4,1,"listener_dropout,route_frontier",2,2,0.5228223974549266,0.7383473348783314,0.4625378787878788,0.4868799685001711,0.2986490244919733,-0.0007294853094644743,0.0007294853094644743,0.30755395683453235,1,True,False,0.6310718927611734,0.44044671890887654,0.6211709953311729,-0.12868706226377535,0.07546100562848622,1,0.9615384615384616,True,1,-0.0007294853094644743,0.12868706226377535,0.2367961536915612,-0.4038191794574385,0.3838035108402429,0.4113975074082051,0.027593996567962187,0.0701588570667027,0.07100746726314641,0.0008486101964437082,0.4104638765255899,0.4383803449682007,0.02791646844261081,id08,0.9391304347826087,0.3130434782608696,0.7,0.06956521739130435,0.28695652173913044,0.575145415885266,S,0.4230769230769231,0.5924342515315077,1,0.40756574846849225,-0.0516730776717728,0.0516730776717728,-1.7053451804940765,0.043478260869565216,0.3739130434782609,0.9391304347826087,0.06956521739130435,0.28695652173913044,0.5826086956521739,0.4260869565217391,0.5530434782608695,0.7180602006688963,0.5285134747266007,0.528097459825181,0.02453000353426882,0.33340643247697005,0.24075580919619888,0.16221170685299144,-0.2766269525014669,0.012460324868990236,0.00020288530142348327,qs_dual_subset_route
1442,206,Q1,0,206:Q1,-1,public_loss_tomography,1,1,0.45826200607902734,0.45826200607902734,0.1702127659574468,0.5682027141746866,0.5682027141746866,0.002919458141756058,0.002919458141756058,0.8381294964028777,-1,True,False,0.38061404716486746,0.5943051259623028,0.2869536651315828,0.025775394856404205,0.14034430952783036,-1,1.0,True,-1,-0.002919458141756058,0.025775394856404205,-0.06303632559065282,-0.011577143297525272,0.36834400416447777,0.3516640200586157,-0.016679984105862078,0.08653478251485679,0.08381667313558075,-0.0027181093792760375,0.40122722152012336,0.3835143558501364,-0.017712865669986977,id09,0.43478260869565216,0.7217391304347827,0.5043478260869565,0.8782608695652174,0.9565217391304348,0.5835069431985528,Q,0.7692307692307693,0.6947225896786429,0,0.6947225896786429,-0.20679976054513952,0.20679976054513952,0.18365828257035907,0.5478260869565217,0.7913043478260869,0.43478260869565216,0.8782608695652174,0.9565217391304348,0.9043478260869565,0.10434782608695652,0.5540869565217392,0.7980869565217391,0.6709596522628656,0.14997848825325938,-0.11687269574112635,0.56148928537553,0.6677858983684518,-0.113939076836296,-0.020925855169406305,-0.03119534740222879,-0.004801637870280276,orthogonal_private_rescue
123,17,S2,4,17:S2,1,"listener_dropout,route_frontier,route_toxicity_fusion",3,5,0.5984801546379209,0.6442187137891078,0.6070609979596018,0.5484741296147171,0.42518493106982225,-0.004654863081831721,0.004654863081831721,0.9244604316546763,1,True,False,0.6772075528085392,0.7775832599116701,0.5505990982900923,-0.022144749674864808,0.20861102974377765,1,1.0,True,1,-0.004654863081831721,0.022144749674864808,0.05669264319855488,-0.006018111283858766,0.2992162485875633,0.2974570320681285,-0.0017592165194347809,0.06479871139695788,0.0666738368377536,0.0018751254407957246,0.32383975891840727,0.3227930900664749,-0.0010466688519323863,id01,0.391304347826087,0.7217391304347827,0.808695652173913,0.5304347826086957,0.1565217391304348,0.5707879910580619,S,0.8076923076923077,0.7084335074084024,1,0.2915664925915976,-0.32972713563695416,0.32972713563695416,-0.10615330216270759,0.8434782608695652,0.1826086956521739,0.391304347826087,0.5304347826086957,0.1565217391304348,0.9652173913043478,0.043478260869565216,0.5443478260869565,0.6918260869565217,0.6744217898171766,0.3126481371412362,-0.13007396373022007,0.49911456906431584,0.57916833633268,0.08705703542198619,-0.009241391786539637,-0.0010635381594078508,0.002928011918289203,orthogonal_private_rescue
